,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test
0,395.2345141149938,51.92076727177837,0.0
1,334.95357192562096,37.570210131996454,0.0
2,331.4020553681451,20.930988921247046,0.0
3,92.53023646363332,8.380404317768939,0.0
4,116.14789459478936,8.040647561936513,0.0
5,223.92470564036176,14.05442041319351,0.0
6,160.00787566955776,14.928970601903359,0.0
7,230.82728349810625,10.964533917433862,0.0
8,65.77066353356317,6.866855754020033,0.0
9,68.72742194871174,6.187388637050397,0.0
10,62.847029448490424,7.9299187361866394,0.0
11,184.9957297111687,10.291523105294155,0.0
12,148.73505401015916,9.822362992724774,0.0
13,199.27728517956933,8.63303619095297,0.0
14,65.37102072651012,6.22878786354822,0.0
15,139.78017619351888,5.073502621556419,0.0
16,43.87088218819314,5.327614544304849,0.0
17,40.079546793570785,6.199386105196752,0.0
18,82.59042942031009,6.211746208999165,0.0
19,94.07528789451362,5.487883805380153,0.0
20,108.78357064768419,4.160656814818686,0.0
21,33.59032672667198,4.0066365556073595,0.0
22,76.82331988038776,3.856592896174256,0.0
23,66.6756248879141,4.612992919990222,0.0
24,11.53441794451028,7.221442276521983,0.0
25,15.085804379256542,5.084198793607025,0.0
26,48.10948061079986,4.462656891339793,0.0
27,37.49880725953689,8.287920648746478,0.0
28,18.345560196931324,7.168039734192637,0.0
29,6.995027775468446,4.382997302751469,0.0
30,28.24337914049275,4.221006823073735,0.0
31,30.585454193237503,7.472199936546777,0.0
32,23.53908907803827,12.327234215589835,0.0
33,15.761176270573333,7.275606981604562,0.0
34,8.168624013839235,4.756858482732578,0.0
35,5.176009461565405,5.805183719035065,0.0
36,16.523515650164008,5.7291064667357245,0.0
37,2.894769588998444,6.54062446575568,0.0
38,3.5789650526547128,6.159375124326844,0.0
39,10.949605898846068,5.28781431172717,0.0
40,2.5296410951615544,6.530239871201755,0.0
41,1.4132897261399977,5.372275913083772,0.0
42,0.5888509629059616,5.549161946761284,0.0
43,4.378241103224004,5.165110921016253,0.0
44,1.0353634592998615,6.247338878937513,0.0
45,0.19991474459542946,5.6180952354970755,0.0
46,1.8887744451658548,5.327703105748091,0.0
47,7.205368968065612,4.515338044813172,0.0
48,0.4636262118096245,6.014193194048744,0.0
49,1.5018469237411551,4.806779171512194,0.0
50,0.17621487301583752,4.779640086635764,0.0
51,0.6401639688205548,6.124974046745432,0.0
52,0.2310084619044546,4.558067789824941,0.0
53,1.2680368547045275,5.154799648775378,0.0
54,0.8814025316455376,4.809953418100918,0.0
55,0.9860306616610212,4.879407016125628,0.0
56,4.069791762908966,7.5938604524384905,0.0
57,5.894547098122306,5.684213485776152,0.0
58,4.355170501025352,4.497432302194945,0.0
59,2.4149280412533614,5.3734563603367995,0.0
60,0.3836453421392074,4.609219743149645,0.0
61,1.5588053813422138,4.861310429497815,0.0
62,3.923797285681796,6.897667004551941,0.0
63,0.5087896936647245,4.574973922581623,0.0
64,0.4713400605256219,6.040246823367313,0.0
65,4.303565333367424,6.524611248547334,0.0
66,0.2578626727900868,4.782383160130793,0.0
67,0.44558904028799207,5.4099968580347335,0.0
68,0.3126652067432287,4.920455640947969,0.0
69,0.2238969521102286,4.760106991799776,0.0
70,0.19182899831145114,5.519176267597263,0.0
71,0.05983004900575972,4.5862024764328835,0.0
72,1.0233155219849173,5.427555058442394,0.0
73,0.6011413433207907,5.129996515536134,0.0
74,1.1934929939028815,4.903230433066804,0.0
75,2.2045770252492103,6.253567564462475,0.0
76,0.7854200847318659,4.515851120824661,0.0
77,0.5391166208567205,5.398841193192422,0.0
78,0.12452192727340435,4.672014482376883,0.0
79,1.3026201291254516,5.001697846524974,0.0
80,1.8342815053184525,6.121371163812044,0.0
81,1.2700106778342777,4.489184066803028,0.0
82,0.42983925804139556,6.247004171924799,0.0
83,5.708647037061382,7.066975187565341,0.0
84,0.21110904831756297,4.593560676293333,0.0
85,0.2265938133365482,5.806317161682643,0.0
86,1.4629674577554481,5.4271425611206086,0.0
87,3.5150013863983087,4.431052703233486,0.0
88,0.10683988289751181,6.179756017748191,0.0
89,4.739626335349835,6.7680037575351015,0.0
90,0.4637010546340795,4.564405477995076,0.0
91,0.4291790752105965,5.572511788500261,0.0
92,0.775814798527104,5.293059769141341,0.0
93,2.4507758228610856,4.515298963119565,0.0
94,0.18776930256909874,5.877369801743748,0.0
95,0.11296375541611182,4.505500758920115,0.0
96,8.127827613801614,4.442314085926495,0.0
97,0.6249762015105522,6.969908911957661,0.0
98,5.479924486246249,6.843375714350266,0.0
99,1.4319688411606286,4.552184344955642,0.0
