,BIP,BIP,BIP,SZ,SZ,SZ,ASD,ASD,ASD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6916650669822052,0.08868575229959634,80.64516129032258,0.07849621522798844,69.53125,0.7224068323622309,0.08801498986600427,49.2063492063492,0.6890164080769559,0.12344546159427908,52.94117647058824,0.6863078464429307,0.153846495921167,55.55555555555556,0.7063849261771006,0.10657302713738895,61.53846153846154,0.6944489188587312,0.10013216373488189,21.428571428571427,0.6896479028553703,0.1387126635627698,60.0,0.6925387832929312,0.08593700901171805,75.0,0.6930235563104715
1,0.6629183406813212,0.06361478701566912,80.64516129032258,0.07692713061808071,74.21875,0.4583264040468624,0.0880173698430609,49.2063492063492,0.7013046168277584,0.12164193641440632,52.94117647058824,0.692932122453197,0.15379444783023624,44.44444444444444,0.6938061714844967,0.10661118759641192,46.15384615384615,0.6928187648384706,0.10237485263870716,21.428571428571427,0.6887957391757316,0.13818632098870812,60.0,0.6945013467518746,0.08634873629341425,75.0,0.6931448131540959
2,0.6148783674185371,0.08124706952282067,80.64516129032258,0.08275229055264155,65.625,0.6591523764078792,0.08792861621278708,51.32275132275132,0.7113255836235672,0.12208365511219371,82.35294117647058,0.692070113018829,0.15391744508277158,44.44444444444444,0.6931815241044458,0.10656200236544684,46.15384615384615,0.6911163329986363,0.10503649667183364,21.428571428571427,0.6953650373549675,0.1386228769283915,60.0,0.6921218904438784,0.08668253831759902,37.5,0.6922962701151177
3,0.4042512870608915,0.06499714082822923,80.64516129032258,0.08637345094419871,71.875,0.7225457848957904,0.08790415033390653,51.85185185185185,0.6879596860821642,0.12178952731920087,94.11764705882352,0.7094081703188582,0.15397088097267247,44.44444444444444,0.692480645071054,0.8041172563071843,53.84615384615385,0.39918245028486027,0.10951164847901664,21.428571428571427,0.6798054426174416,0.13870295504696567,40.0,0.6952942068814808,0.08712015783746362,25.0,0.6824227288792114
4,0.4383602504863628,0.06753104843288969,80.64516129032258,0.09404851694637525,72.65625,0.6907614890729544,0.08815180670037932,49.2063492063492,0.7489458606477475,0.10593121156877008,58.82352941176471,4.232337389867993,0.15286512892897422,44.44444444444444,0.6960182158535303,0.10643236654365593,61.53846153846154,0.692640879581854,0.11511546584688682,21.428571428571427,0.6781140633374281,0.13875302709010703,40.0,0.6242313525084171,0.09085770147069712,25.0,0.7372184653996717
5,0.4210778265244212,0.06502672017556976,80.64516129032258,0.07291285442997426,74.21875,0.14910203585906964,0.08722774331600124,56.08465608465608,0.8139093793874284,0.12234631220213187,47.05882352941176,0.6918512131312797,0.15384835219046158,44.44444444444444,1.3001869013845437,0.10655654033789724,46.15384615384615,2.0912443900454054,0.12125023265384471,21.428571428571427,0.6521177410270386,0.13863670520642413,60.0,0.6924090038216706,0.07930684603032014,75.0,0.6856957225353995
6,0.7307853247254849,0.06454857883423475,80.64516129032258,0.0724370079541926,71.09375,0.5488146510599986,0.08822422355777995,50.79365079365079,0.8256661918939784,0.12223313490368254,64.70588235294117,0.6954092347671862,0.15587589159058593,44.44444444444444,0.7005950682277863,0.10647009089993752,53.84615384615385,0.6927976249392286,0.11717385622541586,21.428571428571427,0.6996826419241857,0.2584840662296151,40.0,0.5925936175749709,0.08740874089361729,25.0,0.6814932131487881
7,0.16264346789637024,0.10653868465110447,80.64516129032258,0.07115916123833238,71.09375,0.589064853478365,0.261532981108484,49.2063492063492,2.2620851346236432,0.10754272805337803,47.05882352941176,0.856366762019165,0.15517764511809296,44.44444444444444,0.6913678790474402,0.10615776309025327,53.84615384615385,0.6910786092968407,0.10150649349718341,42.857142857142854,0.6895423837031428,0.13864326324788967,50.0,0.6058403556635661,0.0869336305641657,37.5,0.6781054224135797
8,0.27689070969173213,0.06543371395796958,80.64516129032258,0.16757794568719628,60.15625,0.20085474951453178,0.08582640990949122,55.55555555555556,0.5937624672887518,0.12183434255807807,47.05882352941176,0.7496234510109009,0.1560265219358611,44.44444444444444,0.6885496350650367,0.10598151407846435,76.92307692307693,0.6784540647870231,0.13343299358769856,21.428571428571427,0.5894094899627986,0.15303664216120072,40.0,2.2460031547637795,0.09074991826855659,25.0,0.666359596602727
9,0.44410283582882476,0.06716501710052367,80.64516129032258,0.08751882562825146,60.9375,0.32314400884145106,0.08593391535605727,51.85185185185185,0.5357019982332742,0.12222959188797108,70.58823529411765,0.6925119438979976,0.15769833570152164,44.44444444444444,0.6885538952733912,0.10657864331906432,46.15384615384615,0.6565252012622197,0.14168091341575906,21.428571428571427,0.5686235332177848,0.15153952847422447,50.0,2.442419479051019,0.09111305050610695,25.0,0.6714198653687502
10,0.24777895753858636,0.06966175290606873,80.64516129032258,0.10535535344781041,75.0,0.039723878033479855,0.08655626434059378,55.55555555555556,0.6185527621068567,0.1149921561441213,47.05882352941176,0.6687494555949345,0.15448461571332528,55.55555555555556,0.7007803728286729,0.1196557576791002,53.84615384615385,0.3352139984219349,0.13546590648471166,21.428571428571427,0.5380813275539955,0.22108103988609437,40.0,0.6698034421683619,0.08235696556916659,75.0,0.6487870631987604
11,0.6328778550171908,0.06509056775183104,77.41935483870968,0.09158297771737363,73.4375,0.07360876030270137,0.10169985990597673,55.026455026455025,0.2786587722114987,0.12124044409583593,52.94117647058824,0.6903073558041408,0.13111339698292204,55.55555555555556,0.6857200986426598,0.2052354652483908,53.84615384615385,22.103614702310505,0.09690510521735154,50.0,0.47695722775822663,0.1772602978822678,40.0,1.10188001347191,0.08366698276876164,75.0,0.6386298912941929
12,0.41449665692705207,0.0614336487006421,77.41935483870968,0.10170017206123558,59.375,0.34713457660050545,0.0934686276208691,55.026455026455025,0.6746477005065417,0.1492523555513924,52.94117647058824,3.1998159881519057,0.16240640559214797,44.44444444444444,0.6786541612972649,0.0939580335982799,76.92307692307693,0.6024914130559561,0.17808051946436113,21.428571428571427,1.3059391989022324,0.14297159083697913,40.0,0.6747526533114705,0.09682494721315787,25.0,3.5243483319569164
13,0.40043310374603486,0.21323614564490875,80.64516129032258,0.07994710552982089,64.0625,0.10903766704769542,0.2048513275565161,57.14285714285714,0.43190475976070936,0.40632636182028464,52.94117647058824,0.4354655652495431,0.15669703107321847,44.44444444444444,0.6998473313205428,0.07773884199311573,76.92307692307693,0.6539893170682703,0.22176829220532163,28.57142857142857,0.4890781874052017,0.1963275767808772,50.0,0.4253091579550048,0.08058753856270083,75.0,1.6001991274509046
14,0.2040160724125173,0.1989280855620798,80.64516129032258,0.0902121071889444,79.6875,0.32717162634373603,0.12537265568926623,53.96825396825397,0.8192684534724557,0.18371510547775086,47.05882352941176,1.9302204660553701,0.14649034565062355,55.55555555555556,0.6887717776080127,0.05527972085425466,61.53846153846154,0.1705150325510787,0.1482570588861285,42.857142857142854,0.17573659715906953,0.3634522132185233,60.0,0.33223649409291156,1.3886159292471965,25.0,0.6542455748812304
15,7.577594424976868,0.14690520139916075,80.64516129032258,0.11025795811432,70.3125,0.026723489190514135,0.1983036700436007,57.14285714285714,0.007175006962282305,0.1422977171245181,47.05882352941176,0.9085372588953422,0.16933324193604804,44.44444444444444,0.6877180868393608,0.0663547568080055,84.61538461538461,1.239153790149926,0.5675439658742291,35.714285714285715,0.38236420962420403,0.16198187073255385,40.0,0.6684434002871982,0.15192923492065596,75.0,8.488745790382632
16,1.3034839454405637e-09,0.28726984436805286,77.41935483870968,0.08596663374364569,75.78125,0.22613982213554107,0.10262131442386604,53.43915343915344,2.377491330061373,0.16933319084776682,47.05882352941176,0.41734245174251267,0.1518647748272114,44.44444444444444,0.6483204089735403,0.05368350010232925,76.92307692307693,0.3105946721676082,0.09514693837558243,50.0,0.43560040552518436,0.18656898744945455,50.0,0.4876609476061492,0.7317896602080334,25.0,0.7546869287177042
17,0.8569354803685129,0.09907438874492365,80.64516129032258,0.07495219037385309,74.21875,0.1401942871311978,0.1532328807070926,57.67195767195767,1.3664972655666594,0.010977015551228358,100.0,0.05854356900723986,0.15550139405317714,33.33333333333333,0.6734045928397547,0.11660741873290045,92.3076923076923,0.0008788929396505514,0.17947971578640529,35.714285714285715,0.33476906831033226,0.16733058725318176,70.0,0.7853345334491442,0.08268731020815477,75.0,0.5433227363498071
18,4.3115365986740555,0.10462992782602765,77.41935483870968,0.08296208580891326,78.125,0.052196599860973636,0.13202617872817785,56.08465608465608,0.08119303546606477,0.09861686907636323,94.11764705882352,0.036621343482102664,0.153397521560543,55.55555555555556,0.7022261166976121,0.15318381146323395,84.61538461538461,0.010847426492029156,1.4527248144427112,28.57142857142857,0.25489431931147527,0.21972869507607623,40.0,0.22959450871596965,0.09122417145370382,25.0,0.628038716212523
