,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6963077536445564,0.6932269193828,36.36363636363637,0.8,0.0,0.0,0.0,0.7409372034654218,45.45454545454545,0.03125,0.5833333432674408,0.4166666716337204,1.0,0.7637072889778619,0.6979320509519653,50.0,0.4375,0.0,0.0,0.0,0.6948199694429118,0.6912416264269883,50.0,0.875,0.0,0.0,0.0,0.9088694151292996,0.693260999382151,37.5,0.7333333333333333,0.0,0.0,0.0,0.694848263342203,0.6934072564646714,50.0,0.1111111111111111,0.0,0.0,0.0,0.6545195259737371,0.6350942494253324,71.42857142857143,0.1,0.0,0.0,0.0,0.7544631252204685,0.6747204598874192,60.0,0.5416666666666667,0.0,0.0,0.0,0.6088973234780882,0.6929522549322716,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.6933108757926569,0.802492716479095,44.44444444444444,0.46875,0.0,0.0,0.0,0.7974147096177935,0.6960456926476712,36.84210526315789,0.5055555555555555,0.522222230831782,0.4404761989911397,0.7666666706403097,0.7536034236443426,0.69261863522374,50.0,0.6166666666666667,0.38461539149284363,0.3125,0.5,0.6926366422500615,0.7769528966310637,60.0,0.16666666666666666,0.7179487347602844,0.5625,1.0,0.700002293450546,0.6524111764692868,60.0,0.71875,0.8333333432674408,0.75,1.0,0.6437484190535163
1,0.6311525852707536,0.9254741819492299,36.36363636363637,0.16666666666666666,0.0,0.0,0.0,0.6920924010810736,54.54545454545454,1.0,0.0,0.0,0.0,0.6927702291982468,0.7926104993881304,50.0,0.5333333333333333,0.0,0.0,0.0,0.902386599275043,0.689748855336057,50.0,0.625,0.0,0.0,0.0,0.6974386838995674,0.6912497005840106,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.6891239065576099,0.7030253062411295,50.0,0.3333333333333333,0.0,0.0,0.0,0.6926765923962768,0.7435181675448076,71.42857142857143,0.1,0.0,0.0,0.0,0.4969377756480144,0.6918068146215862,60.0,0.7,0.0,0.0,0.0,0.6909810368271491,0.6931796885378104,42.857142857142854,0.25,0.0,0.0,0.0,0.6940116301861925,0.660899002669029,55.55555555555556,0.5625,0.8333333432674408,0.75,1.0,0.6413377101705133,0.6980916553766279,52.63157894736842,0.3333333333333333,0.0,0.0,0.0,0.7024630875359019,0.7969644609250145,50.0,0.90625,0.6666666865348816,0.5,1.0,0.6878496960612197,0.6955855951159713,60.0,0.41666666666666663,0.4285714328289032,0.375,0.5,0.7722290049978844,0.6929057455910079,60.0,0.7333333333333334,0.7179487347602844,0.5625,1.0,0.7226817336469326
2,0.4301781398338225,0.6320901027038729,63.63636363636363,0.59375,0.8333333432674408,0.75,1.0,0.67803874391698,54.54545454545454,0.55,0.0,0.0,0.0,0.7125981291844006,0.6935120971943156,50.0,0.4375,0.0,0.0,0.0,0.6941794474330081,0.751100232386049,50.0,0.5,0.0,0.0,0.0,1.006080634047343,0.6930277125014304,25.0,0.4,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.6935043659434751,0.705982093486242,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.47310774632955016,0.753819392419884,28.57142857142857,0.9,0.444444477558136,0.2857142984867096,1.0,0.8439639888906642,0.6926501621405107,60.0,0.6666666666666666,0.0,0.0,0.0,0.6926145157672856,0.6931135193092006,57.14285714285714,0.16666666666666666,0.0,0.0,0.0,0.6930102213307284,0.7383581789361232,44.44444444444444,0.5166666666666666,0.0,0.0,0.0,0.4218674212192424,0.6934266377686316,47.368421052631575,0.6,0.6048951148986816,0.4444444477558136,1.0,0.6931291338963952,0.6940347401290119,50.0,0.71875,0.0,0.0,0.0,0.7872893586807395,0.7863956884738373,40.0,0.5,0.0,0.0,0.0,0.6903600735334784,0.6921051088983043,60.0,0.6875,0.8333333432674408,0.75,1.0,0.6944839405347347
3,0.684214971369966,0.6909613957255348,63.63636363636363,0.9,0.7846153974533081,0.6458333432674408,1.0,1.2946998511717767,45.45454545454545,0.03333333333333333,0.6727272868156433,0.5208333432674408,1.0,1.4871662962462053,0.6932161280038286,50.0,0.4666666666666667,0.0,0.0,0.0,0.6904618367626559,0.6931285518359052,62.5,0.5,0.4000000059604645,1.0,0.25,0.7443274028672907,0.6939385994139528,37.5,0.4666666666666667,0.0,0.0,0.0,0.7628977856416025,1.237117842688732,50.0,0.4444444444444444,0.0,0.0,0.0,1.8610038772466122,0.846701281580906,28.57142857142857,0.9,0.444444477558136,0.2857142984867096,1.0,0.7422733256103119,0.7700161665748125,50.0,0.6666666666666666,0.6333333253860474,0.4642857164144516,1.0,0.6928051337590752,0.6931562323578039,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6928165363536054,1.2661865101397085,55.55555555555556,0.53125,0.8333333432674408,0.75,1.0,0.24890639700694306,0.6731562710520808,52.63157894736842,0.5750000000000001,0.0,0.0,0.0,0.6885970422311211,0.6929089266497432,50.0,0.65,0.7727272808551788,0.6875,1.0,0.6926031415209513,0.6928289994034202,60.0,0.59375,0.8333333432674408,0.75,1.0,0.6918435769771816,0.6940861684077542,40.0,0.6666666666666666,0.0,0.0,0.0,0.6994612650891227
4,1.1193412101058857,0.6316566862216884,63.63636363636363,0.8666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.7970020233091026,45.45454545454545,0.34375,0.0,0.0,0.0,0.6304080782345084,0.6932443131086976,50.0,0.4375,0.0,0.0,0.0,0.6916415630295238,0.6935250183192023,37.5,0.375,0.0,0.0,0.0,0.6931372858312216,0.6926119163108598,87.5,0.7333333333333333,0.9090909361839294,0.8333333134651184,1.0,0.6955238012415915,0.7549695253707166,50.0,0.4444444444444444,0.6666666865348816,0.5,1.0,0.6682408503407142,0.6918596449154463,85.71428571428571,0.9,0.6666666865348816,1.0,0.5,0.6920522768065336,0.6935248018223036,40.0,0.53125,0.3333333432674408,0.25,0.5,0.6938622479990185,0.69282575756797,57.14285714285714,0.75,0.0,0.0,0.0,0.6919812951737173,0.6977860733214728,55.55555555555556,0.5,0.20000000298023224,0.5,0.125,0.5125168321097744,0.6908235341679927,47.368421052631575,0.5388888888888889,0.670707086722056,0.5138888955116272,1.0,0.6847531673732461,0.7225783044163345,50.0,0.375,0.6666666865348816,0.5,1.0,0.684171587735531,0.8464864133651382,40.0,0.6666666666666667,0.0,0.0,0.0,0.6422822159598327,0.6495490489980444,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,0.6797478876791873
5,0.6498790071854881,0.6370963098981153,63.63636363636363,0.55,0.7846153974533081,0.6458333432674408,1.0,1.1180816249674548,27.27272727272727,0.2833333333333333,0.45000000298023224,0.3928571492433548,0.5833333432674408,0.45875480999323487,0.6932597607552128,50.0,0.40625,0.0,0.0,0.0,0.6927409593797267,0.719027791766309,50.0,0.375,0.0,0.0,0.0,0.7351159869126063,0.6930415660662255,50.0,0.8,0.3333333134651184,1.0,0.20000000298023224,0.6957907044165356,0.7176701088142202,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.778889989595928,0.5055477815152093,85.71428571428571,0.9,0.6666666865348816,1.0,0.5,0.5784879502823028,0.6817515719338594,60.0,0.45833333333333337,0.0,0.0,0.0,0.693093455117794,0.695665639300857,57.14285714285714,0.5,0.0,0.0,0.0,0.6821043345824215,0.6263456709551777,66.66666666666666,0.55,0.3333333432674408,0.375,0.30000001192092896,0.6974605370341979,0.6587421131388,52.63157894736842,0.6416666666666667,0.45117847124735516,0.4111111064751943,0.5,0.5181905818426272,0.6832252350910972,50.0,0.71875,0.0,0.0,0.0,0.6899484227133429,0.9151429569566369,40.0,0.7083333333333333,0.0,0.0,0.0,0.6508508576950363,0.6934547405037426,60.0,1.0,0.7179487347602844,0.5625,1.0,0.49071967363080843
6,0.46469448683798636,0.6401616205374832,63.63636363636363,0.5,0.7846153974533081,0.6458333432674408,1.0,1.2373289019063696,45.45454545454545,0.2833333333333333,0.38461539149284363,0.3125,0.5,0.8858576401260393,0.6932018570348477,50.0,0.5,0.1666666716337204,0.25,0.125,0.692015643978036,0.705493817716299,50.0,0.4375,0.0,0.0,0.0,0.6752793343762272,0.6920145989909524,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.6922685696298357,0.7957112665021269,50.0,0.1111111111111111,0.0,0.0,0.0,0.6085303093270532,0.4327122318724057,85.71428571428571,1.0,0.6666666865348816,1.0,0.5,0.39611187193428055,0.6839918433734798,60.0,0.8,0.0,0.0,0.0,0.6483475493106557,0.6945902111308223,57.14285714285714,0.75,0.0,0.0,0.0,0.6319343135004954,0.8030530470897743,55.55555555555556,0.5833333333333333,0.38461539149284363,0.3125,0.5,1.289622149693381,1.2806081838568466,52.63157894736842,0.5666666666666668,0.0,0.0,0.0,0.634271084875749,0.7136894043238724,50.0,0.55,0.38461539149284363,0.3125,0.5,0.8363745070336365,0.692890523904152,50.0,0.7666666666666666,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.6929377451230888,0.581521157002997,60.0,0.9333333333333333,0.7179487347602844,0.5625,1.0,0.676570138834208
7,0.6785297822255735,0.6795329310280585,63.63636363636363,0.8,0.7846153974533081,0.6458333432674408,1.0,1.1176653711863573,18.181818181818183,0.09375,0.361111119389534,0.2666666731238365,0.625,0.43584823447319965,0.693275748624142,50.0,0.40625,0.0,0.0,0.0,0.6927114931492409,0.652145132080828,50.0,0.5625,0.0,0.0,0.0,0.6291339207635817,0.6919248831649478,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.692577753261069,1.3078088101260101,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.08934880685152978,0.502639458391159,71.42857142857143,0.9,0.0,0.0,0.0,0.4332442905070759,0.6736953105975488,60.0,0.41666666666666663,0.0,0.0,0.0,0.6932049522732501,0.6746558501305503,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6947810999651803,0.6335637933925977,66.66666666666666,0.53125,0.7857142686843872,0.8333333432674408,0.75,0.5003746209345044,0.7366627681835687,47.368421052631575,0.4694444444444444,0.670707086722056,0.5138888955116272,1.0,1.0198327654345116,0.749099294555582,50.0,0.45,0.0,0.0,0.0,0.7967778392151353,0.7064771947952574,40.0,0.1,0.0,0.0,0.0,0.7125417912881913,0.5323936734256913,60.0,0.9,0.7179487347602844,0.5625,1.0,0.6326321512091515
8,0.6189130141449256,0.6474808494142219,63.63636363636363,0.7333333333333334,0.7846153974533081,0.6458333432674408,1.0,1.9609910097090006,45.45454545454545,0.25,0.38461539149284363,0.3125,0.5,0.6560167108546142,0.6930313768827416,56.25,0.4583333333333333,0.6615384668111801,0.5535714328289032,1.0,0.6944628520512912,0.7557652121140522,50.0,0.5625,0.0,0.0,0.0,0.543234137541698,0.6915702907470835,62.5,0.6,0.7692307829856873,0.625,1.0,0.6931830170359846,1.044403474936929,50.0,0.4444444444444444,0.6666666865348816,0.5,1.0,0.17006948604158414,0.6266844469884552,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.5405239163622086,0.6338022119484671,60.0,0.7333333333333334,0.0,0.0,0.0,0.7311259684178122,0.6689317700178147,57.14285714285714,0.75,0.0,0.0,0.0,1.6616095604587273,0.6171898279790482,66.66666666666666,0.5833333333333333,0.3333333432674408,0.375,0.30000001192092896,0.6909989212590585,0.9657265713741084,57.89473684210527,0.6777777777777777,0.22222222884496054,0.3333333333333333,0.16666666666666666,1.277474238341897,0.6982610257881187,50.0,0.3833333333333333,0.7727272808551788,0.6875,1.0,0.59456781993136,0.6934548930434818,50.0,0.5,0.1428571492433548,0.5,0.0833333358168602,0.7209626966697117,0.5762602609593916,60.0,0.71875,0.8333333432674408,0.75,1.0,0.6568925113633283
