,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6931236774212327,0.6931761667306083,41.17647058823529,0.5736111111111111,0.0,0.0,0.0
1,0.6508252614038272,0.7017960000928972,41.17647058823529,0.6555555555555556,0.0,0.0,0.0
2,0.7517486906034968,0.696151196061814,41.17647058823529,0.5527777777777777,0.0,0.0,0.0
3,0.6868724785546225,0.6850660880669913,41.17647058823529,0.7444444444444445,0.0,0.0,0.0
4,0.6153561997361501,0.7379473128282316,41.17647058823529,0.6666666666666666,0.0,0.0,0.0
5,0.6681558149379583,0.6796981529874442,58.82352941176471,0.7694444444444445,0.577777773141861,1.0,0.4833333343267441
6,0.5596831763919653,0.7337307060008508,41.17647058823529,0.7472222222222222,0.0,0.0,0.0
7,0.369566250687069,0.8238336172749932,52.94117647058824,0.8055555555555555,0.4166666666666667,0.6666666666666666,0.3809523830811183
8,0.536418014497644,0.8911867546944404,58.82352941176471,0.7888888888888889,0.3015873034795125,0.6666666666666666,0.20000000298023224
9,0.5136611308476776,1.235390358353737,58.82352941176471,0.5666666666666668,0.5128205219904581,0.4166666666666667,0.6666666666666666
10,0.017161545278596837,0.8159974874403785,76.47058823529412,0.7666666666666666,0.4867725173632304,0.6666666666666666,0.4000000059604645
11,0.009111744277425244,0.43596944832291035,88.23529411764706,0.7888888888888889,0.5925926367441813,0.6666666666666666,0.5333333412806193
12,0.004448172539796546,0.45232083015595487,88.23529411764706,0.7444444444444445,0.9030303160349528,1.0,0.8333333333333334
13,0.003407118395289131,0.8681890846071758,82.35294117647058,0.7634920634920634,0.5444444616635641,0.6666666666666666,0.4603174726168315
14,0.0007944509082894239,1.0686855789764895,82.35294117647058,0.8333333333333334,0.5523809591929117,0.6666666666666666,0.4722222288449605
15,0.0005122506205437175,1.4395725761874207,76.47058823529412,0.8333333333333334,0.4888888994852702,0.6666666666666666,0.3888888955116272
16,8.531281784281692e-05,0.6484963296460509,88.23529411764706,0.7777777777777778,0.600000003973643,0.6666666666666666,0.5555555621782938
17,0.002387804648284702,1.4400272212751726,76.47058823529412,0.8333333333333334,0.4444444576899211,0.6666666666666666,0.3492063581943512
18,0.0004302105737197942,1.1711302431773498,82.35294117647058,0.7888888888888889,0.5820106069246928,0.6666666666666666,0.5166666706403097
19,0.0012628160138313561,0.6594968682383903,82.35294117647058,0.8055555555555555,0.5696969827016195,0.5555555621782938,0.6111111044883728
20,0.5641806792649601,2.1439638155849803,70.58823529411765,0.7777777777777778,0.4444444576899211,0.6666666666666666,0.3333333333333333
21,3.460886723767545e-05,2.013116761020546,70.58823529411765,0.8125,0.4296296536922455,0.6666666666666666,0.350000003973643
22,2.574688817629407,1.801891098107273,64.70588235294117,0.7380952380952381,0.7857142885526022,0.7301587363084158,0.9523809552192688
23,0.00040203796179308734,1.260113897856415,76.47058823529412,0.8055555555555555,0.43636364738146466,0.6666666666666666,0.3611111044883728
24,0.0010274133174633445,0.6105589897658431,88.23529411764706,0.8111111111111112,0.5833333333333334,0.6666666666666666,0.5333333412806193
25,0.0002878403212333796,0.5451042821813693,88.23529411764706,0.8055555555555555,0.600000003973643,0.6666666666666666,0.5555555621782938
26,0.0009432537848328957,0.6196183014685063,88.23529411764706,0.7777777777777778,0.9333333373069763,1.0,0.8888888955116272
