,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test
0,0.6825421244779358,0.13913560895031335,30.0
1,0.7759867046344111,0.18201308042719364,30.0
2,0.6143016291333651,0.1827083424426827,30.0
3,0.7340178322367761,0.16993718934978724,30.0
4,0.6099872273270632,0.17066234168299063,30.0
5,0.5644208773349086,0.17838817838959314,30.0
6,0.5184336470314445,0.19900960845313614,30.0
7,0.5663915007609079,0.1626970285245902,40.0
8,0.6934332790231121,0.28413899555164546,30.0
9,0.4970404569801878,0.1533924521145207,50.0
10,0.2345878615645594,0.16223657790429594,50.0
11,0.13799596390419974,0.19978388240416978,60.0
12,0.13034023908884074,0.42179226059609276,50.0
13,0.014337455295360763,0.2932534591767528,50.0
14,0.0018579149014095347,0.40347357091680935,40.0
15,0.0011402355539539958,0.6272583854162394,60.0
16,0.001066882357803193,0.5366039757002097,50.0
17,0.0003290522286876018,0.4627919129656785,50.0
18,0.0003157578830903091,0.4968828759884992,50.0
19,3.0095686250038236e-05,0.4703058745383178,50.0
20,5.327332218243293e-05,0.694546782594139,60.0
21,8.342477639195217e-05,0.6950285605142519,60.0
22,4.230943969969433e-05,0.4143155237271737,60.0
23,5.0660095153280816e-05,0.38631264194021264,60.0
24,5.681402124009325e-05,0.5567582926133451,50.0
25,4.8989457010051074e-05,0.9968980351050888,50.0
26,3.855193426326606e-05,0.5106518798460722,50.0
27,1.5579809405651137e-05,1.0538661527042184,50.0
28,5.789664960742809e-05,0.5688688487290439,50.0
29,1.512229561033309e-05,1.1133399631208287,50.0
30,2.015767745821312e-05,0.4683772767137479,60.0
31,9.399202681872705e-06,1.0037148475179152,60.0
32,2.208343126579964e-05,0.524614879555535,60.0
33,5.7852326311820834e-05,1.0152720811602722,50.0
34,2.7016969317697902e-05,0.44882830600088475,50.0
35,4.604057368059966e-05,0.5467755001892678,50.0
36,2.463663988947712e-05,0.7987012550979935,50.0
37,2.8059236323760928e-05,0.9219519881723468,50.0
38,3.681534068039827e-05,1.420159222833946,50.0
39,3.50824356192859e-05,0.4892047181295209,50.0
40,2.256521414402911e-05,0.9297528771084295,60.0
41,3.144188582329309e-05,0.47237822610537294,60.0
42,1.2990146246596596e-05,0.4730260265331804,60.0
43,1.4515925395292119e-05,1.4325445146572737,60.0
44,4.6545574789094084e-05,0.418247342271549,60.0
45,1.4645774640308057e-05,0.43620861298140373,50.0
46,1.0338910406481717e-05,0.8864921063783925,50.0
47,2.0482901288896134e-05,0.42456067969422495,50.0
48,2.431821206501118e-05,0.42386441777582073,50.0
49,1.3053241759194968e-05,1.1169283543298902,60.0
50,1.5203262228485616e-05,0.42651966754695564,60.0
51,2.9385271201284937e-05,0.8528388554611954,60.0
52,2.81749932361586e-05,0.5605702058820086,60.0
53,2.347832557814375e-05,1.0642398857678361,60.0
54,8.687287094817993e-06,0.836263614881869,60.0
55,1.9637716278608293e-05,0.45297297368616896,60.0
56,1.4257957277581608e-05,0.5672861938802083,60.0
57,1.3134082845148083e-05,1.069343576461017,60.0
58,2.3069295406987804e-05,0.43288441533067523,60.0
59,6.674936426240135e-06,0.43585242398116913,50.0
60,1.090367881566748e-05,0.8795253847262632,50.0
61,1.2854911482744842e-05,0.4399346032044519,60.0
62,5.793973548698785e-06,0.8754840502175962,60.0
63,8.823157577769865e-06,0.4530153243196143,60.0
64,6.924624678363144e-06,0.8576877515340406,60.0
65,1.5405079413800554e-05,0.5805550006764044,60.0
66,1.0280611217101657e-05,0.5807348673523987,50.0
67,1.6054045886617726e-05,0.44318145454114033,60.0
68,4.0691605075386875e-06,0.5874476552106294,60.0
69,1.321095633379869e-05,0.4672469725891502,60.0
70,7.236860320864777e-06,0.8818080161941975,60.0
71,7.114017632850602e-06,0.5209558174043454,60.0
72,8.460343123771179e-06,0.462458556790749,60.0
73,1.0364159675194072e-05,0.4508342521100609,60.0
74,2.1019382884449908e-05,1.1095215790320179,60.0
75,7.824869375983062e-06,1.1115200067563609,60.0
76,6.75244545534821e-06,0.4523601298325617,60.0
77,5.842841538236471e-06,0.8797070936545186,60.0
78,3.826631180847758e-06,0.8963349022115785,60.0
79,5.3796635646891705e-06,0.5995881152611474,60.0
80,4.887249748277168e-06,1.1160729414404496,60.0
81,4.186861544503735e-06,1.1973453293314145,60.0
82,7.021041426397728e-06,0.5354908569202477,60.0
83,2.057615464680866e-06,0.47082453413866815,60.0
84,2.102235985875115e-06,0.8931642760382774,60.0
85,1.0887473869756256e-05,1.1281414981384428,60.0
86,1.0473365456771566e-05,1.1484150654637777,60.0
87,5.589862867433517e-06,1.2114735093230578,60.0
88,2.9301356604821272e-06,0.45968412664343783,60.0
89,1.5742148144636964e-06,0.8988733781394546,60.0
90,4.314417768495084e-06,1.133407902213176,60.0
91,2.304842532811881e-06,0.47672053853686325,60.0
92,2.804317301236467e-06,1.1365127805486284,60.0
93,4.142179910485633e-06,0.488525031809,60.0
94,4.645976671793747e-06,0.5501820633668357,60.0
95,5.71551815421285e-06,0.620199009897222,60.0
96,8.395118126909159e-06,0.9101558170133701,60.0
97,4.242102206675978e-06,0.6358852040567651,60.0
98,3.620439020891918e-06,0.48418634538005,60.0
99,1.0531439968950145e-06,0.5549161178673663,60.0
