,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,USM,USM,USM
9,110.51370378592566,45.94526034758705,0.0,2.5865511529687755,0.0,15.024254864064085,0.912052717659701,0.0,4.982210740074367,3.449031140907306,0.0,57.47036691556799,0.5259674927927986,0.0,12.956532236126419,46.338310493166624,0.0,73.57521217180572,11.86085554876406,0.0,9.232172160881639,49.19598310425662,0.0,327.2392879433677,12.93253167643696,0.0,119.9553093673058,5.159716085396556,0.0,26.127127992613488,11.146809280875933,0.0,14.032096204157988,9.509878181329551,0.0,84.86723843365237,2.8698598203297774,0.0,44.46336031173756,24.40475306312641,0.0,289.2565405979181,1.8269380043656331,0.0,20.5311599819361
10,51.90026249397365,34.250937605337604,0.0,1.7928059143656854,0.0,10.400795271013308,0.42179578335790097,0.0,5.586554531809265,1.434035995047859,0.0,14.139332125814935,0.42031402905222215,0.0,4.965072313274301,42.41442494705069,0.0,125.5954722329686,9.23401038728617,0.0,73.34755270508781,47.424633771850885,0.0,104.8968904034135,12.629613778593216,0.0,41.86017330727867,27.822970407311466,0.0,167.2376165202409,10.088379680161285,0.0,114.86790189963234,10.717745195284104,0.0,133.73101207044866,5.472911718465196,0.0,21.532892515285138,14.525303701248962,0.0,32.90243748156058,3.254687303381923,0.0,28.057609216472013
11,42.06112723629598,19.40797305263687,0.0,0.9563062003379728,0.0,10.093199803082348,0.6936786026996052,0.0,2.581223391969253,1.4583326197200432,0.0,4.249957150316786,0.32266121666786596,0.0,2.4041802675936403,25.267684247016064,0.0,29.229648480133427,8.623258271492244,0.0,22.872207859880884,31.47340452401274,0.0,0.056896789714614635,7.012545237895805,0.0,20.002949732942078,4.762202100636848,0.0,59.39994744252489,7.158182128276318,0.0,26.117547626151072,10.753389120196825,0.0,33.28854301748292,2.7974441740222815,0.0,5.161711607308303,21.812977651881084,0.0,55.08137318425634,6.6572652435565125,0.0,22.331768398473873
12,77.57952209706039,18.635620216627807,0.0,0.8696186424364943,0.0,19.652303912444502,0.8655742196966769,0.0,6.931215298082392,1.4853658627599118,0.0,2.538300308843407,0.3822101828659676,0.0,3.219642754049346,27.935061892455273,0.0,18.72810794452557,8.116866418387943,0.0,21.83540580640586,9.038220943328731,0.0,135.61135135155567,76.83796709699477,0.0,19.729392784858238,15.867961939563447,0.0,35.650858366673376,5.685593577516192,0.0,165.74616001297127,10.861749451066165,0.0,15.811489099456315,3.4538301785246506,0.0,11.831227664114612,11.477662902301532,0.0,29.6576330992297,5.599396014106905,0.0,62.440334131463324
13,19.349037251206312,24.817618332502157,0.0,1.2329263878247023,0.0,7.006920013231819,0.5622779419780909,0.0,1.3236348173801658,2.4460287664852443,0.0,5.720664470205443,0.5407360965935292,0.0,1.5806238707426756,38.326876802513944,0.0,16.918944357462287,9.394961641107143,0.0,10.3666160926748,21.19078445743994,0.0,1.1977884924205635,5.5424056814295986,0.0,32.72441620306198,4.196832257144801,0.0,45.856455551961666,5.752490713443689,0.0,72.61479873477752,8.320494542781535,0.0,7.205008335604652,4.913583277697236,0.0,5.925895027355438,12.624004133969313,0.0,43.62388131168846,1.7646017169894332,0.0,29.148013633470352
14,30.96873043094423,9.896427890180757,0.0,1.5414861607861858,0.0,3.3419526378693534,0.4675188416279877,0.0,1.0018391591424918,1.367171533571805,0.0,22.200418824606906,0.3353719091303191,0.0,1.453455253817103,28.03994818648857,0.0,20.680579520945717,7.5080157399379255,0.0,4.296965389458779,8.170240323705084,0.0,47.41669330044658,6.7564006974230075,0.0,44.279811965949996,5.782426070114428,0.0,20.188253627190853,7.1843808372962386,0.0,28.350315521505088,7.517593366340362,0.0,38.81060332533715,8.733321311045344,0.0,43.6369880362644,9.2506764576396,0.0,72.96486808709233,6.637966001756516,0.0,11.155207302194247
15,14.413584605404303,8.354732733729762,0.0,1.0864174829402384,0.0,0.4333486761505889,0.3464699897105435,0.0,2.9413125212529496,1.6102845994060648,0.0,5.836629044969812,0.2918371144372973,0.0,3.347493762719693,27.15442236054818,0.0,90.48159304994134,8.494830858246733,0.0,9.669169355272839,20.225218318285258,0.0,0.0164556003661851,14.751550092080587,0.0,28.147094554483743,12.093958313592983,0.0,19.915497410454428,4.804417699461717,0.0,85.89739280537292,6.713474900671757,0.0,14.022557835752426,5.686712618844784,0.0,3.775163552230775,8.573651818838048,0.0,18.58976874492605,6.168495214259321,0.0,22.822849401843182
16,14.600730330731684,25.67150411107942,0.0,1.717138018502119,0.0,1.0875083045647138,0.5379794812632128,0.0,9.020511324681186,1.6864857742794666,0.0,18.027298093869813,0.3590975853264352,0.0,2.8048350362474466,31.717031429684738,0.0,210.5226972091225,7.2257254414050225,0.0,21.03206277154188,7.569370796249144,0.0,17.27639555762889,9.32100892323849,0.0,117.29890026264903,9.01930385891247,0.0,12.237676967168456,8.850848315720274,0.0,21.504927148303,6.918749436273512,0.0,134.06209462034636,2.674830348954714,0.0,18.17723356205594,13.104959396724269,0.0,14.19566029195537,3.6224255261399,0.0,21.643462476168395
17,37.29454077913801,8.107514652879933,0.0,1.2653545399211892,0.0,12.298127141903086,0.6696811716539118,0.0,3.3727570349969964,1.375161983246299,0.0,7.366558466655486,0.40852649749822056,0.0,1.0533768002710389,32.18857852684127,0.0,230.40939553048543,7.635340992072907,0.0,2.5440662796877964,12.268963567916098,0.0,4.690037837684156,19.925314152809367,0.0,9.555448923709172,6.8309566041110115,0.0,25.732954897810046,6.110560141045686,0.0,57.220383425423904,7.036589275732802,0.0,35.92071992426957,4.491790977560815,0.0,0.6587316958064234,9.216827835152944,0.0,7.135021027367766,2.3139417906462008,0.0,11.012222830117016
18,120.21167669053789,6.1786510412828335,0.0,0.752772235573854,0.0,2.031880323566894,0.36121892382699206,0.0,6.4438674734686385,1.3836740641584913,0.0,6.039193070572927,1.0063672564745225,0.0,0.955916135265124,24.848566418415594,0.0,26.45639843983351,9.617957371766119,0.0,67.77359082162484,13.40180950415136,0.0,17.164158918857176,11.52740380184317,0.0,13.041046820647955,12.80095590920658,0.0,20.8494787171011,19.12318354481971,0.0,17.613422929099077,11.82276885941707,0.0,56.988610676629214,7.195259373457702,0.0,20.8991224672366,8.754351551072787,0.0,109.32332858102718,7.814710086756204,0.0,20.771131547759836
19,9.867289613551934,10.42633266233618,0.0,0.8343600361199695,0.0,7.98879691476717,0.4530300061474513,0.0,1.8800711190990351,1.53048589110348,0.0,8.628900169017834,0.3105395020233478,0.0,5.875896834848348,23.41216237794132,0.0,134.4424557236178,6.811032329951345,0.0,8.692529304474657,7.576681201502479,0.0,104.25188510701427,10.191100502115809,0.0,27.91812281980475,13.62949191139962,0.0,41.11802934153103,4.953429633952271,0.0,44.27950407339718,13.360693831355668,0.0,7.983163012280737,20.128441533292182,0.0,0.9222653844006504,9.96696096669572,0.0,16.408864026559293,8.048279278267922,0.0,19.003876141233548
20,29.896032560611385,70.68004271241632,0.0,1.8685056356332312,0.0,4.885765745975346,0.4332033252960006,0.0,0.8258653760232233,1.653708955234185,0.0,1.807582397385445,0.5263286081890406,0.0,8.953632245151395,47.02670796870741,0.0,12.343494140766646,10.87245706916762,0.0,1.185838261687738,15.053882566344782,0.0,7.5529985482226465,7.900724083358717,0.0,30.817760452990303,9.86802801296731,0.0,84.79198680983731,6.5889031314245665,0.0,37.3150612076735,7.384981029455179,0.0,30.09126819089335,7.913334015326857,0.0,12.001815517113323,26.284445110216037,0.0,4.95867282032613,4.091387738390886,0.0,22.397233303984233
21,30.2614411130307,24.715239664890163,0.0,2.24525594937659,0.0,2.4566571408346274,0.30523765606261083,0.0,3.640796345672128,1.792359494803991,0.0,2.7763567249738488,0.2694791391329483,0.0,0.7001855794272657,33.719745853131684,0.0,39.959297804298046,10.691518339982206,0.0,14.043839732524003,10.853711672202222,0.0,99.49662559543593,8.18973779043776,0.0,63.9109094661994,6.786819195605309,0.0,3.9106279033515445,8.035553170919878,0.0,6.7505763426522,7.735211080204815,0.0,16.712918560544438,6.876678115720737,0.0,3.3553647625371825,22.98249092653423,0.0,72.8207897697538,2.0898650119535476,0.0,7.377690510201653
22,23.18984182362991,10.926513210461454,0.0,1.1948516511873313,0.0,0.25528357188460066,1.4442196795434568,0.0,1.9489828543655663,1.811899547923661,0.0,7.057942367961365,0.8774971409082781,0.0,2.236777148222837,32.63212322252281,0.0,61.21245816943358,7.958825909426172,0.0,27.393888860060997,7.951093456665843,0.0,10.368745259535313,12.14634377894094,0.0,44.85703443044454,20.25671637392566,0.0,28.5977058318249,16.72176355358358,0.0,306.63115383711073,6.964373082969079,0.0,71.48786553045781,18.827817937554123,0.0,1.1854481180944205,9.709843249089804,0.0,19.964308456512462,6.957156726540716,0.0,5.702067215848297
23,7.111247676663879,35.154036529948,0.0,0.7815217188231336,0.0,4.1348770077815935,0.7728787564078515,0.0,7.639491684667359,1.323456244543808,0.0,2.31922477249695,0.2763050712255891,0.0,1.3913783555500505,39.93882245520302,0.0,94.34293460089282,7.546721483783706,0.0,5.350896508104462,17.25270063638808,0.0,41.488397018229705,6.305855403106012,0.0,9.981102834604094,8.503803474874875,0.0,29.807873433971285,3.4990967213901487,0.0,30.400628130216862,17.2867059517501,0.0,6.345480808809243,8.316308199855255,0.0,8.998636065966007,13.79812602576458,0.0,4.41528435645151,5.184259605445332,0.0,20.71806486471486
24,8.056585379840289,15.032296847551052,0.0,0.8664489717444849,0.0,5.331578603099747,0.21050479955726675,0.0,0.633588386649834,1.7049307561804226,0.0,1.6471131898884728,0.18455394790136181,0.0,0.3841319084895919,32.115786991683066,0.0,98.57206517483839,7.846289718262768,0.0,39.41441225586177,29.905998743634484,0.0,0.000407719165614455,5.491970284573146,0.0,12.885363108882256,7.891285401545368,0.0,43.274539586940904,3.9267420878434267,0.0,48.209471230588306,8.669474893620334,0.0,10.44765478501304,2.2605564115910584,0.0,22.60838343686641,10.248854925759137,0.0,6.0704316583569415,2.114587606267358,0.0,13.112586960867633
25,4.424226506075727,27.67146856380515,0.0,0.7149906048555408,0.0,2.2695269280925117,0.9299930182496489,0.0,2.015571064701373,2.2051438421729417,0.0,2.665584270919938,0.20035664851368104,0.0,2.574437750592605,50.79343611410358,0.0,201.20646827865326,8.74548377087659,0.0,6.058309407771487,9.594861684675328,0.0,20.68173955411708,6.057573998043331,0.0,16.71417250677967,5.251918729345181,0.0,34.65381317619449,13.130652336729735,0.0,41.80415230092801,7.385267759094697,0.0,16.18522326140696,5.5116588692214,0.0,3.884046749055733,25.885608324089738,0.0,15.894315470186365,1.6868668910465165,0.0,18.945366476710095
26,12.64012867212166,8.62864629284546,0.0,1.3218678681022749,0.0,0.31518537183810585,0.38362679549686884,0.0,3.0277905405761603,1.305887389558435,0.0,3.8395757804753003,0.22180654428159105,0.0,1.3927065283052023,33.43016950749625,0.0,117.62256762244446,7.208430682345768,0.0,3.3571121360357647,32.95580409061607,0.0,0.6550123257479069,16.636382368495354,0.0,20.246249884261253,17.265023189172574,0.0,52.20604749956625,5.036534196625389,0.0,34.008755528142544,6.76300228507132,0.0,21.599263461497376,4.93938056026361,0.0,13.323587004575765,9.767093411236493,0.0,30.072032132254634,15.531125489787238,0.0,87.41013439800213
27,35.06449529775749,31.18538847457546,0.0,0.43385444322874506,0.0,0.8034647764500381,0.4198055050874739,0.0,0.5945076429440984,3.579550336633463,0.0,2.122712220520201,0.27581447002680287,0.0,2.9221024675024987,39.021627273518945,0.0,110.5821453393464,8.687696778490704,0.0,7.872968589545072,11.534778425960107,0.0,16.69108967291782,44.38240290645514,0.0,12.434802097268197,4.3467632304306045,0.0,5.711000753816806,4.240589564680899,0.0,26.52851181367606,6.5483246064591825,0.0,7.41891488269924,2.562427079442352,0.0,13.308438901607019,20.730932055606253,0.0,29.287535398891464,1.8337420525450625,0.0,70.97843042031045
28,41.97857994835969,8.920663430820898,0.0,0.5802764125977242,0.0,2.701463247917959,0.32650687385367677,0.0,9.062667989011063,1.3193463856545682,0.0,2.755241528880596,0.43088197271869894,0.0,1.942294323122219,47.369109968762466,0.0,12.822673591846051,8.783050407452778,0.0,6.286446535925185,7.906071533070813,0.0,5.716463190501451,9.351709570318203,0.0,50.76565857748374,6.298703807003854,0.0,18.904885895847592,2.802505440141675,0.0,12.824784138306303,3.553693110258352,0.0,38.87044839646273,3.912455842207237,0.0,0.7763397036853258,11.28095924304784,0.0,84.12906260663992,2.5192084299491952,0.0,4.984970254483546
29,32.10172107075968,15.587406926543215,0.0,1.9978302708162337,0.0,7.61763306543524,2.2817487951973,0.0,7.247265196788049,2.526293580587472,0.0,1.022572865778761,0.3050612486205422,0.0,1.9878650420389687,54.836936633317976,0.0,209.40196951107959,7.2018759322745405,0.0,0.9065011278092677,13.916558716438836,0.0,170.02598522789066,14.634809223596218,0.0,134.2310364621839,13.399504801454308,0.0,28.046223558122087,9.048620003121536,0.0,20.951337242965533,6.000257878256514,0.0,6.478688118607666,6.495286555902317,0.0,2.073987647676204,9.830784279118857,0.0,54.76264314890049,21.78751291688639,0.0,5.459822858301319
30,3.4620737846109275,24.279491500054768,0.0,0.8338894827962949,0.0,0.4188876133044852,0.44354718877650656,0.0,0.6307320368333469,2.7924954275965663,0.0,13.878746451820339,0.27144536506736905,0.0,1.7774194313455438,46.32125342551665,0.0,58.94513974060443,6.185941232670529,0.0,7.109847826782257,24.648588074999452,0.0,281.0392006651843,20.391403211646733,0.0,49.7842517219113,32.04508806948247,0.0,1.537784538813106,7.78224439931287,0.0,19.126611618319217,6.0251735770821515,0.0,5.288941498206512,12.920264611027225,0.0,8.405800988281413,10.929678139124045,0.0,44.12775499727842,11.502704038027085,0.0,6.947507538692031
31,3.7032318169742187,10.723746935134187,0.0,0.6785714257055904,0.0,0.9909555329421558,0.18326173633471043,0.0,1.2996994059576819,1.1149676378100235,0.0,2.2996385037078046,0.20312038702649354,0.0,1.8709186677731593,35.43603995937108,0.0,76.7830311124419,7.285684450074584,0.0,5.4029069776917105,10.238013988944138,0.0,16.724203099525702,16.648004209216953,0.0,107.12609216575068,12.825627530416538,0.0,109.39468305795538,3.607430456255336,0.0,93.9404368998902,4.261091675934357,0.0,3.3640710521282893,5.8254289175784635,0.0,12.8864041343235,8.00277106440232,0.0,68.26706093506024,3.502908941505885,0.0,31.64621913101662
32,9.016680353007905,16.517203614698495,0.0,0.7625131695626628,0.0,0.31233251392360445,0.2681755243628427,0.0,1.6289648468322093,1.1381885282137674,0.0,20.708402627102735,0.27480994597599917,0.0,0.7905327696513782,38.60941571134566,0.0,80.39917300010497,8.210148269171679,0.0,4.836943726028867,35.31459026594913,0.0,75.41173986343449,10.202687635412854,0.0,7.298973676856007,6.703192486575605,0.0,19.645418564343053,3.247043971420112,0.0,6.155000309595779,5.108113098467841,0.0,1.3326734376733818,1.7268691786249577,0.0,3.2393368112675827,14.157524966471682,0.0,6.3029487573881084,1.8117723093089213,0.0,7.230548370121957
33,11.13923239749929,12.368478558701852,0.0,2.082721359871535,0.0,0.682991336758073,0.22681353175770838,0.0,0.5651964388121916,1.1142173113415796,0.0,4.972759652905063,0.16123934580708657,0.0,4.344177843040591,36.1887657594977,0.0,54.37055339029818,10.866224513955547,0.0,10.773678097063385,5.896614932326606,0.0,11.553596884119344,6.39630894126806,0.0,26.554308926192,5.028859748176267,0.0,26.232476782628968,12.475854348069182,0.0,19.165318113486624,10.25352129145269,0.0,0.7677163478044704,7.172157095609275,0.0,5.8796832290540575,29.815741098930786,0.0,12.080650698209249,7.611633611893414,0.0,15.585879934463547
34,42.79207692407832,6.672641116388171,0.0,1.0134161128440922,0.0,3.1427493615929296,1.035922964302505,0.0,2.727159688519036,1.5496212478268858,0.0,6.361322846865984,1.41581987572117,0.0,14.176056256751282,38.36799457356611,0.0,15.376387311934385,14.705430311273599,0.0,20.632436675505282,13.419121869790793,0.0,62.84414657026373,5.849243366568903,0.0,12.63118513961853,10.229614235617731,0.0,47.839054595783175,2.9878543467002276,0.0,48.435074811559204,5.224728678053083,0.0,3.5125197836182545,4.643286701072906,0.0,3.394451581550579,9.5613461268496,0.0,22.701176546544815,3.9219563650365665,0.0,124.63015906518382
35,1.0439076578454072,14.67383634159101,0.0,0.6676761608918667,0.0,1.4916723546498982,0.3912231631706696,0.0,0.10861179152498174,1.2300407163684683,0.0,4.175499258651095,0.49056161555660505,0.0,1.588720929653539,37.062600416916766,0.0,12.510047675684493,10.00451321130944,0.0,2.838515018100307,48.6214709020804,0.0,35.76362283552281,6.970189091499463,0.0,5.931219602639725,6.862252462793856,0.0,10.253177104080866,4.1371911364379255,0.0,65.43743647653127,4.858891918202915,0.0,11.311149813718998,1.3906939939063527,0.0,5.311798514183064,9.363877666275805,0.0,21.809187498938027,11.20775479629654,0.0,11.714207983140536
36,5.954775751478604,17.57786802699939,0.0,1.6078447612097273,0.0,0.46921787869979786,1.7356026410464451,0.0,5.563286177748093,2.7884255473910926,0.0,0.3533248436043407,0.1732632194783176,0.0,8.989907131574634,36.232881537246634,0.0,3.1603273867896147,7.060570251418588,0.0,3.9504421232466296,28.524396572080846,0.0,40.702166581254325,13.49742586875847,0.0,11.702312512487294,17.299768440873983,0.0,97.94792223771591,10.011461101767754,0.0,19.6571446287497,3.96431231985599,0.0,2.4354932046995827,2.377257049073944,0.0,0.2950111640310903,11.528502089799145,0.0,11.789941414416887,2.8298143651720085,0.0,32.83405650167333
37,213.42880654665012,7.772618386158617,0.0,0.5187968696683559,0.0,21.406312161174963,0.2977702455073855,0.0,5.8971884524657225,1.296202513982927,0.0,7.787591249014596,0.6699632459486276,0.0,4.232471421192609,59.70568501456895,0.0,103.12581580094988,7.467936869656299,0.0,63.854409487757785,40.810582338757406,0.0,24.256766791898112,40.35698796110048,0.0,22.716693661921,13.958801601843279,0.0,26.531372437155184,2.805652653572014,0.0,131.62757803140104,4.559229800733506,0.0,68.62285618013306,2.6518566333398237,0.0,38.712623556228934,13.950881426811284,0.0,16.758290002739688,15.389034562860301,0.0,72.47087059343013
38,8.236216484514136,7.125835811178004,0.0,0.8113556286043785,0.0,2.9770099879910243,0.23749610487343964,0.0,1.6105730530037135,1.3371643697190638,0.0,0.5349035351975586,0.4193616524075102,0.0,0.45263319547661024,38.420024170084645,0.0,16.25386644270874,6.567871046918376,0.0,12.544884183609145,11.045183433395268,0.0,9.176985352835425,7.34435190452485,0.0,15.50907543391382,6.732293806197826,0.0,58.355374538071445,2.8377964488970413,0.0,12.16331146703487,3.5870043633218236,0.0,1.8927343586351393,4.141280907381977,0.0,6.421752994262492,10.5722330013443,0.0,14.97275953782227,5.670820763020582,0.0,57.30182785327786
39,108.2459519810427,15.678615970565733,0.0,0.8561264162089206,0.0,11.051173620056948,0.19252846663808665,0.0,2.5835534852677093,1.1923795420864054,0.0,4.829636075779968,0.13809902142323555,0.0,3.2626075436530755,42.727336276490746,0.0,14.25017849333877,9.989679536713464,0.0,16.201532620914158,10.018522472561786,0.0,18.643127162025714,8.927599198434828,0.0,177.19553872616098,3.7588065546600617,0.0,3.3490216471665057,5.175402635886443,0.0,17.862096729250503,4.818433222037396,0.0,26.134202782060086,2.468156416261936,0.0,20.309668845819836,12.273841851073493,0.0,15.016783490353035,1.4920454555902527,0.0,9.86142060520119
40,2.7194666651660366,59.375487612374755,0.0,1.1578510262067754,0.0,2.278922300125882,4.206099381750416,0.0,1.181043679791878,1.7274567030016317,0.0,3.5902373594616654,1.0335873246419653,0.0,0.3195542867749802,39.5237458786074,0.0,36.8098544063929,6.921770409979463,0.0,1.0657275147437029,8.339088643189513,0.0,15.1323359512382,5.917717096446745,0.0,27.1843676047425,4.86944297301789,0.0,53.35207860150172,2.9402028542401495,0.0,34.92007126261767,4.435664204648435,0.0,4.180809866554014,2.0636762779252873,0.0,2.9724555399505976,8.65697551715531,0.0,0.2301466745365647,1.6018415584312853,0.0,10.505525595415344
41,7.179095597007547,10.43812786752682,0.0,3.70719726706739,0.0,0.7561020550851217,4.777955783220861,0.0,1.5598813604449226,1.9934219219100264,0.0,30.41305303635186,1.5468171413535927,0.0,0.3472096208791639,41.093093998243695,0.0,4.260671393253824,8.967738596324121,0.0,38.453806946419604,12.385480509572279,0.0,0.46099750420680924,7.369059023904089,0.0,47.08159038136216,12.225633533144284,0.0,26.37380627220886,3.5829620364706978,0.0,27.397512229236384,6.5344464877684025,0.0,0.23722840113324803,4.934126795490325,0.0,1.381304887273513,9.448261185492255,0.0,3.4171740725894,5.430252295426445,0.0,5.26574483572311
