,BIP,BIP,BIP,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.5898331312979529,0.06366689997104788,80.64516129032258,0.15394314652254046,44.44444444444444,0.6929048334202289
1,0.6918671539459579,0.08926420231435184,80.64516129032258,0.1544034214214968,44.44444444444444,0.6918299650484862
2,0.6905714316165871,0.08904964446166287,80.64516129032258,0.13742021562048648,44.44444444444444,0.6920042769133401
3,0.48372071166475505,0.07363264860849086,80.64516129032258,0.15442363323879557,55.55555555555556,0.6946988257769263
4,0.5922836014398791,0.06985481876268436,80.64516129032258,0.15456737075569538,55.55555555555556,0.690878277169593
5,0.4951175500138934,0.07516987342035993,80.64516129032258,0.15323684672292293,55.55555555555556,0.6946097270129771
6,0.7499345796131786,0.07319062211156065,80.64516129032258,0.15414176502344892,55.55555555555556,0.6923823157983001
7,0.8892667801835353,0.13777022939493241,25.806451612903224,0.15316965545666095,55.55555555555556,0.6922948897648474
8,0.6635674661721663,0.06508662907294333,80.64516129032258,0.15198056456284453,55.55555555555556,0.6877610314454848
9,0.26380169972433726,0.06049328115555816,77.41935483870968,0.1548150600335355,55.55555555555556,0.6918303731747896
10,0.16033912476876777,0.0621041563046399,80.64516129032258,0.15245107408400632,55.55555555555556,0.6881961248979843
11,0.17852491068671802,0.07413741716110017,74.19354838709677,0.15235565649905528,55.55555555555556,0.6922755894606091
12,0.13810464364884908,0.07228392423355123,80.64516129032258,0.15453550613896289,33.33333333333333,0.6821735514796267
13,0.0027690187883006607,0.11281830726047483,80.64516129032258,0.13699036255079347,55.55555555555556,1.2106346765091618
14,0.07169981853829166,0.05558225894032618,83.87096774193549,0.17063090364433287,55.55555555555556,0.8082256996913694
15,0.5666654781631157,0.15840945511160984,51.61290322580645,0.1564911246080409,44.44444444444444,0.7171997549280938
16,0.050996716269643895,0.09906626342994246,70.96774193548387,0.1494382822393921,44.44444444444444,0.6769264342195611
17,0.019836908211195717,0.06865752474880289,90.32258064516128,0.6132081386866569,44.44444444444444,5.234969997438025
18,0.01356722481536586,0.0770094264157274,87.09677419354838,0.1369431983815085,44.44444444444444,0.6967060865006228
19,0.006387896178594509,0.14636135803105785,77.41935483870968,0.15071917728187556,55.55555555555556,1.140009938898625
20,0.0005149719382357836,0.12498970108568357,83.87096774193549,0.23192784412517364,44.44444444444444,1.1195718262880214
21,0.12148310177230161,0.06788025982299228,83.87096774193549,0.11434933481503586,44.44444444444444,0.23225194955430473
22,0.10036832453693251,0.058955254912584326,80.64516129032258,0.6579938486181106,44.44444444444444,1.3127025480387273
23,0.20553486240062943,0.07176941516289338,83.87096774193549,0.17469853819018016,44.44444444444444,1.0284081727367498
24,0.11031650410869426,0.20185530755395828,54.83870967741935,0.1611263858415638,55.55555555555556,0.6865208360777967
25,0.04224737457789333,0.0789894408702238,77.41935483870968,0.24451878892897552,44.44444444444444,0.0017869318939680255
26,0.006319242426969569,0.11272763647201896,83.87096774193549,0.32938190828151936,44.44444444444444,3.6450265966071185
27,0.0008630052143618113,0.12459520233069563,87.09677419354838,0.4678206542770782,55.55555555555556,0.008802318742841877
28,0.21856500990097058,0.11228002681788958,83.87096774193549,0.2944887489353953,44.44444444444444,0.002338673444651511
29,0.008236476767275337,0.15076410878029411,70.96774193548387,0.47972811945345445,44.44444444444444,0.001997152461201079
30,0.0034279977321033783,0.15868955395289314,80.64516129032258,1.0076498654922001,55.55555555555556,0.003438540769331845
31,2.4042807870733765e-05,0.1499234430955693,87.09677419354838,0.13937428618562023,44.44444444444444,0.25852199693734706
32,0.0002750295164179473,0.16164247851554386,87.09677419354838,0.1547181451530332,44.44444444444444,0.4969491187543024
33,5.5852753212759484e-05,0.16814918620148983,83.87096774193549,0.6761738158252727,44.44444444444444,1.8736369584002406
34,0.00039489781418750486,0.17522484904836227,83.87096774193549,0.1576784524465403,44.44444444444444,0.053474424438231215
35,2.005167820097483e-06,0.1719308316114497,87.09677419354838,0.3337856905720835,55.55555555555556,0.03295939468209068
36,0.00021796610620475885,0.17867205022486543,87.09677419354838,0.9314157240373301,44.44444444444444,0.012211181420288875
37,1.34656127123134e-06,0.2029775496503082,87.09677419354838,0.853483933977975,44.44444444444444,2.591699435995271e-05
38,8.411492975460923e-06,0.1969685658183242,87.09677419354838,0.3944880784663811,44.44444444444444,0.02794126192912445
39,5.750385783786729e-05,0.20327546908884847,87.09677419354838,0.23809344946799924,55.55555555555556,0.0011221891182924039
40,5.441203522934923e-07,0.21033272163497627,87.09677419354838,0.3632830237329407,44.44444444444444,9.762984834435398e-06
41,5.866230625034035e-06,0.21475926819797417,87.09677419354838,0.5349792134100283,55.55555555555556,3.1282665624117912e-06
42,1.5544881083301404e-06,0.21843660945947466,87.09677419354838,0.3858625827843445,66.66666666666666,3.1500378486298393e-06
43,9.696542276000744e-07,0.23052107886346995,87.09677419354838,0.3937405217322577,66.66666666666666,4.715266492332137e-06
44,1.2938511183334035e-06,0.21724857194449157,87.09677419354838,0.9380100048444903,66.66666666666666,1.1727828258297433e-05
45,3.227057966653103e-07,0.21983872258173048,87.09677419354838,0.41132842010910525,66.66666666666666,2.7709447753470916e-06
46,6.916932405364038e-06,0.23280192550235676,83.87096774193549,0.3993944816983413,66.66666666666666,1.2028767390443814e-05
47,2.797617914254973e-07,0.2356987483578991,83.87096774193549,0.42622197518260496,66.66666666666666,1.3404356816339909e-06
48,1.1076253482068594e-05,0.23245679818383397,83.87096774193549,0.40428797273586586,66.66666666666666,9.703023850313586e-07
49,1.8089766890293156e-06,0.24889352215182295,83.87096774193549,0.4665803737554914,66.66666666666666,1.3979939099829513e-06
50,1.0284529566254182e-05,0.23359670234955046,83.87096774193549,0.4167073722819888,66.66666666666666,2.469416057437597e-06
51,2.866542680283048e-07,0.2348289520938919,83.87096774193549,1.4808192957839728,66.66666666666666,2.2582104162782617e-06
52,3.86259918174595e-07,0.237139090305354,83.87096774193549,0.42547382935389927,66.66666666666666,2.4253691049845768e-05
53,1.027009011142454e-07,0.23911030423762417,83.87096774193549,1.5134265723379554,66.66666666666666,8.405199973709905e-09
54,3.850128051166672e-07,0.241739265148968,83.87096774193549,0.49651471383359325,66.66666666666666,1.0622768660055884e-06
55,2.399793669722699e-05,0.2622893879751718,83.87096774193549,0.43710737352076434,55.55555555555556,2.3467397044584745e-05
56,1.3680302603434375e-06,0.25298172519516754,83.87096774193549,1.5555374651655836,66.66666666666666,1.8775724723513722e-07
