,DUP22q11_2,DUP22q11_2,DUP22q11_2,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6477702905021842,0.1110281711365486,37.5,0.08537940923649798,67.74193548387096,0.49374263970471194
1,0.6597773878110199,0.10119937461825552,37.5,0.08688078484471723,67.74193548387096,0.5922620374701163
2,0.6894879389180875,0.09512099903546743,37.5,0.08132795229282935,67.74193548387096,0.4734586485660976
3,0.9080606822755644,0.09411004462816562,37.5,0.0798170395621197,67.74193548387096,0.5041598552779871
4,0.6671656429392923,0.10085414159640749,37.5,0.0826285179269009,67.74193548387096,0.34796299974411266
5,0.6803711602254006,0.09997515654065542,37.5,0.09749376525175492,67.74193548387096,0.861344380347222
6,0.6926820465411213,0.08664563456019,50.0,0.0671658696188257,70.96774193548387,0.9672955462427142
7,0.6953586873497162,0.08861543653252664,50.0,0.060539225010804554,74.19354838709677,0.19119540851485753
8,0.6143935675361629,0.09401029463660492,37.5,0.0635489576494874,70.96774193548387,0.245266952597065
9,0.6030977005998049,0.09286711936139488,37.5,0.05577763217922914,77.41935483870968,0.3894549527657713
10,1.4831916269130598,0.13466629993913207,37.5,0.07776004171946607,80.64516129032258,0.20608219062351898
11,0.693144632481944,0.08659664855628672,62.5,0.0939608074419401,70.96774193548387,0.015028179500578574
12,0.6933128127660118,0.08662819806329072,62.5,0.15561615333033055,74.19354838709677,1.1078296538371248
13,0.6927615379031038,0.08660548015863553,62.5,0.09473903004390417,77.41935483870968,0.004898485555795158
14,0.6926079431884776,0.08665112035249584,50.0,0.15316758401191136,74.19354838709677,0.0029943351634610614
15,0.6928600023148522,0.08670592799297924,25.0,0.08596530033608439,77.41935483870968,0.5109654165113832
16,0.694397453984992,0.08672941071173079,25.0,0.10098687790819169,74.19354838709677,0.006051985283118591
17,0.691666121987454,0.08676401341333888,25.0,0.16857534602116253,74.19354838709677,0.0029633781495884363
18,0.6914663888480634,0.08678234027513174,25.0,0.13542559163765513,74.19354838709677,0.010067118260357145
19,0.6903115674149494,0.08682269419149755,25.0,0.154115452637918,74.19354838709677,0.0014640093218091469
20,0.6883493507480523,0.08687124194651089,25.0,0.15365396358755468,70.96774193548387,0.002332864352013734
21,0.6940487719856386,0.08698423768079226,25.0,0.17093220040378024,74.19354838709677,0.0002578097604474852
22,0.694343890929469,0.08698395177172794,37.5,0.16115603224676614,74.19354838709677,0.04285133749428376
23,0.7175061884386522,0.0894313942321269,25.0,0.11116445931994869,64.51612903225806,0.005540157764874354
24,0.5714683222713843,0.10070714794159763,37.5,0.16228169861929018,74.19354838709677,0.0012590031795760494
25,0.6319967954149902,0.09716872604442928,25.0,0.18667166412151984,70.96774193548387,0.001950588664048976
26,1.0564399611142083,0.08938472433293554,25.0,0.20595155548530497,74.19354838709677,0.0012142189646787112
27,0.6062093606161054,0.12738755652319597,25.0,0.17987364573924833,74.19354838709677,0.0002555975700399779
