,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6930759384235458,0.08688869730928535,33.33333333333333,0.17328274936659704,50.0,0.6926842256871241
1,0.6929241204012744,0.08661470448410542,62.5,0.17328035107138146,50.0,0.693441059144805
2,0.6922904343460661,0.0867506633765374,33.33333333333333,0.17328200678292074,50.0,0.6845807606462001
3,0.6952209447719541,0.08719354296944332,33.33333333333333,0.17331333281346553,50.0,0.6900802339334398
4,0.6845780479217807,0.0876321551784021,33.33333333333333,0.17335421474136847,50.0,0.6771183031432433
5,0.6718215579107786,0.0877709635236447,33.33333333333333,0.17337949467693048,50.0,1.0772354088421765
6,0.6947212241434761,0.08819043838765335,33.33333333333333,0.17334882339712354,50.0,0.7074280979437673
7,0.7101352015512169,0.08890331867284794,33.33333333333333,0.17330760051595104,50.0,0.6895435527597606
8,0.6687434711275477,0.08924189912400797,33.33333333333333,0.17334936978909377,50.0,0.6972176121440821
9,0.6932442365849453,0.09040245792509914,33.33333333333333,0.17337948233399236,50.0,0.6719297429477576
10,0.6457323291455676,0.09098000370279415,33.33333333333333,0.17342845812297641,50.0,0.7037908792015697
11,0.6387309940101347,0.09080487971161716,33.33333333333333,0.17329759613765805,50.0,0.6742290829626797
12,0.6427843093609934,0.09236541772899341,33.33333333333333,0.17341196461451328,50.0,0.6508532601729162
13,0.7051865138653441,0.09401831153461364,33.33333333333333,0.1738228262489196,50.0,0.6966923896465065
14,1.0242775437650857,0.19935050159923096,33.33333333333333,0.17384027389764511,50.0,0.6714103823658928
15,0.7893667992486153,0.14081761680536206,33.33333333333333,0.1734976039597818,50.0,0.6834099488418771
16,0.5387476811503191,0.0886170155926584,33.33333333333333,0.1732252114810308,50.0,0.7329355397401482
17,0.5355071608514358,0.08884254768361204,33.33333333333333,0.1729666335952667,50.0,0.6897542462156336
18,0.5696561141351819,0.2366595058681452,33.33333333333333,0.17328299229105837,50.0,0.6997054410615541
19,1.863746716164218,0.11968509907085001,66.66666666666666,0.3001506758238054,50.0,0.21174921693004406
20,0.6186318454638707,0.06501878132186857,66.66666666666666,0.17285688666894092,50.0,0.7263535495804911
21,0.556690166779797,0.08076616974552027,75.0,0.18660485499450333,50.0,1.1051774175850517
22,1.3005873157216516,0.09019892143490073,79.16666666666666,0.2888099170123659,50.0,1.53302505402283
23,0.8022639360527017,0.07627117291525469,75.0,0.20921715471716373,75.0,0.10716864452466755
24,0.04886058526561548,0.0847145360222858,70.83333333333334,0.317206201816767,50.0,2.0577824580373707
25,0.09788746912675703,0.09280789463569977,62.5,0.35306035719569856,50.0,0.5854478519924973
26,0.1586105480625205,0.19373963058146768,45.83333333333333,0.21176088402977433,25.0,0.19065641772141873
27,0.031933854883187424,0.07084196929690854,70.83333333333334,0.48445048744702063,50.0,0.9726680111851951
28,0.19960073258655361,0.18985521013850848,45.83333333333333,0.22252055998521858,75.0,0.04262144878405337
29,0.042677011447155105,0.07919438889517073,75.0,0.22594505994022868,75.0,0.14744185766649048
30,0.00862055833584542,0.08968045630476268,75.0,0.11509842549617595,75.0,0.139295716513132
31,0.06280848346403951,0.08716178527392913,75.0,0.10936411569003826,75.0,0.12909473153892131
32,0.004655900445006962,0.17648481559060292,62.5,0.12906695539985089,75.0,0.0008547247901771215
33,0.0013637525817483136,0.07585187290425678,83.33333333333334,0.11072207365381999,75.0,0.006886973682760014
34,0.028023199613000295,0.09985545723225293,79.16666666666666,0.38662820465436576,50.0,0.0003426211375739617
35,0.0036386263655679933,0.15899830265377582,62.5,0.3785412220062512,50.0,0.027887118061829027
36,0.08944511587205912,0.07079323526198854,83.33333333333334,0.31347708668269303,50.0,0.00114483313751896
37,0.0014847259941787334,0.09072466948249595,79.16666666666666,0.1911234484878599,50.0,0.00027233209204248845
38,0.0011759279514863613,0.14838280289563732,62.5,0.277524947611037,50.0,0.0016048350197496648
39,0.0008076542689217607,0.13059446721786902,75.0,0.2741507821195362,50.0,0.0006751553639205218
40,0.0016261301109853849,0.11342243621867516,79.16666666666666,0.239238382815782,25.0,0.0005512832088065476
41,0.000587041600121335,0.13208178266040213,75.0,0.2847561238079214,50.0,0.00014260629759236387
42,0.0006521803028656383,0.1205394020160302,79.16666666666666,0.24629548840425794,25.0,0.00027601290943484423
43,0.0007359727316292146,0.12377759726867676,79.16666666666666,0.25465827783149525,25.0,0.00028939664352322774
44,0.0006332611070202428,0.132124045860567,79.16666666666666,0.27541297913955365,50.0,0.00036944768942805
45,0.0006789422579200737,0.1305305666395006,79.16666666666666,0.265493970522925,25.0,8.593218521979965e-06
46,0.0008062132472772676,0.12991570563165644,79.16666666666666,0.2608299243859745,25.0,0.00016675206941336567
47,0.00011913940822890756,0.12847744653025228,75.0,0.2590067965645751,25.0,1.780142535871692e-05
48,0.0002640398012309667,0.13617605975509806,79.16666666666666,0.28508171604492444,50.0,0.0003425595757507959
49,0.0006502938322282116,0.12942203172719105,75.0,0.2733731576856664,25.0,0.00015741766034298282
50,0.0005111865927544441,0.1348758418185184,79.16666666666666,0.2816817909358018,25.0,5.54129736961932e-05
51,0.0005116029197100886,0.12926057162398516,79.16666666666666,0.26821380799782973,25.0,0.0005916897509219348
52,0.00041976990216530645,0.1319037527794209,75.0,0.26724323496369995,25.0,0.00021188228806531874
53,0.0002271817115163296,0.13332738063209715,75.0,0.2658632918874523,25.0,0.0002632721068846562
54,0.0004723843701321223,0.1379599332105377,70.83333333333334,0.28295431486995754,25.0,0.00021315316165649697
