,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6921202663255224,0.6930371329136192,56.09756097560976,0.3680555555555555,0.0,0.0,0.0
1,0.6953343768344171,0.6929187840046602,56.09756097560976,0.4791666666666667,0.0,0.0,0.0
2,0.6930396950735587,0.6931763627263855,43.90243902439025,0.5972222222222222,0.6544677664836248,0.5208333333333334,1.0
3,0.6930316723649754,0.6934403290886384,43.90243902439025,0.5415674603174603,0.48587709416945773,0.375,0.8333333333333334
4,0.6936214920923258,0.6937875316373557,43.90243902439025,0.5444444444444444,0.5120435257752737,0.375,0.8333333333333334
5,0.6930557202558112,0.6941233222239361,43.90243902439025,0.4777777777777778,0.5120435257752737,0.375,0.8333333333333334
6,0.6940083758756412,0.6951663582997586,43.90243902439025,0.5847222222222223,0.5080031206210455,0.375,0.8333333333333334
7,0.6757211799481224,0.6958388828934374,43.90243902439025,0.6055555555555555,0.5024531135956446,0.375,0.8333333333333334
8,0.7346591681473434,0.699555585629216,43.90243902439025,0.5418650793650793,0.4909090995788574,0.375,0.8333333333333334
9,0.6817870129152617,0.6989437242933704,43.90243902439025,0.5887896825396826,0.47089947760105133,0.375,0.8333333333333334
10,0.7819000318216718,0.7122422954592723,43.90243902439025,0.5416666666666666,0.5048951158920923,0.375,0.8333333333333334
11,0.7761188820519088,0.6751478116854435,58.536585365853654,0.4930555555555555,0.0555555522441864,0.16666666666666666,0.033333333830038704
12,0.6138403999683957,0.825824400350685,43.90243902439025,0.5381944444444444,0.6544677664836248,0.5208333333333334,1.0
13,0.6377579435987176,0.759227463484111,43.90243902439025,0.6166666666666667,0.6489177594582239,0.5208333333333334,1.0
14,0.6913038147239989,0.6929039570751017,56.09756097560976,0.49513888888888885,0.0,0.0,0.0
15,0.6896412789052195,0.6926108441696773,56.09756097560976,0.5597222222222222,0.0,0.0,0.0
16,0.6891239046977595,0.692362008613701,63.41463414634146,0.513888888888889,0.3055555522441864,0.527777781089147,0.23888889203468958
17,0.6906412412707132,0.692792199489034,53.65853658536586,0.5826388888888889,0.5793650895357132,0.5527777845660845,0.6388888905445734
18,0.8223778110090987,0.848258543894679,41.46341463414634,0.6013888888888889,0.5983165154854456,0.4990079402923584,0.8055555621782938
19,0.5903824777653658,0.7165271877059578,51.21951219512195,0.6055555555555556,0.40481001635392505,0.3666666696468989,0.5666666726271311
20,0.6816768779444929,0.6898718007757147,56.09756097560976,0.4291666666666667,0.0,0.0,0.0
21,0.6859166424753378,0.6898897966897929,58.536585365853654,0.47847222222222224,0.11111111442248027,0.16666666666666666,0.08333333333333333
22,0.684828769771255,0.6818209352569434,58.536585365853654,0.5510912698412698,0.08333333333333333,0.16666666666666666,0.055555557211240135
23,0.7501112368749464,0.8240328050979238,46.34146341463415,0.5499999999999999,0.5470899492502213,0.5075396870573362,0.6694444517294565
24,0.8023601808549644,0.6997640277050737,58.536585365853654,0.458531746031746,0.047619049747784935,0.16666666666666666,0.027777778605620067
25,1.05036718396684,0.8548399995724141,58.536585365853654,0.4770833333333333,0.06666666766007741,0.16666666666666666,0.041666666666666664
26,0.6866257912560073,0.8555545086336307,48.78048780487805,0.5984126984126984,0.5281745990117391,0.547222226858139,0.6500000059604645
27,0.6056632497111077,0.7578840238601623,56.09756097560976,0.4937500000000001,0.22817460199197134,0.2777777810891469,0.19722222785154978
28,0.276313848112709,1.48079116925157,43.90243902439025,0.5607142857142857,0.5646825407942136,0.5684523830811182,0.7666666756073633
29,0.5974421359654015,1.435938522121998,48.78048780487805,0.5333333333333333,0.4694444586833318,0.38333334277073544,0.6250000049670538
30,0.5060341263081067,1.378725445557425,53.65853658536586,0.517361111111111,0.3531746069590251,0.350000003973643,0.36388889451821643
31,0.08297188875915354,1.767538188110345,43.90243902439025,0.5286706349206349,0.41750843326250714,0.3492063581943512,0.6500000009934107
32,0.09983870747805193,1.1715946349373927,48.78048780487805,0.5597222222222222,0.361111119389534,0.3472222288449605,0.46944444874922436
33,0.19254125196224403,2.011914439676301,51.21951219512195,0.4763888888888889,0.26666667064030963,0.350000003973643,0.23888889451821646
34,0.7997891038933834,1.7301404374597877,51.21951219512195,0.4305555555555556,0.5615079353253046,0.5055555527408918,0.6666666666666666
35,0.3700482147397973,1.9646593328156248,43.90243902439025,0.4611111111111111,0.5750665913025538,0.4863095283508301,0.7777777761220932
36,0.6733177299531652,1.5754546291219207,56.09756097560976,0.5026785714285714,0.30216450492540997,0.35555555919806164,0.2638888955116272
37,0.9469348675792923,2.263561236589147,53.65853658536586,0.5368055555555555,0.3888888706763585,0.3888888955116272,0.4027777860562007
38,0.023049413302092613,2.4591085332097578,56.09756097560976,0.5236111111111111,0.40317460894584656,0.4194444517294566,0.4055555611848831
39,0.008284372290066138,2.6976323842053294,56.09756097560976,0.4043650793650793,0.2670940061410268,0.2777777711550395,0.2579365074634552
40,0.005129989825162924,2.8246877246386357,53.65853658536586,0.5194444444444445,0.2698412736256917,0.42222222437461215,0.2555555577079455
41,0.013014098867153434,3.341770646447215,51.21951219512195,0.491765873015873,0.32222222288449603,0.36388889451821643,0.335317462682724
42,0.000414587330611786,3.764486604674357,48.78048780487805,0.4375,0.49338624874750775,0.5666666676600774,0.4833333392937978
43,0.0011267150291168026,4.365278093556136,51.21951219512195,0.5142857142857142,0.4452380985021591,0.4075396880507469,0.632936512430509
44,0.00013190923969678395,3.962923619286119,51.21951219512195,0.47500000000000003,0.27500000099341076,0.3333333383003871,0.23888889203468958
45,0.0004462758945285401,4.4032434352738425,51.21951219512195,0.5618055555555556,0.45383598407109577,0.3916666681567828,0.5416666716337204
46,2.539834228536445e-05,3.963456088473869,53.65853658536586,0.5465277777777777,0.3828042397896449,0.4305555572112401,0.37222222487131756
47,0.004875799769968121,4.122404285330792,56.09756097560976,0.5298611111111111,0.43968253831068677,0.5416666716337204,0.4305555572112401
48,0.04184072752820093,4.765291857554809,48.78048780487805,0.4680555555555556,0.4078144083420436,0.3595238154133161,0.4861111144224803
49,0.0007746787220539177,4.313065859549859,51.21951219512195,0.5187499999999999,0.43518519898255664,0.375,0.5666666676600774
50,5.8729171385142826e-05,4.149086306979831,56.09756097560976,0.44206349206349205,0.34487735231717426,0.36388889451821643,0.3472222238779068
51,0.0001477297546702131,4.501981806616055,51.21951219512195,0.5083333333333334,0.4188311696052551,0.38134921590487164,0.5111111203829447
52,5.9656952411361704e-05,4.550820922392011,51.21951219512195,0.5056547619047619,0.4285714328289032,0.3944444532195727,0.583333338300387
53,0.00024196556057493732,4.299461291597445,51.21951219512195,0.4861111111111111,0.5039682537317276,0.49444445222616196,0.5416666666666666
54,3.8251284007689576e-05,4.869363332828662,48.78048780487805,0.5567460317460317,0.5544131944576899,0.5349206402897835,0.7416666696468989
55,0.00024680719827395074,4.545404302762441,56.09756097560976,0.5805555555555556,0.3869047611951828,0.4027777810891469,0.3888888955116272
56,2.9595993697729462e-05,4.655507498362509,56.09756097560976,0.4996031746031746,0.46693121890227,0.5000000049670538,0.5166666681567827
57,3.268646945834703e-05,4.7289254878607885,51.21951219512195,0.48660714285714285,0.41709956526756287,0.3916666756073634,0.5055555651585261
58,4.9350394619823845e-05,4.641543281945953,56.09756097560976,0.5645833333333333,0.36666667958100635,0.3611111144224803,0.4027777810891469
59,4.1703897057407e-05,4.685433534188987,53.65853658536586,0.5034722222222222,0.37265510857105255,0.4047619104385376,0.375
60,2.1483201560900075e-05,4.729819801628483,53.65853658536586,0.53125,0.5433862408002218,0.6166666721304258,0.5750000054637591
61,6.096130730711118e-06,4.771614906269421,53.65853658536586,0.5090277777777777,0.3491342018047969,0.375,0.3333333333333333
62,9.373498793646828e-05,4.8081134556957155,56.09756097560976,0.5305555555555556,0.4206349303325017,0.44166667262713116,0.46111111839612323
63,2.3176305848990268e-05,4.843139367997047,56.09756097560976,0.561111111111111,0.5085978955030441,0.5083333353201548,0.5750000004967054
64,1.1947114537264482e-05,4.876666641648462,53.65853658536586,0.517361111111111,0.33892495433489483,0.3214285771052043,0.4083333338300387
