,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test
0,0.8138694886517103,0.14228949590818513,55.55555555555556
1,0.6932608495302607,0.15405805222042307,55.55555555555556
2,0.6921629244185651,0.1537689896898027,44.44444444444444
3,0.6874377541480708,0.154606822037717,44.44444444444444
4,0.7012811618443231,0.15331517650206017,44.44444444444444
5,0.6980242872296963,0.15510167300181876,44.44444444444444
6,0.6916794172533566,0.1555434628162161,44.44444444444444
7,0.6952773359424885,0.1524822450807631,44.44444444444444
8,0.6896659933946996,0.15307389630062757,44.44444444444444
9,0.7099640895334492,0.15579355375771942,44.44444444444444
10,0.6975502577694123,0.15570306117391441,44.44444444444444
11,0.7058854280875343,0.1547825913133955,44.44444444444444
12,0.6864253850062944,0.15327708220201008,44.44444444444444
13,0.688108311216817,0.15498784488024925,44.44444444444444
14,0.6940280121588506,0.15316642966623784,44.44444444444444
15,0.6916274166386077,0.15307739719690983,44.44444444444444
16,0.6942646762301766,0.15529669539069302,44.44444444444444
17,0.7008386298833488,0.15606372598458776,44.44444444444444
18,0.7016702953737455,0.1522212089929891,44.44444444444444
19,0.688114904073359,0.15249792068186543,44.44444444444444
20,0.6787967268649191,0.15228714361610035,44.44444444444444
21,0.693915044124198,0.1567571949553302,44.44444444444444
22,0.6760848520246722,0.15227186684591945,44.44444444444444
23,0.7029191253123229,0.15637711701179655,44.44444444444444
24,0.6870459842607173,0.157108891903914,44.44444444444444
25,0.6678797078668373,0.15662389812093,44.44444444444444
26,0.37781162651292216,0.23060868620513306,44.44444444444444
27,1.1021110729904497,0.17263745784422568,44.44444444444444
28,0.7222042133614256,0.1617379130144111,44.44444444444444
29,0.3067337166902247,0.34962661317990584,44.44444444444444
30,0.33085780608399995,0.17666801299810528,44.44444444444444
31,0.12447009607841909,0.17338587864311564,44.44444444444444
32,0.34138483549338133,0.1978035220225424,55.55555555555556
33,0.4614213746866584,0.1832296416290341,55.55555555555556
34,0.027335264994864796,0.20207124550259167,55.55555555555556
35,0.4278320675183302,0.6473077102192674,33.33333333333333
36,0.2576897543440094,0.25762858086107726,55.55555555555556
37,0.19812337847009562,0.3352586129507412,33.33333333333333
38,0.0041954431097080665,0.7355413264277726,55.55555555555556
39,0.009222597713113715,0.3985548992244416,33.33333333333333
40,0.02401990916654538,0.7988958921431034,44.44444444444444
41,0.006394453632379467,0.5714034771598375,33.33333333333333
42,0.005744475202975917,0.614886745662169,44.44444444444444
43,0.012275401218635762,0.40835927214007994,33.33333333333333
44,0.007898306156604485,0.7788085564900509,33.33333333333333
45,0.0015310085476403525,0.5117887794951369,44.44444444444444
46,0.0030619313899209644,0.6902981240128429,33.33333333333333
47,0.0017606732125535548,0.7274378193294654,33.33333333333333
48,0.0012021092355242607,0.806070179734169,33.33333333333333
49,0.005047770482003899,0.5516212146626286,33.33333333333333
50,0.001124447045360094,0.565632060699581,33.33333333333333
51,0.0024013156861184596,0.30308272499073846,44.44444444444444
52,0.0016968424345824922,0.3765401981753767,33.33333333333333
53,0.000768277424288279,0.8353472569500797,33.33333333333333
54,0.0009001388840306876,0.31088343025696047,33.33333333333333
55,0.0007945010104413217,0.8137437497241284,44.44444444444444
56,0.0004166671431481489,0.7901526390423156,33.33333333333333
57,0.00027656440810523356,0.9012726903034027,33.33333333333333
58,0.0003300478407786732,0.6270659313046091,33.33333333333333
59,0.001025796501458975,0.7623770254345704,33.33333333333333
60,0.0006809058634537135,0.7769770540832466,33.33333333333333
61,0.00033040862899283674,0.8112200660916442,33.33333333333333
62,0.0003924828273848111,0.791106408518449,33.33333333333333
63,0.0012478199384905145,0.53877175021593,33.33333333333333
64,5.617156237331327e-05,0.7575756637750136,33.33333333333333
65,0.0002579951399196355,0.6613405042364637,33.33333333333333
66,0.0001028695835828807,0.652393747419462,33.33333333333333
67,0.000295105144528225,0.34893528523203493,33.33333333333333
68,0.0004893363469923054,0.5482040666937696,33.33333333333333
69,0.0003285548892736024,0.3404866953449886,33.33333333333333
70,0.0005448131414610598,0.3558851635662934,33.33333333333333
71,0.0005053683440434852,0.5693166300668054,33.33333333333333
72,0.0005127965678487947,0.3395609482366155,33.33333333333333
73,0.00012487768335217757,1.0121660457778023,33.33333333333333
74,0.0002251587270038644,0.35149348870757724,33.33333333333333
75,0.00016582484507712478,0.3428438469782448,33.33333333333333
76,0.00011479020848589279,0.3650594436800387,33.33333333333333
77,0.0003537037853564891,0.4421675337604747,33.33333333333333
78,0.0001146133543298528,0.8792822936481559,33.33333333333333
79,0.00014462286843588916,0.36740635032618,33.33333333333333
80,7.82471369519945e-06,0.368881938414366,33.33333333333333
81,9.099779483057391e-05,0.4472119345349379,33.33333333333333
82,0.00011641673408379183,0.8811178554259378,33.33333333333333
83,0.00026995357623380484,0.36181840420536265,33.33333333333333
84,0.0002202376756871593,1.0657958005701493,33.33333333333333
85,9.32063857493305e-05,0.6981161318532948,33.33333333333333
86,0.00012758678338136762,0.3558926060260779,33.33333333333333
87,5.8714209670485645e-05,0.5896724125346771,33.33333333333333
88,6.495092878020123e-05,0.37774338012582037,33.33333333333333
89,5.876580097440756e-05,0.3786170500866931,33.33333333333333
90,0.0003163461331950743,0.9036944652955342,33.33333333333333
91,0.0001790481056945535,0.36342090615724953,33.33333333333333
92,0.00012321514865191267,0.8959100892313574,33.33333333333333
93,0.00028515491059894865,0.7383863137175811,33.33333333333333
