,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.4983529019998338,0.7023107482133853,0.0,0.0,0.0,0.0,0.0,0.6191185849361972,0.0,0.0,0.0,0.0,0.0,0.5388630581394355,0.48284731634038197,0.0,0.0,0.0,0.0,0.0,1.6821009692382927,0.6640589539343086,0.0,0.0,0.0,0.0,0.0,1.0467991263599337,0.7209765453484602,0.0,0.0,0.0,0.0,0.0,0.4558768909592869,2.561516099161653,0.0,0.0,0.0,0.0,0.0,0.743066501221443,6.233355922907157,0.0,0.0,0.0,0.0,0.0,0.5986590889499442,0.6845646989385319,0.0,0.0,0.0,0.0,0.0,0.6252315123517356,0.7820904088900955,0.0,0.0,0.0,0.0,0.0,0.6189982304880501,0.8177363658358017,0.0,0.0,0.0,0.0,0.0,1.3835674012584172,0.7840477746872969,0.0,0.0,0.0,0.0,0.0,0.9981569973828469
1,1.0172396544922144,0.648633621051643,0.0,0.0,0.0,0.0,0.0,0.6140886169435396,0.0,0.0,0.0,0.0,0.0,0.8645461418755888,0.4580110713230027,0.0,0.0,0.0,0.0,0.0,0.9302304602653816,0.6686458910907048,0.0,0.0,0.0,0.0,0.0,0.31662528050864003,0.7156881251118475,0.0,0.0,0.0,0.0,0.0,1.272786719192398,0.8198225112000449,0.0,0.0,0.0,0.0,0.0,0.340134064483876,0.6465594718284143,0.0,0.0,0.0,0.0,0.0,1.3057274192697368,0.5468259003501307,0.0,0.0,0.0,0.0,0.0,0.5444667681602051,0.9318726364618997,0.0,0.0,0.0,0.0,0.0,0.5272404915429443,0.7992319443888214,0.0,0.0,0.0,0.0,0.0,0.6678179254462455,0.4594016231249133,0.0,0.0,0.0,0.0,0.0,2.7015696053308917
2,0.45983416232155316,0.6449687878630168,0.0,0.0,0.0,0.0,0.0,0.6905919368146175,0.0,0.0,0.0,0.0,0.0,0.5816675936755397,0.4978504216040088,0.0,0.0,0.0,0.0,0.0,0.5685296630762441,0.6499277152015485,0.0,0.0,0.0,0.0,0.0,1.2790595789262635,0.7919653389342125,0.0,0.0,0.0,0.0,0.0,1.5654160074236163,0.9095463093167779,0.0,0.0,0.0,0.0,0.0,0.6463234036812052,0.6220574918175388,0.0,0.0,0.0,0.0,0.0,0.6729136051727885,0.6031877663425621,0.0,0.0,0.0,0.0,0.0,0.7184207795641597,0.6362161616403313,0.0,0.0,0.0,0.0,0.0,0.7761122522932207,0.9094297869532249,0.0,0.0,0.0,0.0,0.0,0.48980261492000465,1.207016523329973,0.0,0.0,0.0,0.0,0.0,1.3636242781187369
3,0.5275586063640016,0.6517734839529515,0.0,0.0,0.0,0.0,0.0,0.5760995950941589,0.0,0.0,0.0,0.0,0.0,0.7238443486148375,0.3926640581065746,0.0,0.0,0.0,0.0,0.0,0.7063426154479622,0.9047972797544015,0.0,0.0,0.0,0.0,0.0,0.5437948202224632,0.948481200181861,0.0,0.0,0.0,0.0,0.0,1.2284986363917922,0.6131024446984253,0.0,0.0,0.0,0.0,0.0,0.9828489725834275,0.8933303856085039,0.0,0.0,0.0,0.0,0.0,0.9892666690416763,0.5545910798058816,0.0,0.0,0.0,0.0,0.0,0.2859150621868035,0.7028052387743559,0.0,0.0,0.0,0.0,0.0,0.81616518097271,1.4218255180215038,0.0,0.0,0.0,0.0,0.0,1.1396418756246576,0.5014510088085391,0.0,0.0,0.0,0.0,0.0,1.4540748918212842
4,0.4639818703563103,0.6560143619817629,0.0,0.0,0.0,0.0,0.0,0.5850824654205973,0.0,0.0,0.0,0.0,0.0,0.6161050737832413,0.4194921834734615,0.0,0.0,0.0,0.0,0.0,0.5747565227333574,1.0957081859533417,0.0,0.0,0.0,0.0,0.0,0.6949019477474114,0.7066446256820572,0.0,0.0,0.0,0.0,0.0,0.6741921349624875,1.1310267886189354,0.0,0.0,0.0,0.0,0.0,0.4556271395390069,0.9883859402691494,0.0,0.0,0.0,0.0,0.0,0.4006505750595711,0.3039422083976424,0.0,0.0,0.0,0.0,0.0,0.10611262984972536,1.0093880042891614,0.0,0.0,0.0,0.0,0.0,1.3406953814206122,0.6646878205633173,0.0,0.0,0.0,0.0,0.0,0.4792750679695378,0.5563192060042096,0.0,0.0,0.0,0.0,0.0,0.6568027267489828
5,0.970750172684962,0.678055276426882,0.0,0.0,0.0,0.0,0.0,1.0166984420111616,0.0,0.0,0.0,0.0,0.0,0.09626188018147212,0.3684629076916455,0.0,0.0,0.0,0.0,0.0,0.24600114300258888,0.8486599427361858,0.0,0.0,0.0,0.0,0.0,0.7093433492632256,0.9032953206852347,0.0,0.0,0.0,0.0,0.0,0.7867780399787272,0.7707512030269849,0.0,0.0,0.0,0.0,0.0,0.21302920347128468,0.5642975224851714,0.0,0.0,0.0,0.0,0.0,0.9987592737545989,1.3836199122460988,0.0,0.0,0.0,0.0,0.0,0.4700204130920106,1.127454992019582,0.0,0.0,0.0,0.0,0.0,0.6160296307220966,0.6271442796036661,0.0,0.0,0.0,0.0,0.0,0.6491247018911176,0.5983258324805825,0.0,0.0,0.0,0.0,0.0,0.9887613148208301
6,1.3192181413716397,0.6906278509507127,0.0,0.0,0.0,0.0,0.0,0.4828020269278665,0.0,0.0,0.0,0.0,0.0,0.9937293262523385,0.37164007836971386,0.0,0.0,0.0,0.0,0.0,0.27888028396422293,0.6602610043204795,0.0,0.0,0.0,0.0,0.0,1.1106068389131016,0.8125408535125562,0.0,0.0,0.0,0.0,0.0,0.6160280688018496,0.5525609827926239,0.0,0.0,0.0,0.0,0.0,0.20789521929051955,0.7649611854498972,0.0,0.0,0.0,0.0,0.0,1.0279977899918429,0.18415151156620538,0.0,0.0,0.0,0.0,0.0,0.2961821053330461,2.1670127255570573,0.0,0.0,0.0,0.0,0.0,0.060879498670636883,2.0762766058472684,0.0,0.0,0.0,0.0,0.0,0.2543715775846944,0.5767998296381965,0.0,0.0,0.0,0.0,0.0,0.176652834791085
7,0.3546609653239369,1.507153199783786,0.0,0.0,0.0,0.0,0.0,0.5064587592743243,0.0,0.0,0.0,0.0,0.0,0.9999235006400653,0.31962025294431,0.0,0.0,0.0,0.0,0.0,0.6033843717756916,0.7522128813563098,0.0,0.0,0.0,0.0,0.0,0.39861163690202944,0.9027656700118667,0.0,0.0,0.0,0.0,0.0,0.3650894210382375,0.6515087312343707,0.0,0.0,0.0,0.0,0.0,0.13592705716902115,0.9794004525540858,0.0,0.0,0.0,0.0,0.0,0.3639445438344123,3.878953654140942,0.0,0.0,0.0,0.0,0.0,0.0001377646693965361,2.4078055788254753,0.0,0.0,0.0,0.0,0.0,2.08120839619392,1.1706061304718294,0.0,0.0,0.0,0.0,0.0,0.41985383275017946,0.8528100001810657,0.0,0.0,0.0,0.0,0.0,1.8803269443118198
8,0.24347938880279474,1.02604788226865,0.0,0.0,0.0,0.0,0.0,1.3852057323166815,0.0,0.0,0.0,0.0,0.0,0.7028058227737236,1.3059370944067594,0.0,0.0,0.0,0.0,0.0,0.501470971331672,1.1119551718691962,0.0,0.0,0.0,0.0,0.0,0.9833675137613852,1.156972520429213,0.0,0.0,0.0,0.0,0.0,0.8611319402739241,2.1929130789123397,0.0,0.0,0.0,0.0,0.0,0.9606499852819883,1.1537501305866211,0.0,0.0,0.0,0.0,0.0,0.0079561529015578,21.638372415908293,0.0,0.0,0.0,0.0,0.0,1.753390282244688e-05,1.7257199051291205,0.0,0.0,0.0,0.0,0.0,0.014992115011340014,2.199067059222488,0.0,0.0,0.0,0.0,0.0,0.30907875778822885,3.0880570116210277,0.0,0.0,0.0,0.0,0.0,0.23843037231446398
9,0.7904087191550521,0.8471785599478912,0.0,0.0,0.0,0.0,0.0,0.6674307389190781,0.0,0.0,0.0,0.0,0.0,0.3931100279541954,0.7778648213002276,0.0,0.0,0.0,0.0,0.0,0.43513203724753197,1.529059305794802,0.0,0.0,0.0,0.0,0.0,0.25887436472916225,1.6694938275367204,0.0,0.0,0.0,0.0,0.0,0.5782476316245069,0.9872539839855397,0.0,0.0,0.0,0.0,0.0,0.011786605462898283,1.2104877733179573,0.0,0.0,0.0,0.0,0.0,0.227783996657993,4.828674735851956,0.0,0.0,0.0,0.0,0.0,6.0242313748213936e-05,2.0190035092874843,0.0,0.0,0.0,0.0,0.0,0.0012661951812512847,2.068500837627488,0.0,0.0,0.0,0.0,0.0,0.19264425566989254,0.8289911904144146,0.0,0.0,0.0,0.0,0.0,0.3227881450096563
