,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6918429806577303,0.10400548095804951,50.0,0.09903578936551789,50.0,0.697036772077165
1,0.687271271458494,0.10374513345536825,50.0,0.09897713612476873,50.0,0.6921617535219627
2,0.7044789227501891,0.10390527325574658,50.0,0.0989890039205488,50.0,0.6925853812314572
3,0.7056860163132842,0.10371052508294284,50.0,0.0988918686945542,50.0,0.6912874572640605
4,0.6868474499842124,0.10394031572877913,50.0,0.09890469006594138,50.0,0.6955088968009657
5,0.6782200726259452,0.10407687638864349,50.0,0.0988305401329673,64.28571428571429,0.6917136256977061
6,0.6900882503185507,0.10385599758563517,50.0,0.09871373986057962,57.14285714285714,0.6862049977448297
7,0.6696552263600841,0.10451415180420125,50.0,0.09839621686394406,50.0,0.6885434823773016
8,0.7113289562136846,0.10438309713499538,55.00000000000001,0.2629103192251948,50.0,0.7163184840559031
9,0.7012180186407816,0.10434171314219017,55.00000000000001,0.1637088491824261,50.0,1.0148034668233545
10,0.7145544485575499,0.10394129795161075,55.00000000000001,0.14863749867428486,64.28571428571429,0.9773832395870198
11,0.6998558717269658,0.10393401780507132,50.0,0.086420617105703,78.57142857142857,0.2695301525055047
12,0.6900247213747639,0.10184977549006646,45.0,0.09821083928136153,71.42857142857143,0.18771657393204555
13,0.659562508574993,0.11920237106783507,50.0,0.09225261059528653,53.57142857142857,0.04404536822409499
14,0.8289478080881605,0.10389621321019897,65.0,0.10257697491712299,57.14285714285714,0.19505096363566335
15,0.49426354536922623,0.11100002205148721,55.00000000000001,0.13427862448632769,67.85714285714286,0.013806112414748445
16,0.024123543561498824,0.20194239023336547,50.0,0.409823669971475,50.0,0.08090290415168143
17,0.5975763839611233,0.10540599593800029,50.0,0.11012731907942655,67.85714285714286,0.010458636149820748
18,0.23347543363189519,0.11315033410341717,60.0,0.2835282748441513,57.14285714285714,0.0004892185292202945
19,0.6738228149089198,0.24851041340243105,50.0,0.10960645636349862,78.57142857142857,0.233695323691154
20,0.04063773556080116,0.30187136444799156,60.0,0.21686423421423345,67.85714285714286,0.03634664791881128
21,0.07536126145339526,0.3878522839439114,60.0,0.08297578144210548,85.71428571428571,0.00189732003381056
22,0.002279087489335445,0.4666428165130444,55.00000000000001,0.07891110553021394,85.71428571428571,0.0018029472249978314
23,0.00033575274302831176,0.46565123957752386,55.00000000000001,0.08170169545249373,85.71428571428571,0.001617655286381245
24,0.0003015802598903683,0.37330327711599665,55.00000000000001,0.09264599558876022,85.71428571428571,0.0001698003424497402
25,0.003293389897965997,0.47091597481767283,55.00000000000001,0.12330550411505473,85.71428571428571,0.0007962753117467656
26,0.001436179237332817,0.40631688596371873,55.00000000000001,0.08680359771786109,85.71428571428571,0.0013189544420223484
27,0.0003795424844714686,0.42613423718570065,50.0,0.11927643274945417,85.71428571428571,5.3915147609834134e-05
28,0.0013261348882776798,0.429270637182636,55.00000000000001,0.09554318392703799,85.71428571428571,0.00021870599776526632
29,0.00025176496982535774,0.37507346962387855,50.0,0.08966570406597939,85.71428571428571,0.00016838428640638206
30,0.00018101989979279058,0.4245717480589989,50.0,0.09064123251972521,85.71428571428571,3.399139481599881e-05
31,0.000838295353872576,0.4735173690574932,50.0,0.09161351285876841,85.71428571428571,0.00036208196960003133
