,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6889359613902338,0.6877868831383683,50.0,0.5666666666666667,0.5178571492433548,0.75,0.4000000134110451
1,0.7912676580559691,0.7352504464243849,28.57142857142857,0.8888888888888888,0.0,0.0,0.0
2,0.601964293259565,0.7736692512508506,28.57142857142857,0.7666666666666666,0.0,0.0,0.0
3,0.5079562639346753,0.6271786962343052,71.42857142857143,0.9333333333333333,0.75,1.0,0.6000000238418579
4,0.37879316668257745,0.7297152107571154,50.0,0.9375,0.3333333432674408,0.5,0.25
5,0.22476454837299098,0.4506531123077601,78.57142857142857,1.0,0.7948718070983887,0.9285714328289032,0.75
6,0.32431241631153995,0.3784680617906316,92.85714285714286,1.0,0.944444477558136,0.9000000059604645,1.0
7,0.2046928612400077,0.44660031864474653,78.57142857142857,0.9583333333333333,0.7878788113594055,1.0,0.6666666567325592
8,0.2321996248088938,0.31630586604543565,92.85714285714286,0.875,0.9615384638309479,0.9285714328289032,1.0
9,0.0805991488310695,0.29784976867101126,92.85714285714286,0.7142857142857143,0.9666666686534882,0.9375,1.0
10,0.06973950517533262,0.36932901556524367,71.42857142857143,0.9666666666666667,0.7750000357627869,0.9000000059604645,0.7000000178813934
11,0.06805356994619659,0.4411807673942713,71.42857142857143,0.9166666666666667,0.7333333492279053,1.0,0.5833333432674408
12,0.05365543011650259,0.3508651033051571,78.57142857142857,0.875,0.8452380895614624,0.9166666567325592,0.7916666567325592
13,0.025657912822306412,0.31783742602319565,78.57142857142857,0.8,0.8444445133209229,0.9000000059604645,0.800000011920929
14,0.019200629125116317,0.3045537307813326,92.85714285714286,0.8125,0.944444477558136,0.9000000059604645,1.0
15,0.02815631235882273,0.47241623975213,64.28571428571429,0.9285714285714286,0.4285714328289032,0.4285714328289032,0.4285714328289032
16,0.039846685466928516,0.3144318808595023,85.71428571428571,0.9333333333333333,0.8989899456501007,0.9166666567325592,0.9000000059604645
17,0.007112231026129854,0.3157898787554498,78.57142857142857,0.6875,0.8295454680919647,0.875,0.7916666567325592
18,0.018443541631679626,0.6539767463436591,71.42857142857143,1.0,0.75,1.0,0.6666666716337204
