,USM,USM,USM,USM,USM,USM,USM,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,595.2567711202105,359.7542117829824,0.0,0.0,0.0,0.0,0.0,12.905698445612446,0.0,0.0,0.0,0.0,0.0,18.211669924313693,13.438209731072503,0.0,0.0,0.0,0.0,0.0,10.606298547751555,28.37196135094878,0.0,0.0,0.0,0.0,0.0,41.39503301316871,29.544989119614584,0.0,0.0,0.0,0.0,0.0,75.56083783429605,1561.171318220327,0.0,0.0,0.0,0.0,0.0,1144.0928705166173,52.67292576608879,0.0,0.0,0.0,0.0,0.0,51.37469469194669,645.1141447073384,0.0,0.0,0.0,0.0,0.0,1290.8879190813886,266.9281727125576,0.0,0.0,0.0,0.0,0.0,71.88453902618502,532.1505202934753,0.0,0.0,0.0,0.0,0.0,247.3018931351966,98.08065027017194,0.0,0.0,0.0,0.0,0.0,152.14440056299588,679.8187698825676,0.0,0.0,0.0,0.0,0.0,284.0119052909445,244.53026254106155,0.0,0.0,0.0,0.0,0.0,703.2474367571347,217.65511647306644,0.0,0.0,0.0,0.0,0.0,1.7431693697480688,1712.6128798558952,0.0,0.0,0.0,0.0,0.0,1948.0897848663917,1840.342378284075,0.0,0.0,0.0,0.0,0.0,2435.444114951752,2834.8567106862124,0.0,0.0,0.0,0.0,0.0,3173.862936813759
1,242.99148144869585,110.16938557898527,0.0,0.0,0.0,0.0,0.0,9.306498183421931,0.0,0.0,0.0,0.0,0.0,6.812646182321185,21.45466249551273,0.0,0.0,0.0,0.0,0.0,23.50533128376877,39.187736777475564,0.0,0.0,0.0,0.0,0.0,33.5819990968893,9.365127245076616,0.0,0.0,0.0,0.0,0.0,7.334080393066281,1453.3280481889876,0.0,0.0,0.0,0.0,0.0,1745.7087048450535,47.4120579884158,0.0,0.0,0.0,0.0,0.0,66.13819091549003,430.36306638806485,0.0,0.0,0.0,0.0,0.0,2.323803148143314,173.76297567740588,0.0,0.0,0.0,0.0,0.0,321.0717758892165,221.85180287638923,0.0,0.0,0.0,0.0,0.0,35.3302734229331,93.94149318993281,0.0,0.0,0.0,0.0,0.0,57.031610859299924,399.4176442317478,0.0,0.0,0.0,0.0,0.0,347.1051825338168,306.5124554118221,0.0,0.0,0.0,0.0,0.0,131.96742627067383,152.59671434584817,0.0,0.0,0.0,0.0,0.0,144.65541251099722,692.5740316158189,0.0,0.0,0.0,0.0,0.0,1112.1428685054857,834.6564695980458,0.0,0.0,0.0,0.0,0.0,1277.3454154785636,1652.2752963889811,0.0,0.0,0.0,0.0,0.0,862.0033744674731
2,57.581765297616855,62.180730467414854,0.0,0.0,0.0,0.0,0.0,8.83287698018661,0.0,0.0,0.0,0.0,0.0,18.000036032958747,6.825699654635522,0.0,0.0,0.0,0.0,0.0,3.7624991043331732,21.845056586204098,0.0,0.0,0.0,0.0,0.0,7.932711985694169,7.472483365056067,0.0,0.0,0.0,0.0,0.0,5.709616670773113,1058.9569766957613,0.0,0.0,0.0,0.0,0.0,832.4700914983175,42.887346674676714,0.0,0.0,0.0,0.0,0.0,150.83906218696444,287.3833402921583,0.0,0.0,0.0,0.0,0.0,1124.359195472925,154.05388336465992,0.0,0.0,0.0,0.0,0.0,77.33103758802449,162.99346839683935,0.0,0.0,0.0,0.0,0.0,15.765743997627089,87.15260063264766,0.0,0.0,0.0,0.0,0.0,128.1864525694541,329.7628460712481,0.0,0.0,0.0,0.0,0.0,381.3210957423823,241.32021247379933,0.0,0.0,0.0,0.0,0.0,680.7429294437037,133.80162103430956,0.0,0.0,0.0,0.0,0.0,64.15946905620578,117.25192887911676,0.0,0.0,0.0,0.0,0.0,132.26509478417358,332.7032878892175,0.0,0.0,0.0,0.0,0.0,500.416159859433,699.142302262926,0.0,0.0,0.0,0.0,0.0,409.47757065374776
3,78.01394768099458,39.348752536328305,0.0,0.0,0.0,0.0,0.0,7.245489962305452,0.0,0.0,0.0,0.0,0.0,1.4823991679389674,12.259108945797452,0.0,0.0,0.0,0.0,0.0,4.25595535757037,9.158389306301078,0.0,0.0,0.0,0.0,0.0,31.7477569794133,5.290079824566996,0.0,0.0,0.0,0.0,0.0,2.565297602400349,731.8732006962866,0.0,0.0,0.0,0.0,0.0,467.97964189138577,33.827314456616065,0.0,0.0,0.0,0.0,0.0,30.298995291375736,179.68025357074978,0.0,0.0,0.0,0.0,0.0,28.532245229308312,176.4472907120445,0.0,0.0,0.0,0.0,0.0,25.238903091414997,171.44012384384789,0.0,0.0,0.0,0.0,0.0,187.61220429971104,86.8593829860453,0.0,0.0,0.0,0.0,0.0,107.83819794049155,298.8337765862452,0.0,0.0,0.0,0.0,0.0,102.68119145284724,166.08365487860513,0.0,0.0,0.0,0.0,0.0,18.64878849304049,68.86173477163257,0.0,0.0,0.0,0.0,0.0,3.0942639788652695,114.01456107346357,0.0,0.0,0.0,0.0,0.0,533.4301790202733,145.86494593387897,0.0,0.0,0.0,0.0,0.0,189.22729625104574,315.9303397266373,0.0,0.0,0.0,0.0,0.0,135.20656195854653
4,130.04421350076382,21.297661700936327,0.0,0.0,0.0,0.0,0.0,2.2789727473895165,0.0,0.0,0.0,0.0,0.0,4.162506840247109,4.470783798446667,0.0,0.0,0.0,0.0,0.0,4.320517207029303,6.572377013356306,0.0,0.0,0.0,0.0,0.0,23.576899363882195,3.845940342139586,0.0,0.0,0.0,0.0,0.0,2.07774281398973,556.8824127892735,0.0,0.0,0.0,0.0,0.0,382.3069168208325,32.48630100546114,0.0,0.0,0.0,0.0,0.0,40.40718179770485,166.52118597397273,0.0,0.0,0.0,0.0,0.0,18.310215477258293,223.6459501915487,0.0,0.0,0.0,0.0,0.0,62.610710509293874,123.64909374763188,0.0,0.0,0.0,0.0,0.0,141.05814955888593,90.13028840893492,0.0,0.0,0.0,0.0,0.0,99.04992761130129,256.02188342159354,0.0,0.0,0.0,0.0,0.0,238.55247428932412,104.07478408870375,0.0,0.0,0.0,0.0,0.0,115.30953485691438,31.09793169874655,0.0,0.0,0.0,0.0,0.0,9.846707147297218,82.5597950363339,0.0,0.0,0.0,0.0,0.0,38.28556658167879,93.65389949072554,0.0,0.0,0.0,0.0,0.0,148.62823545387715,235.681722885984,0.0,0.0,0.0,0.0,0.0,118.02984050672165
5,82.9731557808144,23.09534468254166,0.0,0.0,0.0,0.0,0.0,2.841181243875032,0.0,0.0,0.0,0.0,0.0,1.7929848376527053,3.146721942267463,0.0,0.0,0.0,0.0,0.0,2.9116198347555997,6.422961244723722,0.0,0.0,0.0,0.0,0.0,3.786687185472392,3.3780517685291604,0.0,0.0,0.0,0.0,0.0,4.255587426014315,423.4479895471627,0.0,0.0,0.0,0.0,0.0,75.54850560401223,32.44472980492843,0.0,0.0,0.0,0.0,0.0,31.811789229357508,116.08685817574386,0.0,0.0,0.0,0.0,0.0,19.121482026000375,189.32903414287182,0.0,0.0,0.0,0.0,0.0,0.957160224221505,119.7578676079156,0.0,0.0,0.0,0.0,0.0,100.67677612790224,89.82434193187507,0.0,0.0,0.0,0.0,0.0,41.39492191155736,246.35296914458314,0.0,0.0,0.0,0.0,0.0,150.3751594873312,78.7952103136861,0.0,0.0,0.0,0.0,0.0,87.66730861977386,30.125804934199007,0.0,0.0,0.0,0.0,0.0,4.053545525952264,74.09959337581914,0.0,0.0,0.0,0.0,0.0,133.60697321844927,44.766648666233756,0.0,0.0,0.0,0.0,0.0,131.1363791876167,105.61513626858591,0.0,0.0,0.0,0.0,0.0,201.99619558838356
6,46.79397299606625,35.424556553040475,0.0,0.0,0.0,0.0,0.0,1.5461092620555674,0.0,0.0,0.0,0.0,0.0,2.1419210444171486,5.652948436618194,0.0,0.0,0.0,0.0,0.0,3.093349599743588,13.01179352103319,0.0,0.0,0.0,0.0,0.0,18.40696071594926,3.2560330640115316,0.0,0.0,0.0,0.0,0.0,5.696088457203028,367.64843694040815,0.0,0.0,0.0,0.0,0.0,109.88811763896192,29.538773677451243,0.0,0.0,0.0,0.0,0.0,72.0810193748338,51.945975972766384,0.0,0.0,0.0,0.0,0.0,64.63053992507007,111.57822229370998,0.0,0.0,0.0,0.0,0.0,184.1162531100894,131.83504342961845,0.0,0.0,0.0,0.0,0.0,145.2572472739848,88.42976551904893,0.0,0.0,0.0,0.0,0.0,94.97639042750728,233.45449817978374,0.0,0.0,0.0,0.0,0.0,205.89432700939616,95.31232467578111,0.0,0.0,0.0,0.0,0.0,150.7553287206365,30.638427312659797,0.0,0.0,0.0,0.0,0.0,5.498204217968823,103.79317615189738,0.0,0.0,0.0,0.0,0.0,102.16614578099362,105.004352001991,0.0,0.0,0.0,0.0,0.0,75.55136295731805,81.55847270673158,0.0,0.0,0.0,0.0,0.0,231.43002645282624
7,21.807009859468227,36.385663066299344,0.0,0.0,0.0,0.0,0.0,1.95585191895958,0.0,0.0,0.0,0.0,0.0,0.9713361390883907,1.3658180894957221,0.0,0.0,0.0,0.0,0.0,2.3896635981237813,9.364428965312433,0.0,0.0,0.0,0.0,0.0,36.14362586060402,5.869743229683055,0.0,0.0,0.0,0.0,0.0,4.463123968184322,333.9322250465473,0.0,0.0,0.0,0.0,0.0,294.858556154531,38.46205417079573,0.0,0.0,0.0,0.0,0.0,14.813335258319313,48.427890677974744,0.0,0.0,0.0,0.0,0.0,51.29163048398554,101.82732229014897,0.0,0.0,0.0,0.0,0.0,76.47425254378467,84.61890504927818,0.0,0.0,0.0,0.0,0.0,226.31209735931233,85.53733423823995,0.0,0.0,0.0,0.0,0.0,69.87968581206975,216.83386643631235,0.0,0.0,0.0,0.0,0.0,124.13253915888505,97.43495385707858,0.0,0.0,0.0,0.0,0.0,59.6154222409922,16.58236198038879,0.0,0.0,0.0,0.0,0.0,11.830490930688015,47.585013634078805,0.0,0.0,0.0,0.0,0.0,43.35182947404182,68.48031537407236,0.0,0.0,0.0,0.0,0.0,53.38453802659444,97.25314474898207,0.0,0.0,0.0,0.0,0.0,112.7794488629763
8,29.817363940771155,26.06255650626765,0.0,0.0,0.0,0.0,0.0,1.691430839871598,0.0,0.0,0.0,0.0,0.0,0.5681593767716655,2.1220732658662507,0.0,0.0,0.0,0.0,0.0,1.0253108637412294,11.095917698064806,0.0,0.0,0.0,0.0,0.0,3.4227588875171113,3.33198243374499,0.0,0.0,0.0,0.0,0.0,1.4703267991601343,319.5080807349172,0.0,0.0,0.0,0.0,0.0,319.69990043030117,30.50324714724676,0.0,0.0,0.0,0.0,0.0,74.53757572777083,51.76312237114954,0.0,0.0,0.0,0.0,0.0,27.665057363915345,111.67960825586567,0.0,0.0,0.0,0.0,0.0,0.04524994056746374,81.70946821800514,0.0,0.0,0.0,0.0,0.0,4.982826629330451,89.13785541667434,0.0,0.0,0.0,0.0,0.0,24.71438430347505,189.37395978274498,0.0,0.0,0.0,0.0,0.0,214.4055742441185,97.77759805325,0.0,0.0,0.0,0.0,0.0,201.33387805981891,17.771222648608916,0.0,0.0,0.0,0.0,0.0,2.5794926877702617,48.25699331914088,0.0,0.0,0.0,0.0,0.0,133.69339400226994,76.06156920976572,0.0,0.0,0.0,0.0,0.0,58.875155881109244,128.84827849749678,0.0,0.0,0.0,0.0,0.0,70.89734245383104
