,SZ,SZ,SZ,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6889549654113479,0.08625157697968308,60.15625,0.08800353019480783,53.96825396825397,0.6931379327044433
1,0.7136883238090473,0.0807063133909084,64.84375,0.08803532161137688,46.03174603174603,0.6926962151954179
2,0.5747865188435045,0.07648124119205328,61.71875,0.08801283490698605,53.96825396825397,0.693163736379957
3,0.4769926297665334,0.0769511102334471,64.0625,0.08805672758318821,46.03174603174603,0.6915778510528895
4,0.6373056789372514,0.08508820805639593,70.3125,0.08811485852670056,46.03174603174603,0.6875655038662487
5,0.21526274606927975,0.08745651362926445,70.3125,0.08802803277065338,46.56084656084656,0.6965801151427813
6,1.029087066982161,0.14082507000288516,67.96875,0.08867817286458322,46.03174603174603,0.6868957676644086
7,0.3500772429579721,0.08152107648834425,68.75,0.08850243698442019,46.03174603174603,0.6670338279276675
8,1.0454906244115292,0.09322638853146709,71.09375,0.08852902829852251,46.03174603174603,0.7248845664757857
9,0.5019561523782833,0.10306944221421824,68.75,0.08845694464020226,46.03174603174603,0.6773743837320454
10,0.6473463052562618,0.10657473961649674,69.53125,0.09070480530348454,46.56084656084656,0.5549329194170256
11,0.3845605106762471,0.12749311348020098,68.75,0.09553609311754109,46.03174603174603,0.5194283959470691
12,1.312803749989081,0.12954974385262535,71.875,0.08807564684713134,51.32275132275132,0.6834157371489985
13,1.1546601318644165,0.1268914986373907,71.09375,0.08625596700962454,55.55555555555556,0.7549525939683426
14,0.17103678181682716,0.11886237431566128,69.53125,0.09063355036302545,56.08465608465608,0.5042563042084117
15,0.01195828053486006,0.11848329908081766,71.875,0.09009371211228433,51.85185185185185,0.580150849562641
16,0.016641417555873603,0.14281297667675502,72.65625,0.10072960724713788,61.904761904761905,0.7808927328978014
17,0.4286511199795316,0.139052024988829,71.09375,0.09582115485390158,51.32275132275132,0.2583114819451179
18,0.14822005314665343,0.1306030609023058,71.875,0.10193018143604222,51.32275132275132,0.13114244202456932
19,0.02383575589825764,0.15721125619482879,74.21875,0.11974774567426585,50.79365079365079,0.011271093055813437
20,0.14710473064803292,0.18782324402580441,72.65625,0.11358506980307082,58.201058201058196,0.6890320522651849
