,SZ,SZ,SZ,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.48325696626483233,0.07209722111466355,72.65625,0.06232358248896515,78.125,0.30764185769580843
1,0.7012289736117151,0.07059983046960532,67.96875,0.05550406586927985,84.375,0.22633666116247278
2,0.26496750257820384,0.0650992629763279,75.0,0.07142016073557116,81.25,0.15648219957108775
3,0.864139923744752,0.07005635327261993,77.34375,0.0504843304272119,84.375,0.29796379004093587
4,2.675985854312002,0.12324539463500908,68.75,0.06095931276557446,84.375,0.05781904417388049
5,0.4052333840095092,0.08838637985212155,77.34375,0.0741067979656593,78.125,0.017729482399039355
6,0.07220777793503834,0.1097265600318756,74.21875,0.10024893435104924,81.25,0.011635373703107552
7,0.00020915572929094874,0.10300615504241066,76.5625,0.079758700654991,84.375,0.004251921524840006
8,0.026360935765968086,0.1414690696380698,75.78125,0.1005025835976488,75.0,0.007042499741125009
9,0.00180919270192478,0.14381628947579134,75.78125,0.10462772149630292,81.25,0.00016797486105316338
10,0.002187093735063116,0.15912728627117778,78.125,0.11427249667471844,78.125,0.00014774120605411212
11,0.009492402419724157,0.1666999235747835,76.5625,0.1118229280542211,78.125,0.00038723245295330225
12,0.0003215071468527528,0.16937629955564457,76.5625,0.11479459828543435,78.125,0.0005338271548031715
13,0.0003043009162368841,0.17050590074461763,76.5625,0.11850624629361896,78.125,0.0001526188143602597
14,0.0005871044287117119,0.17230665529852873,76.5625,0.12116106017147982,78.125,0.0004912858138868158
15,0.0001798243093368143,0.17180341727742435,77.34375,0.12174092176876161,78.125,0.0013802187643059262
16,0.0005077338809010222,0.17332809674785793,76.5625,0.12268832181862022,78.125,0.000646751491870847
17,0.00015872800090145165,0.17761635348435717,76.5625,0.12446804348731477,78.125,0.0006264404196996302
18,0.0011836411664279329,0.17350357183416898,78.125,0.12558473832553974,78.125,0.00032083223301826387
19,0.00012922457531920528,0.17724574900253096,77.34375,0.12709487653203508,78.125,0.00016277177292487867
20,0.00028653961700467184,0.18264322921007192,76.5625,0.1279789858634694,78.125,0.00014307816791538194
21,0.0004613922078868641,0.1830563907099716,76.5625,0.12913508335039275,78.125,5.672340972377218e-05
22,2.991097356798338e-05,0.18436328461001963,76.5625,0.1300203379548754,78.125,0.00020629632043509967
23,8.333081374876376e-05,0.18913182476799115,76.5625,0.13110512314282377,78.125,0.0001063847993540239
24,6.05010513692938e-05,0.18471266568510403,77.34375,0.1326145364016051,78.125,0.00020159553107541904
25,0.00018044896472168905,0.1874863028690104,77.34375,0.1332340686411713,78.125,0.00010245214803170789
26,1.937067723916694e-05,0.19157580306442218,77.34375,0.13380366585981707,78.125,0.0002511309534891067
27,0.00042851099811810157,0.1934299920051064,76.5625,0.1345219542921373,78.125,0.00012846760789293564
28,8.016263957026113e-06,0.19242382760434085,77.34375,0.1356444324327955,78.125,0.0001494717444294892
29,1.763128159546927e-05,0.19125804971128518,77.34375,0.13644371078327844,78.125,5.147895148719497e-05
30,7.916478313081905e-05,0.1943764067864555,77.34375,0.13716811691282735,78.125,6.0752142115144445e-05
31,4.812947120585518e-05,0.1938036317340406,77.34375,0.138070612809822,78.125,2.9602834386720055e-05
32,4.122914924884949e-05,0.1935203141103016,77.34375,0.13944946916176304,78.125,9.152402016628849e-05
33,3.5755572076549183e-05,0.1958676044980255,77.34375,0.13996189366423098,78.125,0.00010131436019805277
34,7.802472832595491e-05,0.19781713660125505,77.34375,0.140842975152802,78.125,0.00017280218634039185
35,4.736231201755878e-05,0.19984455714143168,77.34375,0.14162101100941113,78.125,0.00011304101421009953
36,3.445807831630803e-05,0.1961403116869048,77.34375,0.14206042180349365,78.125,0.00011158099198842878
37,0.00015632308372446542,0.20173929460748982,77.34375,0.14269206846804688,78.125,8.079548739433229e-05
38,6.403228615800033e-05,0.20276632662606703,77.34375,0.1437437775269917,78.125,2.8858470070169706e-05
39,4.542558627944601e-05,0.202353608299723,77.34375,0.14472500180749662,78.125,8.201856609934696e-06
40,3.6207475968852026e-05,0.20256591473869634,77.34375,0.1457217107515127,78.125,5.504537550545987e-05
41,3.2051498345823885e-05,0.2083629830578149,77.34375,0.14599958942423502,78.125,5.398864012423402e-05
42,0.00010798009305520408,0.20745776727626913,77.34375,0.14649505310327265,78.125,4.956356472651879e-05
43,6.421793388225706e-05,0.20713543855460864,77.34375,0.1473150922024674,78.125,2.6383786188274694e-05
44,6.576597902126972e-06,0.20737421015737328,77.34375,0.14818212736243352,78.125,5.6407134172567375e-05
45,6.231990499515916e-05,0.20443076504342395,77.34375,0.14882904007604011,78.125,7.047423524843727e-05
46,3.298522075193075e-05,0.2120486954529375,77.34375,0.14938413541759532,78.125,5.0196418256437194e-05
47,3.453989113161141e-05,0.21029173750254182,77.34375,0.1499482560090237,78.125,2.3578660770428303e-05
48,1.791745328526656e-05,0.21013722034543184,77.34375,0.1508828344549455,78.125,0.00010915367794648372
49,3.415400769501023e-05,0.21404723299764533,77.34375,0.15164490361021407,78.125,1.1068170131473884e-05
50,3.1441616906011185e-05,0.21291243605556756,77.34375,0.15225861281274686,78.125,6.987201025038868e-05
51,3.2715037698386745e-05,0.21473170823012316,77.34375,0.1532940661079641,78.125,5.9223939701058915e-05
52,1.903609605615197e-05,0.21447400293167723,77.34375,0.15343463070149196,78.125,3.138939705171857e-05
53,2.1722940322266645e-05,0.21584994051002854,77.34375,0.15408438077413533,78.125,5.694068282994368e-06
54,9.379215078654738e-06,0.21733037804056016,77.34375,0.15474642173334932,78.125,4.6463609542683796e-06
55,1.1676012392970283e-05,0.2199304459644788,77.34375,0.15549666562224798,78.125,9.206396048090978e-06
56,4.6766600009441626e-05,0.2193738305907985,77.34375,0.1562810239561225,78.125,1.598297511833786e-05
