,DEL1q21_1,DEL1q21_1,DEL1q21_1,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.712717648682103,0.11341489841673173,55.55555555555556,0.08853515536420972,50.0,0.718846708531357,0.08925662561741028,50.0,0.6898760016597336,0.09598947518718977,50.0,0.5289767969444673,0.09248504909364318,50.0,0.7005026217850856,0.11598394016895666,44.44444444444444,0.6938184110817911,0.09560506152731704,51.724137931034484,0.6931674168379282,0.1747400141595844,50.0,0.6941748789062768,0.0990824077295399,50.0,0.6956738842742692
1,0.68094814630524,0.11534086014936944,50.0,0.08871696402531945,50.0,0.6966753654749547,0.08927701703108205,52.57731958762887,0.6931393677222712,0.10056119738885368,50.0,0.9324454298241933,0.09234548586940036,50.0,0.6830765352513011,0.1165616674195043,55.55555555555556,0.6932629605911715,0.09560933241344721,41.37931034482759,0.6931715680652518,0.17506315789459856,50.0,0.6954723002395713,0.098805825502979,50.0,0.6753521500452518
2,0.6938837139513926,0.11833525918320745,44.44444444444444,0.08852531518278489,50.0,0.6883665886023125,0.0891908898707376,48.96907216494845,0.7039470607231094,0.0987685043196571,50.0,0.9867791972244946,0.09262302077745428,50.0,0.7061538685035738,0.11572727502454049,50.0,0.7019288147945835,0.09566008718614619,44.827586206896555,0.677056146402088,0.1746429031563591,50.0,0.7786299613849909,0.09946968469793803,50.0,0.7075544488857204
3,0.7423317249805085,0.11693257651610746,44.44444444444444,0.08883594335914023,50.0,0.669474755873406,0.08895682271206427,48.45360824742268,0.6951810664514182,0.10465923871174031,50.0,0.4295410394016632,0.09256260183577966,50.0,0.7096408841539801,0.11543486725509575,50.0,0.7181705467827679,0.09629114391297998,44.827586206896555,0.6496068403046301,0.17452868090746948,50.0,0.6907152498353704,0.10072386836203662,50.0,0.6778785038278079
4,0.7104665110420714,0.11528140673172763,44.44444444444444,0.08857369118976542,48.41269841269841,0.6658778362134199,0.08898575020908278,47.93814432989691,0.717445929866507,0.10567430654581107,50.0,0.34456161593455115,0.09254679200228823,50.0,0.6948224788892056,0.11552931238283803,38.88888888888889,0.6957436078102728,0.09717294743401711,44.827586206896555,0.7101446882212165,0.17540148122837662,50.0,0.6899777783142667,0.09859501321295903,57.14285714285714,0.7023634426164636
5,0.6784157283154568,0.11643376745386484,44.44444444444444,0.08911262631180907,46.03174603174603,0.6462869349892725,0.08908072750106626,48.96907216494845,0.6513020621132558,0.11146081147467021,50.0,1.3979668542166277,0.09244512113830296,50.0,0.7163688232784498,0.1155257967575886,50.0,0.6933070385616518,0.0977877049578587,44.827586206896555,0.6346675956959514,0.17586773068800618,50.0,0.6932038060211942,0.09800096201170064,50.0,0.6706007449888292
6,0.6448957549417754,0.12391049903201774,44.44444444444444,0.0893509897588497,46.82539682539682,0.675559786598913,0.08903194702812454,54.63917525773196,0.6830294957165263,0.11007169778817759,50.0,0.2957961121353917,0.09246182216948744,50.0,0.6806012378551585,0.11552153375455775,55.55555555555556,0.6960380722685897,0.09899722509846685,44.827586206896555,0.5825400904590188,0.17793441041548747,50.0,0.6730453633815918,0.09961135842506559,50.0,0.7702628088531689
7,0.7163086259257959,0.12164617097423938,38.88888888888889,0.08856621303766866,53.17460317460318,0.6458115183717791,0.08907064407008768,51.546391752577314,0.6951295631237778,0.10638413761457458,50.0,0.46861251075385424,0.09224753480374974,50.0,0.7135626901881487,0.1149390027135791,44.44444444444444,0.6931942175578376,0.09983263739420885,44.827586206896555,0.6947792085014134,0.18239200485412332,50.0,0.672184734949139,0.10441925244223633,50.0,0.5917808469587835
8,0.6179459116844098,0.11570374575422394,44.44444444444444,0.09237283717854314,45.23809523809524,0.5869680807079003,0.0892097497932341,54.63917525773196,0.6858055909821291,0.12550640965705284,50.0,0.08389872922607532,0.09278287637696302,50.0,0.6609749351909437,0.11591909463303837,44.44444444444444,0.6931410691650343,0.09814160492727865,44.827586206896555,0.7417146415345491,0.17665747442275356,50.0,0.7839323645674753,0.10451985290241116,50.0,0.9509269026567521
9,0.6473570869703063,0.11653153154561993,44.44444444444444,0.09067267088843232,50.0,0.5836888221078901,0.09006663137046687,50.51546391752577,0.6602779522843992,0.12226160340966448,58.333333333333336,0.5789867363909644,0.09284246393775357,63.33333333333333,0.6634966028520688,0.11449500658277184,50.0,0.6922612446971611,0.09970858567657782,44.827586206896555,0.5462897279609357,0.18087189930211336,50.0,0.7887243738674157,0.10519398320893296,50.0,0.7087978114876187
10,0.6166864344943583,0.12642617736836087,38.88888888888889,0.09204049427054023,50.79365079365079,0.5892857119641585,0.09326145266154474,48.45360824742268,0.6126910164525315,0.13130834005562886,55.55555555555556,0.4639333549066697,0.09411689237942684,50.0,0.6256891530026685,0.1178142831344816,50.0,0.693903847430281,0.10243188757951724,44.827586206896555,0.6088876866503211,0.17548758438919698,50.0,0.6705728290227556,0.11635027235862512,50.0,0.9214382652675794
11,0.6686983411413504,0.1157489066737339,55.55555555555556,0.09845525870235457,44.44444444444444,0.7064956972235599,0.08922634282336804,51.03092783505154,0.6913125439088335,0.14088405430931497,50.0,0.08606297458194005,0.09413362294724816,50.0,0.5090303946357715,0.11550435628769111,55.55555555555556,0.6926596569425522,0.10146227427203205,44.827586206896555,0.6867925336679352,0.17337178866948366,50.0,1.0519399078017049,0.09700361112141301,50.0,0.6660941564263785
12,0.6450574762753462,0.11799399471798805,55.55555555555556,0.09836073902215102,44.44444444444444,0.6487502977549011,0.09031039472702049,52.0618556701031,0.7505948770875073,0.14213803108574236,55.55555555555556,0.06408875515384073,0.09221956037442498,56.666666666666664,0.6220350587849008,0.11550437998631653,50.0,0.6931139246668594,0.10537861856122216,44.827586206896555,1.38207055687164,0.17338190515037355,50.0,0.8472508319076524,0.09786717903335951,50.0,0.6405262405085691
13,0.757281789416767,0.11521042615698174,50.0,0.0974150553570298,45.23809523809524,0.8704773119471174,0.09094710475712214,50.0,0.7882069062402168,0.1514738322375833,50.0,0.07198926326832228,0.0930725648802786,56.666666666666664,0.7090971434841024,0.11567237683233324,55.55555555555556,0.6937721101483848,0.10966080987620848,44.827586206896555,0.42823483583029276,0.17813522715775915,50.0,0.6809135858444011,0.09752617247107476,50.0,0.6949308205017367
14,0.696454332438459,0.1174870328560652,55.55555555555556,0.09913757911160971,42.857142857142854,0.5235516150170009,0.09082732924359391,51.03092783505154,0.7712289930585585,0.1454963033304029,55.55555555555556,0.2978319375011156,0.09304961579941323,60.0,0.6827696354972833,0.11560624614005717,44.44444444444444,0.6917156237832492,0.10625859751588294,44.827586206896555,0.534409730079933,0.17339720424459693,50.0,0.6626440401788377,0.09733141542132473,50.0,0.6875916092621669
15,0.5136182851092611,0.11545884593861062,38.88888888888889,0.0946191608205657,51.587301587301596,0.845235845956604,0.09026781722506884,52.57731958762887,0.6006382217076782,0.13934704964296,47.22222222222222,0.17122415210322908,0.09373235914877794,53.333333333333336,0.569960109084215,0.11558503974283162,50.0,0.6908059316272837,0.11689772913524724,44.827586206896555,0.5178861079222372,0.1818580896259429,50.0,0.6912993498380726,0.09936918679607232,50.0,0.694233367253936
16,0.5756480611343322,0.1232681418189367,44.44444444444444,0.09497224875441193,50.0,0.5914012715386717,0.09055614561977009,50.51546391752577,0.8777996401686388,0.14305622967399548,47.22222222222222,1.707551846891081,0.09308542439352595,53.333333333333336,0.4407292874901203,0.11755287971565437,50.0,0.6923724381014473,0.11580058085347258,44.827586206896555,1.614074364117467,0.18140776077696902,50.0,0.9928105790288768,0.10177448652228252,50.0,0.8456525528948005
17,0.6964351615348751,0.13010239684090152,38.88888888888889,0.09506875326897432,50.0,0.5161367366270215,0.09121511322533087,51.546391752577314,0.7144264427674658,0.15446252281765163,50.0,0.16045533207045568,0.09319196341949519,50.0,0.7745843296484236,0.1198457539155836,50.0,0.677278254281801,0.11660125878921758,44.827586206896555,0.4834444528198298,0.18249352700461202,50.0,0.5124999402904088,0.10224768465670546,50.0,0.6011880648889529
18,0.6988972599961318,0.12377860493770752,50.0,0.0962650244650217,50.0,0.6937926508339167,0.09123133045421643,50.0,0.5278452427641118,0.14683919510501334,50.0,0.05491022089460685,0.09180199726777385,53.333333333333336,0.5014210618600071,0.12584875338128018,50.0,0.8646636260340346,0.11243747772188013,44.827586206896555,0.3438126249693197,0.18117164899421992,50.0,0.6951584030980498,0.10224879683900366,50.0,0.6660563679573117
19,0.5955166747027533,0.12298847868652832,55.55555555555556,0.0959249519654647,50.0,0.8651856135549162,0.09116370016268487,52.57731958762887,0.6383032220363187,0.14886768746314655,52.77777777777778,1.860115214450454,0.09355110806988001,53.333333333333336,0.6685681203045866,0.12309409817440622,50.0,0.715564196700919,0.11434373248223313,44.827586206896555,0.16257498311497456,0.18145031831427094,50.0,0.6930457390651972,0.09833894876483207,50.0,0.6374200605722382
20,0.5594285956021919,0.1140078621495488,50.0,0.10513712174192721,44.44444444444444,0.5251313807903814,0.09107363579684728,52.57731958762887,0.6231236073813171,0.13910105742321072,55.55555555555556,0.07314381675694426,0.09074069340027041,60.0,0.5183093590170201,0.11567215525332071,44.44444444444444,0.6966234875562447,0.10857113197582503,44.827586206896555,0.5119679336344106,0.1733732061611537,25.0,0.6943096608891677,0.09899824059948292,57.14285714285714,0.6788278158176602
21,0.5338485217577755,0.132913939671887,55.55555555555556,0.09831659425270237,53.17460317460318,0.4804808265626748,0.09058498760362217,50.51546391752577,0.6057135712715255,0.15396180897353864,55.55555555555556,0.1142624748580225,0.09072019662570428,53.333333333333336,0.570262494748383,0.11548274890629957,50.0,0.693147230657712,0.11745388872892583,44.827586206896555,0.49181690659816385,0.17915320664532722,50.0,0.7477981600213939,0.09799586690400382,50.0,0.6916631906582319
22,0.6376010767870537,0.11106813046441164,44.44444444444444,0.10055192901531276,48.41269841269841,0.8426913216578942,0.09015362296228621,51.546391752577314,0.6119950471858677,0.13767623044956304,47.22222222222222,0.1506680204852767,0.0928660735004672,53.333333333333336,0.6376724986489407,0.1156346842905532,50.0,0.6912247551249495,0.11570411939302573,44.827586206896555,0.4637882448743664,0.17782868953779063,50.0,0.5977512262008483,0.09743707078115078,50.0,0.711577081865022
23,0.6266205967748213,0.1161363722528628,44.44444444444444,0.10045828160153648,45.23809523809524,0.9142782533897451,0.09076709447932399,48.96907216494845,0.651241537509119,0.13208947186841735,47.22222222222222,0.1279348398188994,0.09282038016043082,53.333333333333336,0.6510107656052527,0.11481289212097974,50.0,0.7768531147622278,0.11238873753709677,44.827586206896555,0.41854207718408665,0.17952595784188694,50.0,0.8147919090688025,0.09692258461997201,50.0,0.6848124163277101
24,0.6968668559282951,0.12406780486742182,38.88888888888889,0.10079818318972884,45.23809523809524,0.6439336122937757,0.09091884171816952,52.57731958762887,0.6884300613842893,0.1393244887234002,50.0,0.1100261191232291,0.09192963024863193,56.666666666666664,0.5654743828185013,0.11560037670176682,50.0,0.7218552168807617,0.11499921564852425,44.827586206896555,1.2278476376852587,0.17338865969816794,25.0,0.6930140365857747,0.09784835048611239,50.0,0.5882478285674015
25,0.531874041164243,0.1179448340813062,44.44444444444444,0.09936194400376312,46.82539682539682,0.5787632495994104,0.09110516470965963,51.03092783505154,0.7341139494549436,0.12540654473443105,50.0,0.1309251474644864,0.09121860026853289,50.0,0.541160376744303,0.11584761504397781,50.0,0.6931625740684209,0.10629559484753809,44.827586206896555,0.889413602008906,0.1763238333280727,50.0,0.695113920783606,0.09779197679246833,50.0,0.6322503308433083
26,0.8665113650049787,0.110047305365687,55.55555555555556,0.10042215239360328,46.03174603174603,0.4255960569044834,0.0907512935998069,52.57731958762887,0.7027849307860426,0.13214847810407826,50.0,0.5268779955414522,0.09407459283840967,50.0,0.5052969203164872,0.1157538775907939,50.0,0.693146089633835,0.11548933441209953,44.827586206896555,0.5550968815656862,0.17580053180394456,50.0,0.6652187131581364,0.0974978132271508,50.0,0.6309215418591897
27,0.7377126564377716,0.11522859101809778,55.55555555555556,0.10066582372418156,49.2063492063492,0.5709495139624235,0.09175739020658309,52.57731958762887,0.5958197762200642,0.1357076684709765,55.55555555555556,0.09206841780269646,0.0922322580847518,56.666666666666664,0.48073480562330523,0.11557510108122572,50.0,0.696236825330133,0.11682853527117604,44.827586206896555,0.38373412601114687,0.178852225506034,25.0,0.6909329328889946,0.09771188774515276,57.14285714285714,0.6532696839308233
28,0.6069435460090744,0.11378931811792928,50.0,0.09649879314768983,53.17460317460318,0.6252140855318766,0.09136469184185439,52.0618556701031,0.7131329666164532,0.13401765778833116,52.77777777777778,2.1281205775296286,0.09372813610138027,53.333333333333336,0.2587389362518268,0.11561194086748126,50.0,0.694066008699928,0.10849233463773707,44.827586206896555,0.590426182525719,0.18392843878370332,25.0,0.6773240354206279,0.10030540440387084,50.0,0.6320104733257905
29,0.5618623861675964,0.11910925911542214,50.0,0.0985569821805085,50.0,0.6497551303837323,0.0911091744971061,52.57731958762887,0.6100959720753945,0.1344830508689128,47.22222222222222,2.2176110438315506,0.0909170823924005,50.0,0.6881529826651515,0.11553620605268738,44.44444444444444,0.6962017792944373,0.11193706984779647,44.827586206896555,0.6805813888251814,0.17792527118463797,50.0,1.0139785653820412,0.09857438576730668,50.0,0.7113569892383448
30,0.591361636572242,0.12387558551288096,55.55555555555556,0.09896516853287855,50.0,0.4851108631777342,0.09147021238488738,50.0,0.5827165994585661,0.1389683847154111,50.0,0.9068733206928389,0.09435529311381682,50.0,0.5001845689571949,0.1157197637786004,44.44444444444444,0.6954540121330299,0.10844156884408651,44.827586206896555,0.3920327586237576,0.1734333724812387,50.0,0.6833094215108879,0.09881782198636604,42.857142857142854,0.9788993322762184
31,0.5718585648516024,0.11357556188186546,44.44444444444444,0.09554374428571205,51.587301587301596,0.9101268789754348,0.09226598450191725,53.608247422680414,0.7268210287642589,0.1423361460372561,52.77777777777778,0.43840376903052647,0.09734219699166927,53.333333333333336,0.5945184500739313,0.11581179242941042,50.0,0.6933291388916002,0.11663191701340148,44.827586206896555,1.7431731727209148,0.17342636396954403,50.0,0.5686749896615697,0.09685593399379175,50.0,0.63297237585178
32,0.6919420797061466,0.13447034391818005,44.44444444444444,0.09736499707766312,54.761904761904766,0.6379764721645036,0.09184093424069129,50.51546391752577,0.5283980417577064,0.1437474436107659,52.77777777777778,2.2276993730387193,0.09307332784924793,56.666666666666664,0.6256549929399849,0.11567974645676718,44.44444444444444,0.6914792995435948,0.11010707867966438,44.827586206896555,0.527569532978961,0.1734161848557974,25.0,0.6199219784006521,0.0977442896497948,50.0,0.6705024710719611
33,0.7146614182638471,0.12206479892606205,44.44444444444444,0.1035808547817635,48.41269841269841,0.6255622455937274,0.0905310436734766,52.0618556701031,0.6414875648595544,0.14267486051657238,52.77777777777778,0.08564134139751044,0.09294197751324434,53.333333333333336,0.6107915483850703,0.11568233030791908,50.0,0.6939514216220061,0.12049890810136175,44.827586206896555,1.1845452779204988,0.1734395370233966,50.0,0.6936236908937828,0.09897943256074446,57.14285714285714,0.6729214830787672
34,0.5560980483027436,0.11659135524136394,44.44444444444444,0.09902305727257159,53.17460317460318,0.7331256925925171,0.09223727729798425,54.123711340206185,0.6772749608121881,0.13265803175464097,52.77777777777778,0.1296643107369774,0.09861242402373908,56.666666666666664,0.6088733692400001,0.11587233910895393,44.44444444444444,0.6913415923523982,0.1128241925282908,44.827586206896555,0.4603492050518747,0.181661939654905,50.0,0.70931248326753,0.09878694153636063,50.0,0.6660817292464785
35,0.646685020718258,0.12513191450630445,44.44444444444444,0.10044669916943316,52.38095238095239,0.5524935038926194,0.09129774924769053,50.51546391752577,0.6731033255652703,0.13085397327231857,50.0,2.347161325600424,0.0933328660975684,60.0,1.0500199457133952,0.1154965163459793,44.44444444444444,0.6974467942471918,0.12048878149823315,44.827586206896555,0.490235928446811,0.18029747672475147,50.0,0.6345628118032483,0.09705359356301038,50.0,0.660581623320673
36,0.5549835493561024,0.11542999591019656,55.55555555555556,0.10445227217761574,47.61904761904761,0.3779261744930006,0.09301222173830602,51.03092783505154,0.7090296777278422,0.13881652586817256,50.0,0.08408120045394289,0.09100806102723756,56.666666666666664,0.7225415997410296,0.11577906433935256,44.44444444444444,0.6930801035639252,0.12208005732830103,44.827586206896555,0.47189065923078183,0.173474616433905,25.0,0.7608154543846914,0.0979631120907097,50.0,0.6790268184439197
37,0.6923186944551357,0.12718537267013952,55.55555555555556,0.10583793843886402,46.03174603174603,0.5035912800729999,0.09256739214394619,48.96907216494845,0.6399625451385874,0.14812320891718891,50.0,0.06870459638912364,0.09279668061972081,53.333333333333336,0.6068453687936529,0.11552535428659721,50.0,0.6928204751431936,0.111301270068297,44.827586206896555,1.0382448435112,0.17350264306057614,50.0,0.6937873798195204,0.09754143699363259,50.0,0.6614140341281926
38,0.6696626550991215,0.13688380108339648,44.44444444444444,0.09682752401703672,50.0,0.5021256525263631,0.09182550897439393,52.57731958762887,0.5997624439553004,0.16089476334175218,52.77777777777778,1.1260661224850952,0.11299136040051423,56.666666666666664,0.43020475672915254,0.12102723749865757,50.0,0.6862307703366094,0.12038378193751105,44.827586206896555,0.94967303337581,0.202710724837381,50.0,0.6737253060430426,0.13588373495610354,50.0,0.7193184199477456
39,0.6058001834966014,0.12946224259768394,44.44444444444444,0.0992697478039249,50.0,0.6105088367897585,0.09274568882745084,54.123711340206185,0.6063608654706228,0.1572401519368663,55.55555555555556,0.09368395709449354,0.09542298517584982,56.666666666666664,0.37608317984759526,0.11541007926418947,50.0,0.8474226267048828,0.1124815137170998,44.827586206896555,0.514768555917437,0.1883214961554932,50.0,0.656933023588667,0.10164896692555041,50.0,0.5985901383048652
