,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,1.0847011744007022,0.7009339109158977,50.0,0.4444444444444444,0.0,0.0,0.0,0.669235998343969,54.54545454545454,1.0,0.0,0.0,0.0,0.668108945695064,0.692885952800583,50.0,0.5625,0.6666666865348816,0.5,1.0,0.692069629142669,0.692790430195063,50.0,0.625,0.0,0.0,0.0,0.7437194457906456,0.6924372840736258,62.5,0.4,0.7692307829856873,0.625,1.0,0.7657750415407732,0.6918570221887742,71.42857142857143,0.6,0.0,0.0,0.0,0.6937266374868387,0.692972363706345,60.0,0.5,0.0,0.0,0.0,0.693570286956069,0.6930790069215187,57.14285714285714,0.75,0.6666666865348816,0.5,1.0,0.6933801048300063,0.6941015052498106,44.44444444444444,0.48333333333333334,0.0,0.0,0.0,0.6919266027818605,0.6930566140085901,52.63157894736842,0.7111111111111111,0.5814815163612366,0.4888888994852702,0.8222222328186035,0.694714782688524,0.7213290684638508,50.0,0.9375,0.6666666865348816,0.5,1.0,0.7955042567490321,0.6931077526935268,50.0,0.625,0.5000000149011612,0.75,0.375,0.6927301024382733,0.6679537691607224,60.0,0.8666666666666667,0.7179487347602844,0.5625,1.0,0.7955896885644077
1,0.6342108291967463,1.365460449708894,50.0,0.3333333333333333,0.6666666865348816,0.5,1.0,0.6933456064239336,45.45454545454545,0.125,0.1428571343421936,0.1666666716337204,0.125,0.7005175508500312,0.6897960377082406,50.0,0.6,0.6573426723480225,0.5,1.0,0.6917425030254318,0.6928972039000142,50.0,0.5,0.0,0.0,0.0,0.6932926311045676,0.6935122772206712,37.5,0.4,0.0,0.0,0.0,0.6936456400093032,0.6825025880621904,71.42857142857143,0.8,0.0,0.0,0.0,0.6904979514422076,0.6967434128788789,40.0,0.4375,0.3333333432674408,0.25,0.5,0.7004226938714962,0.7750880378800609,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6686716797606214,0.7777897780649483,44.44444444444444,0.40625,0.0,0.0,0.0,0.6932332331483105,0.6936545564291409,47.368421052631575,0.4055555555555556,0.467532475789388,0.375,0.6666666666666666,0.6953945736577606,0.8608662073882488,50.0,0.84375,0.6666666865348816,0.5,1.0,0.47046864195540833,0.6929374875904658,60.0,0.46875,0.8333333432674408,0.75,1.0,0.695185855222939,0.692293166795203,60.0,0.71875,0.8333333432674408,0.75,1.0,0.6968324981295756
2,0.6931752612796177,0.7024513347570641,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.6907993832163908,54.54545454545454,0.48333333333333334,0.0,0.0,0.0,0.6788141600409571,0.6928258730904588,50.0,0.59375,0.6666666865348816,0.5,1.0,0.6875474401446695,0.6933416825151707,50.0,0.375,0.6666666865348816,0.5,1.0,0.6927797024999991,0.6924154126180899,37.5,0.8,0.0,0.0,0.0,0.6944281337621226,0.6148099608313374,71.42857142857143,0.7,0.0,0.0,0.0,0.43386977239982405,0.6923609227795359,60.0,0.46875,0.0,0.0,0.0,0.6919972198155158,0.6934849713111724,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.7313520025273906,0.6920614761282712,55.55555555555556,0.6833333333333333,0.38461539149284363,0.3125,0.5,0.6910971711755634,0.6932121360305726,31.57894736842105,0.375,0.39814815918604535,0.32777778307596844,0.5833333333333334,0.6929624550253423,0.7297504379305755,50.0,0.875,0.6666666865348816,0.5,1.0,0.5480998209766702,0.6940633794431614,40.0,0.16666666666666666,0.0,0.0,0.0,0.6927872585988821,0.6926978503872538,70.0,0.9666666666666667,0.8846153914928436,0.8125,1.0,0.6925244904827902
3,0.48680513327981023,1.1743976785546562,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.692859119897157,54.54545454545454,0.59375,0.0,0.0,0.0,0.672433330750604,0.6933079612922584,50.0,0.4375,0.0,0.0,0.0,0.6927730683457154,0.6930273697859689,50.0,0.5625,0.6000000238418579,0.5,0.75,0.6921908409110296,0.6924355700678143,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.6930227532754897,0.5777048774811719,71.42857142857143,0.8,0.0,0.0,0.0,0.7602749129737421,0.7812100177568209,60.0,0.45833333333333337,0.0,0.0,0.0,0.884094775654033,0.7284672325594327,42.857142857142854,0.8333333333333334,0.5999999642372131,0.4285714328289032,1.0,0.7237661595682464,0.6931547548062613,44.44444444444444,0.35,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6929906196265199,0.6929889947559197,52.63157894736842,0.5396825396825397,0.0,0.0,0.0,0.6931834056096017,0.7080293637625116,50.0,0.48333333333333334,0.7727272808551788,0.6875,1.0,0.5545487343980049,0.6935684960685854,40.0,0.25,0.0,0.0,0.0,0.6934197839619916,0.6484123422217729,60.0,0.65625,0.8333333432674408,0.75,1.0,0.688253926258153
4,0.6937318668968536,0.7468295690164184,33.33333333333333,0.0,0.5,0.4000000059604645,0.6666666865348816,0.8192021455409311,54.54545454545454,0.125,0.0,0.0,0.0,0.6038099393171978,0.6928363341712315,50.0,0.6666666666666666,0.6285714358091354,0.5,1.0,0.6939428481890284,0.6928970432526306,75.0,0.625,0.6666666865348816,1.0,0.5,0.6946164905029469,0.6935143755260624,37.5,0.7333333333333333,0.0,0.0,0.0,0.6789786696196641,0.6423820116250898,71.42857142857143,1.0,0.0,0.0,0.0,0.7745703308764325,0.6874815913879467,40.0,0.4375,0.0,0.0,0.0,0.6920411088671093,0.6844782437832123,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.6671108784512307,0.6924606232138064,55.55555555555556,0.6875,0.8333333432674408,0.75,1.0,0.6950143310358944,0.6834029656245741,57.89473684210527,0.6555555555555556,0.5238095124562582,0.6666666666666666,0.6222222298383713,0.7849913382869155,0.7284342223584372,40.0,0.5166666666666666,0.25,0.3333333432674408,0.20000000298023224,0.589055649959345,0.6931728076677244,60.0,0.40625,0.8333333432674408,0.75,1.0,0.6932052384310344,0.6929769052867315,40.0,0.8666666666666667,0.0,0.0,0.0,0.6920326676015982
5,0.3456988788150365,1.1674659475539297,50.0,0.5555555555555556,0.0,0.0,0.0,0.8802217001789802,54.54545454545454,0.31666666666666665,0.0,0.0,0.0,0.5838591737294051,0.6932639838889456,37.5,0.2916666666666667,0.49572648108005524,0.4285714402794838,0.6666666567325592,0.6927559095024602,0.6929893750910276,50.0,0.75,0.6666666865348816,0.5,1.0,0.6913912282496639,0.6699989585106984,62.5,0.4,0.7692307829856873,0.625,1.0,0.6909855059697373,0.6602786819358243,42.857142857142854,1.0,0.5,0.3333333432674408,1.0,0.7119743893900089,0.711945058177656,60.0,0.2,0.0,0.0,0.0,0.8657968520959662,0.6945354421916986,42.857142857142854,0.5,0.0,0.0,0.0,0.5810649190607863,0.6929267144638611,55.55555555555556,0.53125,0.800000011920929,0.75,0.875,0.695575833105974,0.6931829564386472,47.368421052631575,0.39999999999999997,0.5909091035525004,0.4583333432674408,0.9333333373069763,0.6921959283635349,0.9918447440774804,60.0,0.65625,0.20000000298023224,0.5,0.125,0.5244866878053351,0.8085035722773876,60.0,0.28125,0.8333333432674408,0.75,1.0,1.200758173501667,0.8500011820830145,40.0,0.5625,0.0,0.0,0.0,0.6789526875424994
6,0.9120336062013127,0.7511459016732344,50.0,0.7777777777777778,0.0,0.0,0.0,0.9148741463130565,54.54545454545454,0.0625,0.0,0.0,0.0,0.607778092113055,0.693135980414169,31.25,0.40625,0.0,0.0,0.0,0.6995623413669942,0.6953573379081062,50.0,0.4375,0.6666666865348816,0.5,1.0,0.7235804031961466,0.7501412147477998,25.0,0.26666666666666666,0.0,0.0,0.0,0.4022169647812652,0.6411533750430353,71.42857142857143,1.0,0.0,0.0,0.0,0.5298753427095027,0.7208801137820411,60.0,0.2,0.0,0.0,0.0,1.3465847860849625,0.8519573254300715,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.6357874242898387,0.6929353131866427,44.44444444444444,0.53125,0.722222238779068,0.7000000029802322,0.75,0.9798761257532734,0.6925173823746055,52.63157894736842,0.6180555555555555,0.0,0.0,0.0,0.6889334277601676,0.7541117766661838,50.0,0.90625,0.6666666865348816,0.5,1.0,0.6399524437799585,0.6939866094712268,40.0,0.7666666666666666,0.0,0.0,0.0,0.6954458497061937,0.6913071867406949,60.0,0.6875,0.8333333432674408,0.75,1.0,0.6902825785520217
7,0.16658575033462383,0.8407155355796404,50.0,0.8888888888888888,0.0,0.0,0.0,1.3134408925907022,54.54545454545454,0.3833333333333333,0.0,0.0,0.0,0.2121994127772838,0.6932183793054407,50.0,0.5625,0.6666666865348816,0.5,1.0,0.6934861834301238,0.692381973762044,50.0,1.0,0.6666666865348816,0.5,1.0,0.6937421227473731,0.6916451044947285,62.5,0.4,0.7692307829856873,0.625,1.0,0.6883349707959925,0.4765556393826332,71.42857142857143,1.0,0.0,0.0,0.0,0.6107323935098407,0.7404187801156559,60.0,0.45833333333333337,0.0,0.0,0.0,0.683713086021541,0.7711006510124828,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,0.7986025385306388,0.6936353982961851,44.44444444444444,0.48333333333333334,0.25,0.3333333432674408,0.20000000298023224,0.6962677355554393,0.6928798751973634,63.1578947368421,0.7055555555555556,0.5952380895614624,0.777777781089147,0.527777781089147,0.6901802603832635,0.7209195175900275,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,1.2089334550321538,0.6929929205098458,60.0,0.4375,0.8333333432674408,0.75,1.0,0.6945350546452437,0.6913953187682212,70.0,0.65625,0.8636363744735718,0.7857142984867096,1.0,0.6904258054941432
8,0.136079388835833,1.255379241396714,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.7632505148273161,54.54545454545454,0.25,0.0,0.0,0.0,1.0436652941995113,0.6932551578816337,50.0,0.5333333333333333,0.6573426723480225,0.5,1.0,0.6933771520241231,0.6928733775128159,87.5,0.8125,0.8571428656578064,1.0,0.75,0.6924418404325158,0.6898540311042988,62.5,0.4,0.7692307829856873,0.625,1.0,0.8228325300412264,0.5375662546356909,100.0,1.0,1.0,1.0,1.0,0.9050526182735713,0.7003402807432535,60.0,0.23333333333333334,0.0,0.0,0.0,0.7433281380716467,0.7503153390824633,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.5734705126142753,0.693683685208493,44.44444444444444,0.48333333333333334,0.0,0.0,0.0,0.6901578514189023,0.6932108790195889,42.10526315789473,0.6430555555555556,0.5707070827484131,0.4583333333333333,0.8333333333333334,0.6924693524547886,0.726033884945525,40.0,0.48333333333333334,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.636721354006113,0.6929926626997818,60.0,0.16666666666666666,0.7179487347602844,0.5625,1.0,0.6913356599455605,0.6916104788925911,70.0,0.9666666666666667,0.7500000298023224,0.6071428656578064,1.0,0.6943528447647427
