,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6945241115526288,0.6920883750082024,63.63636363636363,0.9166666666666667,0.6785714328289032,0.5416666716337204,1.0,0.693010554929837,54.54545454545454,0.96875,0.0,0.0,0.0,0.6929496293150492,0.6929638059279617,50.0,0.59375,0.6666666865348816,0.5,1.0,0.6944825289933642,0.6981665992956417,50.0,0.625,0.0,0.0,0.0,0.6931078233241594,0.6935626304681046,37.5,0.8,0.0,0.0,0.0,0.6333638013277767,0.7082969119796548,50.0,0.5555555555555556,0.0,0.0,0.0,0.9378224766318913,0.6281154368959715,71.42857142857143,0.1,0.0,0.0,0.0,0.5768847314135728,0.6943400928561341,40.0,0.7333333333333334,0.6060606241226196,0.4375,1.0,0.6954384705134841,0.7775322409345622,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.6325823255287454,0.6920419072024808,55.55555555555556,0.5625,0.8333333432674408,0.75,1.0,0.6892894159533862,0.6980871559209284,47.368421052631575,0.6111111111111112,0.6969697078069051,0.5833333333333334,1.0,0.7258414751350662,0.7100220967793349,50.0,0.46875,0.6666666865348816,0.5,1.0,0.6034808448567036,0.6926209168002512,60.0,0.59375,0.8333333432674408,0.75,1.0,0.6918619038422054
1,0.6929897813259903,0.6931413822448218,63.63636363636363,0.13333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.6907310446500122,54.54545454545454,0.6833333333333333,0.0,0.0,0.0,0.6934879602560836,0.6930665484658973,56.25,0.8125,0.2857142686843872,0.3333333432674408,0.25,0.6929500791331866,0.6972617436142243,50.0,0.4375,0.0,0.0,0.0,0.6789748147810676,0.6929777991807637,75.0,0.6666666666666666,0.8333333730697632,0.7142857313156128,1.0,0.6929593626378389,0.6895586682808763,50.0,0.7777777777777778,0.0,0.0,0.0,1.325298187258813,0.6409425763508206,71.42857142857143,0.9,0.0,0.0,0.0,0.5972437285778567,0.6933235434439412,50.0,0.5,0.3636363744735718,0.2857142984867096,0.5,0.693153075496724,0.6932497914874168,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.692394675334828,0.6925820769962073,55.55555555555556,0.65625,0.8333333432674408,0.75,1.0,0.6953264211473442,0.6902008472099433,52.63157894736842,0.7291666666666666,0.631313145160675,0.4682539800802867,1.0,0.6975493947973473,0.6920570360520614,50.0,0.6166666666666667,0.1428571492433548,0.25,0.10000000149011612,0.6931316903359602,0.6922387343985064,60.0,0.53125,0.8333333432674408,0.75,1.0,0.6923853058381139
2,0.6926112099315679,0.6930517876959681,63.63636363636363,0.40625,0.8333333432674408,0.75,1.0,0.8122600517345453,45.45454545454545,0.0,0.5833333432674408,0.4166666716337204,1.0,0.6706533064664049,0.6930165883160462,50.0,0.7333333333333334,0.6573426723480225,0.5,1.0,0.6924461052802783,0.6995084000725784,50.0,0.25,0.0,0.0,0.0,0.6684569245167932,0.7046936466005552,37.5,0.6,0.0,0.0,0.0,0.6915224045244397,0.66925469797745,66.66666666666666,0.6666666666666666,0.5,1.0,0.3333333432674408,0.9428332848468883,0.5472531749785318,71.42857142857143,1.0,0.0,0.0,0.0,0.5335894778257428,0.6932344236678982,40.0,0.375,0.1428571343421936,0.1666666716337204,0.125,0.6938477291258148,0.6798635312003488,57.14285714285714,0.4166666666666667,0.5714285373687744,0.5,0.6666666865348816,0.7302948351836941,0.6934787217866085,44.44444444444444,0.25,0.0,0.0,0.0,0.691838988763555,0.7136703441302956,52.63157894736842,0.47500000000000003,0.0,0.0,0.0,0.6748157194453892,0.6931824101745591,40.0,0.3125,0.1666666716337204,0.25,0.125,0.6932918674328576,0.692313197517799,60.0,0.65625,0.8333333432674408,0.75,1.0,0.6928964449735151
3,0.6117417931090362,0.6458357273979097,63.63636363636363,0.53125,0.8333333432674408,0.75,1.0,0.6886383963629616,54.54545454545454,1.0,0.0,0.0,0.0,0.5763736038453844,0.6930387428689188,56.25,0.59375,0.6727272570133209,0.5476190596818924,0.875,0.6928061816840106,0.7869059206343554,50.0,0.375,0.0,0.0,0.0,0.3867822473534522,0.6407308359503163,62.5,0.6,0.7692307829856873,0.625,1.0,0.6097779001750957,0.8793835452763101,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.7153788923842131,0.5121505404855188,71.42857142857143,1.0,0.0,0.0,0.0,0.5128102538835507,0.6927428247409317,60.0,0.40625,0.0,0.0,0.0,0.6909515394334355,0.7963495332659826,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6389124170520822,0.6925879757942951,66.66666666666666,0.48333333333333334,0.3333333432674408,0.375,0.30000001192092896,0.6933673917833875,0.9270201829334236,47.368421052631575,0.7583333333333333,0.670707086722056,0.5138888955116272,1.0,1.1030579526603914,0.7855133110571467,50.0,0.875,0.6666666865348816,0.5,1.0,0.5514040993263297,0.5649235988066482,60.0,0.9333333333333333,0.7179487347602844,0.5625,1.0,0.673406656907248
4,0.7690115301308995,0.6953713836662078,36.36363636363637,0.23333333333333334,0.0,0.0,0.0,1.1745522827996113,45.45454545454545,0.03333333333333333,0.6727272868156433,0.5208333432674408,1.0,0.6267387977631588,0.7007326255198859,50.0,0.40625,0.0,0.0,0.0,0.6418021966678105,0.8789250305544783,50.0,0.5,0.0,0.0,0.0,0.6526321645368974,0.6067469462296858,62.5,0.8,0.7692307829856873,0.625,1.0,0.9756805601013159,1.1669244650200878,50.0,0.4444444444444444,0.0,0.0,0.0,0.5099743396809495,0.5139372170323714,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.5488514880128975,0.7037200839646183,50.0,0.3,0.0,0.0,0.0,0.6086539869529751,0.67555365611107,57.14285714285714,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.6294869632363203,0.6423000992036083,55.55555555555556,0.5625,0.800000011920929,0.75,0.875,0.42802398000848785,0.738758856226548,52.63157894736842,0.6819444444444445,0.0,0.0,0.0,0.48218382819186484,0.6934187276421315,20.0,0.25,0.20000000298023224,0.1666666716337204,0.25,0.6788976751179923,0.6933000428897672,40.0,0.4,0.0,0.0,0.0,0.8174625011067621
5,0.5684233813165551,0.7831951186297385,63.63636363636363,0.5416666666666667,0.6785714328289032,0.5416666716337204,1.0,0.7792387420165396,36.36363636363637,0.40625,0.222222238779068,0.20000000298023224,0.25,0.6993933480944301,0.6943453645683648,50.0,0.5625,0.20000000298023224,0.5,0.125,0.6917723779210424,0.8531684232002805,37.5,0.125,0.0,0.0,0.0,0.5640310632226143,0.5999858232469767,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.6241044815426794,0.5858425371440609,66.66666666666666,0.6666666666666666,0.5,1.0,0.3333333432674408,0.6568160995315434,0.3750818837880602,71.42857142857143,1.0,0.0,0.0,0.0,0.6301111255678459,0.7119277906512373,60.0,0.46875,0.0,0.0,0.0,0.7214438010726397,0.6933780411714154,57.14285714285714,0.5,0.5714285373687744,0.5,0.6666666865348816,0.6419675792067085,0.6951081920650647,66.66666666666666,0.59375,0.8636363744735718,0.7857142984867096,1.0,1.311155091173556,0.9514204916740898,52.63157894736842,0.6180555555555555,0.6464646657307943,0.648809532324473,0.8333333333333334,0.921764590184087,0.7233788651588906,50.0,0.21875,0.5000000149011612,0.5,0.625,0.6949480092078086,0.57687264556574,70.0,0.6875,0.8636363744735718,0.7857142984867096,1.0,0.49553156783170593
6,0.3533509086272457,0.7046448031390968,63.63636363636363,0.46875,0.8333333432674408,0.75,1.0,0.7355441982235099,36.36363636363637,0.15625,0.3928571343421936,0.3333333432674408,0.625,0.6905287652018675,0.7017725104603034,43.75,0.6333333333333333,0.472222238779068,0.45000000298023224,0.533333346247673,0.8157799859443233,0.7588208983292143,37.5,0.4375,0.444444477558136,0.4000000059604645,0.5,0.6190395126572789,0.648803598549974,62.5,0.8,0.7692307829856873,0.625,1.0,0.6036199899737297,0.6842520655732459,66.66666666666666,0.6666666666666666,0.75,0.6000000238418579,1.0,0.16922897307856463,0.541154397678078,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.32473047683239564,0.6985598440750375,70.0,0.7333333333333334,0.25,0.5,0.1666666716337204,0.9065686489409113,0.6358049501313803,42.857142857142854,0.6666666666666666,0.0,0.0,0.0,0.690700639306166,0.6290436573494261,55.55555555555556,0.625,0.800000011920929,0.75,0.875,0.3850915462033405,0.7406307408412863,42.10526315789473,0.5944444444444444,0.622222234805425,0.4841269950071971,0.8888888955116272,0.8304002102233138,0.735634695995473,50.0,0.25,0.2857142686843872,0.3333333432674408,0.25,0.6920842164457388,0.5558121758425849,70.0,0.9666666666666667,0.7500000298023224,0.6071428656578064,1.0,0.5677615112941938
7,0.5959883157401672,0.7621245440462374,63.63636363636363,0.7083333333333334,0.6785714328289032,0.5416666716337204,1.0,0.8614422728845752,36.36363636363637,0.21875,0.1428571343421936,0.1666666716337204,0.125,0.3832046779855548,0.7096159548948762,50.0,0.6,0.0,0.0,0.0,0.6936626996570269,0.7772943670278283,50.0,0.4375,0.0,0.0,0.0,0.9020560299141687,0.5729264836351206,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.9168737682188259,0.6439633663770475,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.23120935016931884,0.3676194346430644,71.42857142857143,1.0,0.0,0.0,0.0,0.4709280177260493,0.6947315159489035,60.0,0.23333333333333334,0.0,0.0,0.0,0.7646566203354931,0.6960098465100127,57.14285714285714,0.8333333333333334,0.6666666865348816,0.5,1.0,0.6100432004056365,0.6590835776181708,66.66666666666666,0.48333333333333334,0.3333333432674408,0.375,0.30000001192092896,0.5664921185780991,0.6977293398166583,63.1578947368421,0.6041666666666666,0.5841269890467325,0.777777781089147,0.4722222288449605,0.7162923274820248,0.8435111152926915,50.0,0.5833333333333333,0.7727272808551788,0.6875,1.0,0.49924258032236124,0.5366468756050593,80.0,0.9666666666666667,0.7878788113594055,0.6666666567325592,1.0,0.5558364490687949
8,0.5694620018884878,0.9706714470738802,63.63636363636363,0.7666666666666666,0.7846153974533081,0.6458333432674408,1.0,0.778520506756178,45.45454545454545,0.23333333333333334,0.20000000298023224,0.25,0.1666666716337204,0.612363873593589,0.6928045744275317,50.0,0.625,0.6666666865348816,0.5,1.0,0.7010445404767646,0.6939945645303999,50.0,0.0625,0.0,0.0,0.0,0.5892607198942724,0.8210513211109708,62.5,0.9333333333333333,0.7692307829856873,0.625,1.0,1.0720568390052556,2.137095144124953,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.06531060554888725,0.3694807157256075,71.42857142857143,1.0,0.0,0.0,0.0,0.5412205796716345,0.67127518191351,60.0,0.6666666666666666,0.0,0.0,0.0,0.5648918015980775,0.6624202003006153,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.6051853659125703,0.6892046827960827,66.66666666666666,0.6166666666666667,0.375,0.5,0.30000001192092896,0.6921978093201806,1.3739483554181826,47.368421052631575,0.5750000000000001,0.4444444576899211,0.3571428656578064,0.600000003973643,1.8484354804204892,1.4890149099817804,50.0,0.5833333333333333,0.38461539149284363,0.3125,0.5,0.6219380184311701,0.8339079913445671,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,0.3642930533178904
