,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.8129858834537563,0.09854922505404658,50.0,0.09243161106857735,50.0,0.6925492384182934
1,0.6931097867878542,0.09910033595984184,50.0,0.09246964138196502,50.0,0.6937920521525516
2,0.6938535025430186,0.09910046430111841,50.0,0.09573124169128312,50.0,0.6546248863544476
3,0.6847032456128542,0.10660360452498366,50.0,0.09114574587890016,50.0,0.6817635774623824
4,0.6320456413679698,0.09912356974664008,50.0,0.0884501012979017,50.0,0.5393076270995294
5,0.691342010567725,0.09898599798364256,50.0,0.08539986135351882,50.0,0.5689568783427648
6,0.691464188115677,0.09897085233316291,71.42857142857143,0.11800069090978856,50.0,0.6402125972757065
7,0.692515755568273,0.09897131460089029,50.0,0.11848390008389881,50.0,0.4697875971379815
8,0.6901795929487169,0.09892285497560567,50.0,0.06844334160160007,80.0,0.5063373238488307
9,0.6893164701242035,0.09793983703484332,50.0,0.06094528648272556,73.33333333333333,0.10767983028306216
10,0.6444771194114457,0.09439756646502277,50.0,0.08518716060079932,73.33333333333333,0.027690026991348298
11,0.611762035151921,0.14887916768980153,50.0,0.07098303805157226,73.33333333333333,0.13900091911019982
12,1.8916240529801782,0.12340717838325317,50.0,0.0875143815363323,73.33333333333333,0.03334841841487976
13,0.6896221794932293,0.09890129624651443,57.14285714285714,0.24682707955747638,56.666666666666664,0.04854465604283647
14,0.689514132425143,0.09869286002395053,64.28571428571429,0.0792693879705323,83.33333333333334,0.003291694973852122
15,0.688883181821672,0.0986019718943891,78.57142857142857,0.10207085096738984,73.33333333333333,0.0032286057804517937
16,0.6896969480541084,0.09851635552808426,71.42857142857143,0.07333570977435201,83.33333333333334,0.0014020631202724576
17,0.6836172448756582,0.09848433791947916,71.42857142857143,0.10176546076332686,73.33333333333333,0.0008295980123499327
18,0.6791365807863108,0.09856920008127111,78.57142857142857,0.07542982806661318,83.33333333333334,0.0016581875902606756
19,0.6728520217984701,0.09856879198020654,71.42857142857143,0.09941303019889851,76.66666666666667,0.0009972235090583803
20,0.6742273637680686,0.0983391611843634,71.42857142857143,0.09715978805046163,76.66666666666667,0.0004838409144814131
21,0.6694519519433406,0.09858920969049566,71.42857142857143,0.09776227543802657,76.66666666666667,0.00047647195399847084
22,0.3954856935248843,0.12370787871427867,50.0,0.16285277243100685,70.0,0.0027884786828253666
23,1.0453709005998868,0.10598439982532175,50.0,0.12416152309878509,70.0,0.00030559541986619897
24,0.4784038558565352,0.09330482744980774,85.71428571428571,0.08264343073460259,83.33333333333334,0.0006277802117466703
25,0.2736576522174377,0.11073216831973638,50.0,0.10750308056795346,76.66666666666667,0.00048355613265339294
26,0.32997008170872566,0.10647541374090148,71.42857142857143,0.07226805198638149,83.33333333333334,0.4446538295656513
27,0.4602011756434484,0.1525802725702133,64.28571428571429,0.25339500287512207,63.33333333333333,0.28672683237902696
28,0.048763246621501694,0.1712281035433508,64.28571428571429,0.24531344768757748,66.66666666666666,0.004845836421338248
29,0.13598438317218586,0.10965663114538159,78.57142857142857,0.08289017607907025,80.0,0.08631386339891282
30,0.05188777141132837,0.21945891847413107,64.28571428571429,0.09515809815679403,76.66666666666667,0.0006966136402831822
31,0.009888469005861628,0.1846970008401017,78.57142857142857,0.39843784742160815,60.0,0.0004616218200616637
32,0.009966138524431048,0.24301516408333382,78.57142857142857,0.11013418827999769,76.66666666666667,0.00048552104481555344
33,0.000752440459416275,0.22958960172815196,85.71428571428571,0.13081291259238154,73.33333333333333,0.0005444172705336825
34,0.003305885644788062,0.19645289420383039,85.71428571428571,0.10710632932264602,80.0,0.0004470738853128873
35,0.0017976439523328704,0.1749909169640065,78.57142857142857,0.117668497878649,80.0,0.0007472345236221405
36,0.0007429030821875821,0.20470977354275036,85.71428571428571,0.11907947724461557,73.33333333333333,0.00018032795459459495
37,0.0016700405242731336,0.21061033863185516,85.71428571428571,0.1093138345494261,73.33333333333333,7.229190874178055e-05
38,0.000643230133042124,0.18647056795404163,78.57142857142857,0.13074934579113173,73.33333333333333,0.00020129503820780247
39,0.0007087286209218409,0.24654685886774422,78.57142857142857,0.11033973944753203,76.66666666666667,0.000171878402562289
40,0.001440619513614352,0.18983421205751266,78.57142857142857,0.11426911754825196,73.33333333333333,0.00010931677185665157
41,0.001281188209744016,0.22406232747912114,85.71428571428571,0.12123306323690763,73.33333333333333,0.00010591287432768402
42,0.0010765658619440535,0.25962251391350394,78.57142857142857,0.11314193477433578,73.33333333333333,9.598037205358507e-05
43,0.0002660769173632724,0.22709554219683634,78.57142857142857,0.11388442500689253,73.33333333333333,6.799536350208679e-05
44,0.0010239855406711418,0.263193439686069,85.71428571428571,0.1139830225817559,73.33333333333333,9.341508258659311e-05
45,0.0008677997059583186,0.20400669060446558,78.57142857142857,0.11441547466911219,73.33333333333333,9.296351621901172e-05
46,9.600187949449521e-05,0.20470392294816753,78.57142857142857,0.11746639572731886,76.66666666666667,0.00010196558220389649
47,0.00021044495861814876,0.23658395659515996,78.57142857142857,0.12146121585944718,73.33333333333333,0.00013255434022422103
48,0.00039621582795878904,0.20666572572055106,78.57142857142857,0.13713859313980922,73.33333333333333,5.049519272995743e-05
49,0.0002611368249189107,0.2740597258343052,78.57142857142857,0.11834175259319404,73.33333333333333,4.316088957282692e-05
50,0.0004109715761570719,0.2777697932419401,85.71428571428571,0.1348042531303415,76.66666666666667,3.3937103452212594e-05
51,0.0005073791382346678,0.2414091127748495,78.57142857142857,0.11828217975171172,76.66666666666667,4.578405309894651e-05
52,0.0005916010218190488,0.245394636069369,78.57142857142857,0.11746419011235307,73.33333333333333,5.7954107277699976e-05
53,0.00044331052376238154,0.2460498556303316,78.57142857142857,0.12194653552792048,73.33333333333333,9.580766257874281e-05
54,0.0002795771974324127,0.2462310997020643,78.57142857142857,0.11632986812126074,73.33333333333333,6.563094666967065e-05
55,0.0004355488352739404,0.21428945830929277,78.57142857142857,0.1381695886255344,73.33333333333333,9.488915933982593e-05
56,0.0004885464802156351,0.2520710041132187,78.57142857142857,0.11747182395904955,73.33333333333333,0.0001125287221343973
57,6.739350974208899e-05,0.25022704865566386,78.57142857142857,0.12167034126792474,73.33333333333333,4.668127384636854e-05
58,0.0004147250540703846,0.21681255353326048,78.57142857142857,0.11787315658330651,73.33333333333333,3.5282943549546884e-05
59,0.00018169432938372693,0.22284774737658491,78.57142857142857,0.11877859444246273,76.66666666666667,5.9840132468802586e-05
60,0.00035792437352460076,0.22181643387097547,78.57142857142857,0.11966097781871685,73.33333333333333,9.582738082167152e-05
61,0.00015678171150147695,0.2874216292505975,78.57142857142857,0.12304675820828999,73.33333333333333,2.8465954312611003e-05
62,0.000370653004461674,0.2875037265597826,78.57142857142857,0.12982974375812992,73.33333333333333,3.696326539432114e-05
63,9.653744619636034e-05,0.29583707281283117,78.57142857142857,0.13532361104587842,76.66666666666667,3.3666524306198744e-05
64,0.00031925442645865413,0.2606872740505307,78.57142857142857,0.12032137796654933,76.66666666666667,9.387484642629238e-05
65,0.0001225367671522456,0.2932110443177918,78.57142857142857,0.12036369222119746,76.66666666666667,6.267370051697672e-05
66,0.00012121313392985772,0.2631973857298635,78.57142857142857,0.12735529451615474,73.33333333333333,2.9893650897248697e-05
