,ASD,ASD,ASD,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6937121877267945,0.08813889657656901,50.0,0.0944601785398246,50.0,0.6972990284178517
1,0.6912888677918151,0.08814971631384691,50.0,0.09449540345595463,50.0,0.7000436979447535
2,0.6875822254152538,0.08812204632742915,50.0,0.09445701786613671,50.0,0.6932829371775542
3,0.6919411436575286,0.08811418995827892,50.0,0.09441887351623461,50.0,0.6951800147592266
4,0.689971774270257,0.08811268259914116,50.0,0.09433362858504725,50.0,0.6927871128661797
5,0.9761002387535697,0.10210835289002428,50.42372881355932,0.08207628486796861,50.0,0.6998348614979097
6,0.6908877214441982,0.0883245289534756,50.0,0.09414980278975578,50.0,0.6885190999638209
7,0.6950131845042904,0.08810940029746814,50.42372881355932,0.09384808533409639,54.54545454545454,0.6961798850276782
8,0.4223322450916527,0.09855820366433377,50.0,0.10535338434115,50.0,0.5678309628780475
9,0.6918795279018459,0.08913987675106186,49.57627118644068,0.09230653908219745,54.54545454545454,0.7124768225528579
10,0.701044866755664,0.09109344954004307,50.42372881355932,0.0855983214391522,77.27272727272727,0.5295313710997824
11,0.2708220474380762,0.12381587798791052,55.932203389830505,0.0558884534240556,81.81818181818183,0.6117508453871744
12,0.5423952285891611,0.09889020503258117,53.813559322033896,0.06462059675694115,81.81818181818183,0.6529359256934604
13,0.5094619110056334,0.10204425456940121,59.7457627118644,0.04845543997010497,86.36363636363636,0.18692380013547144
14,0.12900918601869288,0.09497221510672621,56.355932203389834,0.04432744225563452,90.9090909090909,0.32615998238928884
15,0.606647652398238,0.11438925078082793,58.05084745762712,0.04748687651522721,81.81818181818183,0.3541778920985383
16,0.7039711444699255,0.11538872566380096,55.50847457627118,0.053021442957232615,81.81818181818183,0.14097073494821308
17,0.035622621048058,0.11468086709490956,63.13559322033898,0.042305625510242834,86.36363636363636,0.13609374552238993
18,0.44886028514848086,0.10155543792440652,58.89830508474576,0.02778571005811732,95.45454545454545,0.20754138823452722
19,0.07420080297281244,0.11212776461763961,61.86440677966102,0.013180542307503007,100.0,0.08430719369464731
20,0.033806016295132545,0.13623398402784678,61.016949152542374,0.020990326587537345,90.9090909090909,0.2175817403093691
21,0.20488936482769857,0.1193584360098368,59.32203389830508,0.03961045015933173,90.9090909090909,0.2091700509926583
22,0.20110482515829733,0.12383900723097781,59.7457627118644,0.018157700048899012,95.45454545454545,0.016958449336419518
23,0.10759693341489264,0.15308186587923409,60.59322033898306,0.026669761001235807,90.9090909090909,0.22708948698840128
24,0.020162128302196512,0.1394897022079332,63.559322033898304,0.008738172575494758,100.0,0.32730103425228174
25,0.8007907984706647,0.15480845241792726,65.2542372881356,0.02156316231908043,95.45454545454545,0.05084085108074122
26,0.4702448292607215,0.14407660163700506,62.28813559322034,0.026656797423124146,90.9090909090909,0.018965211779889246
27,0.25909411409194405,0.1369497647493382,63.983050847457626,0.004614600668256497,100.0,0.006461901902183512
28,0.027660551109141545,0.16421001025913914,65.2542372881356,0.012106226642870954,95.45454545454545,0.024733412662441657
29,0.021297818787152745,0.17891304725887733,61.86440677966102,0.005688058433254281,100.0,0.009607681489726431
30,0.005089547823348964,0.1845021911475983,64.83050847457628,0.015020295533612608,95.45454545454545,0.007400816042524166
31,0.6621154813757456,0.14806547306978962,65.67796610169492,0.005569123145206112,100.0,0.004526622593683531
32,0.00481132442790803,0.17688242193338383,62.71186440677966,0.04630364361045485,86.36363636363636,0.01713965044874346
33,4.112227459957264e-05,0.22805531993079173,61.86440677966102,0.1509882063731428,68.18181818181817,0.001669288287117926
34,0.017083398274620094,0.24035886433855833,62.28813559322034,0.05662688828017115,86.36363636363636,0.4897270316239308
35,0.008858654706614422,0.19395620711743233,63.559322033898304,0.0018416275697547555,100.0,0.04577396705656213
36,0.4034637429779005,0.2586835591152304,62.28813559322034,0.0756815576821651,81.81818181818183,0.8666236071481042
37,5.3196437678781825e-05,0.2727017981695319,58.05084745762712,0.16196002943012386,72.72727272727273,1.240166218134202
38,0.02351409739243653,0.27086448008912006,65.2542372881356,0.002016289092709,100.0,0.00010806419996334764
39,0.0005517979641543133,0.2316957595509002,63.983050847457626,0.011660773084004874,95.45454545454545,0.13433309692940734
40,0.009015983198395645,0.24568087723459384,61.440677966101696,0.04713466992115305,90.9090909090909,0.2773939138154907
41,0.018665073316669643,0.24886331507604484,64.40677966101694,0.014983789724984454,95.45454545454545,0.0011297891589272062
42,0.0009932685017101236,0.2833657258448683,63.559322033898304,0.01757532082962476,95.45454545454545,4.5042740156199094e-05
43,0.00018064912048052252,0.29900032016174255,61.016949152542374,0.03131412955883862,90.9090909090909,0.0010782814768811773
44,0.036661652036539635,0.3528370978499831,61.440677966101696,0.06618501862244043,72.72727272727273,0.3792796485001299
45,1.1655343562702971,0.34624842013961926,63.559322033898304,0.02525148282332822,95.45454545454545,0.0006664986599224202
46,5.480121643044086e-05,0.2867500298005272,63.983050847457626,0.02030092602157456,95.45454545454545,7.411479959474541e-05
47,0.09518592171874453,0.23584993427752404,65.2542372881356,0.016484409352201704,95.45454545454545,0.15852942727523034
48,2.315567965667811e-05,0.3648631047075418,61.016949152542374,0.006258542625651589,95.45454545454545,0.00012298585151209718
49,0.0012635956583526879,0.3091274013486455,63.983050847457626,0.004357322548280199,100.0,4.934980983545157e-05
50,0.00048313145424088675,0.3407428307887164,62.28813559322034,0.030112272106591568,90.9090909090909,2.0761039397232113e-05
51,2.081903469097934e-05,0.3756908893767009,62.71186440677966,0.007908012592781018,95.45454545454545,0.00011462422206062556
52,1.0589112845347864e-05,0.3576700857886796,63.983050847457626,0.009394654299437267,100.0,5.002940602525759e-06
53,1.671014792851819,0.4058045551435177,62.28813559322034,0.029396939259767916,95.45454545454545,4.441488766847165e-05
54,9.761400560624786e-05,0.37127323733365364,63.983050847457626,0.004499810645055967,100.0,4.8135294818108856e-05
55,0.0002556212342740419,0.3951035471453477,65.67796610169492,0.014651543354877887,90.9090909090909,0.0001018289443219674
56,8.000377338660763e-07,0.42235243245594706,65.67796610169492,0.01312000958461594,95.45454545454545,0.19034869724769182
57,5.8395600987888975e-06,0.46118121965737824,61.86440677966102,0.09769042825415171,86.36363636363636,0.0001525474817462917
58,0.0002666521022437163,0.42780506013414,62.71186440677966,0.005005955097931138,100.0,5.2557852279338e-05
59,0.21708136191141617,0.44217968568686733,62.71186440677966,0.032272614512464125,95.45454545454545,0.005400474008670664
60,0.0047498611720611155,0.38589339161476366,66.52542372881356,0.024494501993995967,95.45454545454545,0.05605225358899079
61,1.89862314591659e-05,0.4120212113860191,63.983050847457626,0.03287159700196173,90.9090909090909,3.714059828554225e-05
62,0.11645732815699635,0.4148884894844813,65.2542372881356,0.06880747867706859,86.36363636363636,0.000452140709935034
63,1.8226144631668927e-05,0.4278005875307701,63.983050847457626,0.01527366486841758,95.45454545454545,2.4225192585659212e-06
64,0.018843431964037875,0.3368812747652506,65.67796610169492,0.009554911370252323,95.45454545454545,0.0051104560700802526
65,1.194401733094742e-08,0.5727325055353482,62.71186440677966,0.12077190149826214,81.81818181818183,0.23974284773661092
