,HSJ,HSJ,HSJ
,Loss/train,Loss/test,Accuracy/test
0,0.6801079086314912,0.08271109484699374,62.5
1,0.6588471402400798,0.08317881799457587,62.5
2,0.821641105417152,0.08831492188041629,62.5
3,0.5832312949329599,0.08259820961836944,62.5
4,0.621088396224107,0.09340303982521556,50.0
5,0.6508090654638906,0.08542445615515762,50.0
6,0.5093051610316414,0.08247930177174448,62.5
7,0.5158915366258702,0.0829521925169217,62.5
8,0.5171241806558312,0.0818120186760005,62.5
9,0.48730990978597255,0.08344583546804805,37.5
10,0.5358279067491815,0.08619204666405895,62.5
11,0.40824487606155885,0.08228384583096193,50.0
12,0.3650273603893796,0.08237050417434617,50.0
13,0.3449958884971871,0.08299545690109676,62.5
14,0.2173740562378566,0.08466159488728622,50.0
15,0.21470206471969497,0.09028590661321215,75.0
16,0.14433930830141148,0.09243747984652037,50.0
17,0.1429904909767381,0.0935072687305428,50.0
18,0.09121586415291029,0.09840509626184951,50.0
19,0.05233046410312481,0.10480763921648899,62.5
20,0.05078287906665196,0.11066472363684382,50.0
21,0.07459719444993143,0.11866477111973707,50.0
22,0.030965555132196468,0.1348666403545421,62.5
23,0.017085018180423666,0.13244197359658774,50.0
24,0.018472170700922032,0.1386952997910115,50.0
25,0.014886939990371374,0.15055400783819392,62.5
26,0.006140428529045987,0.1549883665147725,50.0
27,0.004140981758692679,0.16276067403624572,50.0
28,0.004779883684390609,0.16931665100742938,50.0
29,0.004120508649076026,0.1773350779266146,50.0
30,0.002567551273870893,0.1849668367767536,62.5
31,0.0012927986195932482,0.19111501688564253,50.0
32,0.0019284160383531775,0.19423024519576548,50.0
33,0.0012027890398943154,0.19733085447327947,50.0
34,0.000875926636140848,0.20071036554388366,50.0
35,0.0007171161575737876,0.20440427420986979,50.0
36,0.0007710134785373943,0.20807768353613512,50.0
37,0.0005105768924541257,0.21173543522506508,50.0
38,0.000799874481981608,0.21480378232448716,50.0
39,0.0003988839317683389,0.21663431750222673,50.0
40,0.0006766836870054798,0.2182834797394181,50.0
41,0.0005494426042427304,0.2195823771697585,50.0
42,0.00044607615304109483,0.22078211825623834,50.0
43,0.0003192771484063683,0.2218494299159367,50.0
44,0.00036679659064897896,0.22320212274263823,50.0
45,0.000336876023195503,0.22467784748179315,50.0
46,0.000315840657292793,0.22633086895656923,50.0
47,0.0003740516257183227,0.22793825918718974,50.0
48,0.00025676286871156346,0.2294168350111551,50.0
49,0.00029340001845772713,0.2305277970996396,50.0
50,0.0003175724692348629,0.23158305213513347,50.0
51,0.0002666973831203226,0.23225281404518894,50.0
52,0.00026420681305113175,0.23289387010334994,50.0
53,0.00020371575620040824,0.2336310095978234,50.0
54,0.00018859999763570047,0.23443036496611483,50.0
55,0.00027030240572174514,0.23513294816836305,50.0
56,0.00024243796303369432,0.23605332123619077,50.0
57,0.00016689473674812478,0.2369852142385192,50.0
58,0.0001725861086453382,0.2378684358161338,50.0
59,0.00016045625629489347,0.23874290759656835,50.0
60,0.00012859702686167617,0.23961140180511556,50.0
61,0.00014432734699739772,0.24055790177105807,50.0
62,0.00018190128494051096,0.24132047722789476,50.0
63,0.00014620949556326407,0.2420971994890789,50.0
64,0.00017331288258307394,0.2428194332065956,50.0
65,0.00021401764434802269,0.2435439096840171,50.0
66,0.00010425657548696501,0.2442599739345695,50.0
67,0.00012571021255050705,0.24502255496471015,50.0
68,0.00012980840345342697,0.2457705297564949,50.0
69,9.111527694884347e-05,0.24654119869540275,50.0
70,9.902483162359447e-05,0.2473379036341991,50.0
71,0.00011530359321314544,0.248071905008596,50.0
72,0.00014408939476633862,0.24880383687618624,50.0
73,0.00015798463543873961,0.24949847193236413,50.0
74,0.00014076477458380507,0.25025251976276497,50.0
75,0.00011681293590144504,0.25104311309735694,50.0
76,8.22360933678276e-05,0.2518660373941642,50.0
77,0.00010708326775079993,0.252610828985988,50.0
78,0.00014115051099095353,0.2532593146734006,50.0
79,9.405860643928563e-05,0.25397531711243415,50.0
80,0.00011678805480037434,0.25462072538568287,50.0
81,0.00010376871878772045,0.255304687663317,50.0
82,0.00015223976019903307,0.255933993778289,50.0
83,8.756325559317617e-05,0.2565951501876655,50.0
84,0.0001131715955144184,0.25720919623712396,50.0
85,4.972995722278141e-05,0.2579460054499866,50.0
86,9.535487261712517e-05,0.25860349188633497,50.0
87,6.672960881727554e-05,0.25938971003465605,50.0
88,9.553695675136975e-05,0.26014532753511876,50.0
89,7.304168772577689e-05,0.2608359373239819,50.0
90,8.447780962117511e-05,0.26153509436537126,50.0
91,6.0249728179154316e-05,0.26221071410568186,50.0
92,7.996571808009282e-05,0.26285155507164326,50.0
93,8.448928654479249e-05,0.2634864579510082,50.0
94,8.066070215299164e-05,0.2640797858427316,50.0
95,8.062287494612184e-05,0.2647092644123317,50.0
96,8.366395385815307e-05,0.2652869962281334,50.0
97,6.17953801037168e-05,0.26587676883686223,50.0
98,5.687877064382085e-05,0.2664748113180664,50.0
99,8.065390012751857e-05,0.2670677866644231,50.0
