,ASD,ASD,ASD,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.7338369216218587,0.08616287809938115,53.813559322033896,0.10992812622067158,38.46153846153847,0.7154476551227873
1,0.8467274092630829,0.09046546388140146,56.779661016949156,0.10944398718915255,46.15384615384615,0.47757014986104346
2,0.8143216797508873,0.08245619570764824,61.016949152542374,0.13749504619107308,46.15384615384615,0.36052911665514153
3,0.73449614696035,0.08431470450571052,60.59322033898306,0.11568202816059187,46.15384615384615,0.27138402563938024
4,0.1254421065206571,0.09029076695893822,57.6271186440678,0.1249294898162743,61.53846153846154,0.18932673721964938
5,0.18645607668020212,0.08635559932076434,66.94915254237289,0.1117762657824013,61.53846153846154,0.151125459180428
6,0.02876084568257889,0.09485831072325332,62.71186440677966,0.1234199848678649,69.23076923076923,0.15535760585076633
7,0.060648227953309757,0.11364510720298242,60.59322033898306,0.1318977706653312,61.53846153846154,0.049391911492542316
8,0.37115368530266385,0.09441017504644755,67.37288135593221,0.12223359082228621,69.23076923076923,0.05850895397639522
9,0.10701304515445638,0.11933120589524383,63.13559322033898,0.15004788127225363,61.53846153846154,0.01132247305981387
10,0.12607339750019142,0.1350962399200563,65.2542372881356,0.1587193426384815,61.53846153846154,0.009335647462419617
11,0.029542985175810634,0.14145019254504432,66.52542372881356,0.1424569074343906,61.53846153846154,0.008554816986049537
12,0.007219845985027568,0.1501533492214044,65.2542372881356,0.13076743655766376,61.53846153846154,0.007358630202903777
13,0.010256156329908098,0.165665401760661,64.40677966101694,0.168712639111795,76.92307692307693,0.0007422026034579208
14,0.014204081712483163,0.19252110713447398,67.37288135593221,0.11599914902968265,61.53846153846154,0.003981404056376548
15,0.02064042153449166,0.23501212462599588,62.71186440677966,0.13689544010207658,76.92307692307693,0.006832971359619228
16,0.13936912995381334,0.2060427119546393,64.83050847457628,0.14780780119509904,76.92307692307693,0.011097780243214247
17,0.0004842703011885856,0.23330306538290907,63.13559322033898,0.17042086699048803,76.92307692307693,0.00018943626674071206
18,0.00012663669722238777,0.25338460378496297,64.40677966101694,0.13715894575065327,76.92307692307693,0.0008952090948844726
19,0.018602156586075124,0.25552012875852764,62.71186440677966,0.14779183806214713,61.53846153846154,0.0007072319990190642
20,0.0003427956123329248,0.24927290805095173,65.67796610169492,0.1950490748126949,69.23076923076923,0.0013520794261845405
21,0.00015297161038593901,0.25062018517446816,64.83050847457628,0.1485251480235398,69.23076923076923,0.00023689655591775882
22,0.00029705898031277475,0.2545083719689833,64.83050847457628,0.15994274501370453,69.23076923076923,0.00029687500179243555
23,0.0003317200608904834,0.25665178916496983,64.83050847457628,0.1936322833435199,69.23076923076923,0.00022864350777285295
24,0.000473177514600786,0.2622938887618814,64.83050847457628,0.20217040473769077,69.23076923076923,0.00022256714292101442
25,1.7402917571963638e-05,0.259215652391732,64.40677966101694,0.1704312580391315,69.23076923076923,0.0004838276876252678
26,0.00014807385749101765,0.26195735792791913,64.40677966101694,0.19290276129263548,69.23076923076923,0.00018283428391589345
27,0.0008597771176208587,0.2636218419207224,63.983050847457626,0.19264889549874137,69.23076923076923,0.0005884606491689955
28,0.0002773524939437268,0.2746147225572091,64.40677966101694,0.19465194244076495,69.23076923076923,3.2061683585796485e-05
29,2.0977851924049467e-06,0.275027296089407,63.559322033898304,0.1781572671600889,69.23076923076923,0.00019910464279536245
30,0.00023840059870543513,0.27611922412722695,64.40677966101694,0.21155562956729643,69.23076923076923,0.00020343986856921436
31,0.0003257323030212117,0.273202455452237,64.40677966101694,0.1725182804987721,69.23076923076923,0.00014857846575773234
32,2.4207896673977955e-05,0.2818310032453911,64.40677966101694,0.18400428449836673,69.23076923076923,0.0001751284619438373
33,0.0001459384733089647,0.27924445385280444,64.40677966101694,0.2186202304194412,69.23076923076923,7.371858609888708e-05
34,9.99871049060941e-06,0.28720123835962863,64.40677966101694,0.18777598589838643,69.23076923076923,0.00023180280040600694
35,0.00017640455654366937,0.2788781083911618,63.983050847457626,0.22352160011101277,69.23076923076923,0.0002759824921365609
36,3.9592972898137544e-05,0.28082573524235727,64.40677966101694,0.19346394249289262,69.23076923076923,0.00023503978516677652
37,0.00013756357362142903,0.28446562051539226,63.559322033898304,0.18996462925738117,69.23076923076923,6.918785825743006e-05
38,5.0191664019474645e-06,0.2871824497297604,63.559322033898304,0.20284065280241315,69.23076923076923,0.0002855978327424888
39,7.588450690103842e-05,0.28699740794317585,64.83050847457628,0.19439716886682074,69.23076923076923,0.00014518273679967427
40,0.0005137254175651788,0.3012626664809263,64.40677966101694,0.25824471983759084,69.23076923076923,9.153543378900284e-05
41,3.5948731648777176e-05,0.2891860047107202,64.83050847457628,0.2383233637418877,69.23076923076923,0.00010812272941430404
42,8.396919550745623e-05,0.3043812703759194,64.40677966101694,0.23445470849195116,69.23076923076923,0.00011244648952927531
43,4.141872563303495e-05,0.29642680118480635,64.83050847457628,0.22665760586585312,69.23076923076923,0.000154331782254653
44,5.318518784301569e-05,0.29318038288493853,65.2542372881356,0.21621907700373486,69.23076923076923,7.415088948809356e-05
45,8.803526401437409e-06,0.2977505534143463,63.983050847457626,0.24266020347921674,69.23076923076923,0.00010770220160667159
46,0.00022620478644071475,0.30714894447842045,64.83050847457628,0.25866442182101407,69.23076923076923,3.9148903649421654e-05
47,9.641777188534764e-06,0.29845861831310366,64.40677966101694,0.23254559350966658,69.23076923076923,7.367520733294964e-05
48,0.00011543200625947253,0.30384445282940103,65.2542372881356,0.21318794600911134,69.23076923076923,5.978082214732763e-05
49,4.163686948133231e-05,0.31038396111401073,64.83050847457628,0.275262383821793,69.23076923076923,7.12381862337424e-05
50,0.00017598260203301053,0.3155810884106186,64.83050847457628,0.21371612304947482,69.23076923076923,0.0001408809294613573
51,7.818487640854255e-06,0.3079940033210676,65.2542372881356,0.25252248974086366,61.53846153846154,6.619048028389211e-05
52,0.0001012828311010824,0.31178907819415963,65.2542372881356,0.25305070012839964,69.23076923076923,2.831228348403709e-05
53,4.7056717043501525e-05,0.3187095153975045,65.2542372881356,0.21884090320127392,69.23076923076923,4.7311112250767046e-05
54,7.062144755865112e-06,0.31371504241828674,65.2542372881356,0.24863852561330932,61.53846153846154,4.8686786241013214e-05
55,3.0180413753441172e-05,0.3172188740700612,64.83050847457628,0.3013336682433498,61.53846153846154,6.087161945549414e-05
56,4.4919635705450345e-05,0.31629353240479,65.2542372881356,0.27110864257439443,61.53846153846154,1.8831302859254944e-05
57,2.9534448996210944e-06,0.3158915642274998,64.83050847457628,0.26696053594252,61.53846153846154,5.2556735741795656e-05
58,5.5379738880655044e-05,0.32276334594749384,65.2542372881356,0.2523638954026637,61.53846153846154,4.977473704915827e-05
