,ASD,ASD,ASD,SZ,SZ,SZ,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,0.6992097185302725,0.08813615094350034,50.0,0.10402580150689913,55.625,0.7783757688959096,0.07192750620851697,72.5,1.1375806171897977,0.10764437162525961,50.0,0.6835223858366559,0.13474702391672366,54.54545454545454,0.6051010065821004,0.08668879896824293,50.0,0.6931894201601649,0.20746758249515843,50.0,0.4978813862073308,0.12586934079216897,46.15384615384615,0.8517030013735083,0.13844996763017206,50.0,0.6956648686018971
1,0.6937234871840449,0.08811451021726817,49.152542372881356,0.08640186127412006,55.625,0.6893512277935767,0.07015912886379003,72.5,0.739686607662029,0.09447468409802663,50.0,0.6933579872573948,0.1258008914973123,45.45454545454545,1.0781027241894816,0.08664571913941568,50.0,0.6930962701661504,0.11458512612588995,66.66666666666666,0.740621554944607,0.11319357258473751,46.15384615384615,0.9028017754607092,0.13866544300614567,20.0,0.6934484119960225
2,0.6936757043559787,0.0880960867769873,57.20338983050848,0.08633241828712568,60.0,0.6901952073056438,0.0704655855082662,72.5,0.8607036078878167,0.09450708599214984,50.0,0.691874116126393,0.12601684769709476,54.54545454545454,0.6938866662667377,0.08659554595832578,56.25,0.6931921746694674,0.120907586620294,50.0,0.6528265350963328,0.13390169995704063,46.15384615384615,0.6907430701943399,0.13851171176640217,50.0,0.7285445098121215
3,0.6942914203008811,0.08810568104265654,50.42372881355932,0.08828801468231881,58.12500000000001,0.5504910497928198,0.07273122592974482,72.5,0.3335140190873366,0.09443109585093622,50.0,0.6902521595601114,0.12594786959326773,54.54545454545454,0.6931320935075764,0.0866488856638041,56.25,0.6935809028923304,0.12621033256936412,50.0,0.6783667177948045,0.11767386605709744,46.15384615384615,0.7705848984892643,0.1386077844620588,50.0,0.6867491725963758
4,1.178646668929362,0.0882917068659936,52.54237288135594,0.07624489915627583,65.625,0.47839822626634915,0.07688922240837022,72.5,0.03268242349635865,0.09442093456846531,68.18181818181817,0.6272861451478695,0.12605260711120064,54.54545454545454,0.691226673687532,0.10712146072222765,50.0,0.6930135803605643,0.10459486842954435,61.111111111111114,0.6971039528211036,0.13492469368941334,46.15384615384615,0.6510174977881487,0.14879482951966036,30.0,0.6868897584878456
5,0.6873466590680137,0.08792956770778051,50.42372881355932,0.06711707462856605,70.625,1.0285178241076116,0.06127268017584346,82.5,0.3069440938742751,0.23413564711083473,50.0,0.5687680674895095,0.23193703309708463,54.54545454545454,0.5648075933735627,0.1084502293104196,56.25,0.6335268606117042,0.2506679689183616,50.0,0.6474349356756993,0.10977954833114173,53.84615384615385,0.6538247041663001,0.24029486895413368,50.0,0.7144474059554495
6,0.6892271478878924,0.08792102221913128,50.847457627118644,0.06616041913249208,72.5,0.44516305330149614,0.053634926435182216,80.0,0.7770904659344863,0.09430268558906034,63.63636363636363,0.5758306325881717,0.12813669024999352,45.45454545454545,0.6931326072733479,0.0884436326254568,56.25,0.7104965165575361,0.10200420709944802,55.55555555555556,0.42944997959408204,0.10054602324696858,69.23076923076923,0.6033975503017845,0.13992121436592586,50.0,0.6515854242377324
7,0.6908728666075135,0.08761792738401798,55.08474576271186,0.0630387535222062,73.75,0.1651893467495219,0.05515492161517286,80.0,0.38798627418409704,0.08493708168340432,72.72727272727273,0.5046036648360602,0.12545684533371013,45.45454545454545,0.6940802756145453,0.08780344077500579,62.5,0.6933543796543433,0.14476758827752986,55.55555555555556,0.5590414519674222,0.11332859694395456,53.84615384615385,0.6043678729324614,0.13490706816919323,40.0,0.39762024510590854
8,0.7719605289153771,0.08678817438205601,50.847457627118644,0.09952543284306259,61.25000000000001,0.29442355328516673,0.07871745540914435,75.0,0.15190664514813515,0.11494984223719533,50.0,0.4261687342933317,0.1260210865067715,54.54545454545454,0.6960011438440574,0.08804148618354318,56.25,0.6861927710515743,0.1492719669916145,50.0,0.6602040905381713,0.14160336766391363,61.53846153846154,0.3371339321237894,0.142441023408481,60.0,0.46640398820059087
