,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.7995403361677671,0.7005596787647965,47.05882352941176,0.8333333333333334,0.0,0.0,0.0
1,0.6933006980941904,0.6929754260808811,47.05882352941176,0.7888888888888889,0.0,0.0,0.0
2,0.6930440041526572,0.6929722364703212,52.94117647058824,0.7666666666666666,0.1111111044883728,0.3333333333333333,0.06666666766007741
3,0.6945863119876785,0.6928281754052259,47.05882352941176,0.7291666666666666,0.0,0.0,0.0
4,0.6932780281260401,0.69277361244404,52.94117647058824,0.8333333333333334,0.13333333532015482,0.3333333333333333,0.08333333333333333
5,0.6927638359182318,0.6927155230813711,58.82352941176471,0.8333333333333334,0.7929293115933737,0.6964285771052042,1.0
6,0.6926323283382195,0.6925053934511783,88.23529411764706,0.8333333333333334,0.9166666666666666,1.0,0.8666666746139526
7,0.6915090063328649,0.6922765154599441,100.0,0.8333333333333334,1.0,1.0,1.0
8,0.6937399827317943,0.6920108040660269,88.23529411764706,0.8333333333333334,0.5993266304334005,0.5444444417953491,0.6666666666666666
9,0.6927628304380258,0.6915297538761815,88.23529411764706,0.8333333333333334,0.5820106069246928,0.6666666666666666,0.5166666706403097
10,0.6920576420277789,0.690962151144335,88.23529411764706,0.8333333333333334,0.6190476218859354,0.6666666666666666,0.5833333333333334
11,0.5320716362668418,0.5951273180083123,52.94117647058824,0.7888888888888889,0.47863248984018963,0.375,0.6666666666666666
12,0.4287310580642809,0.5303157335930336,52.94117647058824,0.8333333333333334,0.467532475789388,0.375,0.6666666666666666
13,0.5103602554507221,0.49616165461216194,52.94117647058824,0.8333333333333334,0.7715617815653483,0.6666666666666666,1.0
14,0.6423850402752775,0.447793554755177,58.82352941176471,0.8333333333333334,0.4988345106442769,0.3988095323244731,0.6666666666666666
15,0.4054309026510837,0.41974415705454504,76.47058823529412,0.8333333333333334,0.5740741093953451,0.5047619144121805,0.6666666666666666
16,0.2558828312475971,0.2511813401258555,94.11764705882352,0.8333333333333334,0.629629651705424,0.600000003973643,0.6666666666666666
17,0.24296709391523663,0.14273126880576617,100.0,0.8333333333333334,1.0,1.0,1.0
18,0.16904572112043642,0.2886080420417443,88.23529411764706,0.8333333333333334,0.8333333333333334,1.0,0.777777781089147
19,0.2405721006575071,0.1777650699721685,94.11764705882352,0.8333333333333334,0.6363636453946432,0.6111111044883728,0.6666666666666666
20,0.03143971716486294,0.18013938356504985,94.11764705882352,0.8333333333333334,0.6444444457689921,0.625,0.6666666666666666
21,0.017921977447976578,0.05076514658190863,100.0,0.8333333333333334,1.0,1.0,1.0
22,0.011169763044120144,0.0463988176287632,100.0,0.8333333333333334,1.0,1.0,1.0
23,0.00773039171100179,0.12516565897334955,94.11764705882352,0.8333333333333334,0.629629651705424,0.600000003973643,0.6666666666666666
24,0.015049466047472242,0.1854522241911835,94.11764705882352,0.8333333333333334,0.9696969787279764,0.9444444378217062,1.0
25,0.004401142462273898,0.13259143940298795,94.11764705882352,0.8333333333333334,0.9629629850387573,0.9333333373069763,1.0
26,0.008204332655241328,0.037961363551210214,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
27,0.002442612928185087,0.031119600872384634,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
28,0.0015974590731979133,0.04652350310782614,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
29,0.0008094558800975591,0.0233274203301823,100.0,0.8333333333333334,1.0,1.0,1.0
30,0.0006291454509365919,0.03808673316217877,100.0,0.8333333333333334,1.0,1.0,1.0
31,9.750363355682707e-05,0.023431907216302554,100.0,0.8333333333333334,1.0,1.0,1.0
32,0.0003405874986172098,0.03666118015852787,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
33,0.0007188660333912814,0.025259507282953852,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
34,0.0003203407957599788,0.0371369140365028,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
35,0.00015123754424485557,0.022807668503061124,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
36,0.00045511061572758654,0.033962799575332124,100.0,0.8333333333333334,1.0,1.0,1.0
37,0.00033954681855443076,0.024545436015951244,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
