,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,USM,USM,USM,USM,USM,USM,USM
9,366.63244223651304,171.562848687826,0.0,0.0,0.0,0.0,0.0,4.565656604609684,0.0,0.0,0.0,0.0,0.0,6.2345254492844155,5.360583109361616,0.0,0.0,0.0,0.0,0.0,1.396701587184563,9.820648018992037,0.0,0.0,0.0,0.0,0.0,66.94791649579994,96.87724165651628,0.0,0.0,0.0,0.0,0.0,219.76792274261476,12.71779285668096,0.0,0.0,0.0,0.0,0.0,10.948917957567087,157.38930305247024,0.0,0.0,0.0,0.0,0.0,23.20452000953529,72.66180163153241,0.0,0.0,0.0,0.0,0.0,0.8257993931944623,86.19692333191466,0.0,0.0,0.0,0.0,0.0,140.55002709072582,90.15265274268086,0.0,0.0,0.0,0.0,0.0,21.405421493224736,267.81872852276473,0.0,0.0,0.0,0.0,0.0,181.3393537115314,44.282346990255796,0.0,0.0,0.0,0.0,0.0,72.42221093984513,27.640346753074684,0.0,0.0,0.0,0.0,0.0,19.830845331048575,81.76469349623088,0.0,0.0,0.0,0.0,0.0,102.77692469747298,143.56375909883485,0.0,0.0,0.0,0.0,0.0,126.03395723535988,61.47723122249704,0.0,0.0,0.0,0.0,0.0,108.20658143899293,22.286410622840695,0.0,0.0,0.0,0.0,0.0,16.230052580735247
10,129.84860544486773,160.2724522263697,0.0,0.0,0.0,0.0,0.0,10.10273125938233,0.0,0.0,0.0,0.0,0.0,8.941032174724974,4.536928436742837,0.0,0.0,0.0,0.0,0.0,3.0950605790574572,10.949749239879274,0.0,0.0,0.0,0.0,0.0,5.7749863711663885,95.85688587833933,0.0,0.0,0.0,0.0,0.0,112.50002216237755,16.234877382752693,0.0,0.0,0.0,0.0,0.0,29.368441253646324,152.8954323105662,0.0,0.0,0.0,0.0,0.0,86.58249293776828,56.651602543995644,0.0,0.0,0.0,0.0,0.0,56.544626135971185,87.14418933022154,0.0,0.0,0.0,0.0,0.0,38.384210011872625,75.93931054945992,0.0,0.0,0.0,0.0,0.0,30.473408655490697,154.3961628120528,0.0,0.0,0.0,0.0,0.0,150.35754099352624,44.21351697127858,0.0,0.0,0.0,0.0,0.0,42.27427090198424,21.635115052262176,0.0,0.0,0.0,0.0,0.0,26.0622179461765,110.60868030598154,0.0,0.0,0.0,0.0,0.0,82.89351587143534,179.01067131653235,0.0,0.0,0.0,0.0,0.0,57.699121501995286,100.84502706700121,0.0,0.0,0.0,0.0,0.0,63.72988354522716,17.535361589845234,0.0,0.0,0.0,0.0,0.0,29.15047577822138
11,105.64499118818327,317.2553063330462,0.0,0.0,0.0,0.0,0.0,13.664038785914116,0.0,0.0,0.0,0.0,0.0,4.286608100457457,3.130697217919346,0.0,0.0,0.0,0.0,0.0,3.4734015448975084,6.928011669564224,0.0,0.0,0.0,0.0,0.0,16.335062762149537,185.79691697497984,0.0,0.0,0.0,0.0,0.0,383.2601478962722,38.697429871914665,0.0,0.0,0.0,0.0,0.0,6.7168399139580135,141.25350178512912,0.0,0.0,0.0,0.0,0.0,29.11242630156945,50.43975791642611,0.0,0.0,0.0,0.0,0.0,30.795238987870828,73.862678568629,0.0,0.0,0.0,0.0,0.0,18.14815890533921,73.82214480512837,0.0,0.0,0.0,0.0,0.0,55.61194699608973,269.625369943294,0.0,0.0,0.0,0.0,0.0,148.40549486390384,100.02804877142489,0.0,0.0,0.0,0.0,0.0,106.7022223081739,27.38215648288437,0.0,0.0,0.0,0.0,0.0,11.867325983299658,105.28891623676046,0.0,0.0,0.0,0.0,0.0,125.85926687144153,201.8807142566026,0.0,0.0,0.0,0.0,0.0,68.11911432218486,175.066177144327,0.0,0.0,0.0,0.0,0.0,11.215232367458981,65.59762858809319,0.0,0.0,0.0,0.0,0.0,33.70009711424127
12,24.758831281922767,211.73425646005225,0.0,0.0,0.0,0.0,0.0,9.943083354956734,0.0,0.0,0.0,0.0,0.0,8.83618498743435,10.107379302548075,0.0,0.0,0.0,0.0,0.0,1.3129135801398908,8.96080514945109,0.0,0.0,0.0,0.0,0.0,4.926082421621782,91.41366724233292,0.0,0.0,0.0,0.0,0.0,76.32752639085237,28.241577598833132,0.0,0.0,0.0,0.0,0.0,7.2474317347151045,128.75410554012876,0.0,0.0,0.0,0.0,0.0,64.29362904079672,86.9302867304251,0.0,0.0,0.0,0.0,0.0,9.093761771955425,79.93085871599276,0.0,0.0,0.0,0.0,0.0,84.69434568889514,70.36593439754274,0.0,0.0,0.0,0.0,0.0,85.15438575899913,138.618533662546,0.0,0.0,0.0,0.0,0.0,67.69762934601114,36.21443344617477,0.0,0.0,0.0,0.0,0.0,58.134286793457726,24.806218648816486,0.0,0.0,0.0,0.0,0.0,14.67679024274853,80.17366694258145,0.0,0.0,0.0,0.0,0.0,45.586935219490314,165.13373809344924,0.0,0.0,0.0,0.0,0.0,71.04436221998735,60.977192418736955,0.0,0.0,0.0,0.0,0.0,28.260048675386457,17.288805404680936,0.0,0.0,0.0,0.0,0.0,9.552517627271957
13,83.17920021805156,164.96946370753545,0.0,0.0,0.0,0.0,0.0,9.608239885769668,0.0,0.0,0.0,0.0,0.0,2.6761012048621153,3.3460528259459754,0.0,0.0,0.0,0.0,0.0,8.204094317211306,12.73356739878464,0.0,0.0,0.0,0.0,0.0,7.220823817905427,90.7282821231148,0.0,0.0,0.0,0.0,0.0,97.1312582420295,19.760860887016154,0.0,0.0,0.0,0.0,0.0,35.77181698097398,235.20206254052437,0.0,0.0,0.0,0.0,0.0,155.9835389252041,62.72606219574692,0.0,0.0,0.0,0.0,0.0,71.7918457717907,88.62350200839971,0.0,0.0,0.0,0.0,0.0,94.60787315680595,70.30507891390515,0.0,0.0,0.0,0.0,0.0,39.748774502802405,110.73877963989604,0.0,0.0,0.0,0.0,0.0,92.69771618690196,38.79554107837422,0.0,0.0,0.0,0.0,0.0,7.26360322233239,22.570328339502506,0.0,0.0,0.0,0.0,0.0,1.6894003308096261,139.0229119985599,0.0,0.0,0.0,0.0,0.0,102.27364594582072,181.4314466742453,0.0,0.0,0.0,0.0,0.0,53.62171516549033,164.0848363202634,0.0,0.0,0.0,0.0,0.0,95.43432504853095,13.150131906450165,0.0,0.0,0.0,0.0,0.0,17.079243837330043
14,135.5905685364089,110.70897545641041,0.0,0.0,0.0,0.0,0.0,2.6574876063569977,0.0,0.0,0.0,0.0,0.0,7.549467708842386,3.7601454045600478,0.0,0.0,0.0,0.0,0.0,2.12249034543467,9.671146217573293,0.0,0.0,0.0,0.0,0.0,15.077757719207284,112.16194082612046,0.0,0.0,0.0,0.0,0.0,324.00554791185914,73.22859705160882,0.0,0.0,0.0,0.0,0.0,33.91725391169965,101.42142787143027,0.0,0.0,0.0,0.0,0.0,110.693674029493,51.16201901259171,0.0,0.0,0.0,0.0,0.0,23.658050273418194,71.60852807015536,0.0,0.0,0.0,0.0,0.0,24.367139530281207,55.777104805418176,0.0,0.0,0.0,0.0,0.0,63.40094316162522,146.56647786026002,0.0,0.0,0.0,0.0,0.0,89.6834352185689,60.56750888798202,0.0,0.0,0.0,0.0,0.0,31.546982733418634,23.990070888547685,0.0,0.0,0.0,0.0,0.0,24.56462003070976,60.16165961014133,0.0,0.0,0.0,0.0,0.0,15.203218126715015,92.04775145781471,0.0,0.0,0.0,0.0,0.0,267.26182210071306,46.15958629336832,0.0,0.0,0.0,0.0,0.0,53.37603862818637,20.92609771517505,0.0,0.0,0.0,0.0,0.0,73.98994334879308
15,33.45243386822418,121.6052191672917,0.0,0.0,0.0,0.0,0.0,17.31377819810742,0.0,0.0,0.0,0.0,0.0,6.432563983655186,18.232659748977156,0.0,0.0,0.0,0.0,0.0,1.6956780269687761,5.558640325083686,0.0,0.0,0.0,0.0,0.0,65.14029090845294,165.77865920276525,0.0,0.0,0.0,0.0,0.0,85.41220635638763,26.87932818036882,0.0,0.0,0.0,0.0,0.0,23.08016367114984,137.4638967741188,0.0,0.0,0.0,0.0,0.0,68.5109469585396,56.61508880430521,0.0,0.0,0.0,0.0,0.0,0.2378484478175007,63.15414174536868,0.0,0.0,0.0,0.0,0.0,5.78318297020566,70.1782263062487,0.0,0.0,0.0,0.0,0.0,48.78361812968919,350.6132085944869,0.0,0.0,0.0,0.0,0.0,78.15652869166237,229.02432051297833,0.0,0.0,0.0,0.0,0.0,13.880230350643416,37.107695142905975,0.0,0.0,0.0,0.0,0.0,2.63770176064263,58.771245062464146,0.0,0.0,0.0,0.0,0.0,196.51977705995375,233.35503410551127,0.0,0.0,0.0,0.0,0.0,23.37252668936197,142.31319872628404,0.0,0.0,0.0,0.0,0.0,18.577701652622576,60.272971263553785,0.0,0.0,0.0,0.0,0.0,27.167003303100685
16,49.05474188557751,106.93977621574022,0.0,0.0,0.0,0.0,0.0,6.305099924739141,0.0,0.0,0.0,0.0,0.0,2.012653347295873,3.383825807777808,0.0,0.0,0.0,0.0,0.0,3.9072651980201245,31.17772086930491,0.0,0.0,0.0,0.0,0.0,3.459669845837821,172.92542668026292,0.0,0.0,0.0,0.0,0.0,168.94554644866287,56.22788410790299,0.0,0.0,0.0,0.0,0.0,35.493302207209645,139.35243897537532,0.0,0.0,0.0,0.0,0.0,61.168973833822065,59.12482412825507,0.0,0.0,0.0,0.0,0.0,3.0348915535433054,65.11106080690752,0.0,0.0,0.0,0.0,0.0,7.719896784116866,76.90116745167042,0.0,0.0,0.0,0.0,0.0,55.332439187007374,243.77127112290384,0.0,0.0,0.0,0.0,0.0,208.63421811267156,98.85256551306804,0.0,0.0,0.0,0.0,0.0,20.193747126942853,25.54026009287473,0.0,0.0,0.0,0.0,0.0,9.191791826265321,57.243618558491285,0.0,0.0,0.0,0.0,0.0,17.19773907182292,169.96757024782715,0.0,0.0,0.0,0.0,0.0,35.645906327237334,85.84910413035232,0.0,0.0,0.0,0.0,0.0,95.46640251135638,84.02489908264214,0.0,0.0,0.0,0.0,0.0,4.653936481605649
17,26.840688695385147,73.5424206900541,0.0,0.0,0.0,0.0,0.0,2.0155488237038863,0.0,0.0,0.0,0.0,0.0,2.028589161846733,3.127359640727312,0.0,0.0,0.0,0.0,0.0,0.6006577728799113,5.272448727730894,0.0,0.0,0.0,0.0,0.0,5.883466403062513,107.15252576943729,0.0,0.0,0.0,0.0,0.0,67.74608191372734,33.87042346736568,0.0,0.0,0.0,0.0,0.0,0.5455801102717491,145.08290423019457,0.0,0.0,0.0,0.0,0.0,57.330985356155146,60.38130854344351,0.0,0.0,0.0,0.0,0.0,0.24931698040779277,42.72706933798179,0.0,0.0,0.0,0.0,0.0,85.33673498607608,60.67094116837025,0.0,0.0,0.0,0.0,0.0,22.2689431315708,96.20016325628097,0.0,0.0,0.0,0.0,0.0,36.29760651789943,55.1779218109943,0.0,0.0,0.0,0.0,0.0,14.931696482943357,22.45423306977287,0.0,0.0,0.0,0.0,0.0,4.7309614004907905,56.57082139627863,0.0,0.0,0.0,0.0,0.0,78.41114368096991,79.6850210210229,0.0,0.0,0.0,0.0,0.0,66.57920296086473,59.05710826588552,0.0,0.0,0.0,0.0,0.0,47.990562718222876,16.89783793363078,0.0,0.0,0.0,0.0,0.0,11.428489686591801
18,27.899744564823983,88.19679907599645,0.0,0.0,0.0,0.0,0.0,19.167035663736833,0.0,0.0,0.0,0.0,0.0,29.453183413622085,15.963991257363007,0.0,0.0,0.0,0.0,0.0,15.19378838241066,3.9753000015979696,0.0,0.0,0.0,0.0,0.0,15.646632250139605,215.95761245277794,0.0,0.0,0.0,0.0,0.0,188.72906129087053,16.9260663429233,0.0,0.0,0.0,0.0,0.0,4.446646492696022,102.84169657549126,0.0,0.0,0.0,0.0,0.0,32.150978537712874,68.52267318347249,0.0,0.0,0.0,0.0,0.0,0.6459117367321981,55.74877496538903,0.0,0.0,0.0,0.0,0.0,0.9152597747281407,59.12194270606416,0.0,0.0,0.0,0.0,0.0,35.81536906680457,107.96839329339565,0.0,0.0,0.0,0.0,0.0,38.51365449890816,58.42863589120702,0.0,0.0,0.0,0.0,0.0,12.659685310221237,25.23091511197298,0.0,0.0,0.0,0.0,0.0,25.904783476720585,76.40481745546556,0.0,0.0,0.0,0.0,0.0,19.5188849621765,126.99940799502743,0.0,0.0,0.0,0.0,0.0,59.80930467525028,61.263380936861665,0.0,0.0,0.0,0.0,0.0,64.8245997415419,71.60218706991218,0.0,0.0,0.0,0.0,0.0,25.762820047965914
