,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,76.19972183549285,45.08480573986275,0.0,0.0,0.0,0.0,0.0,8.456571479774748,0.0,0.0,0.0,0.0,0.0,76.65708172556218,4.028497296662683,0.0,0.0,0.0,0.0,0.0,35.97375941676192,21.358224895837505,0.0,0.0,0.0,0.0,0.0,180.5609037903932,79.17440950320818,0.0,0.0,0.0,0.0,0.0,196.02750667781686,2.4010987630003653,0.0,0.0,0.0,0.0,0.0,123.79434103923666,136.20488497942006,0.0,0.0,0.0,0.0,0.0,911.5856906768721,104.91219910868311,0.0,0.0,0.0,0.0,0.0,430.970672680086,27.34174007429171,0.0,0.0,0.0,0.0,0.0,126.18662422856104,42.0392149608874,0.0,0.0,0.0,0.0,0.0,312.28467492987244,0.6213275566014893,0.0,0.0,0.0,0.0,0.0,80.25156417179673,9.976931338216518,0.0,0.0,0.0,0.0,0.0,137.40233679820585,92.6967221900794,0.0,0.0,0.0,0.0,0.0,499.32305895548666,788.1311464466527,0.0,0.0,0.0,0.0,0.0,3947.9781904046795,470.48778928499615,0.0,0.0,0.0,0.0,0.0,2236.380070622832,662.1047778985231,0.0,0.0,0.0,0.0,0.0,3439.0567862074035,55.87270970929168,0.0,0.0,0.0,0.0,0.0,539.5773385099815
1,93.30593884755777,32.65786436462212,0.0,0.0,0.0,0.0,0.0,7.208308095845405,0.0,0.0,0.0,0.0,0.0,18.979830896615205,2.019338853155739,0.0,0.0,0.0,0.0,0.0,19.36970361301038,1.6733757335414787,0.0,0.0,0.0,0.0,0.0,28.710062072095017,79.2204205184732,0.0,0.0,0.0,0.0,0.0,785.2141744090189,2.772865706961752,0.0,0.0,0.0,0.0,0.0,36.40156017565844,89.33214148674756,0.0,0.0,0.0,0.0,0.0,998.6079583241044,26.326130042084472,0.0,0.0,0.0,0.0,0.0,33.78225976044451,26.925125737873987,0.0,0.0,0.0,0.0,0.0,109.96262940880452,109.03760152452169,0.0,0.0,0.0,0.0,0.0,228.18840118071424,14.891617682041362,0.0,0.0,0.0,0.0,0.0,195.66759537948863,4.499593981590012,0.0,0.0,0.0,0.0,0.0,42.09576698192894,16.128069316067812,0.0,0.0,0.0,0.0,0.0,64.17988023314372,294.0424043439568,0.0,0.0,0.0,0.0,0.0,1560.2789715522495,423.4112429234268,0.0,0.0,0.0,0.0,0.0,2154.3401215528334,396.07552933056456,0.0,0.0,0.0,0.0,0.0,2496.8867493887637,24.077941195280975,0.0,0.0,0.0,0.0,0.0,361.48198998763695
2,68.49299894649211,19.19836728761834,0.0,0.0,0.0,0.0,0.0,5.646473514684634,0.0,0.0,0.0,0.0,0.0,6.074525305958982,3.3336198514518287,0.0,0.0,0.0,0.0,0.0,21.327025166379897,5.07633787062906,0.0,0.0,0.0,0.0,0.0,12.98727656206477,41.795647429130746,0.0,0.0,0.0,0.0,0.0,366.7430571519923,6.908777268738163,0.0,0.0,0.0,0.0,0.0,77.69833793081968,50.57489604115702,0.0,0.0,0.0,0.0,0.0,49.30604535417731,18.86517826445416,0.0,0.0,0.0,0.0,0.0,5.7024207231231365,34.14839328144635,0.0,0.0,0.0,0.0,0.0,1185.5565460530638,80.96343790201337,0.0,0.0,0.0,0.0,0.0,643.8883754845903,43.481529243137416,0.0,0.0,0.0,0.0,0.0,1073.534041441177,4.64087608880407,0.0,0.0,0.0,0.0,0.0,32.438398338283925,33.75338064844779,0.0,0.0,0.0,0.0,0.0,144.7093383212726,261.6597265167362,0.0,0.0,0.0,0.0,0.0,1139.2559696395772,205.93433054263755,0.0,0.0,0.0,0.0,0.0,419.8758727713628,368.2488321459029,0.0,0.0,0.0,0.0,0.0,2094.0600289751387,22.724181755254037,0.0,0.0,0.0,0.0,0.0,197.53633676407782
3,157.9430708840178,15.058634122344923,0.0,0.0,0.0,0.0,0.0,3.2927139760346704,0.0,0.0,0.0,0.0,0.0,4.485123528559717,1.2038802858919775,0.0,0.0,0.0,0.0,0.0,1.305730302372719,0.8195821938404423,0.0,0.0,0.0,0.0,0.0,20.33670472285591,31.161244214236284,0.0,0.0,0.0,0.0,0.0,511.752041700096,1.3625226990330979,0.0,0.0,0.0,0.0,0.0,80.30027987419393,39.56958534266682,0.0,0.0,0.0,0.0,0.0,248.50629371539551,16.405460167250194,0.0,0.0,0.0,0.0,0.0,87.01731916412056,22.412377959531373,0.0,0.0,0.0,0.0,0.0,31.406048698204113,125.24194727286921,0.0,0.0,0.0,0.0,0.0,561.010583526588,23.673574103217927,0.0,0.0,0.0,0.0,0.0,497.8601722494217,3.473326929048673,0.0,0.0,0.0,0.0,0.0,10.175031191413145,20.91830983345562,0.0,0.0,0.0,0.0,0.0,35.07960610418037,103.03872532692878,0.0,0.0,0.0,0.0,0.0,694.6149181344612,188.63866062627048,0.0,0.0,0.0,0.0,0.0,723.8334760404806,322.81361370862294,0.0,0.0,0.0,0.0,0.0,1984.1314485644657,18.368008423157836,0.0,0.0,0.0,0.0,0.0,142.9383442573245
4,85.49886841195179,13.030840386591928,0.0,0.0,0.0,0.0,0.0,0.6482053836504272,0.0,0.0,0.0,0.0,0.0,4.861276013964136,1.168980397544282,0.0,0.0,0.0,0.0,0.0,1.8494330925353526,0.9781052849966656,0.0,0.0,0.0,0.0,0.0,16.46367729475531,20.766498949603463,0.0,0.0,0.0,0.0,0.0,450.1581241703765,2.371027725798681,0.0,0.0,0.0,0.0,0.0,25.49840575589341,38.28409623107387,0.0,0.0,0.0,0.0,0.0,70.05124580184041,12.812554874354426,0.0,0.0,0.0,0.0,0.0,136.2783488760369,19.714648016605317,0.0,0.0,0.0,0.0,0.0,361.8144646838546,83.03517753239299,0.0,0.0,0.0,0.0,0.0,302.05342401777546,26.200555872925115,0.0,0.0,0.0,0.0,0.0,141.12702333320007,7.672157217339901,0.0,0.0,0.0,0.0,0.0,135.91510383949455,18.850684451265145,0.0,0.0,0.0,0.0,0.0,54.191102183815914,60.682414172133555,0.0,0.0,0.0,0.0,0.0,92.6139960270996,56.510778156450115,0.0,0.0,0.0,0.0,0.0,296.6182487469054,113.15936411500832,0.0,0.0,0.0,0.0,0.0,1124.8106316535766,16.703758041751808,0.0,0.0,0.0,0.0,0.0,221.0503882350161
5,237.60344006675135,12.314005075387128,0.0,0.0,0.0,0.0,0.0,0.9946896240118243,0.0,0.0,0.0,0.0,0.0,8.8811547756487,2.989260144869739,0.0,0.0,0.0,0.0,0.0,10.729451202430957,3.338752268874909,0.0,0.0,0.0,0.0,0.0,9.267230745404454,19.98200592689761,0.0,0.0,0.0,0.0,0.0,390.52724641321254,1.7538541915048023,0.0,0.0,0.0,0.0,0.0,163.56884111345536,30.312741186887898,0.0,0.0,0.0,0.0,0.0,202.391670961334,10.269674638156609,0.0,0.0,0.0,0.0,0.0,18.176093518575808,17.181012100074092,0.0,0.0,0.0,0.0,0.0,50.18109605206333,33.64688531062362,0.0,0.0,0.0,0.0,0.0,215.88542636349308,21.496024079603398,0.0,0.0,0.0,0.0,0.0,91.10795141834345,2.18134277233354,0.0,0.0,0.0,0.0,0.0,13.750307221274944,14.66479407204581,0.0,0.0,0.0,0.0,0.0,25.015842390467313,36.34652664021456,0.0,0.0,0.0,0.0,0.0,282.6045333478585,10.884573850462903,0.0,0.0,0.0,0.0,0.0,203.89924097162032,43.829053884024205,0.0,0.0,0.0,0.0,0.0,233.6343881646303,5.821990362691273,0.0,0.0,0.0,0.0,0.0,69.7282421850787
6,85.31945262164274,13.165900528460963,0.0,0.0,0.0,0.0,0.0,6.886281086795634,0.0,0.0,0.0,0.0,0.0,4.48749078694563,1.8594083860092168,0.0,0.0,0.0,0.0,0.0,4.502357585927688,3.980210108143828,0.0,0.0,0.0,0.0,0.0,45.93524263554294,17.225103431608858,0.0,0.0,0.0,0.0,0.0,231.5932920636747,6.679005188849901,0.0,0.0,0.0,0.0,0.0,96.12334011897823,24.43599744604767,0.0,0.0,0.0,0.0,0.0,17.339232672864892,11.063776969593244,0.0,0.0,0.0,0.0,0.0,56.869686792629665,15.940013273575865,0.0,0.0,0.0,0.0,0.0,9.438979645016275,53.76148517934061,0.0,0.0,0.0,0.0,0.0,248.86612272233216,8.544141319852889,0.0,0.0,0.0,0.0,0.0,155.92489877929398,4.5404453120619355,0.0,0.0,0.0,0.0,0.0,11.838281713931552,16.03239975150727,0.0,0.0,0.0,0.0,0.0,172.14077035571228,81.24012979125071,0.0,0.0,0.0,0.0,0.0,64.33528732212075,17.068490336289926,0.0,0.0,0.0,0.0,0.0,42.56115935597503,71.31374448538284,0.0,0.0,0.0,0.0,0.0,487.7092920915279,8.132829801235397,0.0,0.0,0.0,0.0,0.0,46.88314092212021
7,64.74087454679983,12.162278181638852,0.0,0.0,0.0,0.0,0.0,6.30665213068597,0.0,0.0,0.0,0.0,0.0,3.4821115431888594,1.2783884847556657,0.0,0.0,0.0,0.0,0.0,2.731387985584861,2.50109527171577,0.0,0.0,0.0,0.0,0.0,15.860718861109225,18.030983408866035,0.0,0.0,0.0,0.0,0.0,345.24243457647674,3.1408171565406255,0.0,0.0,0.0,0.0,0.0,58.64524009087772,27.24497728341933,0.0,0.0,0.0,0.0,0.0,116.69504598285184,6.440097684502337,0.0,0.0,0.0,0.0,0.0,2.525052331016029,19.877290497089938,0.0,0.0,0.0,0.0,0.0,69.46404047526242,42.092917439566314,0.0,0.0,0.0,0.0,0.0,261.4354689591207,5.9207645581404185,0.0,0.0,0.0,0.0,0.0,173.51721181895414,2.8577713316123625,0.0,0.0,0.0,0.0,0.0,31.256370832723146,18.946667572876848,0.0,0.0,0.0,0.0,0.0,84.29419041288035,17.15010381695311,0.0,0.0,0.0,0.0,0.0,42.49022458955933,18.498309410536574,0.0,0.0,0.0,0.0,0.0,41.77377524882792,32.33109114579419,0.0,0.0,0.0,0.0,0.0,97.27653662242643,4.391988275974701,0.0,0.0,0.0,0.0,0.0,28.63122610593358
8,21.702412516728515,10.101552685146482,0.0,0.0,0.0,0.0,0.0,1.5058137284875515,0.0,0.0,0.0,0.0,0.0,2.478067579295887,2.0272904385893664,0.0,0.0,0.0,0.0,0.0,3.983756142383102,0.9207751057058613,0.0,0.0,0.0,0.0,0.0,7.49013578414458,14.901249312723772,0.0,0.0,0.0,0.0,0.0,120.99622227293918,11.264521387033723,0.0,0.0,0.0,0.0,0.0,35.56080644880028,18.20822251804126,0.0,0.0,0.0,0.0,0.0,67.81521210234462,12.50127222618915,0.0,0.0,0.0,0.0,0.0,9.676486216115881,12.893664642095011,0.0,0.0,0.0,0.0,0.0,119.32295333756636,33.600271551655595,0.0,0.0,0.0,0.0,0.0,162.787834961518,6.182636338782291,0.0,0.0,0.0,0.0,0.0,87.240831859899,4.222811891392512,0.0,0.0,0.0,0.0,0.0,27.108566989112052,17.028735604168396,0.0,0.0,0.0,0.0,0.0,104.07892444373358,34.581120057007155,0.0,0.0,0.0,0.0,0.0,47.466725376960014,11.04668868927161,0.0,0.0,0.0,0.0,0.0,28.375524390940917,45.20413754734385,0.0,0.0,0.0,0.0,0.0,287.2329788800837,16.089990522873155,0.0,0.0,0.0,0.0,0.0,44.90408662133203
