,SZ,SZ,SZ,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6958713544005839,0.0860941759077422,56.25,0.08799567175010664,50.42372881355932,0.6413978111530226
1,0.771494667987568,0.08160051592646729,62.5,0.08486900490820443,58.47457627118644,0.6418138822522719
2,0.7771980817341558,0.07955487035976234,59.375,0.08760480349087808,53.38983050847458,0.6922260878605392
3,0.5311121506149683,0.08973374646826865,63.125,0.08639311453854306,53.813559322033896,0.6849914123090164
4,0.6497095169166057,0.10047541680498126,60.0,0.08697715724247354,51.271186440677965,0.6866289592709652
5,0.734113874714973,0.08476412253589942,61.875,0.09221413657261943,52.118644067796616,0.9856189832467296
6,0.598698647758661,0.07858401693177103,63.74999999999999,0.08612302264879076,61.440677966101696,0.6967028751550854
7,0.2715795607796887,0.08115616605637821,67.5,0.0892743056506434,59.7457627118644,0.6204950421857149
8,0.670414905954996,0.07258530665487155,69.375,0.09053140089414467,61.86440677966102,0.4697916751337003
9,0.3266513886047607,0.09746646367486596,66.25,0.10345922582611988,60.16949152542372,0.389149821221138
10,0.7849906265050585,0.07750444464588811,68.75,0.10191894713285397,56.355932203389834,0.7857950341020881
11,0.08666931943743816,0.08057440103533307,73.125,0.2300975449362152,51.271186440677965,0.07997076197851787
12,0.40931063414784896,0.08080502389299435,71.25,0.1429293487567058,52.96610169491526,0.620330196919442
13,0.23911157863297136,0.13131862716471868,66.875,0.11012973321424066,61.016949152542374,0.6383533602350123
14,0.0055402127072331385,0.12018957832187287,68.125,0.15324451501154923,61.86440677966102,0.04087908632923171
15,0.1822869500898605,0.08636177067788833,73.75,0.09520349243192298,62.28813559322034,0.20170216347020362
16,0.6665805714968592,0.15193025416375122,68.75,0.12434896890215458,59.32203389830508,0.41220315434309046
17,0.07115458779379343,0.11472587117383544,68.125,0.13330717605996664,61.016949152542374,0.23823806914129256
18,0.26088827435714984,0.14206872144716398,71.25,0.14697255586775537,59.32203389830508,0.3368546838378767
19,0.13879196829477644,0.08922900949600536,75.625,0.12365620647144641,63.13559322033898,0.325442531632906
20,0.3022391847260671,0.13137961029333464,67.5,0.13053813941686393,59.32203389830508,0.7231452971295894
21,0.0660258765297587,0.1466212504997596,66.25,0.13466333818892814,61.86440677966102,0.0431394875356392
22,1.4062011774303118,0.12487378047746119,74.375,0.190575056233294,60.16949152542372,0.017100753829657683
23,0.0066637583490600045,0.1245518402883438,75.0,0.1332246700167259,60.16949152542372,0.047734422143150934
24,0.018951618366763113,0.14230926720335108,72.5,0.16968297648646158,59.7457627118644,0.2464588953107741
25,0.04534493646422443,0.13762642708359124,72.5,0.19046178008476436,60.16949152542372,0.10289732635142783
26,0.3276393811999119,0.10491055937787033,73.75,0.13381231977706728,62.71186440677966,0.025358334625929846
27,0.011717593235270418,0.10799542243607425,76.25,0.14268898890225978,60.59322033898306,0.11499978852768751
28,0.5168999623202292,0.1525637814138055,74.375,0.20665935431889107,58.89830508474576,0.6829935826038543
29,1.0597630732324244,0.24449063274265287,63.74999999999999,0.29517151321152285,58.47457627118644,0.02042948005218082
30,0.0007763812884219886,0.1790569791200038,72.5,0.2851526133592004,61.440677966101696,0.0004597083996632199
31,0.0070064881475552345,0.15241718319298178,72.5,0.24863998557451691,58.89830508474576,0.9830959510912276
32,0.000956388092045684,0.1720770136224587,74.375,0.2985115442412597,60.16949152542372,0.723764366200767
33,0.3939089404004781,0.2279222316303277,70.625,0.23124525313674082,61.440677966101696,0.015195948850446802
34,0.019752456039980874,0.20015774715267726,77.5,0.25034638548326793,60.59322033898306,0.005312994232244231
35,0.0009909216439497844,0.2837016236492529,66.25,0.2931711206077208,61.440677966101696,0.032510637938205654
36,0.0007508892911366642,0.19141885999973257,75.0,0.2596308758638059,59.7457627118644,0.026228384415291673
37,0.0008814713179541464,0.2143226828521306,75.0,0.2976716730071001,58.47457627118644,0.0023433484846967037
38,0.0025695265522352115,0.16848906010285114,74.375,0.26852271988208537,60.16949152542372,0.007884691659348034
39,0.024705343528082773,0.21947114697805553,75.625,0.3275744121490027,60.59322033898306,0.0001084880857657546
40,0.3753755537625214,0.24034739034900848,70.625,0.3312693630767139,63.13559322033898,0.02121288483579761
41,3.8577389773147874e-05,0.2803734751747956,73.125,0.3159455758721984,61.86440677966102,0.011928354638888694
42,0.001536605286164378,0.24999801944696473,72.5,0.35917160988039504,58.89830508474576,0.004134320053768689
43,1.7728437700230976e-05,0.2519870488435755,73.125,0.3713961537432861,61.86440677966102,4.6295700464369475e-06
44,0.0014409730654247417,0.24062134959935647,72.5,0.32370190357036016,59.7457627118644,0.1654650134579371
45,0.007963462590876581,0.23946831323591863,73.75,0.37138186223198466,59.32203389830508,0.00020652072997133866
46,1.296992541563527,0.2556860254840495,75.0,0.37590986435715695,61.016949152542374,0.001802757118054138
47,0.0007113795949677972,0.2506216285946584,73.75,0.5783690988177503,59.32203389830508,5.2123523702070746e-05
48,0.04592904605731546,0.23674361938435387,74.375,0.37116770463953636,60.59322033898306,0.002457716013260484
49,1.3576501493644292e-05,0.26171584407282134,72.5,0.4913844987263752,58.05084745762712,0.24872657129696196
50,0.0013299737923901645,0.2219200962063086,73.75,0.3631063434676155,62.71186440677966,0.910141314355294
51,0.00020488409104316534,0.2620261570987827,72.5,0.40889426236095955,61.016949152542374,0.0019359980490912122
52,0.40864233230782915,0.3118501814989552,68.125,0.37019406156225304,60.59322033898306,1.1668371611725796e-05
53,4.20758136184365e-05,0.2542957250130956,70.0,0.47601491538569224,62.71186440677966,0.0003889885956948824
54,0.000757594856100106,0.2965735771092012,71.875,0.5052950972344532,60.16949152542372,0.00042066110363145223
55,0.0002827646048118108,0.38451582418598884,68.75,0.4820445867715743,60.16949152542372,0.00010105669029529406
56,0.07524178842420114,0.32356057683309725,70.0,0.4188704054898041,59.7457627118644,0.0006314998742428375
57,1.0660006850650399,0.3218613657991979,70.0,0.3548005711347164,58.47457627118644,0.0002565538922186705
58,0.0008179302918712639,0.3584014428785112,67.5,0.4667826010010712,58.05084745762712,0.0015495430826153924
59,0.00013814905507145638,0.2760867892075224,75.0,0.4218449723538712,59.32203389830508,4.586318506353802e-05
60,1.1144261984716878e-05,0.2243370728618012,75.625,0.299029200826097,60.16949152542372,0.027306717048033242
61,0.12413013739161281,0.3625634637141818,73.75,0.5408863241008983,60.16949152542372,0.0004864926645391696
62,1.4746582489692448,0.32759373776258083,75.0,0.36433458685323633,59.7457627118644,6.024204431204355e-05
63,0.0010318378240583852,0.3038061416976772,77.5,0.4874694321022093,61.016949152542374,3.7201093357431776e-05
64,0.0012487460055132038,0.25222638136770914,75.625,0.34980563786662694,61.016949152542374,0.0008359641291309601
65,0.0008333984828221322,0.3858295610577352,72.5,0.40801707814924054,60.59322033898306,0.00019375275376711738
66,0.024131426616897378,0.4376278307433295,66.875,0.46641360578207125,62.28813559322034,7.445607958690196e-05
67,2.8658101654865714e-06,0.321465026949213,77.5,0.46465586522071695,59.32203389830508,0.0015882471801589478
68,0.000547081973306994,0.33985477038176815,71.875,0.48223620047395754,61.440677966101696,0.00650901217082538
69,0.001245472594406784,0.23207806369013917,74.375,0.40377672540948684,59.32203389830508,5.386461635404897e-05
70,0.00027936365183498397,0.2166146169488449,78.125,0.4496028119467789,60.16949152542372,0.012370129950159639
71,8.596003520040033e-05,0.22535645281639122,76.875,0.5039535581933865,61.016949152542374,0.001802809041480553
72,1.7707904292935965e-05,0.27331433865075117,76.25,0.4674147288106572,59.7457627118644,0.023553825081726956
