,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6957994606174366,0.1393069554592497,50.0,0.12235954304836608,29.411764705882355,0.6932295345208207
1,0.7141063608459843,0.13861968572468922,70.0,0.12236471137636877,29.411764705882355,0.6930275643229179
2,0.693040704380522,0.13862675433998206,50.0,0.12232891134330656,29.411764705882355,0.6933235591766527
3,0.6928283417326563,0.13526868274494172,50.0,0.12233118136712155,29.411764705882355,0.6929985492817247
4,0.6663137876211402,0.13275474103827656,50.0,0.12233049793830715,29.411764705882355,0.6927543999326378
5,0.8174497732288274,0.14724549445595608,50.0,0.12239108324082226,29.411764705882355,0.6930223469555531
6,0.5938949615554873,0.2073676970001311,50.0,0.12232981961316869,29.411764705882355,0.6929454334847144
7,0.7423713931820575,0.1483072879769916,70.0,0.12255475549669276,29.411764705882355,0.6909853790524769
8,0.23871215031260076,0.09228980133715378,80.0,0.15089211942484718,29.411764705882355,0.7289885112442176
9,0.08660303817227735,0.23324389059585354,60.0,0.1209180147772656,76.47058823529412,0.6918291518795673
10,0.4353995953900607,0.08768819144988707,70.0,0.12135963714299096,52.94117647058824,0.6864879488204603
11,0.3699920513117616,0.13826873112404758,60.0,0.11908191036101472,76.47058823529412,0.6807117387987158
12,0.7761476703168925,0.09216087484809465,70.0,0.11645846681552653,47.05882352941176,0.6260118060726394
13,0.2371790018097477,0.07651460233728388,90.0,0.1941339944126288,41.17647058823529,0.21330505232238922
14,0.03343913073586236,0.10993263244110218,80.0,0.11725529074777363,88.23529411764706,0.3403318623835548
15,0.3650460014214889,0.18518889582561854,60.0,0.11399547507945756,82.35294117647058,0.683305175644807
16,0.40648513946482795,0.07415283950918389,80.0,0.11667679084345366,41.17647058823529,0.4263369415530067
17,0.018914118720169293,0.09645481556047542,80.0,0.13674372454444217,64.70588235294117,0.6712547495350176
18,0.6211100148212466,0.1188365806241271,80.0,0.2320986147720659,52.94117647058824,0.53841812254109
19,0.007484671135752078,0.1718774657880945,70.0,0.05023174421327334,88.23529411764706,0.5721663639550474
20,0.023115921652975893,0.4115752273763785,70.0,0.03524478111231616,94.11764705882352,0.45776696376824705
21,0.8820345030223105,0.17661557314939533,70.0,0.02033336956897082,88.23529411764706,0.023433442088693943
22,0.056024312736314884,0.07044557283376707,90.0,0.08128933268423517,82.35294117647058,0.12875133555021223
23,0.5933054571980947,0.33108814577228535,70.0,0.04200250201212849,94.11764705882352,0.041767733367021734
24,0.007222701849907612,0.09562224382089363,90.0,0.7106898668516668,47.05882352941176,0.02490668884690992
25,0.13014780988948477,0.3344344573589089,70.0,0.6595064203521137,29.411764705882355,0.15208530524969172
26,0.0007201686515549621,0.20110395391946817,70.0,0.10351553338219159,70.58823529411765,0.0005651680009246868
27,0.0008115882526476095,0.14428736479383125,70.0,0.10225992366166059,70.58823529411765,0.31695613368474684
28,0.001848262238235715,0.18378772624101397,70.0,0.08643819568419427,76.47058823529412,0.001112087943962311
29,0.0013421612766938446,0.10559872642259507,90.0,0.2393158129926809,64.70588235294117,0.008933367953205611
30,0.0003766996171958245,0.12862805833645002,70.0,0.5112663392508895,64.70588235294117,0.0010121907569060683
