,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.9150123628079825,0.0895138791753614,50.0,0.09906664309247216,50.0,0.6937692221579997
1,0.7304328326937564,0.08658887526420617,56.25,0.09903493200569455,50.0,0.6936023762941037
2,0.6929023569170031,0.08663494187908136,50.0,0.09904189657785147,50.0,0.6933514908277804
3,0.6935934063879307,0.08663420819214507,50.0,0.09904431444507744,50.0,0.6934507788599439
4,0.6933060162763397,0.08663395073672539,50.0,0.09902716449495629,50.0,0.6926486741127338
5,0.6933240062000499,0.08663452720737083,50.0,0.09902099469111203,50.0,0.6938686405670302
6,0.6929522348425954,0.08663583945398522,50.0,0.09903011974984147,50.0,0.6940487008873799
7,0.6933460750703032,0.08663841386541063,50.0,0.0990293697035093,50.0,0.693022196460805
8,0.6934763977823508,0.08663891521481615,50.0,0.0990220123219921,50.0,0.6931607737209976
9,0.6931210177439517,0.08664004264182867,50.0,0.09902692295748262,50.0,0.6933335645141057
10,0.6918805644371409,0.08664234912877891,50.0,0.09901301888225955,50.0,0.6933388029621493
11,0.6920656661265007,0.08664819026743525,50.0,0.09901901322691596,50.0,0.6931755653561723
12,0.691695516949349,0.08665570849669149,50.0,0.0990272508472219,50.0,0.6925806292629727
13,0.6842605882875376,0.08666765989231398,50.0,0.09900474071119544,50.0,0.692149902142766
14,0.7184641009411209,0.0869235787929454,50.0,0.09902966340478818,50.0,0.6927928189200537
15,0.692570317865862,0.08663104235688585,50.0,0.09902386226926849,42.857142857142854,0.6930149688352203
16,0.6926151719096507,0.08662756344542863,50.0,0.09902049822388428,50.0,0.6931255833645158
17,0.6925609150421399,0.08662726002494962,50.0,0.09901976964631547,50.0,0.6930939991720293
18,0.6930144059725629,0.08662841045091133,62.5,0.09901035771909458,50.0,0.6934006307960323
19,0.6926601566678883,0.0866297727382891,50.0,0.09902449743433153,50.0,0.6924466298335916
