,SZ,SZ,SZ,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6556415686711651,0.0726971712991039,67.96875,0.06573024556229647,71.42857142857143,1.1082235762822379
1,0.12696982127190512,0.06798441193803068,74.21875,0.08537289336209704,64.28571428571429,0.26801899265908047
2,0.15151896243255616,0.09137762012722685,73.4375,0.06442523864755845,64.28571428571429,0.3753613183175603
3,0.08382572969844142,0.08769837035797978,71.09375,0.22223103958574333,42.857142857142854,0.14701005648153342
4,0.1602489439565061,0.09184938915033669,71.09375,0.03753921069570654,92.85714285714286,0.28906363430994675
5,0.2128566847570672,0.11868888773085508,71.875,0.030904522802273404,92.85714285714286,0.1819584638915567
6,0.0008549017786217604,0.13499525378705557,70.3125,0.032916322739265945,85.71428571428571,0.017181945452431138
7,0.027318308239310186,0.13272225775073615,74.21875,0.05921281734960774,78.57142857142857,0.010473323032203866
8,0.024652096376052517,0.15858833587178,71.875,0.03088849469147626,92.85714285714286,0.004326599711177548
9,7.845504957983796e-06,0.1528810934507906,74.21875,0.037046187101571156,85.71428571428571,0.005002562314519846
10,0.005692815147876018,0.20751013749624095,69.53125,0.027595392083441684,92.85714285714286,0.002792979101431868
11,0.001628317404615464,0.1828414632277358,72.65625,0.039081449689984324,78.57142857142857,0.0032408609377805302
12,3.518332186540904e-05,0.22190456647661108,73.4375,0.038035881578824295,85.71428571428571,0.0008804520402213034
13,0.0013724137823305851,0.1940856013367357,72.65625,0.03494040230449148,85.71428571428571,0.001054522610248302
14,0.0022234163276116195,0.21017303322858555,73.4375,0.04101589740207818,71.42857142857143,0.0004187859490405914
15,0.0016329037614374068,0.20977386848774576,74.21875,0.046597750521718155,85.71428571428571,0.0007664382188528689
16,0.0005145701968949286,0.21172052505883115,74.21875,0.04101868766673718,85.71428571428571,0.000616561816797165
17,0.00046216373176939006,0.21639284639457132,75.0,0.03960637171605424,85.71428571428571,0.0009045359553404037
18,2.901555995017612e-05,0.21915769487444373,75.0,0.03718556040106528,85.71428571428571,0.00041013748312108283
19,0.00010482790857932867,0.2205960733229893,74.21875,0.04305105525843861,85.71428571428571,0.00024101723639669768
20,0.0005446968547446079,0.22223213293630528,73.4375,0.03679155548128059,85.71428571428571,0.0003643139126529037
21,2.803544273032365e-05,0.22335522151143036,73.4375,0.0361813672251917,85.71428571428571,0.00030779907360462563
22,0.0001421108915584729,0.22421712258062906,72.65625,0.04024524298000616,85.71428571428571,0.00010549795318131129
23,5.937391270783218e-05,0.22610391966306398,73.4375,0.03551493625134823,85.71428571428571,0.0005704472232660562
24,3.122411935000473e-05,0.22712841602775705,72.65625,0.04257171864023122,85.71428571428571,0.0002924974747975732
25,0.00013467412893629677,0.2286896183158898,72.65625,0.03615888791824585,85.71428571428571,0.00022002315459011796
26,0.00040843456321696726,0.22952931258583933,72.65625,0.046270373225385235,85.71428571428571,0.00012604610299736237
27,6.645262872352144e-05,0.23105939569775297,72.65625,0.04117131403233889,85.71428571428571,0.00020154821082199424
28,0.00015851711642884028,0.23213510441005097,73.4375,0.03499637134040241,85.71428571428571,0.0003127563982920923
29,2.421620065381405e-05,0.23350417680808117,72.65625,0.038591424022329186,85.71428571428571,0.0001961843600335019
30,0.0001410289057213129,0.23452821035833535,73.4375,0.036240677079119675,85.71428571428571,0.00028706838332280717
31,3.018708872703406e-05,0.2357785202245424,73.4375,0.0453700487544615,85.71428571428571,0.00012516025772241402
32,6.97079273401718e-05,0.23680187703004424,73.4375,0.04211129309129426,85.71428571428571,0.00016778594913085198
33,1.1768540708529957e-05,0.23768103659119902,74.21875,0.038172754665060885,85.71428571428571,0.00026722754533996143
34,1.5530965552163477e-05,0.23933596998321696,73.4375,0.04559552814032152,85.71428571428571,0.00015340818516641346
35,3.202271837476975e-05,0.24018827319218944,74.21875,0.04556420822861244,85.71428571428571,0.0001381907876222527
36,2.7527754463259952e-05,0.24110481576131398,73.4375,0.038933582448586676,85.71428571428571,0.0001249490599293425
37,2.7365938148892674e-05,0.24223114608135207,73.4375,0.04216630953082679,85.71428571428571,0.00017750861792939553
38,8.837534019145341e-05,0.2433853555812947,73.4375,0.042017031664793314,85.71428571428571,0.00019212252268988497
39,3.7856943999794666e-05,0.2442111340820477,73.4375,0.035126216035458915,85.71428571428571,7.407185935788211e-05
40,6.849915278663143e-05,0.2452703062822798,74.21875,0.03492713163500044,85.71428571428571,9.797888083733054e-05
41,8.51937266771373e-06,0.24654202258976207,74.21875,0.036327318765998005,85.71428571428571,6.350935174431357e-05
42,7.815709191694947e-05,0.24711456180059307,73.4375,0.04155458140656341,85.71428571428571,9.725587517457952e-05
43,7.627191673299118e-05,0.2484861730100575,74.21875,0.04345522464730889,85.71428571428571,8.177215539255149e-05
44,1.737866559369642e-05,0.2492592194472421,73.4375,0.037879264155552525,85.71428571428571,2.7534601092110132e-05
45,4.6968274762117404e-05,0.24997149328987733,74.21875,0.04222902314233369,85.71428571428571,6.679023662781947e-05
46,1.5070499248291706e-05,0.2511546472694011,74.21875,0.044730817442794446,85.71428571428571,9.183486091229737e-05
