,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6938143880754967,0.6925836355705871,50.0,0.625,0.0,0.0,0.0
1,0.6959026000453592,0.6922794355244827,50.0,0.625,0.0,0.0,0.0
2,0.7114560793491683,0.6921006213823917,50.0,0.625,0.0,0.0,0.0
3,0.6894247239973801,0.6920321100228961,50.0,0.625,0.0,0.0,0.0
4,0.6914029775840634,0.6919139997757346,50.0,0.625,0.0,0.0,0.0
5,0.6750968836047566,0.6918570418323774,50.0,0.625,0.0,0.0,0.0
6,0.6847082919025411,0.6917453557624167,50.0,0.625,0.0,0.0,0.0
7,0.6720042783401365,0.6917182217292185,50.0,0.625,0.0,0.0,0.0
8,0.9998703274539664,1.0717648607691275,50.0,0.5,0.0,0.0,0.0
9,0.6134777418696485,0.7536226937257489,50.0,0.375,0.0,0.0,0.0
10,0.6444540132948083,0.7526215430173673,50.0,0.375,0.0,0.0,0.0
11,1.417328804021412,1.027158026420416,50.0,0.5,0.0,0.0,0.0
12,0.628388925124813,0.73728359866158,50.0,0.4375,0.0,0.0,0.0
13,0.49764849234517,0.7293674278305895,50.0,0.5625,0.0,0.0,0.0
14,0.07016192460459691,0.9852641503372042,50.0,0.625,0.0,0.0,0.0
15,0.7202427201518163,0.8877702159169631,50.0,0.5625,0.0,0.0,0.0
16,0.37899872567203013,0.7666453983718312,50.0,0.5625,0.0,0.0,0.0
17,0.45060070520469436,1.081874663015289,50.0,0.625,0.0,0.0,0.0
18,0.4011130114004564,0.8749672094021083,50.0,0.625,0.0,0.0,0.0
19,0.3581095527925269,0.7121577039323209,50.0,0.625,0.0,0.0,0.0
20,0.3795406265062328,0.9833294632894964,50.0,0.625,0.0,0.0,0.0
21,0.48851729602981797,1.10848191057363,50.0,0.6875,0.0,0.0,0.0
22,0.19658947679365227,0.7508052100533614,50.0,0.625,0.0,0.0,0.0
23,0.20736065823630573,0.7994856784785935,50.0,0.6875,0.0,0.0,0.0
24,0.35578755903164694,1.1298404873215548,50.0,0.8125,0.0,0.0,0.0
25,0.34785045169583134,0.9136130383764324,62.5,0.75,0.4000000059604645,1.0,0.25
26,0.40487816914579805,0.9029764323506109,62.5,0.75,0.4000000059604645,1.0,0.25
27,0.33330538280756256,0.9881515075830946,62.5,0.8125,0.4000000059604645,1.0,0.25
28,0.1345897621868356,0.7814639531518351,62.5,0.75,0.6666666865348816,0.6000000238418579,0.75
29,0.03885612274738575,0.8082502455815674,50.0,0.75,0.3333333432674408,0.5,0.25
30,0.018471051092381324,0.7965168255093973,62.5,0.75,0.5714285373687744,0.6666666865348816,0.5
31,0.08209287969431653,0.8477551605872995,75.0,0.75,0.75,0.75,0.75
32,0.0395234791381891,0.8914628372126688,50.0,0.75,0.3333333432674408,0.5,0.25
33,0.011207975444932315,0.9480310278617756,62.5,0.75,0.5714285373687744,0.6666666865348816,0.5
34,0.013511520119866907,0.965970775731279,50.0,0.75,0.3333333432674408,0.5,0.25
35,0.012137584354486301,1.0059190916892087,50.0,0.75,0.3333333432674408,0.5,0.25
36,0.006795051868156687,1.0273606610468309,62.5,0.6875,0.5714285373687744,0.6666666865348816,0.5
37,0.004851217079988664,1.0463769697773333,62.5,0.75,0.5714285373687744,0.6666666865348816,0.5
38,0.004263551919291614,1.05295824498532,62.5,0.75,0.5714285373687744,0.6666666865348816,0.5
39,0.004626808284221736,1.0489130858378373,62.5,0.75,0.5714285373687744,0.6666666865348816,0.5
40,0.0036040874836735706,1.0631884076627933,62.5,0.75,0.5714285373687744,0.6666666865348816,0.5
41,0.00195721497746045,1.048959288971471,62.5,0.75,0.5714285373687744,0.6666666865348816,0.5
42,0.002812224583246873,1.0486550332137268,62.5,0.75,0.5714285373687744,0.6666666865348816,0.5
