,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6773122608704076,0.10341880468458876,42.857142857142854,0.15431260930133256,33.33333333333333,0.7004230525710496
1,0.692456481430396,0.09898168705227832,64.28571428571429,0.154514930225464,33.33333333333333,0.6922842792389093
2,0.6917808699324104,0.09907849215167301,42.857142857142854,0.15445750056479873,33.33333333333333,0.6952839109239323
3,0.640403654289855,0.10253702453668856,42.857142857142854,0.15369899663107425,33.33333333333333,0.68830153449547
4,0.7607863551959251,0.09644867446018456,42.857142857142854,0.15468004291076345,33.33333333333333,0.6966190074680109
5,0.5051184876295347,0.09677826432272225,42.857142857142854,0.15463966246044378,33.33333333333333,0.6948284221534147
6,0.6998381388697226,0.09556357416596398,42.857142857142854,0.1547573861744894,33.33333333333333,0.6939823844476676
7,0.6509111074702653,0.11692792516789659,42.857142857142854,0.15502670591985543,33.33333333333333,0.6958112438959101
8,0.3765715888560521,0.10043400309837645,57.14285714285714,0.15325623516278986,33.33333333333333,0.6816743362786886
9,0.11294346950017409,0.09803832056698007,64.28571428571429,0.15566598082225458,33.33333333333333,0.6998024689491115
10,0.9269484432959423,0.28181675099691594,50.0,0.15593315179507158,33.33333333333333,0.671686147555088
11,0.021401886346466916,0.2643905111357359,57.14285714285714,0.15557354475569918,33.33333333333333,0.6992449231266882
12,0.0001323471215188179,0.1512180726053865,64.28571428571429,0.15342815425440395,33.33333333333333,0.6858147907994055
13,0.00040843490624834313,0.13981312908671853,78.57142857142857,0.15295466517268436,33.33333333333333,0.685340603945699
14,0.011666097693021963,0.16770388415991125,64.28571428571429,0.1516423653182678,33.33333333333333,0.6598784187060908
15,0.0008684310377801298,0.253601894783071,64.28571428571429,0.1599518640536888,33.33333333333333,0.711764565323735
16,0.0003693228451687239,0.5860401536643539,57.14285714285714,0.159887300191638,33.33333333333333,0.6366359182521227
17,0.0003010679259646926,0.186248726248814,64.28571428571429,0.16385794255667793,33.33333333333333,0.6070332511931591
18,0.005726537889243189,0.17132371936869895,71.42857142857143,0.16887357438387043,33.33333333333333,0.8567993506097117
19,6.62317442932844e-05,0.22840989851674803,64.28571428571429,0.16166312500670388,33.33333333333333,0.7582748010834429
20,0.00027173100091281105,0.28200267322411926,71.42857142857143,0.15101847961251622,33.33333333333333,0.6950803700864713
21,5.911620589618497e-05,0.28000804212444064,64.28571428571429,0.15244670902696958,33.33333333333333,0.6695320836595271
22,3.840637870105457e-05,0.29017167437529273,64.28571428571429,0.1659327228188548,33.33333333333333,0.666577136269868
23,0.00011806853903679175,0.31548887635886985,64.28571428571429,0.2421840585451214,33.33333333333333,0.6187041715415481
24,1.1588786955175453e-05,0.29147581663284505,64.28571428571429,0.25384718907447523,33.33333333333333,0.3766223869423222
25,1.2642143610605594e-05,0.31408558407880005,64.28571428571429,0.18569733112765652,33.33333333333333,0.43090362969749424
26,2.5645631588745594e-05,0.29106696874077626,64.28571428571429,0.5618505854599329,33.33333333333333,0.34022435668654066
27,7.506764844109485e-05,0.2795106496706592,71.42857142857143,0.2038153995124705,33.33333333333333,0.1822398574254416
28,5.0574384719186346e-05,0.2743025466936325,71.42857142857143,0.33078875826030946,66.66666666666666,0.016528443596808693
29,0.0001119420012991685,0.3584997720133396,64.28571428571429,0.9263075005986762,33.33333333333333,0.8182553226446094
30,0.00010246093717474717,0.3207220740838809,64.28571428571429,0.19753440027492156,66.66666666666666,1.2464978985189858
31,0.00010856903379952891,0.32186032077326227,64.28571428571429,0.15624859607945413,33.33333333333333,0.6894748703328437
32,8.804727379444138e-05,0.2751681863542072,64.28571428571429,0.19170389704440424,33.33333333333333,0.6766083026120687
33,6.32011366151437e-05,0.29256114128681476,64.28571428571429,0.15210669782098818,33.33333333333333,0.7064785015910644
34,6.660304838582822e-05,0.31212953145180805,64.28571428571429,0.15831648224469463,33.33333333333333,0.6518302801708072
35,6.597451073895852e-05,0.2813494714626072,64.28571428571429,0.1873879157329813,33.33333333333333,1.1224080983984532
