,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test
0,0.6165287522059957,0.09178141356926982,55.65217391304348
1,0.5648751737810526,0.09034870029637705,55.65217391304348
2,0.6626481410340203,0.09113407809049709,55.65217391304348
3,0.6357431078442616,0.08950353263544354,55.65217391304348
4,0.6662080711837255,0.08911463259001837,55.65217391304348
5,0.6800816256597896,0.09254377971793322,55.65217391304348
6,0.8246819845567803,0.09170992542773614,55.65217391304348
7,0.6971474026957083,0.08948826269651328,55.65217391304348
8,0.7981484762949191,0.08984468035009421,55.65217391304348
9,0.9115781037023748,0.08801398125631042,55.65217391304348
10,0.6154215684257393,0.09035858011884525,55.65217391304348
11,0.5007149259522139,0.0913771484625549,55.65217391304348
12,0.45365374861070934,0.1549601470007573,55.65217391304348
13,0.5701282680349778,0.08799670922219818,55.65217391304348
14,0.5802292755396486,0.0925141951442535,65.21739130434783
15,0.7608919106609336,0.16000596898824196,65.21739130434783
16,0.5542986427459227,0.0869480535204366,66.08695652173913
17,0.5154297834281394,0.08500942338491022,66.95652173913044
18,0.17489641518790744,0.3965523066199576,55.65217391304348
19,0.1463805009717718,0.11997916708361159,66.95652173913044
20,0.2961177728772067,0.16737007818821717,66.08695652173913
21,0.5746291544144905,0.14837278624005423,63.47826086956522
22,0.41042213468848254,0.09697374140119705,62.60869565217392
23,0.14155292362236221,0.13709192913145993,66.08695652173913
24,0.323212509802882,0.21619395745737657,64.34782608695652
25,0.6242107160407822,0.10446448335884202,61.73913043478261
26,0.19148136220074277,0.15591789778226475,60.86956521739131
27,0.503340668429584,0.11242972858622242,60.86956521739131
28,0.41212803618479593,0.10519201305343948,60.86956521739131
29,0.44872818479863436,0.14767493540079601,60.0
30,1.0355772816099627,0.13580225145029745,63.47826086956522
31,0.2136405293399152,0.1162183914022015,59.130434782608695
32,0.42544318768421974,0.09432968647561785,53.91304347826087
33,0.5202525181807418,0.19854818388543655,48.69565217391305
34,0.7626004195655225,0.17096973773875115,64.34782608695652
35,0.15891394803566716,0.12899815982539906,60.0
36,0.19670275094303452,0.3023737119237785,60.86956521739131
37,0.2777547029494441,0.15046689980397163,65.21739130434783
38,0.04271546949231429,0.24677654571947455,60.86956521739131
39,0.14926790632751613,0.21575007525507595,57.391304347826086
40,0.06438406240330788,0.20477947463369098,47.82608695652174
41,1.3517655254629393,0.32739026113157516,46.95652173913044
42,0.005302372321843567,0.2393184531481103,56.52173913043478
43,0.008716917213272609,0.2176401827644117,63.47826086956522
44,0.04332834057188975,0.22128256929151388,58.26086956521739
45,0.24489898522320522,0.23044527904013554,55.65217391304348
46,0.038793184754106015,0.33446099254103867,52.17391304347826
47,0.09159651997283015,0.2814132379725255,59.130434782608695
48,0.0024711636928448568,0.305585778803368,61.73913043478261
49,0.12977890388333452,0.2629453090282815,49.56521739130435
50,0.04332567046225385,0.32214404895318405,48.69565217391305
51,0.04218871225425189,0.25334169517315525,56.52173913043478
52,0.011816873239496166,0.24039772597570944,57.391304347826086
53,0.0025287136571185776,0.3532478954649512,58.26086956521739
54,0.6516616898325329,0.3666614986534206,53.91304347826087
55,1.8744620191989185,0.31876963292378685,55.65217391304348
56,0.025468628311903517,0.3344125684828779,56.52173913043478
57,0.6829476065331401,0.2910560601255623,48.69565217391305
58,0.005145063963663348,0.31162285132537004,55.65217391304348
59,0.8437550922189189,0.3592079538235954,58.26086956521739
60,1.8571782767151657,0.4254366107157998,54.78260869565217
61,0.0004976132215675245,0.3841126480419536,60.0
62,0.0024145851456405625,0.3716816136593751,49.56521739130435
63,4.910668273566696e-05,0.4948490085940448,51.30434782608696
64,0.0009186041026113583,0.42415853887763527,53.04347826086957
65,0.0009016936497199908,0.4030496075351583,53.04347826086957
66,0.0002588099423143459,0.37834034068377886,56.52173913043478
67,7.281284500215385e-05,0.6709614292288745,47.82608695652174
68,0.0005733837166109918,0.5382304125525162,48.69565217391305
69,0.0029165625115052884,0.5716970539454614,53.04347826086957
70,0.0012737769235764314,0.4480248091821373,53.91304347826087
71,0.000351973967754402,0.5303636715016464,51.30434782608696
72,1.5892448579177174e-05,0.44698633648063524,55.65217391304348
73,0.0007629429725390539,0.5440630450056675,53.04347826086957
74,7.188680847640972e-05,0.4875288185118041,54.78260869565217
75,0.000380639048156163,0.4804003638658022,55.65217391304348
76,0.00044376733309446577,0.49526173563981357,54.78260869565217
77,8.097821578628711e-05,0.533677485722595,54.78260869565217
78,0.00031093430803362846,0.5879952034060706,53.04347826086957
79,3.655678613993055e-05,0.5608261724076483,53.91304347826087
