,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6366533701714899,0.08568879442643912,64.34782608695652,0.5212698412698412,0.0,0.0,0.0,0.0874848647422502,39.37007874015748,0.375,0.5446095671504736,0.39397321455180645,0.9375,0.6959028445633655,0.08851267096685915,46.27659574468085,0.5237103174603174,0.0,0.0,0.0,0.698891030916296,0.09033664070082799,67.74193548387096,0.5357142857142857,0.0,0.0,0.0,0.5117674894271462,0.12258615022855632,47.05882352941176,0.5888888888888889,0.43822844823201496,0.3333333333333333,0.6666666666666666,0.692836768245997,0.08682752351806818,37.5,0.06666666666666667,0.5454545617103577,0.375,1.0,0.6932417973633016,0.13542420060071614,33.33333333333333,0.5,0.533333346247673,0.375,1.0,0.6868731417375155,0.13839679400860544,70.0,0.5166666666666666,0.0,0.0,0.0,0.6939809361335344,0.09884300375660111,71.42857142857143,1.0,0.0,0.0,0.0,0.6931585068048657,0.10149672990570283,56.09756097560976,0.43392857142857144,0.0,0.0,0.0,0.692685872238537
1,0.9947360421381631,0.09408498373919509,64.34782608695652,0.520515873015873,0.0,0.0,0.0,0.08734539231711054,39.37007874015748,0.557514880952381,0.5537878954783082,0.39285714365541935,1.0,0.6921564834046398,0.08849672374619998,46.27659574468085,0.5463789682539683,0.0,0.0,0.0,0.6945144130961823,0.10200844940215599,67.74193548387096,0.5375000000000001,0.0,0.0,0.0,0.4276681814577465,0.12195974707676897,47.05882352941176,0.611111111111111,0.6931216965119044,0.625,1.0,0.692210117029642,0.09214950630388657,37.5,0.4666666666666667,0.5454545617103577,0.375,1.0,0.794682547530559,0.11575731170536178,33.33333333333333,0.3,0.47272728383541107,0.3125,1.0,0.7857313612904653,0.14008473172977032,30.0,0.5833333333333333,0.27272728085517883,0.1875,0.5,0.6937823895439982,0.1122089121778078,28.57142857142857,0.4,0.444444477558136,0.2857142984867096,1.0,0.6347196539987149,0.12206727452147084,43.90243902439025,0.5676587301587303,0.6378917470574379,0.5208333333333334,1.0,0.6876318129871546
2,0.6932220539237741,0.09027326412815628,64.34782608695652,0.5752777777777778,0.0,0.0,0.0,0.08490993597376714,40.15748031496063,0.712686011904762,0.547957613132894,0.3950892873108387,1.0,0.6953747129674825,0.08802910433537428,50.0,0.4802083333333333,0.4639640562236309,0.5368055608123541,0.46527778046826523,0.6935446337907276,0.09895495235939818,67.74193548387096,0.5976190476190476,0.0,0.0,0.0,0.6876741640864381,0.12204910491549704,52.94117647058824,0.4166666666666667,0.0,0.0,0.0,0.6927305961725669,0.08679264352067309,37.5,0.0,0.5454545617103577,0.375,1.0,0.6901462539906879,0.11979475730495126,33.33333333333333,0.3333333333333333,0.47272728383541107,0.3125,1.0,0.7102113211426329,0.1332485694297375,70.0,0.20833333333333334,0.0,0.0,0.0,0.6725181340137687,0.09237604127373089,71.42857142857143,1.0,0.0,0.0,0.0,0.6141797178863383,0.10144232960507495,43.90243902439025,0.5458333333333333,0.15000000099341074,0.13888889054457346,0.2222222238779068,0.6930994414139195
3,0.47297922293760014,0.0876165631584143,64.34782608695652,0.5751587301587301,0.0,0.0,0.0,0.09476525479533025,66.14173228346458,0.7051339285714286,0.2136904802173376,0.4375,0.14791666716337204,0.5512749833397165,0.08756514696768752,57.97872340425532,0.5924355158730158,0.45922619725267094,0.6604166701436043,0.3948412748674552,0.6952864223498133,0.0876531769349161,67.74193548387096,0.7083333333333334,0.0,0.0,0.0,0.6172600886693834,0.11952618311244446,47.05882352941176,0.45555555555555555,0.2777777810891469,0.3333333432674408,0.2444444497426351,0.503335877448127,0.08691078308730904,37.5,0.3333333333333333,0.5454545617103577,0.375,1.0,0.690165721801712,0.19847493858129528,33.33333333333333,0.5416666666666667,0.533333346247673,0.375,1.0,0.4249845874715759,0.26483238171036166,30.0,0.48333333333333334,0.27272728085517883,0.1875,0.5,0.6839865539739437,0.09099892923464677,71.42857142857143,0.5,0.0,0.0,0.0,0.719238401612774,0.10144112078136518,46.34146341463415,0.48333333333333334,0.6444444308678309,0.523809532324473,0.9111111164093018,0.6930502803915124
4,0.6450788452827341,0.08707587207833223,63.47826086956522,0.6055952380952382,0.026666667064030966,0.03333333333333333,0.022222222884496053,0.07145446446311161,69.29133858267717,0.7511532738095239,0.3822916690260172,0.65625,0.28958333749324083,0.7731953496189704,0.0870753619976632,63.829787234042556,0.6685763888888888,0.6471135430037975,0.669047623872757,0.66944445297122,0.6964746079250813,0.07758547936330093,67.74193548387096,0.8928571428571428,0.0,0.0,0.0,0.41227142464890926,0.11892192864782501,58.82352941176471,0.5,0.1904761791229248,0.22222222884496054,0.16666666666666666,0.692582783955916,0.0868491367527042,37.5,0.26666666666666666,0.5454545617103577,0.375,1.0,0.6942107667173992,0.2089041188184755,33.33333333333333,0.5625,0.3333333432674408,0.25,0.5,1.2011341225460597,0.18065771976697534,20.0,0.41666666666666663,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.6543101815863225,0.09616996981441583,71.42857142857143,0.7,0.6666666865348816,0.5,1.0,0.6984872595870563,0.10437166160109546,56.09756097560976,0.425,0.0,0.0,0.0,0.6913123869946214
5,0.6295603789429147,0.0836099377150453,64.34782608695652,0.5922222222222222,0.0,0.0,0.0,0.0821367210632567,64.56692913385827,0.8163318452380953,0.20952381193637848,0.375,0.15625000279396772,0.8162528576171132,0.08713454141071124,48.40425531914894,0.7264632936507937,0.07390873009959857,0.25,0.04345238208770752,0.6956257663338724,0.06175818153758351,74.19354838709677,0.9833333333333334,0.3500000014901161,0.5,0.3125,1.1749917177986307,0.11882811045119068,58.82352941176471,0.41111111111111115,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.5912250641628914,0.08673906349459623,37.5,0.0,0.5454545617103577,0.375,1.0,0.6926489160766995,0.11222923327740171,58.333333333333336,0.8333333333333333,0.6500000059604645,0.5000000149011612,1.0,0.7800111274108745,0.18615329207243408,30.0,0.48333333333333334,0.27272728085517883,0.1875,0.5,0.6600899522803231,0.09892548250733477,57.14285714285714,0.4,0.5714285969734192,0.4000000059604645,1.0,0.6316628214618868,0.10139363324683669,43.90243902439025,0.5805555555555556,0.6575757712125778,0.5208333333333334,1.0,0.6929488332977003
6,0.855164121059494,0.09571479053321112,64.34782608695652,0.629484126984127,0.0,0.0,0.0,0.0749976670394178,71.65354330708661,0.7280133928571427,0.6157242115586996,0.6000000052154064,0.6833333373069763,0.509493958412306,0.08227078217364296,61.702127659574465,0.6761160714285714,0.593650804211696,0.7069444494942824,0.5567460382978121,0.6022368334045789,0.07957866611085981,54.83870967741935,0.9583333333333334,0.5786436051130295,0.41428572684526443,1.0,0.42149849132518735,0.08766323654845445,47.05882352941176,0.611111111111111,0.7373737494150797,0.625,1.0,0.7150521303838531,0.08537242587134308,62.5,0.5333333333333333,0.0,0.0,0.0,0.5859952054141093,0.11231558955582832,75.0,0.7083333333333333,0.4000000059604645,0.3333333432674408,0.5,0.6276388489092055,0.19903269427470494,30.0,0.6071428571428572,0.4583333432674408,0.5714285746216774,0.75,0.6139687881034562,0.09894937939975117,42.857142857142854,0.7,0.3333333432674408,0.25,0.5,0.7743127407208714,0.19797767107619166,43.90243902439025,0.5555555555555556,0.5080031206210455,0.375,0.8333333333333334,0.6938980635885967
7,0.4523099497779956,0.08354405651288155,64.34782608695652,0.6515873015873016,0.0,0.0,0.0,0.14214462395665087,57.48031496062992,0.720907738095238,0.5742719219997525,0.46339286770671606,0.914583332836628,0.540060530324484,0.08376640686246008,61.170212765957444,0.6879216269841271,0.7246815773348013,0.5852678654094537,0.9940476194024086,0.9539871041743885,0.049258195856223284,87.09677419354838,0.921875,0.8666666746139526,0.8166666775941849,0.9375,0.5902445405343654,0.12278079472062545,47.05882352941176,0.6777777777777777,0.7373737494150797,0.625,1.0,0.5317775245548522,0.12163406303557453,37.5,0.4,0.5454545617103577,0.375,1.0,0.6911408914982544,0.1328722564595093,33.33333333333333,0.75,0.533333346247673,0.375,1.0,0.5862317179675696,0.13979442487190372,70.0,0.5166666666666666,0.20000000298023224,0.25,0.1666666716337204,0.6471181060349357,0.09476534197710289,42.857142857142854,0.7,0.5,0.3333333432674408,1.0,0.42766404295246013,0.13210606604833552,43.90243902439025,0.5333333333333333,0.4953047037124634,0.375,0.8333333333333334,0.715679053269439
8,0.4493977884337375,0.0846556978596945,64.34782608695652,0.5976984126984127,0.0,0.0,0.0,0.09399763376408607,66.14173228346458,0.7898437500000001,0.6178481392562389,0.5354166738688946,0.7791666686534882,0.23957725373960612,0.09097644712699873,59.04255319148937,0.6611855158730159,0.6593029784659544,0.5961805631717046,0.8027777820825577,0.9356368890742935,0.04831930634073169,80.64516129032258,0.984375,0.5416666716337204,0.75,0.4583333358168602,0.5337520334266165,0.1625126190294117,58.82352941176471,0.625,0.4888888994852702,0.3888888955116272,0.6666666666666666,0.6737097856580168,0.08681201894974842,50.0,0.4,0.5,0.4000000059604645,0.6666666865348816,0.6702751449471617,0.12414974630475446,58.333333333333336,0.75,0.4000000059604645,0.3333333432674408,0.5,0.6223309734752791,0.1770392186528723,50.0,0.45,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.6900911117553463,0.09635461227823502,57.14285714285714,0.6,0.5714285969734192,0.4000000059604645,1.0,0.778235142785168,0.1343635186297872,43.90243902439025,0.5307539682539683,0.6394901499152184,0.5208333333333334,1.0,0.537619267427758
