,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,3.1405474759791403,2.283695966806252,37.5,0.4666666666666667,0.5454545617103577,0.375,1.0
1,0.5045701022386645,0.6750973797186888,62.5,0.5333333333333333,0.0,0.0,0.0
2,0.5930783068298585,0.6576489172579991,62.5,0.5333333333333333,0.0,0.0,0.0
3,0.4985289566614944,0.6704494778066361,50.0,0.6,0.5,0.4000000059604645,0.6666666865348816
4,0.30790277188061793,0.5876658648016398,62.5,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408
5,0.16649827927468555,0.5410063753867953,75.0,0.6666666666666666,0.5,1.0,0.3333333432674408
6,0.20306327264912716,0.5144867295292623,75.0,0.6666666666666666,0.5,1.0,0.3333333432674408
7,0.235605557429123,0.48313037523846447,75.0,0.8,0.5,1.0,0.3333333432674408
8,0.151457752173925,0.46484734963631663,75.0,0.8,0.5,1.0,0.3333333432674408
9,0.06277115847162258,0.47726197165364737,62.5,0.8,0.5714285373687744,0.5,0.6666666865348816
10,0.039630454621881674,0.45160382502616225,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
11,0.1393024389533123,0.4300423247242225,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
12,0.03758824490474497,0.43751260269416975,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
13,0.013137911907261733,0.4466598835940128,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
14,0.014167791151715221,0.4412465357339313,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
15,0.005311316403873359,0.4714305544065693,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
16,0.006245761849932133,0.49274007454586705,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
17,0.004375718111548065,0.5004403345093723,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
18,0.0031396958840952563,0.5014076806169782,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
19,0.002781572379938162,0.4974194854755926,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
20,0.002123079239682208,0.4913319718325994,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
21,0.0012359262050423727,0.485877429073278,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
22,0.00133445385592211,0.48472652364570307,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
23,0.0015333606068389611,0.48599816222971526,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
24,0.0006906918203579,0.4931219540353735,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
25,0.0016272181978480224,0.5003589914882339,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
26,0.0008151065021026445,0.4969800384357629,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
27,0.0012414730360261778,0.49536876736236735,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
28,0.0006980339322184082,0.4975531147738982,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
29,0.0007838246957192146,0.5046973616918399,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
30,0.0006453730346849887,0.5121630227196005,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
31,0.0003976241086256762,0.5135829764502038,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
32,0.0007786081414264441,0.5115457692659684,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
33,0.0006351148759751909,0.5117462439435536,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
34,0.0003034055694855693,0.5144495799432826,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
35,0.0003655507818975564,0.5108349737353303,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
36,0.00033036868146701584,0.513685036425806,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
37,0.00033060644559153985,0.5196586139595885,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
38,0.00035084502788580973,0.5198695868600463,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
39,0.0002042270494249097,0.5140022744914922,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
40,0.0004949243326744724,0.5133895785744276,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
41,0.00033147377721408925,0.5165717679702905,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
42,0.0003495381481303595,0.5214475354424001,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
43,0.0004321007731303632,0.5183982924588891,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
44,0.0002700954840593293,0.5143787167967189,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
45,0.00032381344277216144,0.5176335994604624,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
46,0.00021052437188642827,0.5196737170909336,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
47,0.00012551870731704285,0.5226663233218438,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
48,0.00014228473241374481,0.5235092345754326,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
49,0.00014447768715477352,0.5236802332778743,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
50,0.00017472116722862198,0.5235167844376233,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
51,0.00026413619811618393,0.5229568647625024,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
52,0.00020640838623556823,0.5272957504050276,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
53,0.00020049486409039053,0.52799252488932,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
54,0.00019142017323905538,0.5270077634425948,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
55,0.00014472628463696498,0.5303677448603693,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
56,0.00015505314582112153,0.5316370566179286,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
57,0.00016891284695125017,0.5321850918805624,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
58,0.00010005789332756624,0.5347303493146616,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
59,0.00014152256111994924,0.5338757449212459,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
60,0.00012489996025456896,0.5327254904192404,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
61,6.592719208192698e-05,0.5382061770073049,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
62,0.000114423502873382,0.5399125530733889,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
63,9.738092319400805e-05,0.5419710737279543,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
64,0.00016219284488698323,0.540862491694144,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
65,0.00013204079049724537,0.5417322665466199,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
66,0.00012655986412705514,0.5445454001584014,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
67,0.00015206996694618104,0.5486080708140052,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
68,0.00011269603031516896,0.5506073969935308,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
69,6.906289198135511e-05,0.5483791539713454,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
70,9.57909394553307e-05,0.5465172369133772,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
71,5.070612556860202e-05,0.5475087820953966,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
72,5.346575842718618e-05,0.5508773822239067,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
73,8.56592088551242e-05,0.5521086458431247,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
74,7.503268770288324e-05,0.5520642080389903,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
75,0.00010880418266425908,0.5510498102673635,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
76,9.352545541738085e-05,0.5555159813087186,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
77,6.341640970290546e-05,0.5582898994677038,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
78,8.096545789899546e-05,0.5569815675764396,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
79,6.179365149360339e-05,0.5567024894439492,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
80,5.555904718933659e-05,0.55942138149322,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
81,9.06303167726557e-05,0.5559574207159805,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
82,7.54883823511343e-05,0.5613556718341624,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
83,5.322058851040461e-05,0.565311856454664,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
84,4.9789306358928e-05,0.5644747222843635,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
85,7.064771989720812e-05,0.5615573562980732,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
86,5.305399873769391e-05,0.5631150331263939,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
87,6.750494853361318e-05,0.5676448982369814,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
88,9.583674329867002e-05,0.5676013258984238,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
89,3.886824604310337e-05,0.5647468563685295,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
90,0.00011395316365245777,0.5672108771576384,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
91,4.754841115217885e-05,0.5733918373776253,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
92,4.8177639833969115e-05,0.5741891890839083,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
93,4.3538944480334296e-05,0.5756224557745071,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
94,4.713390396276758e-05,0.5731977608121956,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
95,3.249608780782865e-05,0.5741890696810786,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
96,7.578891756119365e-05,0.5759801750861473,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
97,3.7940147756644985e-05,0.5794740398287389,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
98,2.7666994846092688e-05,0.5765874581285008,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
99,4.2680208507726836e-05,0.5762733968952595,87.5,0.8,0.800000011920929,1.0,0.6666666865348816
