,DEL1q21_1,DEL1q21_1,DEL1q21_1,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6916534896025571,0.1386098918987834,50.0,0.08810802542873145,46.03174603174603,0.6920151783504077
1,0.6948019321313621,0.1380241471522051,50.0,0.0879668468164368,53.96825396825397,0.6963405205668369
2,0.696404683995476,0.13861152572979601,50.0,0.08801359428421804,55.55555555555556,0.6931902235476783
3,0.6945971371129984,0.13862024227796427,50.0,0.08792562738506413,53.96825396825397,0.6889004788101211
4,0.6932814613147548,0.13861096423102476,50.0,0.0880314430528395,46.03174603174603,0.692923018360063
5,0.7192851532791114,0.1410687274460883,50.0,0.08810157058025712,46.03174603174603,0.6881686660959186
6,0.6924983516950081,0.13909191084499728,50.0,0.08816819658332302,46.03174603174603,0.7076074846955813
7,0.635367766921975,0.1394709333955944,50.0,0.08817870003594663,46.03174603174603,0.6933244213535332
8,0.6620436197590686,0.2527836926927631,50.0,0.08821479091247211,46.03174603174603,0.694623684793972
9,0.687557175742488,0.14051167549342103,50.0,0.08826052829419014,46.03174603174603,0.6798193779607842
10,0.5127631379801338,0.15370006538226083,40.0,0.21331163439836182,53.43915343915344,0.3529090646445428
11,0.9207860510729525,0.15233180351477682,50.0,0.08832976813570023,46.03174603174603,0.6682283650529023
12,0.7371109149342515,0.14087997054974197,50.0,0.088304107038162,45.5026455026455,0.6687114297741346
13,0.39545055757759284,0.5436566503690752,40.0,0.08939977716195156,46.03174603174603,0.5994747555385675
14,0.7891813126469642,0.12634902553097604,40.0,0.08858148293657833,46.03174603174603,0.7411890674744419
15,0.5200279341647938,0.2759330349033945,50.0,0.08675509471040119,55.55555555555556,0.3583687989482778
16,0.6040857857721283,0.15228917047701357,50.0,0.08808068189581765,46.03174603174603,0.6923108584953821
17,0.5312352083118331,0.16723074586240938,50.0,0.08855126635926631,46.03174603174603,0.7251712886793134
18,0.5459784580329115,0.17055627875353127,50.0,0.08827360031280708,46.03174603174603,0.6794503033006888
19,0.6067525491231789,0.17139421316690867,60.0,0.08822826296117602,46.56084656084656,0.7162276640891861
20,0.49659713539214134,0.13872129906973416,50.0,0.08811507797546997,46.03174603174603,0.6786374619857078
21,0.6044994636274243,0.16561164815368118,60.0,0.08809280421638169,46.56084656084656,0.6884760542497366
22,0.6430985589717608,0.16014051630657491,50.0,0.08678452513982035,55.55555555555556,0.6420077074014735
23,1.0269422922078038,0.1429031717904949,50.0,0.10141175471636384,46.03174603174603,0.8058532550442814
24,0.6359777839649412,0.18194758149288612,50.0,0.09851471993303626,50.79365079365079,0.8440876559030546
25,0.5750221728582756,0.20730907404488277,50.0,0.09373726509681174,58.730158730158735,0.2726576842937267
26,2.06484899348466,0.18546279953838862,60.0,0.09450291519597462,47.61904761904761,0.5971384196390002
27,0.6419523472825513,0.19616285845778686,50.0,0.11974226821010321,52.38095238095239,0.6258096962398858
28,0.43136642949730997,0.20279406849939025,50.0,0.09780397447428127,58.201058201058196,0.9101661280265587
29,0.2190198765992928,0.23778728958976622,50.0,0.11006514547466498,54.4973544973545,0.8311251495527217
30,0.453932624613775,0.44891479364060505,50.0,0.1761291379749968,48.67724867724868,0.8935397463318686
31,0.3980638898858221,0.18636359408502917,40.0,0.1335740789634917,60.84656084656085,0.3461292179993405
32,0.4259404346321674,0.3753702838642273,50.0,0.18408461856105576,55.026455026455025,0.05037798194558381
33,1.9506086460475027,0.2126178250990402,60.0,0.14413259420346067,59.78835978835979,0.6160882677999839
34,0.4229411826386104,0.20740164315214363,50.0,0.163787770726496,60.84656084656085,0.05949610226357313
35,0.304398116278424,0.21233719632905163,60.0,0.12254418198512644,61.37566137566137,0.08379706157201272
36,0.0074654542476408165,0.8112705265908009,50.0,0.1738985664730859,59.78835978835979,0.03345811139339156
37,0.37933811135363665,0.13573862343719137,50.0,0.12625210118305052,57.67195767195767,0.0056714506187387995
38,0.5953590789066601,0.2170174887962996,40.0,0.14501192039775163,53.43915343915344,1.7651221772356365
39,0.1784820291778076,0.2530037000335734,60.0,0.1544982253990034,58.201058201058196,0.12036815057614045
40,0.3260392328507892,0.5225467318184578,50.0,0.18826806243625033,56.08465608465608,0.06099881064589666
41,0.3618623648140262,0.15265807375491297,70.0,0.24994545524226378,61.37566137566137,0.043391376808156475
42,3.2262560116086867,1.2018271502317102,50.0,0.18693255953189838,58.201058201058196,0.10939734697466862
43,0.1606432043955409,0.3000081812122871,50.0,0.18893606271016028,58.201058201058196,0.004849287733321624
44,0.3060439409708878,0.08925889061767615,70.0,0.23577478132267898,51.32275132275132,0.1460943821593261
45,0.36923665441884473,0.13321795884745993,70.0,0.2391407473568088,57.67195767195767,0.017027864578908335
46,0.04051007621418752,0.5037500321490305,50.0,0.1843013935290878,56.613756613756614,0.01928635204551226
47,0.0010492881638088413,0.1874055308321974,80.0,0.3321738674949192,59.78835978835979,0.3740841026396317
48,3.577399360802596,0.30146401369987996,50.0,0.26707714395593474,54.4973544973545,0.00024242399362453743
49,0.2773429008255178,0.2606138206544054,50.0,0.2354054979366749,50.79365079365079,0.0042113289786036455
50,0.11965282620137277,0.21481524837592242,70.0,0.278292139333626,56.08465608465608,0.0003577013036345334
51,0.0010446198716783297,0.2199358229209997,70.0,0.2393228025059419,56.613756613756614,0.10984350005200942
52,0.09174516986323888,0.7722952270649437,50.0,0.23495860839442378,57.67195767195767,0.004422815699054177
53,0.005279608077928298,0.1255418625282728,70.0,0.2658736019101839,58.730158730158735,0.003378899498977558
54,0.0036746817517288683,0.1650340228276124,70.0,0.2670669781344195,57.67195767195767,0.03892839477987786
55,0.0011067092244104507,0.14464580930955614,70.0,0.33473598027970364,61.37566137566137,0.002264240057255836
56,4.475112852881267e-05,0.17608932032341804,70.0,0.3031868867265859,57.14285714285714,0.033824821534646665
57,0.0005090538233171247,0.19399006154186424,70.0,0.44015779052490894,58.201058201058196,2.2194489380697632e-05
58,0.000617356917759166,0.1359183085215874,70.0,0.29372296552243227,59.25925925925925,0.0005798979252087076
59,0.00054184535618124,0.17112047225176816,70.0,0.24567470617291837,60.317460317460316,0.0015241938361254695
60,0.0001716649780734078,0.17818684289949874,70.0,0.2872660333241021,58.201058201058196,2.8119726055865466e-06
61,3.867823120262405e-05,0.5926349511600147,70.0,0.37915383256854746,61.37566137566137,0.003847863809291145
62,0.000135378902682744,0.5958690499822914,70.0,0.26880950694631306,59.25925925925925,0.039308606732452275
63,3.758500701977544e-05,0.15811326106964602,70.0,0.47100728886490717,59.78835978835979,9.222044014524905e-08
64,8.769197488669136e-06,0.15979345597433006,70.0,0.3382492327513401,57.67195767195767,0.015482345619044302
65,3.0969014698042555e-05,0.6134123978527598,70.0,0.33061233730743655,59.25925925925925,2.6328717366593875e-05
66,6.744099409960539e-05,0.16228302415834503,70.0,0.33951198162232316,56.613756613756614,0.00014985039869243758
67,3.2523740558880034e-05,0.1642977670982359,70.0,0.34748605785070474,58.201058201058196,0.10565829331261106
68,1.9933499246519028e-05,0.16609523197035536,70.0,0.5341726616196786,58.201058201058196,0.0027132319643778844
69,2.2845080016504255e-05,0.1982197199079555,80.0,0.3056745641579081,59.25925925925925,0.0009874038546992855
70,6.589378281851958e-05,0.6090677338565642,70.0,0.3940982711696094,59.78835978835979,0.0042298486229802425
71,1.0668925111906324e-05,0.20096265394099463,80.0,0.5468002310115491,55.55555555555556,0.0002523373809858761
72,1.1924595555775746e-05,0.17278176919630453,80.0,0.41492310085528206,62.96296296296296,0.00033198191210701494
73,6.167719833995323e-06,0.17308933599262272,70.0,0.5180636101995941,58.201058201058196,5.099989494919182e-06
74,3.862791524441303e-06,0.17581412678785746,80.0,0.5428127800290661,59.25925925925925,0.0036109778318248013
75,3.065029855067238e-05,0.21077191533012374,80.0,0.6553871982323212,53.43915343915344,6.50193280411349e-07
76,1.437768134637024e-06,0.6512721585124276,80.0,0.487071604778858,57.67195767195767,1.2181995990587373e-06
77,3.7041669806331606e-06,0.18089466194009912,80.0,0.5497914955522851,56.613756613756614,1.476170705982386e-07
78,6.824917223001975e-06,0.18227246508768416,80.0,0.569096125587753,54.4973544973545,0.03789937944542335
79,2.0585858377227904e-06,0.18227690421261902,70.0,0.5110639354522769,59.78835978835979,2.760386899445867e-06
80,5.5597958667612486e-06,0.1929588062899545,80.0,0.5318932830529548,57.14285714285714,0.0011507053220031391
81,4.524253820967536e-06,0.22323948348793315,80.0,0.5927325031379167,51.85185185185185,9.526657694843567e-07
82,1.1790017207284119e-06,0.1922782963661942,80.0,0.5440155808899781,62.43386243386243,1.1840063602976082e-06
83,2.9473961145941496e-06,0.19214517672143344,80.0,0.4770142315901562,61.37566137566137,9.499802002219915e-05
84,2.923013713237455e-07,0.18998011457463063,80.0,0.5621635153552988,55.55555555555556,0.000638331846793723
85,4.393223417434615e-06,0.7029393494124945,80.0,0.5095629460601763,63.49206349206349,8.801616994531322e-06
86,5.173860147771269e-06,0.2209198032713621,80.0,0.5556705069335145,60.317460317460316,3.133860982915067e-05
87,9.277168240307773e-07,0.19659816064951008,80.0,0.7101982621217013,58.730158730158735,6.5477530073100044e-06
88,3.152919438693987e-08,0.18732013775327044,80.0,0.5833114122884885,58.201058201058196,0.009037312869710455
89,2.4018583629529275e-06,0.18928621608446652,80.0,0.6391616655948809,61.904761904761905,1.1262505986844105e-06
90,1.713358161611046e-06,0.19051302180551768,80.0,0.667946481386939,59.78835978835979,9.65074241957251e-10
91,4.126197946106655e-06,0.1920087994886508,80.0,0.6847267234814054,61.37566137566137,1.0741885375081182e-05
92,3.911698384169574e-06,0.19300534548222742,80.0,0.7265117450875507,60.84656084656085,7.094053396628275e-08
93,3.0876975341619174e-06,0.19379920215302404,80.0,0.7473293734749646,61.37566137566137,2.869149362534353e-12
94,2.9190445796992803e-06,0.19445068214013297,80.0,0.7900103949627436,60.84656084656085,3.9238384415264083e-08
95,1.4833784405458013e-06,0.22030814744056965,80.0,0.8000058752056755,60.84656084656085,9.073888672024986e-08
96,3.2518987190347697e-06,0.19644845987929677,80.0,0.8119779646097933,60.84656084656085,3.734224804308151e-09
97,4.2544684001891955e-07,0.2225153024805257,80.0,0.8356867787837915,60.84656084656085,3.7592794497111836e-08
98,4.5726733823703237e-07,0.2392573776126219,80.0,0.839637857298423,60.84656084656085,1.2379716173985605e-07
99,9.864361174975914e-07,0.7675379129548932,80.0,0.8383918441343539,60.84656084656085,3.596410256260914e-07
