,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test
0,0.32044817417794597,0.11084464170134152,50.0
1,0.10775908330943512,0.1354875374415506,50.0
2,0.2366243031391185,0.13653015266640142,50.0
3,0.29036340521629855,0.15609424414739437,50.0
4,0.215203169042719,0.1397518879263897,50.0
5,0.28909185843530233,0.12229157464935993,50.0
6,1.867822967681656,0.12874908748366534,50.0
7,0.22419153793870214,0.12538825091003758,50.0
8,0.17426125596473344,0.13042357297184284,50.0
9,0.17510011592171598,0.11793308229262968,50.0
10,0.13591231392414022,0.13947927387463366,50.0
11,0.17996236645439445,0.1395892275989943,50.0
12,0.2224153439679957,0.12278056336336901,50.0
13,1.0457272352743228,0.12128471210270196,50.0
14,0.202520316190556,0.12325849506516903,50.0
15,0.969069034415856,0.12534509754578813,50.0
16,0.14685909037327133,0.12039474744960196,50.0
17,1.0334854895530245,0.1233686050675426,50.0
18,1.7645649982387588,0.11187190129572296,52.27272727272727
19,0.14113133422263183,0.13022010150063446,50.0
20,0.11425656268486852,0.13144741731548104,50.0
21,0.125227947599744,0.12151274438308123,50.0
22,0.1265558041098447,0.12758096328004187,52.27272727272727
23,0.398126351849984,0.1233691747985867,50.0
24,0.15443894639202155,0.11792267292129574,50.0
25,0.11109219400076176,0.1331217948412455,50.0
26,0.059896432368159384,0.15792464602184958,52.27272727272727
27,0.06692066216304396,0.1471592302102358,50.0
28,0.06578719552254834,0.14552039494029623,52.27272727272727
29,0.2463660960824007,0.12439297560387795,50.0
30,3.025707500374228,0.13759812246791725,47.72727272727273
31,0.6179341537391052,0.14498377838800036,50.0
32,0.04897084476305061,0.14612319996465925,50.0
33,0.06336607684701234,0.13525880622040348,47.72727272727273
34,0.061774834426391936,0.1454981412556671,47.72727272727273
35,0.9055416716995728,0.16685712478378817,52.27272727272727
36,0.5370870390423803,0.13111947005125038,50.0
37,0.0882951409707571,0.13330651702687987,50.0
38,0.07079012133973875,0.13697310108693259,47.72727272727273
39,0.07653542502927908,0.14925574723061308,50.0
40,0.07469965060839417,0.14160739493851834,50.0
41,0.7567526819158613,0.1498751734365204,47.72727272727273
42,0.07215194556034953,0.1415734642781409,52.27272727272727
43,0.7526032226535494,0.1498090575139298,50.0
44,0.5630693581229759,0.14769100162458962,50.0
45,0.05781727566223554,0.13961450384242058,50.0
46,2.871367512248547,0.15932052955305379,50.0
47,0.06633655980316926,0.1514112070935401,50.0
48,0.06485822619791387,0.16153273568307636,50.0
49,0.13678293557118723,0.1463522425160868,50.0
50,0.04037661344573938,0.16218601347386533,50.0
51,2.5041258257522343,0.15527096411972466,50.0
52,0.046917644639431696,0.15273653000695198,50.0
53,0.0384458927217967,0.14544419492479066,50.0
54,0.10154210586560482,0.15016259061359427,50.0
55,0.13981066931507918,0.15927648371152145,50.0
56,0.057033063892587235,0.14508738425161527,52.27272727272727
57,0.641694931481793,0.15535585355877765,52.27272727272727
58,0.06336052899711428,0.14271032635859304,50.0
59,0.04967322736511754,0.15047428673150184,50.0
60,0.5776903205426587,0.142700787296312,50.0
61,0.5703396066013144,0.15437411104750212,50.0
62,0.549822212493025,0.1522706750755228,52.27272727272727
63,0.04511822523359655,0.16081107843349393,52.27272727272727
64,0.049240867985706815,0.1531511062785316,52.27272727272727
65,0.06468184187568524,0.15221117347628962,52.27272727272727
66,2.9196134555556013,0.14241305535688698,52.27272727272727
67,0.3244189343094962,0.13754678631580863,50.0
68,2.870828124969193,0.15651344548877671,52.27272727272727
69,0.15028491276268463,0.14597588852397672,50.0
70,0.06353316681168401,0.15770422271194198,52.27272727272727
71,0.21058476364048356,0.1527947192743878,50.0
72,0.10661889270109075,0.1558946474229993,50.0
73,0.08391058899278843,0.1403541191263616,52.27272727272727
74,0.06551867773206754,0.15311544129204083,52.27272727272727
75,0.6361646032411804,0.17366251606606717,47.72727272727273
76,0.08398217014366494,0.13897682647160403,52.27272727272727
77,0.4668040198814498,0.16034400708988247,50.0
78,0.06747630207655964,0.1603786715175844,52.27272727272727
79,0.8132245951058183,0.15416099333254252,52.27272727272727
80,0.07133045949982149,0.13749820074416189,50.0
81,0.06698572450164143,0.15174315171151428,50.0
82,0.0641044021722835,0.14440991558538668,52.27272727272727
83,0.19731578787764448,0.14685606550985558,52.27272727272727
84,0.09799853107891861,0.15332161254251933,50.0
85,0.46459196752646975,0.15027712773772903,52.27272727272727
86,0.10320264751766745,0.14871633562841222,52.27272727272727
87,0.1053126796593093,0.1428683928589931,52.27272727272727
88,0.06455935004908096,0.14777942778159045,50.0
89,0.49359794209677726,0.14510212857796728,50.0
90,0.06445713412137594,0.15032577562123883,47.72727272727273
91,0.11669804551518038,0.13981246284528867,52.27272727272727
92,0.06880587801519938,0.1492148517479525,50.0
93,0.053555429230605654,0.15645851997781038,47.72727272727273
94,0.05173349195774872,0.1693496945029101,52.27272727272727
95,0.04439835490361839,0.16361704617873812,50.0
96,0.04499392378960935,0.16047295620064198,50.0
97,0.05003801983103247,0.16357658058881167,52.27272727272727
98,0.05883881652625832,0.15176804560742066,50.0
99,0.08146233595449033,0.14800111332365135,52.27272727272727
