,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,188.1085504727181,25.77892353106976,0.0,4.851891162525465,0.0,10.509307498849084,0.6302892106261727,0.0,96.6397168433226,1.9409313313329992,0.0,28.552595462204444,0.984684820486599,0.0,35.42571895915996,55.90764377818011,0.0,449.48082939649663,16.295619645221848,0.0,7.13352586487456,25.555905696814655,0.0,1542.7520978635794,29.464928369414086,0.0,442.9310195070618,12.038955111277009,0.0,275.3315140849984,29.211845532464142,0.0,157.80083418150724,70.02728868985707,0.0,354.70386649509663,3.4869280196883183,0.0,50.119929558310176,18.25819503394675,0.0,133.3297889438469,11.445619493161196,0.0,136.5249947744478,14.132490533156489,0.0,142.97986506139804,15.580021449351577,0.0,163.71743869620326,6.419390005864421,0.0,40.09527722483277
1,55.12685077751294,15.00889904607119,0.0,8.206183534188892,0.0,1.7234822076861358,0.4476611597579208,0.0,37.28947268264149,1.84333512449439,0.0,9.19757060543088,1.7537855493877181,0.0,15.072816515014592,29.689518447526847,0.0,183.44127835436743,8.237918035350608,0.0,148.06534517572032,17.463728534551795,0.0,173.60528233805937,10.233317326237202,0.0,102.2227216188459,3.531960852101318,0.0,165.50361159400762,26.26261811685797,0.0,28.62223343917272,64.35102001520514,0.0,373.7317750952613,20.522595984127257,0.0,11.09316034357791,14.872376194489405,0.0,158.13371701263804,14.783450533317614,0.0,54.47809373888377,15.536253029149716,0.0,43.25008174009231,11.972340383629021,0.0,103.11931182687448,14.014930021160689,0.0,272.9845039142406
2,94.21883242205908,26.77420569799449,0.0,8.909211883103866,0.0,46.121123602041315,0.3360034262908342,0.0,29.61641835880443,3.5617616313212386,0.0,47.295400945635116,1.9802102733971938,0.0,20.9051315050021,45.68444993824522,0.0,270.5077856454462,9.148435106820695,0.0,9.002308482743109,25.562038443860242,0.0,92.78049793017591,13.562263868002407,0.0,124.04296194029928,23.60153782387113,0.0,74.504788183947,9.385271560713237,0.0,29.568035356504815,59.61987048694382,0.0,378.579610195576,3.9945913925817655,0.0,125.55696698212597,14.097786774285549,0.0,134.41382201272623,7.7794861881776685,0.0,47.28687530683119,11.836798098653057,0.0,198.20967855683026,13.956197137586178,0.0,66.71243295441374,8.855834485837685,0.0,57.20276249378441
3,102.73798388135322,10.50053793332698,0.0,3.1067447610915178,0.0,5.274657782438152,7.858223245537342,0.0,1.8310540505527695,1.5884865898253213,0.0,0.898530291244701,2.6996898644248084,0.0,36.15946336878364,22.367362240863052,0.0,108.71702040821445,7.276689428158439,0.0,40.04019063775558,16.774722042192195,0.0,15.725410086385606,5.225842959402812,0.0,143.97220500543025,2.613394120696732,0.0,182.68385116537996,10.242158744462191,0.0,31.286149778942075,84.48737058615251,0.0,461.30809811675744,2.579601482627808,0.0,12.831804173486551,9.721182341195814,0.0,51.42496865400259,6.487496858530262,0.0,65.89949457895149,7.163184662237524,0.0,73.2468088072278,6.066850581575477,0.0,49.15691619872303,6.91067454880224,0.0,52.97662460514428
4,148.3835901417658,8.007834770911327,0.0,3.159285313238496,0.0,8.958055293220248,0.661213158612148,0.0,59.039595774651175,1.8331741799891381,0.0,37.4495496720741,2.5323511266920886,0.0,6.954930682629858,22.857530465663594,0.0,431.79346532245336,6.647437871973451,0.0,152.88981529270734,22.011080967280776,0.0,0.05672193235295784,16.908674505314867,0.0,90.88239387761348,11.532109388047934,0.0,79.79170565794104,7.807713204906393,0.0,63.06076930556934,22.62505862308455,0.0,246.611479525482,3.4631603980033767,0.0,135.24563388912776,17.32464175486292,0.0,190.43507800544967,6.651705433888233,0.0,96.17603940552218,5.848549728105086,0.0,22.405435286890942,5.9934649573289756,0.0,88.0674362961411,4.796620934444772,0.0,54.586604108990855
5,75.01961413800309,13.449059958564398,0.0,2.114913007834034,0.0,17.17605633223938,1.0988730121796284,0.0,4.982584825363838,2.708959679006066,0.0,1.6966708970991853,2.496408969880188,0.0,8.912032699855631,18.95621735996518,0.0,173.85444243123578,9.924673519512806,0.0,88.32063334466936,39.928018013295436,0.0,28.861468889834747,7.47938641781008,0.0,73.35605123158466,5.354929577472923,0.0,173.3928570216865,24.826505273233305,0.0,74.16595780127886,29.13439874697504,0.0,216.66976927457623,6.011862924737995,0.0,114.91809489353626,14.072846745724506,0.0,83.46336161321472,6.6664976273879,0.0,28.10494704238408,6.650193540926201,0.0,33.76796014278544,5.7560373637638484,0.0,131.7564963240171,9.43364871333455,0.0,40.54091567003784
6,215.94749056157428,13.214523854620635,0.0,1.0051744394739435,0.0,4.774849216637283,0.8411201789319206,0.0,7.070955190848975,2.3398828929555986,0.0,6.3661796946921125,2.644884276795072,0.0,7.155450327207881,21.333737958847827,0.0,393.8004170284781,7.576710137685369,0.0,24.564583228460215,12.984122509770962,0.0,285.69213237366716,6.256159366098994,0.0,104.80074228134453,5.805838595262073,0.0,124.97178599582074,7.874089835487223,0.0,92.88426339566422,26.953958108565587,0.0,153.56616730827616,7.563094919980494,0.0,51.52509132202316,8.89107439797742,0.0,31.860288341177394,4.767046066020897,0.0,42.47648490571514,5.468670079321901,0.0,46.08032284950677,7.424694674603138,0.0,66.6126223709352,5.502343109998422,0.0,59.265323507383115
7,108.4465690051641,11.979798578320763,0.0,0.6096173598102438,0.0,3.8576681872100487,0.4771383140049914,0.0,0.23955661569941206,3.001604739218002,0.0,17.335660873435636,3.0188797842312876,0.0,2.3316897353008983,19.546146191371264,0.0,201.63095178939304,12.115094808737831,0.0,13.891864357330038,23.572235303994034,0.0,18.064095665768992,23.595394799796864,0.0,90.74608764778733,10.63215386485945,0.0,11.100476622398327,10.666166763260382,0.0,115.72142867090353,31.069394908569326,0.0,152.53014397737047,2.7296729063781693,0.0,41.93291619814118,14.33471917446388,0.0,22.796861115471724,8.784382684245955,0.0,70.6605563189411,7.036497729790584,0.0,35.19123956243386,6.418815208673878,0.0,39.559217987844555,3.8825795180097185,0.0,47.76178485472725
8,121.63480193547058,6.915815847401895,0.0,0.963701607713254,0.0,2.5627521994804843,2.762655673277641,0.0,2.7958580752308086,3.014444066558608,0.0,7.240582331395778,1.3993277358282843,0.0,2.5606609527777384,26.230864650087046,0.0,184.98372417256994,7.914701422319324,0.0,27.771539737658294,13.647095259213579,0.0,151.24195411713953,10.397665063798353,0.0,134.58724794205835,3.9679673646222406,0.0,55.12538707467361,9.075027486805132,0.0,40.34440366634078,22.65917207562073,0.0,178.38795718747588,5.77211990221992,0.0,0.7585210854067225,10.411320429971711,0.0,34.20940698296051,4.666237698223245,0.0,49.317401848258335,5.804622933089538,0.0,47.23207614568656,6.037868103739219,0.0,26.758536174594255,5.93093775415391,0.0,58.33654112124304
