,ASD,ASD,ASD,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.691241233613394,0.08884423135522893,50.0,0.1733195175177542,50.0,0.6921214776114026
1,0.6929724501813548,0.08885977153212193,50.0,0.17332926076474908,50.0,0.6903995337721681
2,0.6909543250251874,0.08884593028955444,50.0,0.17332645964422208,50.0,0.6956456489890259
3,0.7046361035675,0.0887826875840134,50.0,0.17344439136247228,50.0,0.6909946201686616
4,0.7021265271431486,0.08887478747976638,50.0,0.17328947828105573,50.0,0.7009833414040696
5,0.6947223867261805,0.08877619822897727,49.14529914529914,0.17335427931186687,50.0,0.6952652905981828
6,0.8796551267978016,0.08881826779522213,50.0,0.17347725282320695,50.0,0.6963223904286149
7,0.6900313232573717,0.08873940650020773,50.0,0.1735175448161517,50.0,0.693217783106492
8,0.6793263642994625,0.08870994166906354,50.0,0.1737270558584979,50.0,0.6945034259531798
9,0.6762958640331325,0.08837916577360207,55.55555555555556,0.17364768167531874,50.0,0.6726295230636263
10,0.6886458909146481,0.08865083414631351,52.991452991452995,0.17348512329386606,25.0,0.7004390278097841
11,0.6463546048192839,0.0890622965985145,50.427350427350426,0.1734704174792622,50.0,0.6920941338947376
12,0.7402539653552066,0.08835201752600744,51.28205128205128,0.1854584409805093,50.0,0.7012333623608837
13,2.129226983457997,0.11087429067550558,58.119658119658126,0.17577033940938483,50.0,0.687972142256852
14,0.7147929963496529,0.08898967328640832,58.119658119658126,0.1745977879143851,25.0,0.6897320371541134
15,0.7157182699538145,0.09369509052988036,55.98290598290598,0.35013305300297537,50.0,0.6634673541040609
16,0.7882358257051002,0.11359011980812024,59.82905982905983,0.5305748432793099,25.0,0.5514177034291285
17,0.20075492083503485,0.10247300272673487,57.692307692307686,0.2577535989498828,25.0,1.237907595978436
18,0.6612979992641247,0.17116759421409833,53.41880341880342,0.36992146797970493,25.0,0.5949504648939029
19,1.0452032668664337,0.10363139337859142,60.68376068376068,0.3636153036199526,25.0,0.45803474936137756
20,0.527698734584693,0.1155500811922482,55.55555555555556,0.2320041915353409,25.0,0.6612900291907061
21,1.6264340733496083,0.11451290472947044,61.965811965811966,0.42379366338656344,25.0,0.2672299334797188
22,0.7116635865892911,0.17026529099369012,55.12820512820513,0.6117184942234687,50.0,0.652097603495211
23,0.04493624405412221,0.16913389800895465,59.401709401709404,0.6265942729149404,25.0,0.788859095415372
24,0.15045136937259457,0.12499448952905692,56.41025641025641,0.6993711925096109,50.0,0.5277594889114463
25,0.23682879740611745,0.11296578317228301,58.119658119658126,0.5550025151165592,25.0,0.354361267429285
26,0.9008955872341531,0.11207150539991097,57.26495726495726,0.5251782372518513,0.0,0.2862822258222914
27,0.0562248074712426,0.14671103251767167,61.53846153846154,0.9579584682068394,25.0,0.3828870084100715
