,DEL22q11_2,DEL22q11_2,DEL22q11_2,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6935870728312882,0.12218864500208937,41.17647058823529,0.08077335701891258,75.0,0.825702153925634
1,0.6927735731508385,0.12226427060494034,64.70588235294117,0.07393268593829512,75.0,0.4471460714985037
2,0.6924496614608324,0.12224060687701609,35.294117647058826,0.06635120391155433,75.0,0.4132786765759927
3,0.695149859249451,0.1223759299763243,41.17647058823529,0.07003459822753559,75.0,0.6564323007458578
4,0.691538332458205,0.12203675753384136,41.17647058823529,0.07779263640933073,71.875,0.07292031984816237
5,0.6907023915013484,0.12202997480616891,41.17647058823529,0.1059789197627368,71.875,0.052503635056105766
6,0.6919338412689268,0.12284362986303453,41.17647058823529,0.08039029196332823,75.0,0.5576406263728542
7,0.6922226206714185,0.13760667669124843,41.17647058823529,0.1193338133497283,71.875,0.4602821147613444
8,0.6984994974118491,0.12260611520301173,58.82352941176471,0.07003841436394075,75.0,0.6269006364859395
9,0.6972826137173473,0.12240425080768332,58.82352941176471,0.11986722009402552,68.75,0.00777250266444513
10,0.7018090804406409,0.12256570271294939,41.17647058823529,0.19377835984379294,71.875,0.9680046524653075
11,0.6925162957567815,0.12250354095516096,41.17647058823529,0.0895337887724091,78.125,0.3523726493778532
12,0.6880576469855508,0.12262227000201875,41.17647058823529,0.09650974276887321,78.125,0.018748913498005122
13,0.6950903215967651,0.12124477155543738,41.17647058823529,0.17359574856522303,68.75,0.0007421095270221072
14,0.6765836026057634,0.11972231242428301,41.17647058823529,0.1614363757839188,75.0,0.006915381166542463
15,0.4049960393731319,0.3857391354883082,41.17647058823529,0.13265550121343503,75.0,0.0012672075839289163
16,0.6094034458607951,0.12315123835192313,41.17647058823529,0.1350772228515949,78.125,0.004933246394613229
17,0.6927838538624173,0.12003335755902476,41.17647058823529,0.17911290988221473,75.0,0.015342652433839832
18,0.6337900021606266,0.12667389174559462,41.17647058823529,0.13814603893574323,78.125,0.010025103616250936
19,0.6437694811901679,0.1214618915748163,41.17647058823529,0.13799302630655536,78.125,0.765185744778574
20,0.05281093100248102,0.43009629049722686,47.05882352941176,0.1450292304457408,78.125,0.010700340164488627
21,0.2845991347735879,0.14804594178899655,58.82352941176471,0.1571756383082182,78.125,0.0012188816182460084
22,0.4890664295162347,0.10185496034847287,70.58823529411765,0.17779598873118113,78.125,0.00038061083646556096
23,0.10609674455194393,0.16998984636569736,76.47058823529412,0.196714320789176,78.125,3.548525802527934e-05
24,0.14691269450830227,0.4303250625344297,64.70588235294117,0.1988147711081723,78.125,4.256315260494727e-05
25,0.4192655472514688,0.11436498589466441,76.47058823529412,0.2113059800382175,78.125,0.00014249349511669313
26,0.14179879736824952,0.16385794397898185,76.47058823529412,0.22146939462926724,78.125,4.24372379789616e-05
27,0.0014142552863373528,0.1371444960748198,76.47058823529412,0.22462851191869282,78.125,0.0001113744079069819
28,0.015020721734036274,0.43802437348486967,70.58823529411765,0.23143251347105478,78.125,0.00014709963873746665
29,0.016002419989645824,0.12431028524182718,76.47058823529412,0.23257724104921093,78.125,5.775223796805914e-06
30,0.017557330910509723,0.060563617515936585,82.35294117647058,0.23411686859358383,78.125,5.507519651501031e-05
31,0.008192198540613111,0.09176052158330733,82.35294117647058,0.24334920624282974,78.125,4.031302698045817e-05
32,0.00019686721523304323,0.10692918973477246,82.35294117647058,0.2506453675323532,78.125,1.0392961448800782e-05
33,0.00024923275518040877,0.18816574771134165,76.47058823529412,0.25542456151290216,78.125,1.9630969281013322e-05
34,1.3474209178058049e-05,0.16379437901063162,76.47058823529412,0.2593592844311736,78.125,1.7206093784461446e-06
35,0.0001577067377257161,0.16089032875944412,76.47058823529412,0.2624852426433364,78.125,4.6882585027798235e-06
36,1.5140827384305787e-05,0.16074522130964541,76.47058823529412,0.2647605966727958,78.125,6.183414522865845e-06
37,0.0001040188688267593,0.16265440048711738,76.47058823529412,0.26876567380529953,78.125,5.151824170704959e-07
38,1.337662019848382e-05,0.40126310320004516,76.47058823529412,0.271475395151044,78.125,3.379901362135207e-07
39,1.0503885367757022e-05,0.17258589364190594,76.47058823529412,0.2740783383855485,78.125,1.0979194860674707e-06
40,3.647013003341803e-05,0.17411854405566382,76.47058823529412,0.27693278420344364,78.125,2.219084747547965e-05
41,1.2329957910175789e-05,0.35809549815853914,76.47058823529412,0.27771067000727234,78.125,1.852400062227991e-05
42,3.198834174579275e-05,0.35831091934867676,76.47058823529412,0.2819391890916185,78.125,1.0363790349981562e-06
43,1.5977904519211355e-05,0.9383812040807581,76.47058823529412,0.283885230743143,78.125,1.5881447469885963e-06
44,2.4970490970999796e-06,0.180089099202121,76.47058823529412,0.28563784773941614,78.125,3.5802805976908457e-08
45,1.1099244514235127e-06,0.4214905257144004,76.47058823529412,0.2870432578533381,78.125,1.6930906808344143e-06
46,3.4276767241432986e-06,0.18290729360519153,76.47058823529412,0.28881114507702327,78.125,1.816244357092354e-07
47,1.3604305127448174e-05,0.4233026576688561,76.47058823529412,0.2909831376683679,78.125,2.129027631724945e-06
48,1.7348166346601947e-06,0.18521662743483458,76.47058823529412,0.2926159098198674,78.125,8.947073675611619e-07
49,2.5104455055099993e-06,0.43191127751663405,76.47058823529412,0.2942110308523718,78.125,3.5321475784420155e-07
50,1.1685596528783778e-05,0.18672566901399976,76.47058823529412,0.2961654052005911,78.125,4.956854642147399e-06
51,7.037773421704619e-07,0.1894075793993867,76.47058823529412,0.29676307561080806,78.125,1.3153844115177273e-06
52,4.865350968788665e-07,0.44214862621126505,76.47058823529412,0.2982723632564117,78.125,1.0389721303190473e-06
53,1.8078066801098282e-06,0.4456313172116599,76.47058823529412,0.2998491698483449,78.125,2.166241214882925e-07
54,6.534401805856044e-06,0.26159689252347146,76.47058823529412,0.3024490089311543,78.125,4.456701008707321e-07
55,2.6240734204137846e-06,0.3917953592747972,76.47058823529412,0.30311779091999747,78.125,3.809319972112972e-06
56,8.65327632998718e-06,0.1947693633137235,76.47058823529412,0.3047657308357449,78.125,7.445795275577494e-07
57,3.1678299661167904e-07,0.19595571467640926,76.47058823529412,0.30681056186017175,78.125,9.218358806795816e-08
58,5.704682413668348e-07,0.26969969199127014,76.47058823529412,0.3071418253932725,78.125,5.546165522684961e-07
59,1.0338961097037829e-06,0.19872849752814115,76.47058823529412,0.30763930460509703,78.125,2.8977726044549545e-07
60,3.7884503125676412e-06,0.19987901655887377,76.47058823529412,0.3098158175595997,78.125,4.096529051720938e-06
61,1.175290075458596e-06,0.20026813487166165,76.47058823529412,0.31208266490885345,78.125,8.26905604602911e-07
62,4.432167760926176e-06,0.20173855681856523,76.47058823529412,0.3124200932108673,78.125,2.6347003285260783e-07
63,4.977040358187928e-07,0.20385802463689826,76.47058823529412,0.3132744158991378,78.125,2.66684365417322e-07
64,2.3798581474041856e-07,0.41233731253471145,76.47058823529412,0.31496172962135605,78.125,9.625125380254814e-08
65,3.7442481790644262e-06,0.48378608481156554,76.47058823529412,0.3158448100878413,78.125,1.0846076326304433e-06
66,1.0613576269753471e-06,0.2081399443957158,76.47058823529412,0.3164649145453097,78.125,5.825806904002629e-07
67,2.581605137164921e-06,0.20888739153797414,76.47058823529412,0.31762214977380276,78.125,1.268587944265554e-06
68,9.507414461845999e-07,0.209532595434039,76.47058823529412,0.3186535789837045,78.125,3.3513707921494913e-06
69,3.957148541986086e-06,0.20979848994752381,76.47058823529412,0.32206052434464627,78.125,6.160603300701838e-07
70,1.7456422374912163e-06,0.2109243593000849,76.47058823529412,0.32080800066912385,78.125,1.548807959291512e-08
71,3.5910072852033305e-07,0.21183273700786845,76.47058823529412,0.3207658032184108,78.125,3.5503610768393044e-06
72,4.69533440002793e-06,0.21264059185582834,76.47058823529412,0.32477851691922266,78.125,4.463771919247358e-06
73,1.0495601141543027e-06,1.1145830860259602,76.47058823529412,0.3239634384638808,78.125,1.5207632389159106e-07
74,2.534711482484643e-06,0.2142311416028142,76.47058823529412,0.3248486508387608,78.125,5.287413848518225e-08
75,3.829773812004908e-06,0.21500018198155124,76.47058823529412,0.3258055880981501,78.125,1.5284641797525989e-07
76,2.129945351639617e-06,0.21738588114779897,76.47058823529412,0.32768452162214456,78.125,3.3580779263969826e-06
77,2.1574582746114423e-06,0.2179845530344524,76.47058823529412,0.3248802514419261,78.125,3.4278679721325455e-08
78,9.264280487883792e-08,0.522496117194275,76.47058823529412,0.3289764989142383,78.125,2.1478766589024493e-06
79,1.5182501850194943e-07,0.21939013929548445,76.47058823529412,0.32894963684693335,78.125,1.1382004189441245e-06
80,2.3200492367211286e-08,0.21981166861106147,76.47058823529412,0.3298362711839954,78.125,8.09418059204155e-09
81,5.51654463102577e-07,0.22069955316199608,76.47058823529412,0.331428102072434,78.125,1.857338546676527e-08
82,1.0735103067408287e-06,0.22222764268967812,76.47058823529412,0.33209596403527425,78.125,4.792257655602837e-08
83,1.5828376989986316e-07,0.22103200375867824,76.47058823529412,0.33133655633870185,78.125,2.1809234488019632e-07
84,2.6225662500407887e-06,0.22151639742429413,76.47058823529412,0.3326297873270455,78.125,1.3602507076312061e-08
85,1.3784710830922335e-06,0.22313845410066357,76.47058823529412,0.33334521374171733,78.125,4.882751205801885e-08
86,3.527211412223399e-07,0.44605579584725785,76.47058823529412,0.33285260050365645,78.125,6.815182189740258e-07
87,1.462018116711414e-07,0.5384427145181538,76.47058823529412,0.3356783400824886,78.125,5.5757224389638305e-08
88,3.002774351408234e-07,0.22521316952807768,76.47058823529412,0.3370531933967067,78.125,5.206449968869114e-07
89,2.2912954597392833e-07,1.171692089606747,76.47058823529412,0.33577018107699697,78.125,2.675882048557128e-07
90,2.810547253359822e-07,0.22606873495758664,76.47058823529412,0.33588881136807736,78.125,3.702563265475464e-08
91,3.765944423730963e-08,0.22654288397551242,76.47058823529412,0.33724475259113956,78.125,4.143274806456081e-09
92,1.8244736059242326e-07,0.543482644127563,76.47058823529412,0.33751492144064055,78.125,1.1944578578980548e-07
93,1.593704112086819e-07,0.22756626001950656,76.47058823529412,0.3386172334564911,78.125,2.1764929594166574e-06
94,2.5126259770814203e-07,0.2283326662747255,76.47058823529412,0.33702143651584454,78.125,1.645554981081276e-08
95,1.6760710985431486e-07,0.22834998758409733,76.47058823529412,0.33861566997123727,78.125,2.154121491287028e-07
96,7.231333576095994e-08,0.229665821198371,76.47058823529412,0.3384717209710981,78.125,1.378036836534228e-07
97,5.837927770321649e-07,0.32596967751158995,76.47058823529412,0.3412922665351358,78.125,4.0705915148145626e-07
98,1.36496639927992e-07,0.23014216872310403,76.47058823529412,0.3404473631943158,78.125,5.152798231593154e-08
99,4.2966451600581427e-07,0.23059794079256624,76.47058823529412,0.3399090231172823,78.125,8.32662044476174e-09
