,ASD,ASD,ASD,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.5088300436243983,0.08280978614977827,61.702127659574465,0.0736366061212771,77.41935483870968,0.8674062267272985
1,0.8065547843134436,0.08578748737623963,63.829787234042556,0.06129960772819961,74.19354838709677,0.6451882362579594
2,1.6613347095907731,0.09569973433366892,64.36170212765957,0.09612155617056795,58.06451612903226,0.9671175481039324
3,0.4161644214233767,0.09831365963614268,59.57446808510638,0.06211810547146476,67.74193548387096,0.10841038693929161
4,0.1479993278998537,0.0968813670142293,64.36170212765957,0.0654632305222842,70.96774193548387,0.1179260847675163
5,0.41968162647921486,0.1265949098591491,64.36170212765957,0.07699279357854216,70.96774193548387,0.43640127884500207
6,0.12165002969534,0.11687545403992397,64.36170212765957,0.06785143594614519,80.64516129032258,0.02312612091214425
7,0.1807834398627147,0.13387642208699194,65.42553191489363,0.06885935526384808,80.64516129032258,0.01597456986577277
8,0.42786576826653305,0.14036265574973686,61.170212765957444,0.08081010682903497,77.41935483870968,0.01906300002925654
9,1.2796627699549081,0.1820099675055016,56.91489361702128,0.09422950611220475,77.41935483870968,0.002119570203127231
10,0.003271932466831346,0.2426092917464583,62.76595744680851,0.10128289946122057,74.19354838709677,0.005510838474839829
11,0.0024135832371567274,0.1832600474582884,64.36170212765957,0.09443378478696998,70.96774193548387,0.004703111678592126
12,0.004005857198950042,0.1993351181388337,61.170212765957444,0.1186452749135923,67.74193548387096,0.00041127877983968236
13,0.004777621444912366,0.228272040302125,62.76595744680851,0.11434238686932327,80.64516129032258,0.0031607476382649897
14,0.016173129464352645,0.23203197170762216,60.1063829787234,0.12977856860364048,77.41935483870968,0.0013436994733017505
15,0.0005665375852538494,0.25846362301445885,59.04255319148937,0.14282973756513218,70.96774193548387,0.0001576998929946524
16,0.013924014808284264,0.28359733823073235,60.1063829787234,0.13478071768684022,74.19354838709677,0.0038045352934249414
17,0.000203432441512074,0.27545878915186445,63.829787234042556,0.1508513722541786,70.96774193548387,0.00021790258504137457
18,0.0015418106454764319,0.2906870376339206,62.23404255319149,0.14091059537861933,77.41935483870968,0.0002613670341883728
19,0.0010278590327914955,0.29825309502138786,62.23404255319149,0.15171811693866005,70.96774193548387,0.00037894237177395814
20,0.0007877895440069668,0.3109733385010042,62.76595744680851,0.1500044763326957,74.19354838709677,0.00029819167961157167
21,1.1294886757078491e-05,0.30777438933312035,62.76595744680851,0.14927488853297533,74.19354838709677,0.00030074462036902983
22,0.00020914384539207648,0.3077815279940385,62.23404255319149,0.16165224792969474,77.41935483870968,4.638553573048987e-05
23,2.9932312484543254e-06,0.30650219547953605,62.76595744680851,0.15082087906094296,74.19354838709677,7.374075527015335e-05
24,6.551299303582685e-05,0.3105614506968182,63.297872340425535,0.156438075678128,77.41935483870968,2.334996635640367e-05
25,0.00012555649155909638,0.3126891766091327,63.297872340425535,0.15708419730131942,77.41935483870968,0.0001809015349436214
26,0.00016237285012245264,0.3242275555685721,62.76595744680851,0.1546174911142179,77.41935483870968,0.00011797676663889037
27,3.1809523373781474e-05,0.31790708345655133,63.297872340425535,0.1526393523354436,77.41935483870968,8.666845309234216e-05
28,7.483392916945406e-06,0.320500934534709,63.297872340425535,0.1568536229949853,77.41935483870968,0.000130055430767407
29,1.809073276323708e-05,0.33818824611481363,62.76595744680851,0.159193162772704,77.41935483870968,3.32943905292329e-05
30,6.379729205958572e-05,0.32663809980265157,62.76595744680851,0.16093403688101887,77.41935483870968,8.968716820361294e-05
31,0.00014364110805076315,0.3316266933553316,62.76595744680851,0.1553544127568028,77.41935483870968,7.344003137740923e-05
32,9.120735669998129e-05,0.33453066717631097,62.76595744680851,0.1622801722579253,77.41935483870968,0.00011005387286281816
33,0.0001524350567339929,0.3305788639375981,62.76595744680851,0.16907215272161066,77.41935483870968,7.941148833128729e-05
34,0.0002802700322602178,0.3423393836475906,62.76595744680851,0.16332593567999198,77.41935483870968,4.682762255089916e-05
35,0.00026010810277470373,0.3389931049159676,62.23404255319149,0.1638914881300785,77.41935483870968,5.8907959769232375e-05
36,8.682724705598238e-05,0.3541503104087384,62.23404255319149,0.16187451116576393,77.41935483870968,6.43189696708766e-06
37,2.8687818527113007e-05,0.34804802612604663,62.23404255319149,0.1625675178157948,77.41935483870968,3.1132778487953605e-05
38,2.486265598323569e-05,0.3425974875368564,62.23404255319149,0.16727435849881875,77.41935483870968,1.0241965356746428e-06
39,9.290884557766431e-05,0.3550083711453616,62.23404255319149,0.16578544516238483,77.41935483870968,1.9039878642205117e-05
40,4.691206652805127e-05,0.34838034748094604,62.23404255319149,0.16420290801503146,77.41935483870968,2.7845454288626413e-05
41,2.555989967754911e-05,0.34748914047030577,62.23404255319149,0.166297656491706,74.19354838709677,3.312890238371536e-05
42,9.945926241547274e-06,0.3515285092814747,61.702127659574465,0.16621377130091103,77.41935483870968,2.2914716817337537e-05
43,7.989314189141686e-05,0.3579078713981176,62.23404255319149,0.16727879390417072,77.41935483870968,4.838612248891472e-05
