,UCLA_CB,UCLA_CB,UCLA_CB
,Loss/train,Loss/test,Accuracy/test
0,62.76315583843294,11.135889717409135,0.0
1,11.712507888827272,6.565577990337008,0.0
2,8.640594327735426,19.56394701335218,0.0
3,23.695251139639286,12.127952244506199,0.0
4,37.03970647960581,2.7238796006792114,0.0
5,11.265900213820766,5.5866307536199,0.0
6,34.1607821544574,3.7730801592050494,0.0
7,48.24217534676207,6.216639931386874,0.0
8,37.42456008886424,15.502518937391219,0.0
9,29.369404330098746,3.5873183124613908,0.0
10,23.59419546287391,2.1411286169974115,0.0
11,1.565490028214842,4.3631206565119305,0.0
12,0.35763430009744246,3.8685133319564917,0.0
13,2.9284881091992525,9.514742358986453,0.0
14,1.0532188741385613,1.709427761775464,0.0
15,1.0014584627261327,0.9826101992214896,0.0
16,3.3162052354056404,8.715536180097494,0.0
17,4.886760508254478,1.517852081849422,0.0
18,25.548803756473397,1.8915983311503801,0.0
19,1.371498608730698,3.9614773257765106,0.0
20,6.102843232044915,3.4864928932010484,0.0
21,20.351000957215902,2.497642082773807,0.0
22,8.15016393212353,8.893472159279606,0.0
23,0.21758273849482213,2.862588826259681,0.0
24,0.8938581885407042,3.01998916171531,0.0
25,3.575336404429023,4.639665406480074,0.0
26,8.804288438682594,2.2063555619126434,0.0
27,0.7054104730299089,2.3163169034445623,0.0
28,0.027972008493101615,2.267171989037392,0.0
29,0.24365588091394436,2.6619597866553484,0.0
30,1.16368256049721,1.606344446255414,0.0
31,1.4868276672104739,2.244548009549111,0.0
32,1.2254315415325376,6.145399904866732,0.0
33,0.7693406559594225,1.779426029382499,0.0
34,6.277036088147366,6.561189914490816,0.0
35,1.842074207259421,3.3704494662522557,0.0
36,1.9038352934480622,3.0945073550513027,0.0
37,0.2284326235660716,1.9757317112316584,0.0
38,0.17882479413230945,5.46315836833987,0.0
39,0.1304173780235291,6.420765686317468,0.0
40,0.3307273820831922,8.772096058329046,0.0
41,0.7253898191123254,6.454800027936835,0.0
42,1.2556489569936997,1.816734079502323,0.0
43,1.5596682272071531,3.3512907593028602,0.0
44,0.6735630643036868,2.3736433980489413,0.0
45,0.7334725266343076,9.29150711475974,0.0
46,0.38433546439028526,6.075169310203038,0.0
47,0.2698569272021472,5.084253950016166,0.0
48,0.28729344877945334,6.118636029781737,0.0
49,0.32686804247430545,2.567654600358008,0.0
50,0.158510932586092,1.8775970393578598,0.0
51,0.0932972897136063,6.852789065991983,0.0
52,0.9668813626842734,2.16208951649805,0.0
53,0.8155384608486567,2.8715135824899045,0.0
54,0.3318313913368099,1.960083610061118,0.0
55,0.02414754602444891,4.128335427563157,0.0
56,0.013975356591379832,3.216885428626663,0.0
57,2.3158495041082174,2.5489829378459747,0.0
58,0.3323486278478221,6.680910976226045,0.0
59,0.08151794949761727,2.0981600646019953,0.0
60,0.4125032854951563,2.419338347825798,0.0
61,0.02192343033348136,2.476647836492657,0.0
62,0.03777621802386922,2.6921863519628406,0.0
63,0.019300379756973022,1.8693365375446378,0.0
64,3.029503080393157,3.798053622893738,0.0
65,0.24941090678948508,4.483708893686451,0.0
66,0.6388236170955607,2.02357120163415,0.0
67,0.25626435867831765,2.3029711174810483,0.0
68,0.23809265026634382,2.3067624560892965,0.0
69,0.016077604313661637,5.380720355831081,0.0
70,2.0896131726182516,1.6166238171814848,0.0
71,0.6549035624018558,2.2369198025798536,0.0
72,0.02716982269742675,7.159667821850284,0.0
73,0.7144401127283502,4.749242365660472,0.0
74,0.11940979644873426,2.096416129365325,0.0
75,0.4175030590700776,1.883600856725254,0.0
76,0.038407018570993746,9.148683410404686,0.0
77,3.0133398863498235,2.584860358461274,0.0
78,0.904189508126896,2.7192868644727852,0.0
79,0.19767411370577678,1.8151958735538791,0.0
80,0.23889217425209727,4.954080643613196,0.0
81,1.037396817827557,2.2436574952821937,0.0
82,0.020781273577866327,6.899190693136363,0.0
83,0.07064497735134008,2.012755474790647,0.0
84,0.21147135010968687,6.485959731570733,0.0
85,0.01696168742901024,2.9063146287831123,0.0
86,0.07862401415209694,5.370651117311512,0.0
87,0.03445259191752004,2.723331291790194,0.0
88,0.9407407618428613,2.663161933052166,0.0
89,0.22559262706942165,2.2593626410350196,0.0
90,0.23065112921208036,2.9853736993080937,0.0
91,0.02412193821986109,3.601065983241137,0.0
92,5.399240682360212,10.419727842444656,0.0
93,3.3039352539616553,1.6289350684328479,0.0
94,0.41557247766683475,3.1998434499126702,0.0
95,0.2262444434765303,1.9225707416640978,0.0
96,0.03271691631139219,5.191944051582791,0.0
97,1.7114114747464453,9.22890169865616,0.0
98,1.1975841550209954,4.375383754861899,0.0
99,0.8574658536584137,6.696804111972369,0.0
