,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,1.4978398406027957,0.2292303464646946,21.428571428571427,0.3484039156430787,55.55555555555556,0.09194405232024845
1,0.6637443456098427,0.12970980358585385,42.857142857142854,0.23093745622688633,44.44444444444444,0.9057896380988054
2,0.5107960313660795,0.04813006238518314,85.71428571428571,0.15169883777613805,44.44444444444444,0.33413596223610026
3,0.19436324441545197,0.19620445783611734,28.57142857142857,0.1910159525855191,44.44444444444444,0.3562252082333643
4,0.5073431374803482,0.040798750562339295,85.71428571428571,0.12643280174849927,44.44444444444444,0.6875193579375489
5,0.1307025886885121,0.1487615290349351,57.14285714285714,0.1992802526442809,55.55555555555556,0.23198913717414985
6,0.04190754788409875,0.09910681455101765,64.28571428571429,0.13391560326741828,66.66666666666666,0.031846329419123964
7,0.019731485429493167,0.08161415192416983,71.42857142857143,0.20008559931409692,44.44444444444444,0.09831302363569756
8,0.006661350706353204,0.11499303475096496,64.28571428571429,0.348255524179888,55.55555555555556,0.027096685951581895
9,0.0069166488861005454,0.08716791496170324,71.42857142857143,0.26537560235709035,55.55555555555556,0.0028084161801061134
10,0.005918124106583646,0.07428477194113256,71.42857142857143,0.2161550003192303,55.55555555555556,0.00443091570448641
11,0.0021052939955914715,0.11741894836589704,64.28571428571429,0.27267739055160783,55.55555555555556,0.0039292807511069885
12,0.0019836543565264052,0.10120869205692822,71.42857142857143,0.33719079539345853,55.55555555555556,0.0024874029876557438
13,0.0017821617771670633,0.09829586704065599,64.28571428571429,0.41205457820673375,55.55555555555556,0.00053879106989011
14,0.0014323091809789242,0.11146323973819186,64.28571428571429,0.1442975723348229,55.55555555555556,0.0010168651786481965
15,0.0015664817315038976,0.10510613351132599,71.42857142857143,0.1805082399425756,66.66666666666666,0.0011871990687140274
16,0.0005559449164766726,0.102973559335403,64.28571428571429,0.11830645252564814,66.66666666666666,0.0005141631917776011
17,0.000733861701982932,0.10536462368866954,64.28571428571429,0.12280681093523436,55.55555555555556,0.0014871773558330678
18,0.0007121468873704261,0.10298555626184672,71.42857142857143,0.3992173129920536,66.66666666666666,0.00024411720324715616
19,0.0010375938566845773,0.1269990562936717,64.28571428571429,0.11887734341190323,55.55555555555556,0.0004377556927284329
20,0.00034808609184315965,0.11664230960300549,64.28571428571429,0.12575967755654274,55.55555555555556,0.00033851073740473627
21,0.0003844341714594145,0.1232664445216755,64.28571428571429,0.11848262161180073,55.55555555555556,0.0003771760811272333
22,0.0007135215763131743,0.11326389744777711,64.28571428571429,0.12948564762970585,55.55555555555556,0.0007400014928786894
23,0.00018896220057776616,0.11616336475447143,64.28571428571429,0.12331031302681941,55.55555555555556,0.000523384940515537
