,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6951127527490765,0.1066168565373009,53.84615384615385,0.09482187384910722,85.71428571428571,0.805981190332619
1,0.6915188879113613,0.10607306913121306,46.15384615384615,0.16122438915375975,21.428571428571427,0.6944533956018842
2,0.8089208455593423,0.1089134084586487,46.15384615384615,0.14477946955822268,21.428571428571427,0.5991830735832253
3,0.6938603574167067,0.10653932588288087,69.23076923076923,0.09507516863956589,85.71428571428571,0.6222775751627422
4,0.6861179658901496,0.12727765332882146,46.15384615384615,0.26568073885502036,21.428571428571427,0.6797627941177641
5,0.8025188528502175,0.09485470743227906,61.53846153846154,0.08722251352790354,57.14285714285714,0.41265620259602165
6,0.6815255087447487,0.08078970423339922,69.23076923076923,0.3060284047273725,21.428571428571427,0.4222562555101396
7,0.3368862315288899,0.06851238506715542,69.23076923076923,0.0584547175162629,85.71428571428571,0.29947986475245303
8,0.7083587901665536,0.07010156201480044,61.53846153846154,0.13622504328084917,57.14285714285714,0.4712137085538913
9,0.8124403989991246,0.06471135292744537,69.23076923076923,0.339189674622299,50.0,0.08229538092042762
10,0.1444029340288322,0.08733639591831069,76.92307692307693,0.04382824003999194,85.71428571428571,0.0637215702415912
11,0.27204573107183727,0.06260105932663587,84.61538461538461,0.2555948561319738,50.0,0.061734992186523105
12,0.20149330882252695,0.07812822403765463,84.61538461538461,0.0832136646517008,71.42857142857143,0.014852319565325532
13,0.1097742186681182,0.11345488395854825,69.23076923076923,0.42552662575122696,50.0,0.043779728952879134
14,0.0069561619845994295,0.1692139499960373,76.92307692307693,0.26529877710796596,57.14285714285714,0.012844012924730643
15,0.06821472136202368,0.13115709177386584,76.92307692307693,0.07661870590136663,78.57142857142857,0.19536357819714456
16,0.04188736945275928,0.10682329538021618,76.92307692307693,0.6874700663396762,28.57142857142857,0.10094302681435555
17,0.006524621498077384,0.10333667796081368,76.92307692307693,0.28076617982454477,71.42857142857143,0.005092082100037241
18,0.006960213876727476,0.1415535984272551,76.92307692307693,0.28205117531194224,71.42857142857143,0.0013322505805326023
19,0.006847849330974452,0.07573513123329327,76.92307692307693,0.15741274790506216,71.42857142857143,0.0031005504570072884
20,0.002660918765447957,0.09910454478773009,84.61538461538461,0.25324671717302766,71.42857142857143,0.0036692858544153956
21,0.00849223582908214,0.10108762202194718,84.61538461538461,0.2271804761018625,71.42857142857143,0.001365175968275421
22,0.00040305498294013886,0.09143667003948382,84.61538461538461,0.4064817629586797,64.28571428571429,0.0027156826939132
23,0.002429181180214109,0.10736648758493048,84.61538461538461,0.24866287992983138,71.42857142857143,0.00039087851758464744
24,0.0015352104412901437,0.07443576324963594,84.61538461538461,0.2663513903663469,71.42857142857143,0.0013881331268323818
25,0.0007705172936254169,0.10717441479335975,84.61538461538461,0.28498832453022976,71.42857142857143,0.0007374538401896183
26,0.0016349337545176347,0.07455676982266585,84.61538461538461,0.30030718006059853,71.42857142857143,0.00023437996281007486
27,0.00028834702184871646,0.10568860368452362,84.61538461538461,0.29978976668355445,71.42857142857143,0.00016941474981971478
28,0.00016312182333196954,0.07348008456617754,84.61538461538461,0.32848855482397976,71.42857142857143,0.00022643733581649187
29,0.0005904046301919619,0.07387404526371608,84.61538461538461,0.3410615847049482,71.42857142857143,0.00018363816754205927
30,0.0009730342720456652,0.107366242638857,84.61538461538461,0.33315044191119964,71.42857142857143,0.00024060327600616312
31,8.325032768322439e-05,0.0747363289714016,84.61538461538461,0.2838872237644643,71.42857142857143,0.0002632118902063661
32,0.00031029159190934486,0.11480653702638323,84.61538461538461,0.3146459479220289,71.42857142857143,0.00023648955951124058
33,0.00013903746518834426,0.0753989283172993,84.61538461538461,0.31988054049244485,71.42857142857143,0.00019181629183498563
34,4.010881578977641e-05,0.07409550200985573,84.61538461538461,0.343905216002153,71.42857142857143,0.0002367331315102939
35,0.0006570130313182408,0.08394546231395512,84.61538461538461,0.3247854279987651,71.42857142857143,8.478282611086929e-05
36,8.56709398726075e-06,0.07553787913874138,84.61538461538461,0.3166623616803529,71.42857142857143,0.000170037881993447
37,0.000732269313501982,0.07682012816783873,84.61538461538461,0.3132330487169211,71.42857142857143,0.00023869312899801496
38,0.00022310796059560876,0.0840139561107221,84.61538461538461,0.30715657602833885,71.42857142857143,0.0001348500992964058
39,0.0002793588092059385,0.07580534459973044,84.61538461538461,0.32811976999659354,71.42857142857143,0.0001341102171583742
40,0.00038811289550864724,0.07723182934196582,84.61538461538461,0.3467666038996954,71.42857142857143,0.00010281174622881344
41,3.83359881377723e-05,0.07726008987998484,84.61538461538461,0.29863457167562574,71.42857142857143,4.3396917344702285e-05
42,0.0002990985326415884,0.07701975661274449,84.61538461538461,0.32390842194917496,71.42857142857143,0.0001470960430846475
43,0.00022658516988820722,0.07699798129738325,84.61538461538461,0.35083866708525935,71.42857142857143,6.901714175200196e-05
44,0.00016754125908746676,0.11987999664338826,84.61538461538461,0.3644772909311844,71.42857142857143,0.00014113128827534182
45,1.3347972023150654e-05,0.12070190446087528,84.61538461538461,0.34385756181980437,71.42857142857143,0.00013938830449406486
46,4.342589459189422e-05,0.0854688164746847,84.61538461538461,0.33930207107209304,71.42857142857143,0.00011253450953618461
47,4.398380187983818e-05,0.08460198309158587,84.61538461538461,0.39700719943078516,71.42857142857143,0.00011258869240259759
48,5.531947158572911e-05,0.11466202555151386,84.61538461538461,0.331792636552962,71.42857142857143,0.00012141693820462485
49,0.0002632899529035577,0.07961914060384133,84.61538461538461,0.31065016389933986,71.42857142857143,0.00010872061070594271
50,0.00011279802832339524,0.1166556952734221,84.61538461538461,0.3453557679977844,71.42857142857143,8.282596702946603e-05
51,6.295721736695275e-05,0.08721935424076009,84.61538461538461,0.35925252162916593,71.42857142857143,7.744064158927475e-05
52,2.0089226240769222e-05,0.0881021477130785,84.61538461538461,0.3892085060754035,71.42857142857143,0.00011449565669012713
53,0.0001313653205007924,0.07990075885650884,84.61538461538461,0.340765982267627,71.42857142857143,0.00012208579598786264
54,0.00020750849219252179,0.11731153267767722,84.61538461538461,0.37818691610847616,71.42857142857143,5.972388623506218e-05
55,0.00011972070291889662,0.11568949203287307,84.61538461538461,0.36945593789677084,71.42857142857143,6.020132854573099e-05
56,0.00012608801041558314,0.08008018744791416,84.61538461538461,0.3452129948485107,71.42857142857143,6.889741035589454e-05
57,8.502238655156608e-05,0.11823852349882183,84.61538461538461,0.37462487230060937,71.42857142857143,3.4299344530335574e-05
58,0.00014397026750302832,0.08080292344432286,84.61538461538461,0.3610983551515359,71.42857142857143,5.922941866765062e-05
59,1.1170470103489112e-05,0.08904952409221156,84.61538461538461,0.34496100107336247,71.42857142857143,2.5668760308584892e-05
60,1.8637359811448256e-05,0.08971240656238415,84.61538461538461,0.3540454596851671,71.42857142857143,1.662286875529037e-05
61,7.023497824504555e-05,0.08208380786164687,84.61538461538461,0.3273377773399123,71.42857142857143,3.4355723042100685e-05
62,3.2939195940721335e-05,0.08193630344596313,84.61538461538461,0.37879082889358184,71.42857142857143,1.987278346349172e-05
63,1.6011052459173185e-05,0.12059583064047283,84.61538461538461,0.4353594186344513,71.42857142857143,4.528225328589315e-05
64,4.689766791860759e-05,0.12045977713378771,84.61538461538461,0.4060687124490624,71.42857142857143,2.5560349295581634e-05
65,4.0715412880985395e-05,0.08949928353072646,84.61538461538461,0.38501633137883234,71.42857142857143,7.3611242596474785e-06
66,2.418621140174869e-05,0.0826166210922912,84.61538461538461,0.33613816114480694,71.42857142857143,4.791157287187058e-05
67,1.4680642162638037e-05,0.08287542589418105,84.61538461538461,0.3805070632484841,71.42857142857143,5.6514080052965804e-05
68,6.004631203930916e-06,0.09145322105036119,84.61538461538461,0.3690575970718175,71.42857142857143,1.776546157129093e-05
69,4.7706307966696036e-05,0.08312093473068335,84.61538461538461,0.3525500321186078,71.42857142857143,2.3510007789325944e-05
70,2.6865568867059356e-05,0.12265826026838746,84.61538461538461,0.3594933867953204,71.42857142857143,1.1375892378580382e-05
71,7.727037267801763e-05,0.13050149727549745,84.61538461538461,0.3711030200541647,71.42857142857143,2.6670255517679227e-05
72,8.396706814309126e-05,0.12981084250562125,84.61538461538461,0.40233592895091597,71.42857142857143,3.1547925726234236e-05
73,9.438021685133726e-05,0.09159653321014248,84.61538461538461,0.3453331020489227,71.42857142857143,2.8612356841683037e-05
74,3.2987674045110215e-05,0.1317052842472345,84.61538461538461,0.36113718142984125,71.42857142857143,2.71641381743531e-05
75,4.0598232747488776e-05,0.12509638205706292,84.61538461538461,0.36198080322003473,71.42857142857143,1.9974082044531903e-05
76,5.2476170540495256e-05,0.09234120052355727,84.61538461538461,0.3656593771265414,71.42857142857143,1.1700419160606784e-05
77,7.0630230899635815e-06,0.09376184484450825,84.61538461538461,0.3680411547951121,71.42857142857143,2.8768523476191664e-05
78,1.3459666076124494e-05,0.09314875348845374,84.61538461538461,0.39474128819990145,71.42857142857143,3.110739147456506e-05
79,3.394225436008061e-05,0.12570715259130522,84.61538461538461,0.4114617088352674,71.42857142857143,4.1108243437512614e-05
80,1.2809967201105689e-05,0.0854166320585141,84.61538461538461,0.3669643641651205,71.42857142857143,2.2468802262870878e-05
81,4.1077719589191e-05,0.08529269747887569,84.61538461538461,0.4141208940015591,71.42857142857143,1.852849846492807e-05
82,2.8627219210647476e-05,0.08553662652595345,84.61538461538461,0.40293042251760314,71.42857142857143,1.7088286282842115e-05
83,2.8304683980749645e-05,0.08683746148971493,84.61538461538461,0.38722245173857417,71.42857142857143,1.0570646687987884e-05
84,5.914482746146926e-06,0.0866514162399171,84.61538461538461,0.4050113650909141,71.42857142857143,1.0490100594186114e-05
85,3.38264982695937e-05,0.08585694107756617,84.61538461538461,0.4035898898727073,71.42857142857143,9.216109905867582e-06
86,8.411291133994221e-06,0.08721364539400572,84.61538461538461,0.37514072622746825,71.42857142857143,1.2442663269714885e-05
87,2.2902808066152547e-05,0.1281606017125721,84.61538461538461,0.3768030780932266,71.42857142857143,3.079891979537161e-05
88,2.0400478499956967e-05,0.08698930278739006,84.61538461538461,0.4022336482538842,71.42857142857143,1.1125070635544154e-05
89,3.188003035567951e-05,0.09549335957544304,84.61538461538461,0.44335366806330245,71.42857142857143,8.268218422246703e-06
90,2.133295843397263e-05,0.1288634369651511,84.61538461538461,0.39624386327418026,71.42857142857143,6.459147207540373e-06
91,3.2536240144637e-06,0.13787425597248598,84.61538461538461,0.44550485681439644,71.42857142857143,1.4911685473533295e-05
92,1.416104779249998e-05,0.13060972544271704,84.61538461538461,0.44160475640571395,71.42857142857143,1.661550880966115e-05
93,1.9609405232585563e-05,0.09710678377827937,84.61538461538461,0.3960735239933021,71.42857142857143,9.225170999043307e-06
94,1.7919745942444206e-05,0.13032051162815284,84.61538461538461,0.423292407816957,71.42857142857143,1.6366704577891594e-05
95,2.3465537978431168e-05,0.12908036860048958,84.61538461538461,0.42695922133341135,71.42857142857143,4.645403002555511e-06
96,3.717654225117311e-05,0.0972919829652937,84.61538461538461,0.447363650211412,71.42857142857143,1.289024686230519e-05
97,3.0700500507572275e-06,0.08959111309237307,84.61538461538461,0.4473673090521685,71.42857142857143,8.3239773815401e-06
98,1.3384309151497504e-05,0.08799212903505002,84.61538461538461,0.3697825701454141,71.42857142857143,8.521605965522167e-06
99,3.0201565151457646e-05,0.09758775313046843,84.61538461538461,0.45205799770955285,71.42857142857143,1.291849945199183e-05
