,ADHD,ADHD,ADHD,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6895375094032651,0.12282501570435955,54.78260869565217,0.1521313669411704,42.857142857142854,0.7384732322495395
1,0.7249193062658725,0.10270640116893869,45.21739130434783,0.10388756295950079,42.857142857142854,0.8211289871689266
2,0.4873820097537888,0.13879670218579548,54.78260869565217,0.07525083676419642,64.28571428571429,2.853211568793793
3,0.9787277591810979,0.16336667838233856,46.95652173913044,0.12847660283233073,42.857142857142854,1.268394324397783
4,0.7954018607591631,0.14141153679790666,44.34782608695652,0.2795282227809356,57.14285714285714,0.5468689814106085
5,0.8807200150762748,0.13862759364686333,42.608695652173914,0.10115426295700457,50.0,0.6241123775540357
6,1.1847635557693752,0.2005215144909808,54.78260869565217,0.15980352556075791,64.28571428571429,0.43957167796767627
7,0.5973180571111988,0.1307677671778915,46.08695652173913,0.3137528687922284,57.14285714285714,0.4881003338652815
8,2.0751680854647945,0.13968414988721695,48.69565217391305,0.14166759677908408,57.14285714285714,0.9761149212690299
9,0.5267380901659536,0.14630587284945823,51.30434782608696,0.16913884197456705,28.57142857142857,0.6048997899352625
10,0.5124036498425122,0.14062147164009076,48.69565217391305,0.18009313295219154,42.857142857142854,0.5124751650525144
11,2.1516294562369422,0.1407117573761768,47.82608695652174,0.17901670156052882,57.14285714285714,0.421453875369907
12,0.19633056698096937,0.18505219534983264,48.69565217391305,0.21053655257200274,35.714285714285715,0.2205504349968332
13,0.7256357485786841,0.19905927878598767,41.73913043478261,0.1422374877496879,42.857142857142854,0.18915763652008286
14,1.590484290710713,0.4737685156044409,53.91304347826087,0.29581168726634216,64.28571428571429,0.010131183093068393
15,0.05911220273024037,0.164342011284384,53.04347826086957,0.2399448625647281,57.14285714285714,0.05014229327756684
16,0.00951592690472783,0.17693594300060073,50.43478260869565,0.16186581868436628,35.714285714285715,1.0375799391231761
17,1.5581401896677765,0.19738961601128455,49.56521739130435,0.19156085517264662,42.857142857142854,0.3308869268427085
18,0.1285543344954641,0.20531894708076015,50.43478260869565,0.21673288152844483,35.714285714285715,0.07587531656471692
19,0.02953990572626668,0.20696089162229853,53.04347826086957,0.21922394086298816,50.0,0.37894039220957426
20,0.2735479550449856,0.2856920681123467,43.47826086956522,0.315573877783822,50.0,0.2666932755413234
21,0.3175946128472861,0.27324458432425136,56.52173913043478,0.2264689399351195,42.857142857142854,0.13757167698954967
22,0.06239719530235399,0.26304902856752427,53.91304347826087,0.3108967163657911,42.857142857142854,0.3880759064109993
23,2.445339433986637e-05,0.6059521992585506,53.91304347826087,0.5345297078673191,35.714285714285715,0.1000211175499594
24,0.24234252317616417,0.27419178156219765,57.391304347826086,0.2670906079254451,42.857142857142854,0.2307640592611107
25,0.35739002425373745,0.29514473014484033,54.78260869565217,0.24947118045580505,50.0,0.16584706433927132
26,0.06917917175744444,0.30922226376381373,48.69565217391305,0.40805713507478397,50.0,0.027763616387415358
27,0.3136906115661904,0.3048496897655587,53.91304347826087,0.35155497470913943,50.0,0.14212084682639087
28,0.021306184459949157,0.3552285777616642,53.91304347826087,0.2935039399671164,50.0,0.04837011180406029
29,0.00010525962581887384,0.4065329657101586,54.78260869565217,0.34825245699125934,42.857142857142854,0.2496830596569494
30,0.0960084218374386,0.35786499795092314,52.17391304347826,0.3266600369325668,35.714285714285715,0.06627716022415986
31,0.03215418166534666,0.35701201097412383,51.30434782608696,0.4400962139171477,42.857142857142854,0.03277572657249686
32,0.5479074118277404,0.3700221789491413,53.04347826086957,0.38633984953446443,42.857142857142854,0.06632069230879183
33,0.07548771396424407,0.3685164471657009,51.30434782608696,0.4895273775019682,50.0,0.003552266959507494
34,1.0713175470040937,0.42428037992337575,53.04347826086957,0.329960138923681,50.0,0.004497538188423867
35,0.008782630510572022,0.40277494734066077,55.65217391304348,0.35984384441091144,42.857142857142854,0.005015164334361354
36,0.15741324404611318,0.4430944885102891,54.78260869565217,0.3602913062871436,42.857142857142854,0.004404312638306697
37,0.9085366563253992,0.45297477778786915,53.91304347826087,0.4332929024710234,42.857142857142854,0.13643948323880314
38,0.001432964243720964,0.4902550715337154,53.91304347826087,0.44924519647683514,42.857142857142854,0.11883044284449279
39,0.0015778513855790725,0.4585209227007819,52.17391304347826,0.5465431122729049,42.857142857142854,0.0012548667263029597
40,0.008404455613587223,0.514594285155419,50.43478260869565,0.4412174658490123,42.857142857142854,0.0020143753540457325
41,0.03642005767432012,0.5129974185883142,50.43478260869565,0.4439164177883743,42.857142857142854,0.0005632284300694457
42,0.0019150403025238224,0.5589066092679723,52.17391304347826,0.45161593830185975,42.857142857142854,0.0026237228244277732
43,0.0016804559885562908,0.5809126364553312,52.17391304347826,0.48746771927005067,35.714285714285715,0.0013393960098944326
44,0.0039104248875734176,0.5895995608588495,53.91304347826087,0.44352619464412474,50.0,0.01624797331421707
45,0.4250054593928624,0.6465295884016465,57.391304347826086,0.5317726514296048,42.857142857142854,0.001035066966746312
46,0.004860972474600044,0.639742971160385,54.78260869565217,0.510655497679336,42.857142857142854,0.0031690114794477296
47,0.0031576207662736737,0.5788427184396907,48.69565217391305,0.686594304605365,42.857142857142854,0.00043731480907314275
48,0.0013938560186833747,0.6235403849111972,53.04347826086957,0.44846984266041584,57.14285714285714,0.00035328660330992515
49,0.0035127822995402063,0.6808451652203873,56.52173913043478,0.5289567222174014,57.14285714285714,0.018279530409802635
50,0.3118014937801771,0.6897881831107537,56.52173913043478,0.5361809829629764,50.0,0.0007591276893170628
51,0.00010779637979348355,0.6057246251846191,49.56521739130435,0.6293257781233984,42.857142857142854,0.002802904472104312
52,0.00024140333480474004,0.6848665663590168,52.17391304347826,0.5518291124154391,42.857142857142854,0.003659215936696518
53,7.853087495669021e-05,0.6532974891608597,54.78260869565217,0.47675720046980935,35.714285714285715,0.0007822359357986156
