,DEL15q11_2,DEL15q11_2,DEL15q11_2,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.914094083427228,0.08881193630171692,60.97560975609756,0.0648756900332656,76.37795275590551,0.6448363373053025
1,0.7090888053428865,0.0875781550798722,63.41463414634146,0.07979828258044498,66.14173228346458,0.38311162339289934
2,0.8490269650330939,0.08995102901019668,60.97560975609756,0.05679224486172758,76.37795275590551,0.7508462565939947
3,0.6552904677037942,0.10015268781570813,68.29268292682927,0.07362805188807288,74.80314960629921,0.40131960566497815
4,0.4232654035165358,0.07547392560069169,65.85365853658537,0.07459117684217359,80.31496062992126,0.21685469418806952
5,1.3214310737222408,0.13989742376923245,63.41463414634146,0.07756828253339501,77.16535433070865,0.10583107970036831
6,0.39460147572732096,0.09209668441607953,58.536585365853654,0.10209268671716176,80.31496062992126,0.08713569603670777
7,0.5147175562638993,0.155516377456266,60.97560975609756,0.09742319222475752,77.95275590551181,0.02363324733735695
8,0.7840919100700731,0.1604152485837574,56.09756097560976,0.10309877391274726,76.37795275590551,0.21118047070792653
9,0.20094560675970446,0.1335119139214541,63.41463414634146,0.109826069164863,80.31496062992126,0.0016746886692568998
10,0.22338365020813825,0.2088301990667821,48.78048780487805,0.10789207126633114,77.16535433070865,0.02791049705629361
11,0.021219865701031064,0.145029154224746,56.09756097560976,0.12600892646756792,77.95275590551181,0.01223396245600358
12,0.02661537566747954,0.16234873107290992,60.97560975609756,0.14023688518984304,77.95275590551181,1.2955186313779282e-05
13,0.004025257354289227,0.23079178389555174,58.536585365853654,0.13968730957645453,79.52755905511812,0.011895601200639443
14,0.0044763798030838815,0.1410628221762226,65.85365853658537,0.14399558594768586,79.52755905511812,0.0004190099711763833
15,0.0029433094521127173,0.25163293847739393,63.41463414634146,0.1479660746649233,79.52755905511812,0.00042773411562608665
16,0.0016282057019340681,0.14938337777970928,65.85365853658537,0.15101839736988784,77.95275590551181,0.0010046529571318536
17,0.0010295668188197052,0.1574374403530742,65.85365853658537,0.15218944026846593,77.95275590551181,0.00013019785277986932
18,0.002527873055878812,0.16194113195905968,65.85365853658537,0.15467064322511484,77.95275590551181,0.00015943632661339206
19,0.00015628182964501534,0.16498099401559832,68.29268292682927,0.1571567070746147,78.74015748031496,1.5208419864226068e-05
20,0.00032871141050880347,0.223024740229406,65.85365853658537,0.15522009688850832,78.74015748031496,0.0001356602317385319
21,0.0010187758378043111,0.16697671759794636,65.85365853658537,0.15633236589211946,77.95275590551181,1.4011378524310337e-05
22,0.00028472569550421015,0.16776545875000995,68.29268292682927,0.15880963119413372,77.95275590551181,0.00017503145966226292
23,0.0008437293236129402,0.1734613927555726,65.85365853658537,0.1578153975010024,78.74015748031496,0.0001290579909111592
24,0.00024293069662289975,0.17283458270774651,65.85365853658537,0.15892010036254312,78.74015748031496,5.454642962516762e-05
25,0.0002855831009428891,0.1782714992836304,65.85365853658537,0.16122397148597645,78.74015748031496,0.00011164141098582427
26,0.0004257544528664304,0.176921291978279,65.85365853658537,0.16167398066323863,78.74015748031496,6.135249824026365e-05
27,0.00043255179059926275,0.1785295982620835,65.85365853658537,0.16241133268050456,78.74015748031496,5.9860094065309123e-05
28,0.0007479434120755095,0.2792444903998448,65.85365853658537,0.16204242028633084,78.74015748031496,0.00020784798227926502
29,0.0002665852693278675,0.18186223032523444,65.85365853658537,0.16527700195310077,78.74015748031496,1.8601534832849323e-06
30,0.00030137020183731197,0.19709207494228945,68.29268292682927,0.16443615741105697,78.74015748031496,1.9231078994468664e-05
31,0.00027361074815759374,0.2022825446406095,65.85365853658537,0.16594556103876576,77.95275590551181,9.535347257165383e-06
32,0.00019714916820324398,0.1868160051662476,65.85365853658537,0.16508286835030858,78.74015748031496,6.18440031940016e-05
33,0.00026185995723439405,0.1880588959310449,65.85365853658537,0.16708953036369756,77.95275590551181,7.68768856730112e-05
34,0.0001432822894948741,0.19423208890376092,65.85365853658537,0.16796995378900703,78.74015748031496,9.579868777131774e-05
35,0.00014503497691500245,0.3427290047771792,65.85365853658537,0.1705401186668481,77.95275590551181,3.7717313467969e-05
36,6.329748028489958e-05,0.1966518319653754,65.85365853658537,0.1700539990495218,78.74015748031496,7.387308116949525e-05
37,9.008418724497547e-05,0.3181936788351631,65.85365853658537,0.17167562608268486,77.95275590551181,0.00013428223096304898
38,8.234344635191224e-05,0.1938146071424316,65.85365853658537,0.17108092620163243,77.95275590551181,9.138606340199102e-06
39,0.0003395923315273081,0.2782083329170951,65.85365853658537,0.17204775699001632,77.95275590551181,2.2137029491791308e-05
40,5.111058370708804e-05,0.1978293635120524,68.29268292682927,0.17105657580034483,77.95275590551181,2.5425157267640498e-05
41,9.261658519822753e-05,0.20299002042198783,65.85365853658537,0.1750464724016669,77.95275590551181,4.755024061129074e-05
42,5.084269481694515e-05,0.1981941096359949,65.85365853658537,0.1744507067226332,77.95275590551181,4.269336843954112e-05
43,7.590816655984756e-05,0.27960096382554855,68.29268292682927,0.17758949097301155,78.74015748031496,2.7721821389917923e-05
44,0.00010974779916173656,0.20086523507142526,68.29268292682927,0.1734809158036284,78.74015748031496,1.1221010534406512e-05
