,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,1523.0338739771037,368.4727844164272,0.0,0.0,0.0,0.0,0.0
1,172.6429919110934,199.84389202817624,0.0,0.0,0.0,0.0,0.0
2,657.0312959733025,743.8539286146581,0.0,0.0,0.0,0.0,0.0
3,317.01140775301593,471.2057006037908,0.0,0.0,0.0,0.0,0.0
4,195.66713223685437,228.53615200715814,0.0,0.0,0.0,0.0,0.0
5,266.40138577004393,148.10273170417997,0.0,0.0,0.0,0.0,0.0
6,115.80535693319126,131.88519518812976,0.0,0.0,0.0,0.0,0.0
7,69.53026312456424,153.4931788819081,0.0,0.0,0.0,0.0,0.0
8,121.40576310790784,84.93793210746558,0.0,0.0,0.0,0.0,0.0
9,25.80425364700117,39.671443780480175,0.0,0.0,0.0,0.0,0.0
10,92.5370553848244,77.18944659892685,0.0,0.0,0.0,0.0,0.0
11,1.313352250183403,46.61024316936049,0.0,0.0,0.0,0.0,0.0
12,29.478804511297128,39.52767921102946,0.0,0.0,0.0,0.0,0.0
13,42.19579424263688,66.96795071125659,0.0,0.0,0.0,0.0,0.0
14,2.9557119145665083,42.456464366057794,0.0,0.0,0.0,0.0,0.0
15,2.162500548884938,46.24494774153897,0.0,0.0,0.0,0.0,0.0
16,10.400748402429134,41.92465482108328,0.0,0.0,0.0,0.0,0.0
17,0.2212845806862121,104.03765334361105,0.0,0.0,0.0,0.0,0.0
18,2.274020425871279,32.40027212537863,0.0,0.0,0.0,0.0,0.0
19,8.710933333446201,55.21026293186446,0.0,0.0,0.0,0.0,0.0
20,19.98585285608395,36.5435967078154,0.0,0.0,0.0,0.0,0.0
21,7.050387897484447,44.613935902529334,0.0,0.0,0.0,0.0,0.0
22,41.765511612753905,30.20052574398918,0.0,0.0,0.0,0.0,0.0
23,19.94885438339245,75.76453319070313,0.0,0.0,0.0,0.0,0.0
24,1.8998109145593043,43.49817200541447,0.0,0.0,0.0,0.0,0.0
25,0.2896032113619051,29.70908445327806,0.0,0.0,0.0,0.0,0.0
26,1.3549745785741913,68.04957934963194,0.0,0.0,0.0,0.0,0.0
27,5.663505870573438,39.26283421353114,0.0,0.0,0.0,0.0,0.0
28,24.38728571438352,33.39568705651931,0.0,0.0,0.0,0.0,0.0
29,0.6806469644233262,51.106249284923706,0.0,0.0,0.0,0.0,0.0
30,27.31640323300423,34.349161792597414,0.0,0.0,0.0,0.0,0.0
31,4.189735853286654,45.52155424580508,0.0,0.0,0.0,0.0,0.0
32,1.712273070979655,35.27510306376551,0.0,0.0,0.0,0.0,0.0
33,1.901692731666484,53.30313715196249,0.0,0.0,0.0,0.0,0.0
34,5.7371927301488945,48.06848728417152,0.0,0.0,0.0,0.0,0.0
35,1.3093048753189704,36.57242221159637,0.0,0.0,0.0,0.0,0.0
36,4.798917584124801,55.72624172052906,0.0,0.0,0.0,0.0,0.0
37,3.877675031222013,58.614725219720036,0.0,0.0,0.0,0.0,0.0
38,16.728061270422437,26.520757729067988,0.0,0.0,0.0,0.0,0.0
39,18.348859114005045,90.31232585886444,0.0,0.0,0.0,0.0,0.0
40,16.27950767013554,25.49979282199438,0.0,0.0,0.0,0.0,0.0
41,1.289829423085263,52.39252323558257,0.0,0.0,0.0,0.0,0.0
42,0.08411199782470975,44.76354713767378,0.0,0.0,0.0,0.0,0.0
43,0.2580296763631823,43.55872954908907,0.0,0.0,0.0,0.0,0.0
44,0.6800529189300242,42.66456177168727,0.0,0.0,0.0,0.0,0.0
45,1.8295728962289333,36.46357963272631,0.0,0.0,0.0,0.0,0.0
46,2.3380068197301056,30.63698489915182,0.0,0.0,0.0,0.0,0.0
47,7.59118569976032,53.59974193704352,0.0,0.0,0.0,0.0,0.0
48,0.13460740784377578,56.83754206135657,0.0,0.0,0.0,0.0,0.0
49,0.8282071381884308,30.612818763527763,0.0,0.0,0.0,0.0,0.0
50,1.2340549324811152,43.71699386145132,0.0,0.0,0.0,0.0,0.0
51,2.6064532779876215,91.42646447714293,0.0,0.0,0.0,0.0,0.0
52,1.8916047069701412,29.263680222364208,0.0,0.0,0.0,0.0,0.0
53,64.54766179786523,24.066121705277148,0.0,0.0,0.0,0.0,0.0
54,53.63847440994883,133.78353637888657,0.0,0.0,0.0,0.0,0.0
55,8.005690439480633,21.966462295695344,0.0,0.0,0.0,0.0,0.0
56,7.5746271721338925,133.84202347160502,0.0,0.0,0.0,0.0,0.0
57,119.12679132476941,232.20529090903648,0.0,0.0,0.0,0.0,0.0
58,6.844241796035341,38.13623035962675,0.0,0.0,0.0,0.0,0.0
59,47.88345167747606,42.043529764007424,0.0,0.0,0.0,0.0,0.0
60,17.280307525592182,75.87840773816353,0.0,0.0,0.0,0.0,0.0
61,10.096620943944712,30.553956020409096,0.0,0.0,0.0,0.0,0.0
62,5.377404140309865,110.07431406584817,0.0,0.0,0.0,0.0,0.0
63,16.796549004556564,59.802297101666525,0.0,0.0,0.0,0.0,0.0
64,3.066766297405202,50.13023163426785,0.0,0.0,0.0,0.0,0.0
65,1.3564278900936744,31.440861430402997,0.0,0.0,0.0,0.0,0.0
66,0.2949478688336311,29.47916783268506,0.0,0.0,0.0,0.0,0.0
67,0.8703648057847219,50.54692729588765,0.0,0.0,0.0,0.0,0.0
68,1.162289758786049,28.46296819863257,0.0,0.0,0.0,0.0,0.0
69,4.5422209807342036,41.89616391823394,0.0,0.0,0.0,0.0,0.0
70,0.03264917937364895,49.6554722128523,0.0,0.0,0.0,0.0,0.0
71,0.8642065163048089,44.791206693921765,0.0,0.0,0.0,0.0,0.0
72,2.7884765818258828,28.33567465405934,0.0,0.0,0.0,0.0,0.0
73,19.76267477128448,161.35998050416703,0.0,0.0,0.0,0.0,0.0
74,81.00744557966013,186.06320844568347,0.0,0.0,0.0,0.0,0.0
75,55.60576987136127,37.8084802956475,0.0,0.0,0.0,0.0,0.0
76,33.39565271010169,35.34667252820247,0.0,0.0,0.0,0.0,0.0
77,7.827987009308244,77.58866583361996,0.0,0.0,0.0,0.0,0.0
78,7.292028757789904,31.395653500958858,0.0,0.0,0.0,0.0,0.0
79,31.382310025344154,98.86184241308065,0.0,0.0,0.0,0.0,0.0
80,10.343283659584063,27.8767282915793,0.0,0.0,0.0,0.0,0.0
81,9.140496589102693,67.40456269463587,0.0,0.0,0.0,0.0,0.0
82,25.189041339442078,29.884414949697096,0.0,0.0,0.0,0.0,0.0
83,7.8788811405267865,97.32264622118872,0.0,0.0,0.0,0.0,0.0
84,7.243149302356731,51.19463004579311,0.0,0.0,0.0,0.0,0.0
85,7.145415313185863,42.657406964760575,0.0,0.0,0.0,0.0,0.0
86,1.27277254910598,36.45272974353782,0.0,0.0,0.0,0.0,0.0
87,1.2319768769633195,47.10043819880664,0.0,0.0,0.0,0.0,0.0
88,0.062463453578353666,30.600716231575923,0.0,0.0,0.0,0.0,0.0
89,13.964464555640124,94.66753024885253,0.0,0.0,0.0,0.0,0.0
90,1.8029477562576286,31.32870933471178,0.0,0.0,0.0,0.0,0.0
91,1.0360179529808056,59.31493523462179,0.0,0.0,0.0,0.0,0.0
92,4.553306186531698,30.84308288122112,0.0,0.0,0.0,0.0,0.0
93,0.10178689227727794,52.33340342568067,0.0,0.0,0.0,0.0,0.0
94,3.5751269079909562,39.46001940087082,0.0,0.0,0.0,0.0,0.0
95,2.9209093633922425,59.03248719845331,0.0,0.0,0.0,0.0,0.0
96,7.7984739142246475,41.70494479395785,0.0,0.0,0.0,0.0,0.0
97,2.3256023360254554,42.55183436956399,0.0,0.0,0.0,0.0,0.0
98,3.4225451989015356,44.89736531898557,0.0,0.0,0.0,0.0,0.0
99,0.991402967680646,52.73480256505749,0.0,0.0,0.0,0.0,0.0
