,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6923506349084563,0.6930845038357452,56.38297872340425,0.47323908730158726,0.034722221394379936,0.08333333333333333,0.02222222276031971,0.6930799560513627,51.96850393700787,0.49062500000000003,0.33759921230375767,0.37916667200624943,0.32916667219251394,0.6926278286931138,0.5954602904997808,67.74193548387096,0.8166666666666667,0.0,0.0,0.0,1.081410097317377,0.7661977140642885,29.411764705882355,0.4613095238095238,0.29629630347092945,0.20833333333333334,0.6666666666666666,0.8280659137843127,0.6927975124974896,66.66666666666666,0.45,0.0,0.0,0.0,0.693960973606718,0.6933792671237197,42.857142857142854,0.6,0.0,0.0,0.0,0.69301818782252,0.6902797081175422,50.0,0.71875,0.6666666865348816,0.5,1.0,0.8983296297444653,0.6932248404115618,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6943040649345352,0.6888151568933586,55.65217391304348,0.5436507936507937,0.02222222089767456,0.06666666666666667,0.013333333532015483,0.6896164580997438,0.7039933692486146,43.90243902439025,0.5472222222222222,0.5080031206210455,0.375,0.8333333333333334,0.7067808528166895
1,0.6930926147622022,0.6930993382922523,55.85106382978723,0.49657738095238096,0.07916666691501935,0.16666666666666666,0.05347222276031971,0.6929370377607315,57.48031496062992,0.5542410714285715,0.0,0.0,0.0,0.6933744996887122,0.6877957351022091,67.74193548387096,0.48333333333333334,0.1666666716337204,0.25,0.125,0.7467364638739017,0.7134153363942243,29.411764705882355,0.5888888888888889,0.31515152255694073,0.20833333333333334,0.6666666666666666,0.6928938050850468,0.67556400315151,88.88888888888889,0.6833333333333333,0.4285714328289032,0.375,0.5,0.772125963212409,0.6944312128382479,57.14285714285714,0.39999999999999997,0.701298713684082,0.625,0.800000011920929,0.6892311236944014,0.6842730834113272,50.0,0.6875,0.0,0.0,0.0,1.0402768352908103,0.6932061138435799,28.57142857142857,0.6666666666666666,0.444444477558136,0.3333333432674408,0.6666666865348816,0.6929944091774607,0.6857827082788588,53.91304347826087,0.5063888888888889,0.02222222089767456,0.06666666666666667,0.013333333532015483,0.6521863651091536,0.676720319019844,56.09756097560976,0.6555555555555556,0.0,0.0,0.0,1.2232645151961923
2,0.6925828333604778,0.693147790241419,44.680851063829785,0.41649305555555555,0.5820605444411436,0.4427083333333333,0.9583333333333334,0.6869229173661499,59.055118110236215,0.7703125000000001,0.05625000037252903,0.125,0.03645833395421505,0.6915062130077908,0.6232448964302089,67.74193548387096,0.8147321428571428,0.0,0.0,0.0,0.5604640697454467,0.730896626552445,29.411764705882355,0.6388888888888888,0.31515152255694073,0.20833333333333334,0.6666666666666666,0.6303059416157477,0.630676153286926,66.66666666666666,0.65,0.0,0.0,0.0,0.6982948609120524,0.6932469482059894,42.857142857142854,0.26666666666666666,0.34285715222358704,0.5,0.2666666731238365,0.6945677731869047,0.6738617845701453,50.0,0.65,0.0,0.0,0.0,0.690760907711081,0.688183769791818,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.6583656133566848,0.7992303923188134,54.78260869565217,0.49301587301587296,0.0,0.0,0.0,0.5612473066105069,0.6756689418115461,56.09756097560976,0.7069444444444445,0.0,0.0,0.0,0.7082912021302175
3,0.5619410817318365,0.7843071295080013,44.680851063829785,0.5369295634920634,0.576321837802728,0.4375,0.9583333333333334,0.6212333357190143,69.29133858267717,0.7433035714285715,0.6362321823835373,0.6233631046488881,0.7104166727513075,0.18269367978718912,0.5271643983609253,67.74193548387096,0.8583333333333333,0.0,0.0,0.0,0.580929367105746,0.5916438525237112,70.58823529411765,0.5625,0.5555555621782938,0.6666666666666666,0.5,0.4869943107548316,0.6517221388749125,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,1.4126156117004853,0.6933236524396459,42.857142857142854,0.3125,0.5,0.5,0.5,0.6931605809469183,0.8153370122747411,50.0,0.5833333333333333,0.0,0.0,0.0,0.7245823280614969,0.6936053037934792,57.14285714285714,0.16666666666666666,0.0,0.0,0.0,0.7654891802335093,0.7056340538267157,55.65217391304348,0.49412698412698414,0.08222222129503885,0.2,0.052222223083178206,0.4291886099033424,0.7033028425083069,43.90243902439025,0.5909722222222222,0.5080031206210455,0.375,0.8333333333333334,0.7466722802265056
4,0.6896195648379143,0.6929893493730019,44.680851063829785,0.39627976190476183,0.5995930135250092,0.4479166666666667,1.0,0.5823338842687686,71.65354330708661,0.8346354166666666,0.6348214466124773,0.6614583432674408,0.6593750081956387,0.7407684593814098,0.5376445089401032,67.74193548387096,0.7851190476190475,0.0,0.0,0.0,0.3687551430416685,0.6671825014714853,41.17647058823529,0.6944444444444445,0.27705628673235577,0.19166666766007742,0.5,0.9247966248358857,0.6659953995582844,55.55555555555556,0.75,0.3333333432674408,0.25,0.5,0.8766681464349281,0.6893118548627832,42.857142857142854,0.46875,0.5584415197372437,0.5476190596818924,0.625,0.6945752230134707,0.6814518740450686,60.0,0.55,0.7999999821186066,0.7142857164144516,1.0,0.8390055938133645,0.6836008048231074,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6938779221247449,0.6978418559816164,54.78260869565217,0.5036904761904762,0.0,0.0,0.0,0.7213418652261588,0.6621248940139562,53.65853658536586,0.6854166666666667,0.5252414296070734,0.4027777835726738,0.8333333333333334,0.6538034769702251
5,0.6923575173015969,0.6930307062234468,44.680851063829785,0.47222222222222227,0.565641775727272,0.4433531792213519,0.8826388890544573,0.5381014050691189,69.29133858267717,0.8000000000000002,0.48179564252495766,0.6979166679084301,0.39270833786576986,0.7252400635816928,0.5397432981717801,70.96774193548387,0.7666666666666667,0.125,0.25,0.0833333358168602,0.5007837995582823,0.5141574628783891,82.35294117647058,0.6888888888888888,0.3888888955116272,0.6666666666666666,0.2777777810891469,0.36751034262344817,0.655355661511547,44.44444444444444,0.5166666666666666,0.25,0.20000000298023224,0.3333333432674408,0.6580548667600633,0.6934398347352236,42.857142857142854,0.25,0.45000000298023224,0.5,0.4166666716337204,0.6926836348345655,0.6541329475099944,60.0,0.34375,0.6666666865348816,0.550000011920929,0.875,0.8531619470422447,0.7239514293287161,28.57142857142857,0.25,0.2857142686843872,0.25,0.3333333432674408,0.690917385794033,0.7295005123654628,54.78260869565217,0.5725,0.0,0.0,0.0,0.5967334282640879,0.6712386040760305,58.536585365853654,0.6840277777777777,0.06666666766007741,0.16666666666666666,0.041666666666666664,0.7069955557652743
6,0.6937318990471194,0.6899987065324432,44.680851063829785,0.4549107142857143,0.6066563222557306,0.4479166666666667,1.0,0.6593181737145997,73.22834645669292,0.8224702380952381,0.5135912764817476,0.7916666679084301,0.42291667126119137,0.2696162433180122,0.751432953996104,70.96774193548387,0.9166666666666666,0.1666666716337204,0.25,0.125,0.1933039266080343,0.4547455595373074,82.35294117647058,0.7222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4616608622210185,0.6388688552875569,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.8214514321646224,0.6938727034219389,28.57142857142857,0.25,0.2916666716337204,0.375,0.25,0.6856437448612137,0.6474874363597016,50.0,0.5166666666666666,0.1428571492433548,0.25,0.10000000149011612,0.8495049815785767,0.8366740845522828,57.14285714285714,0.0,0.0,0.0,0.0,0.6931897925673025,0.9897658821806339,54.78260869565217,0.5405555555555556,0.0,0.0,0.0,0.9048093000749381,0.6606046152350031,63.41463414634146,0.7215277777777778,0.1785714328289032,0.3333333333333333,0.12222222487131755,0.6097091802280081
7,0.6961272220784765,0.6915397262605287,44.680851063829785,0.5341021825396827,0.5970844104886055,0.4479166666666667,1.0,0.6356571200452431,74.80314960629921,0.8654761904761906,0.5498511977493763,0.8125000037252903,0.46458333637565374,0.375908801475851,0.7901195458171761,74.19354838709677,0.86875,0.1666666716337204,0.25,0.125,0.01388784143362607,0.42208235268551814,82.35294117647058,0.7222222222222222,0.5555555621782938,0.6666666666666666,0.5,0.3727340979220747,0.643688571012253,33.33333333333333,0.45,0.0,0.0,0.0,0.6911394001561447,0.6937320633622689,42.857142857142854,0.6041666666666667,0.0,0.0,0.0,0.6943881680155343,0.6621608270277798,60.0,0.6166666666666667,0.7999999821186066,0.7142857164144516,1.0,0.6231103139879739,0.8333509571887012,57.14285714285714,0.08333333333333333,0.0,0.0,0.0,0.6587315361851683,0.796372836271619,53.91304347826087,0.5011111111111111,0.022222222884496053,0.03333333333333333,0.016666666666666666,0.5312013688335051,0.6735023455326508,58.536585365853654,0.6319444444444444,0.11111111442248027,0.16666666666666666,0.08333333333333333,0.538859903794915
8,0.67066217911329,0.6920012289034376,44.680851063829785,0.530530753968254,0.5993599134186903,0.4479166666666667,1.0,0.46889007689708756,75.59055118110236,0.8807291666666667,0.7044642884284258,0.7177083436399698,0.7666666693985462,0.6501760632331427,0.4691634034878649,83.87096774193549,0.875,0.658333346247673,1.0,0.5000000074505806,0.3258000886571268,0.4430418340983307,76.47058823529412,0.8333333333333334,0.2857142885526021,0.25,0.3333333333333333,0.3813136294583045,0.664279180179766,77.77777777777779,0.65,0.375,0.30000001192092896,0.5,0.6894663708767518,0.6938912340784819,21.428571428571427,0.4111111111111111,0.0,0.0,0.0,0.6943539947467193,0.63165095440269,60.0,0.5833333333333333,0.38461539149284363,0.3125,0.5,0.5738228698550987,0.6934604072182944,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.6893980110448877,0.7053094792417117,55.65217391304348,0.48948412698412697,0.17698412934939067,0.3333333333333333,0.12777778009573618,0.9663825151901403,0.6555365474552469,63.41463414634146,0.6346230158730158,0.4825396885474523,0.5972222263614336,0.5277777860562006,0.7133306883346606
