,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.2514067129113176,0.4907163623203216,77.95275590551181,0.837686011904762,0.6661886777728796,0.7187500055879354,0.6625000052154064,0.6352873775468039,61.702127659574465,0.6548363095238096,0.45745250831047696,0.5902777823309103,0.4243055625508229,0.5776824450611787,0.3829271673652811,83.87096774193549,0.7625,0.5666666775941849,0.75,0.4583333432674408,1.7600802584233923,0.5317091606804382,64.70588235294117,0.8055555555555555,0.4404761989911397,0.3333333432674408,0.6666666666666666,0.49181139127779455,0.6817155821018321,55.55555555555556,0.41666666666666663,0.75,0.6666666716337204,1.0,0.7178829401126761,0.6459035237526413,57.14285714285714,0.6041666666666667,0.5666666775941849,0.625,0.5833333432674408,0.4778146113068221,0.6571398859337794,60.0,0.6166666666666667,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.6521252407585105,0.6931888752647195,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6930990613958927,0.8474103547878077,54.78260869565217,0.47563492063492063,0.0,0.0,0.0,0.4962462669969357,0.668814238253992,43.90243902439025,0.6611111111111111,0.658508171637853,0.5208333333333334,1.0,0.6979480802267062
10,0.4213184755196445,0.46100177145715887,77.95275590551181,0.8708705357142857,0.6714781876653433,0.7479166705161333,0.6406250037252903,0.6474202971629048,62.23404255319149,0.6903025793650793,0.34910714626312256,0.5625,0.2694444501151641,0.6234192329375834,0.41295656169730693,87.09677419354838,0.9270833333333333,0.7500000149011612,1.0,0.625,0.11488943162441236,0.36043416961849956,82.35294117647058,0.8333333333333334,0.4888888994852702,0.3888888955116272,0.6666666666666666,0.050574005284339515,0.6829769056820078,55.55555555555556,0.65,0.3333333432674408,0.25,0.5,0.7564956822587005,0.8516626551856762,42.857142857142854,0.59375,0.0,0.0,0.0,0.3572686812465665,0.6709445483721719,70.0,0.6833333333333333,0.4545454680919647,0.4166666567325592,0.5,0.5278508793181498,0.6924093417611142,42.857142857142854,0.5833333333333334,0.0,0.0,0.0,0.6927455268210431,0.739842965327319,55.65217391304348,0.4513888888888889,0.11904761989911397,0.23333333333333334,0.09111111164093018,0.7060116584351762,0.6681496478095649,46.34146341463415,0.6618055555555556,0.5042994121710459,0.3769841293493907,0.777777781089147,0.7026478730250897
11,0.43494427269532643,0.45518578731782267,78.74015748031496,0.8330729166666667,0.7309180404990911,0.699255958199501,0.8020833358168602,0.6367605332413107,62.23404255319149,0.7140128968253968,0.5016113643844923,0.5722222259889046,0.5437500036011139,0.4395421536345771,0.4753449658464271,83.87096774193549,0.8645833333333334,0.7678571343421936,0.9166666716337204,0.7083333358168602,0.34470110743204635,0.2674308913457869,88.23529411764706,0.8333333333333334,0.5,0.6666666666666666,0.4444444477558136,0.5262902238698632,0.6982467332653426,44.44444444444444,0.6833333333333333,0.29999998211860657,0.2142857164144516,0.5,0.6920126819979924,1.2220199062505661,42.857142857142854,0.6875,0.0,0.0,0.0,0.24527194404223,0.630943013556494,70.0,0.84375,0.4000000059604645,0.3333333432674408,0.5,0.6593539084108887,0.6848388206765122,28.57142857142857,0.5833333333333334,0.444444477558136,0.3333333432674408,0.6666666865348816,0.6909841287186215,0.8033718863926622,51.30434782608696,0.45333333333333337,0.06666666865348816,0.08888888955116273,0.055555556217829385,0.5775264553508916,0.6974489196590579,43.90243902439025,0.6638888888888889,0.5048951158920923,0.375,0.8333333333333334,0.675576831684819
12,0.5949958616711968,0.7671062320661536,66.14173228346458,0.8759672619047618,0.31160714477300644,0.5625,0.2385416692122817,0.9256285054326281,47.87234042553192,0.6253472222222222,0.5980144937833151,0.4497023858129978,0.9222222243746122,0.851109400026626,0.6282425960778586,74.19354838709677,0.9083333333333333,0.25,0.5,0.1666666716337204,0.9806804118131921,0.4539512312986484,82.35294117647058,0.7440476190476191,0.22222222884496054,0.3333333333333333,0.16666666666666666,0.5230321718077249,0.8964479240679609,44.44444444444444,0.45,0.25,0.20000000298023224,0.3333333432674408,0.6012693418545283,0.78193514421877,42.857142857142854,0.71875,0.20000000298023224,0.5,0.125,0.24139497954296363,0.753781877969342,60.0,0.40625,0.20000000298023224,0.5,0.125,0.5484435550178269,0.7400567102440263,42.857142857142854,0.16666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6288226087565724,0.7449093088198308,50.43478260869565,0.5711111111111111,0.4889418085416158,0.4977777828772863,0.5577777842680613,0.5713324317852656,0.6954662459523184,43.90243902439025,0.5645833333333333,0.5151515305042267,0.375,0.8333333333333334,0.6120975042977338
13,0.3320059712778743,0.5681112225525787,75.59055118110236,0.8346354166666667,0.5785894840955734,0.7395833376795053,0.5083333402872086,0.6773220574036688,62.23404255319149,0.6744791666666666,0.6270623045663039,0.5743055623024702,0.7307539731264114,0.913568673282955,0.5316045434822894,83.87096774193549,0.7696428571428572,0.5138889104127884,0.625,0.45000000298023224,0.30542866238623584,0.2766228876125125,88.23529411764706,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.46341165645107446,0.7562581070952294,55.55555555555556,0.41666666666666663,0.75,0.6666666716337204,1.0,0.9289526735918829,0.744034227468234,42.857142857142854,0.5,0.0,0.0,0.0,0.24275615516287916,0.6972255704796049,50.0,0.55,0.7727272808551788,0.6875,1.0,0.5510829251483405,0.7869611275214261,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6787698177890515,0.8718178652160217,50.43478260869565,0.5389285714285715,0.20365079442660014,0.31111111442248024,0.1773015896479289,0.6122761412440874,0.6831424022772398,51.21951219512195,0.6680555555555555,0.516498327255249,0.4087301691373189,0.7583333353201548,0.6291200550371698
14,0.40461293159512784,0.5387034791330498,74.80314960629921,0.8538318452380953,0.7100198548287153,0.7166666742414236,0.7541666701436043,0.677763255578912,59.57446808510638,0.6437996031746032,0.5517272166907787,0.5398809593170881,0.6152777820825577,0.30739374026772576,0.5273826614434685,83.87096774193549,0.8083333333333333,0.5541666746139526,0.75,0.4416666775941849,0.2029517902757353,0.5911633843915298,64.70588235294117,0.8333333333333334,0.4166666666666667,0.31111112236976624,0.6666666666666666,0.34822856163013555,0.8108559323374046,55.55555555555556,0.45833333333333337,0.75,0.6666666716337204,1.0,0.33364829709993615,0.5490522995532381,71.42857142857143,0.6875,0.7750000059604645,0.7083333432674408,0.875,0.3995382594816677,0.5982661048785274,70.0,0.90625,0.7083333432674408,0.625,0.875,0.4566803491172125,0.7616021936060845,28.57142857142857,0.5833333333333334,0.444444477558136,0.3333333432674408,0.6666666865348816,0.6676825767090792,1.0039253770573893,56.52173913043478,0.5163888888888889,0.0600000003973643,0.13333333333333333,0.03888888955116272,0.7956629693462464,0.6565412507612419,58.536585365853654,0.6749999999999999,0.566977471113205,0.4434523830811183,0.8333333333333334,0.6357107966781806
15,0.3161401352629131,0.47081720700640833,77.16535433070865,0.8866443452380952,0.6722628176212311,0.7208333387970924,0.6979166716337204,0.703352751796553,59.57446808510638,0.6809027777777777,0.5463955079515775,0.5263888960083326,0.6250992131729921,0.7722993461227506,0.5188914901364954,87.09677419354838,0.7654761904761905,0.6375000029802322,0.6875,0.6041666716337204,0.044377054717006474,0.2447998450552084,94.11764705882352,0.8055555555555555,0.9333333373069763,0.8888888955116272,1.0,0.1736370581805189,0.8279653706513651,44.44444444444444,0.3833333333333333,0.222222238779068,0.1666666716337204,0.3333333432674408,0.42692315616747717,1.5012750409311348,42.857142857142854,0.8333333333333333,0.0,0.0,0.0,0.14858805372357997,0.6286267018735389,50.0,0.6166666666666667,0.3333333432674408,0.5,0.25,0.4903412481218759,0.9547946755693825,28.57142857142857,0.6666666666666666,0.444444477558136,0.3333333432674408,0.6666666865348816,0.5190858912062472,0.7131259667935096,57.391304347826086,0.510436507936508,0.43318904042243955,0.5955555578072865,0.3744444489479065,0.6869606219964497,0.7241269920771986,51.21951219512195,0.5841269841269842,0.509590412179629,0.3908730174104373,0.8333333333333334,0.5053748673403844
16,0.024541479523631452,0.5973049846822056,77.16535433070865,0.8809895833333334,0.7000000067055225,0.8385416679084301,0.6416666712611914,0.7430353340497688,61.702127659574465,0.7036458333333333,0.566657654941082,0.5506944501151642,0.6388888955116272,0.7262512500825699,0.5016444611101346,87.09677419354838,0.9291666666666667,0.8333333432674408,0.9375,0.7750000059604645,0.01666638658643194,0.5119506285339464,70.58823529411765,0.8333333333333334,0.7460317611694336,0.6333333353201548,1.0,0.03186815892500039,0.7043967301791603,55.55555555555556,0.5416666666666667,0.75,0.6666666716337204,1.0,1.0882024203479517,0.6761196717625345,57.14285714285714,0.75,0.550000011920929,0.625,0.5,0.628155386608936,0.5829968673508512,60.0,0.7166666666666667,0.2857142984867096,0.5,0.20000000298023224,0.6380736352987728,0.6920775906616344,28.57142857142857,0.5833333333333334,0.444444477558136,0.3333333432674408,0.6666666865348816,0.48444023940831055,1.0837004175882563,55.65217391304348,0.4536111111111111,0.052380953232447305,0.13333333333333333,0.03333333432674408,0.7553046566898366,0.6596744363680127,48.78048780487805,0.6034722222222223,0.4937469959259033,0.44365079204241437,0.5833333333333334,0.6042127411911318
17,0.10752923055450252,0.9637711733607446,77.95275590551181,0.8777157738095237,0.603075411170721,0.7447916679084301,0.5322916731238365,0.7489832107080425,63.297872340425535,0.6525049603174603,0.3980158766110738,0.5555555559694767,0.34583333507180214,0.2631501266244193,0.6100851339909401,83.87096774193549,0.9163690476190476,0.5625,0.6875,0.5208333358168602,0.018609896580867244,0.15255064760086137,94.11764705882352,0.8333333333333334,0.6190476218859354,0.5833333333333334,0.6666666666666666,0.18318862531024532,0.7490497150438966,44.44444444444444,0.41666666666666663,0.6428571492433548,0.6000000014901161,0.75,0.2005765085404501,1.0212252083451965,50.0,0.6444444444444444,0.3928571492433548,0.75,0.2666666731238365,0.060975121724772895,0.5786920743221566,70.0,0.8125,0.8333333432674408,0.800000011920929,0.875,0.4827143284271279,0.6846926637736189,28.57142857142857,0.5833333333333334,0.444444477558136,0.3333333432674408,0.6666666865348816,0.6232473359720666,1.1944941978715564,56.52173913043478,0.5513888888888888,0.19682539701461793,0.36666666666666664,0.15444444517294567,0.5965666559546774,0.6644439112869416,48.78048780487805,0.6305555555555555,0.2928571452697118,0.375,0.261111115415891,0.7207069015673706
18,0.1358332033785023,0.4781618570330076,83.46456692913385,0.8638020833333334,0.6816964503377676,0.7718750033527613,0.6458333395421505,0.7249437731775012,63.829787234042556,0.6739583333333332,0.4190295847753684,0.6076388893028101,0.3562500017384688,0.4587021254995803,0.6651625790708143,80.64516129032258,0.875,0.5476190596818924,0.625,0.5625,0.014332295773024436,0.18578339511843725,100.0,0.8333333333333334,1.0,1.0,1.0,0.026999870498385876,0.8415670607010791,44.44444444444444,0.5166666666666666,0.25,0.20000000298023224,0.3333333432674408,0.44265040388834437,1.8420067937710158,42.857142857142854,0.71875,0.0,0.0,0.0,0.5999675306270528,0.5846208168885826,70.0,0.875,0.4000000059604645,0.3333333432674408,0.5,0.5733215903792652,0.7993766438262871,28.57142857142857,0.6666666666666666,0.444444477558136,0.3333333432674408,0.6666666865348816,0.6474907024701172,0.837438212213577,53.91304347826087,0.5950000000000001,0.4396296282609304,0.46444445153077446,0.48111111521720884,1.0710733436672095,0.6927547490174965,58.536585365853654,0.6027777777777777,0.4325396865606308,0.5250000009934107,0.46666667610406876,0.688364500037006
19,0.7749039092906662,0.8742345147521392,77.95275590551181,0.8356770833333335,0.6114087384194136,0.7552083358168602,0.5416666734963655,0.8289963719553405,61.702127659574465,0.6350694444444444,0.4197240322828293,0.5777777805924416,0.3620039739956458,0.12790388826049184,0.49877509561848143,83.87096774193549,0.9624999999999999,0.6916666775941849,0.875,0.5833333432674408,0.009709518712099706,0.3350351687107178,82.35294117647058,0.8333333333333334,0.46666666865348816,0.4166666666666667,0.6666666666666666,0.011242950114189316,0.8351794370255328,33.33333333333333,0.5416666666666667,0.222222238779068,0.1428571492433548,0.5,0.6974835328359292,0.5617134393064954,64.28571428571429,0.8,0.6607142686843872,0.75,0.6333333551883698,0.10251279457005777,0.5920389262513565,50.0,0.55,0.6428571343421936,0.625,0.6666666716337204,0.547796900544376,0.6256617651476896,28.57142857142857,0.6666666666666666,0.444444477558136,0.3333333432674408,0.6666666865348816,0.7328327298245684,1.4596229317043852,55.65217391304348,0.5499603174603175,0.13460317850112916,0.23333333333333334,0.10000000099341075,0.18485367341236367,0.7017863292388077,43.90243902439025,0.5333333333333333,0.2400793582201004,0.2638888955116272,0.2277777815858523,0.6488259464119096
20,0.0718248888311609,0.5417033486135662,77.95275590551181,0.8604166666666666,0.6785714365541935,0.8541666679084301,0.5937500074505806,0.8956286486089226,59.57446808510638,0.6714037698412699,0.5779988678793112,0.5232638977468014,0.7125000059604645,0.2220274040051848,0.6696121722800904,80.64516129032258,0.8705357142857143,0.5000000074505806,0.625,0.4375,0.03537350494970593,0.17119065385404125,94.11764705882352,0.8333333333333334,0.600000003973643,0.5555555621782938,0.6666666666666666,0.11817299747836625,0.8701827971123565,44.44444444444444,0.31666666666666665,0.222222238779068,0.1666666716337204,0.3333333432674408,1.0304841658797768,0.7929931524113668,57.14285714285714,0.84375,0.4000000059604645,1.0,0.25,0.37482332070837093,0.7940856947585536,60.0,0.375,0.6969697177410126,0.5357142984867096,1.0,0.6855668959219502,0.7881340153066747,42.857142857142854,0.5833333333333334,0.5,0.4000000059604645,0.6666666865348816,0.7217480869171167,1.1421698487889766,51.30434782608696,0.4616269841269842,0.1991534411907196,0.31111111243565875,0.15555555721124012,0.6926328082203856,0.6178401737938513,60.97560975609756,0.6479166666666667,0.48888889451821643,0.6388888905445734,0.4305555621782939,0.6391591631733056
21,0.08500983653471858,0.8636811184503691,76.37795275590551,0.8744791666666667,0.6527281850576401,0.9250000007450581,0.5562500059604645,0.8801608171033456,62.76595744680851,0.6998015873015874,0.5812671246627966,0.5506944507360458,0.6811508014798164,0.4484307451516652,0.9762420820675359,77.41935483870968,0.8958333333333334,0.2142857164144516,0.25,0.1875,1.5704540682118908,0.20097696209564814,94.11764705882352,0.8333333333333334,0.600000003973643,0.6666666666666666,0.5555555621782938,0.05801446616810617,0.9012574873289498,33.33333333333333,0.45833333333333337,0.1428571492433548,0.10000000149011612,0.25,0.3612446378721694,1.567115866818985,42.857142857142854,0.7777777777777778,0.0,0.0,0.0,0.5901887847190388,0.6359201781328332,50.0,0.5833333333333333,0.1428571492433548,0.25,0.10000000149011612,0.5067156905814238,0.7381316688736802,71.42857142857143,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.5175668915582857,1.3441655944406885,50.43478260869565,0.5565873015873015,0.47434344291687014,0.45873016615708667,0.5633333345254262,0.2922381491062981,0.586142858515983,60.97560975609756,0.7027777777777778,0.2976190497477849,0.527777781089147,0.21111111591259638,0.962520006170459
