,ASD,ASD,ASD,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6896132938902833,0.088152212262491,50.0,0.08548111946319562,72.5,0.6834215308648923
1,0.6766110169584257,0.08821453996130124,50.0,0.08236932483807892,72.5,0.6849922160084626
2,0.6901145240869542,0.08816700431085664,50.0,0.06978882724281335,72.5,0.4493695471976019
3,0.6864328461240369,0.08811875173868039,50.0,0.0765880792578034,72.5,0.6204685091546619
4,0.673584258140692,0.0878718269014449,50.0,0.07778963623380465,72.5,0.6165798426932716
5,0.6913347682885508,0.08763343088987154,56.355932203389834,0.12179843881130421,72.5,2.3571553746934724
6,1.1805341313563156,0.0971500874807662,50.42372881355932,0.30236810547342335,72.5,0.19230233686701856
7,0.7052404254516658,0.08776259744237691,50.0,0.0632354755918457,75.0,2.1712081934454828
8,0.70917065977321,0.08749648508846695,50.0,0.06365585487327616,82.5,0.44808221425517647
9,0.6896003324267969,0.08728401095713693,55.08474576271186,0.05680734340228856,77.5,1.1563868224257674
10,0.6897313178018557,0.08750330417007589,53.813559322033896,0.06414774229181826,72.5,0.294574316015003
11,0.6881356919784257,0.08711517352458237,56.779661016949156,0.11504015364059195,72.5,0.0032365110087285605
12,0.6740317941507765,0.08683084086507833,53.38983050847458,0.06826926317506002,75.0,0.5462301992786347
13,0.7091536196688771,0.08759534079001091,50.42372881355932,0.2271799546201397,72.5,0.019535186495949607
14,0.6814083439670774,0.0881311158717113,60.59322033898306,0.08939474558986801,77.5,0.4144567955128745
15,0.7052696317791481,0.09422580985603717,57.20338983050848,0.07142216930975727,85.0,1.449548426194084
16,0.6898088419286967,0.09494907680529921,55.50847457627118,0.07092723493625,80.0,0.3970846472250474
17,0.23908207333323775,0.09452318459372751,58.89830508474576,0.07247091770150467,82.5,0.004915377323908434
18,1.5553092239569697,0.09853922317026113,60.59322033898306,0.12261565223226101,75.0,0.031047841063516234
19,0.3860203589830828,0.11819944897308846,51.271186440677965,0.15333815438896187,65.0,0.0018626140888594143
20,0.24234126316536123,0.11480854711998251,56.355932203389834,0.07267106111388821,77.5,0.06853805336168131
21,0.41053349950091406,0.0993801070841537,54.23728813559322,0.1217015181917345,72.5,0.012389904691093372
22,0.4219811625002856,0.09165455308029052,59.7457627118644,0.10914676393461145,77.5,0.43352924728995984
23,1.152770615428899,0.0962845880246419,58.05084745762712,0.14922034514877827,75.0,0.07377536519253347
24,0.11104058251883091,0.11533149967664738,59.7457627118644,0.0925179803508497,82.5,0.009108096387600972
25,0.2616777975937615,0.11709148113670838,58.89830508474576,0.1302911764065415,77.5,0.005201582898893688
26,0.033340383051816275,0.11442327579920536,60.59322033898306,0.10586664788425655,85.0,0.01922621428915019
27,0.387293716187038,0.12747220499647555,58.47457627118644,0.06940350057574933,85.0,0.0349739826991748
28,0.1574717545974668,0.15351372236428926,59.32203389830508,0.11809670303455175,82.5,0.02095870408788217
29,1.3536350421925123,0.1772256808216059,61.016949152542374,0.21937895562580448,50.0,0.6230869016285187
30,0.22666173497356157,0.12120092122168215,61.86440677966102,0.08265868200651624,85.0,0.019748044734775934
31,1.1604636868677005,0.19677589030924936,57.20338983050848,0.09196464097191162,82.5,0.004774633610400113
32,0.5856660920528863,0.26761639434194534,55.50847457627118,0.1194222002851281,62.5,0.05889186331427034
33,0.10187552923440897,0.1758553862822817,61.86440677966102,0.12673941192756785,82.5,0.0006549826339362847
34,0.5893776624952883,0.12919405677305534,60.59322033898306,0.0776190368060506,82.5,0.01671478150230355
35,0.0704980761690558,0.1960384424478036,62.71186440677966,0.11959992313844207,80.0,0.0010637524252999594
36,0.02101457585104317,0.1940920285221665,58.47457627118644,0.11878655794672352,80.0,0.002072675720764335
37,1.1489549100764698,0.20959966288933693,60.16949152542372,0.12191600206910111,77.5,0.00404874713089258
38,0.008256960713023495,0.2892584181216047,59.32203389830508,0.1998181604802653,80.0,0.002153483433197815
39,0.012918591476749433,0.25282173593123014,60.59322033898306,0.1706940409737262,77.5,0.0003152214697399328
40,0.08710914773335111,0.2631196903519709,60.16949152542372,0.14724069158925768,80.0,0.008050133950372691
41,0.01169636781493498,0.25256993553143303,58.89830508474576,0.15353408149154904,77.5,0.0052657768038914384
42,0.012464521500365608,0.3405405772636061,58.89830508474576,0.14755623737452714,80.0,0.000743766857880812
43,0.0017360151082269784,0.27172827063348487,63.13559322033898,0.16985890105828574,77.5,0.001934945196314812
44,0.10285348651404991,0.22560806926396895,63.13559322033898,0.15823669672328539,77.5,1.335778770208719e-05
45,0.0020579811024976943,0.31877769511135773,58.89830508474576,0.16406180337179452,77.5,0.00011158699414082276
46,0.13734147730952206,0.3141570621550017,63.13559322033898,0.19613550892961457,77.5,0.0004722988749748854
47,0.017683200837247975,0.30870856016882015,60.59322033898306,0.1888181208079118,72.5,0.0006508318536402659
48,3.303394785723179e-05,0.35860213932565416,58.89830508474576,0.20357197290247483,75.0,2.0673020886569374e-05
49,0.004426873877969579,0.2720084705223167,62.71186440677966,0.27290804795999185,80.0,0.0009120261481679059
50,0.00014179770159901262,0.37011613518563996,60.59322033898306,0.20961383063822864,77.5,8.037487472425198e-07
51,0.10842986635718373,0.4265082003982535,60.59322033898306,0.25853102264279837,77.5,1.5998405974985708e-07
52,0.0010837289370460286,0.3316571847320326,61.016949152542374,0.1839355297691156,82.5,9.318197537980482e-05
53,3.795345606778976e-05,0.3515157990364798,61.440677966101696,0.22151290713737276,70.0,8.071193091981459e-05
54,1.481933936702809,0.46187646571867597,61.86440677966102,0.28550731831762394,67.5,4.23697249120779e-08
55,0.0007731182815422176,0.35163262496812686,60.16949152542372,0.22958729928702098,77.5,0.00015575886618180497
56,0.007981617672908796,0.42983417818190317,61.86440677966102,0.21097839111845734,77.5,8.917264375772352e-06
57,4.5194337470243856e-05,0.43213788773769096,58.05084745762712,0.21130296022524409,80.0,6.327190070296511e-07
58,0.004838571152731021,0.5714350326051119,62.28813559322034,0.24307069386944707,77.5,1.4337369825572677e-06
59,0.9692968632681386,0.49311901221626997,59.32203389830508,0.26963093802508775,80.0,1.6877095948211332e-05
