,ASD,ASD,ASD,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6855721950966984,0.08883813334083068,50.0,0.11549908920303219,50.0,0.6899753013861024
1,0.6896283162547387,0.08887297170724935,50.0,0.11449358265620695,50.0,0.691862109004283
2,0.6928854556155436,0.08880110820389794,52.991452991452995,0.11443046621392407,50.0,0.6909406602451901
3,0.6938044889906716,0.08869511568158017,54.27350427350427,0.11533738595977357,50.0,0.6933559768361673
4,0.6895193309772965,0.08894356535092529,50.0,0.1156427868618615,50.0,0.6927405566682018
5,0.6725271308922481,0.08850220222043992,54.700854700854705,0.11574894392264351,50.0,0.6700951573463918
6,0.7494017460539817,0.0890408222716664,50.0,0.11615519553968369,50.0,0.7000586932590794
7,0.7420061084991996,0.08950016485645813,50.0,0.11712693569917414,50.0,0.686272130819845
8,0.6817490857791301,0.08812337977069354,51.28205128205128,0.115149786968422,50.0,0.6845813957316649
9,0.6291565440620311,0.17409862474131285,50.427350427350426,0.1148034366728045,50.0,0.7176503879655615
10,0.42179884364121617,0.12234492834481994,57.26495726495726,0.11435365371458645,50.0,0.7390961022825313
11,0.5776067016376183,0.08688544548933498,56.837606837606835,0.11494823439963257,66.66666666666666,0.7324496844939448
12,0.5988797939661017,0.09020031406467553,55.98290598290598,0.11519834985818884,50.0,0.6962720340297108
13,0.7983416089688186,0.11841802346667857,56.41025641025641,0.1150429522954294,61.111111111111114,0.6960491891809546
14,0.6996865160003602,0.08774270577382431,55.55555555555556,0.1150356733424439,55.55555555555556,0.6804442915128532
15,0.5594744761761823,0.11343304489914123,57.692307692307686,0.1137393872052951,55.55555555555556,0.6930166180208407
16,0.4324853641609595,0.12350340110823228,56.41025641025641,0.11425615200758853,61.111111111111114,0.6932774062928897
17,0.33353530004950016,0.1294214383122301,56.41025641025641,0.11497758663307175,61.111111111111114,0.6867943015753175
18,0.2937017691037549,0.1065180535996951,57.26495726495726,0.11090252727157618,50.0,0.6774893748656697
19,0.6364565460361277,0.12474407613817859,57.692307692307686,0.09572907567849694,55.55555555555556,0.6910448120959046
20,0.3333101644193098,0.1354172517080662,58.119658119658126,0.10216224406309289,61.111111111111114,0.6399129281074355
21,0.4061670589301042,0.097825674914132,61.111111111111114,0.1045809594367636,50.0,1.4344673924956899
22,0.06513071845087896,0.12988225630359476,61.111111111111114,0.14942740137261673,50.0,0.58544972271105
23,0.6376790661720386,0.10598005360279245,59.82905982905983,0.11940824771570432,55.55555555555556,0.462375619672661
24,0.08796473324882546,0.13501461965048867,60.256410256410255,0.1017473705039311,44.44444444444444,0.9874531415223257
25,0.15154025292351297,0.1246431378249811,61.111111111111114,0.10133726489370189,61.111111111111114,0.5343617458695
26,0.06953118837753063,0.13024553294953295,57.26495726495726,0.1380069958285063,55.55555555555556,0.6978965494641789
27,0.14747531703960243,0.14399549851297275,53.84615384615385,0.12928694270325328,55.55555555555556,1.0122416453008969
28,0.40175102541309665,0.15916151746154192,59.401709401709404,0.1270872012879008,44.44444444444444,0.03046303383347361
29,0.09760154413466351,0.1561973199957081,62.39316239316239,0.15675140363147844,50.0,0.1971122275861115
30,0.709438663187677,0.15804220384555437,57.26495726495726,0.14100774780998515,44.44444444444444,0.12502438840603794
31,0.13489785043271002,0.17357975776610796,55.12820512820513,0.27089686055036416,44.44444444444444,0.29648372262767353
32,0.4393882485480528,0.14785200172288276,62.82051282051282,0.10175636394579961,55.55555555555556,0.15383707488338347
33,0.02332923875941593,0.18618082413925321,58.54700854700855,0.12241381431830373,66.66666666666666,0.8392588035138502
34,0.042418098768192934,0.21067204752333188,61.965811965811966,0.19441552344877855,50.0,0.37688931299417056
35,0.03830347440067613,0.16034518241310544,60.256410256410255,0.2571166737691511,44.44444444444444,0.05679719225576149
36,0.2797474064135591,0.20440404953875974,57.26495726495726,0.12282813382386751,61.111111111111114,0.35672042736469456
37,0.3860240134941383,0.20723407213371517,60.256410256410255,0.25157741817981333,50.0,0.139460824367179
38,0.0064809588617366146,0.18202090336476953,58.119658119658126,0.4242817809539059,50.0,1.2643516855609096
39,0.007136276838710225,0.2750961628367908,59.401709401709404,0.27352121183710865,38.88888888888889,1.9221606560953162
40,0.10646807214125761,0.16100693253972886,59.82905982905983,0.21520416844898954,50.0,0.1754453051207838
41,0.004303754032879522,0.22529142099672556,60.68376068376068,0.6861691890279216,38.88888888888889,0.01579836265539363
42,5.162186803290803e-05,0.3470675169771543,55.98290598290598,0.2894925334241252,50.0,0.9086610429809466
43,0.4521480867255237,0.25346178526958696,60.68376068376068,0.24606095415963708,50.0,2.7350910365797203
44,0.006003176107199507,0.373245968751574,61.111111111111114,0.24114582967735215,44.44444444444444,0.2839862839542064
45,0.09602343701323139,0.2682259336507933,58.54700854700855,0.46189219911734714,38.88888888888889,0.03781922572348205
46,0.0002470351110651344,0.3395465040316084,62.39316239316239,0.6947676094016414,38.88888888888889,0.02271263129069372
47,0.0016963861845800516,0.2606034451957163,56.41025641025641,0.45642062817813284,38.88888888888889,0.007367881216867772
48,0.000318187319950123,0.4634676317612973,57.26495726495726,0.6661031940813755,44.44444444444444,0.007725691847052614
49,0.0033840481493898787,0.2882039726648499,60.68376068376068,0.3044143146453291,44.44444444444444,0.12484623001926692
50,0.028431755552904798,0.3279262425671074,61.111111111111114,0.7826981435007122,38.88888888888889,0.0017474063656569762
51,0.0006185831241033504,0.2843416427481246,62.39316239316239,0.36784592901332913,44.44444444444444,0.00035579263217659646
52,0.0016458484208027638,0.3776038667384463,61.53846153846154,0.7575126896330008,38.88888888888889,0.00231855912421283
53,5.850312726663015e-05,0.3957322272185968,60.68376068376068,0.30507097422034846,50.0,0.08946485529807635
54,0.0005694788792586145,0.3711672691264416,61.53846153846154,0.8629769176765271,38.88888888888889,7.472610408566054e-05
55,3.958707541937375e-07,0.4533348660241093,60.256410256410255,0.4155156175995982,44.44444444444444,0.009338168357257757
56,8.378502204947887e-06,0.4019979034816148,59.82905982905983,0.7159671572949404,38.88888888888889,0.0012192580130556997
57,0.0001750153815495012,0.3308779826087196,61.965811965811966,0.3078833424090932,50.0,0.0006091151137848133
58,0.0016804541862291845,0.3639727106000463,61.965811965811966,0.32690879583425303,55.55555555555556,0.2827510515579484
59,1.9284598487795083e-05,0.45210668052018593,60.256410256410255,0.9089058842045381,44.44444444444444,0.0001448098280863232
60,0.001906245936350846,0.46537216321030367,60.256410256410255,0.5168444418467608,38.88888888888889,2.911056362895066e-05
61,0.06995957099053526,0.3591436205232558,60.256410256410255,0.7377396940743606,38.88888888888889,0.0006670785397608576
62,3.571403292827906e-05,0.4146426563208885,60.68376068376068,0.7382316424059743,38.88888888888889,0.0008572548398729004
63,2.587027449379043e-05,0.44222824413834805,63.24786324786324,0.5917229591819655,38.88888888888889,0.0027414324499164524
64,0.0003987853320041123,0.4771886206964786,60.68376068376068,0.5799523338430211,50.0,8.31670048666288e-07
65,6.605732527472129e-06,0.4921754014167918,61.53846153846154,0.512882661464696,44.44444444444444,0.0006570913621115105
66,0.0006558050743050981,0.44347611098547146,62.39316239316239,0.4098673894865578,50.0,0.0016252427363344286
67,0.0006271927706327923,0.44453085933833125,58.54700854700855,0.6476693428123094,44.44444444444444,4.088771358193765e-08
68,9.5815339065306e-06,0.5234478452785795,60.256410256410255,1.1624075654418284,44.44444444444444,0.2695463595248716
69,6.022118340604739e-07,0.5112524473278739,59.82905982905983,1.2302269528707395,38.88888888888889,1.3984241054641964e-06
70,5.3979372815008214e-05,0.37064640679383826,59.82905982905983,0.5179926751431662,38.88888888888889,5.479059750752632e-06
71,0.00048493960482977447,0.39001717064710084,61.53846153846154,0.5340796837455639,50.0,0.001523371656840157
72,7.011100244212107e-05,0.4594504128179566,61.53846153846154,0.6124178550293188,44.44444444444444,0.00010664983919387921
73,1.1367895329268774e-07,0.4536442552536525,60.68376068376068,0.7929535268547178,44.44444444444444,0.0018697886099596252
74,0.3839455232827176,0.5856658590083201,61.965811965811966,0.6618404217579086,44.44444444444444,0.0007865090213437125
75,0.0036862422586828687,0.4868903761588911,61.965811965811966,0.7394913737107309,44.44444444444444,0.00012275870009820623
76,0.19788284982207333,0.42257232492623586,59.401709401709404,0.6948387692504281,44.44444444444444,0.00011991506808588538
77,3.338184825751082e-05,0.4316520615963608,60.68376068376068,0.570759554669862,44.44444444444444,0.0024931985712047045
78,7.538902643917442e-06,0.41119375979267014,55.98290598290598,0.6084488189720693,44.44444444444444,1.388161116926255e-05
79,0.04970812207952158,0.3695189973304283,58.54700854700855,0.4245411504813187,50.0,0.98085432537923
80,8.863674841251143e-07,0.4764999546282396,61.965811965811966,0.7473686458403858,44.44444444444444,3.5963368291896245
81,3.089737092402748e-05,0.5459628226407793,56.837606837606835,0.5120088143859234,50.0,4.7701983701003015e-08
82,8.193253817085598e-05,0.469203324107263,60.256410256410255,0.721856981183857,33.33333333333333,2.0923560060329957e-06
83,1.20840103645988e-06,0.5004801471942891,59.82905982905983,0.45580079325164163,38.88888888888889,0.00013399617953978953
84,0.0001855982855453392,0.5313586562923401,61.111111111111114,0.9051629805433303,38.88888888888889,2.766168091317086e-06
85,8.621092378142983e-05,0.5070659962443599,62.39316239316239,0.6409523790052281,50.0,0.0008242420326010174
86,3.639579653901433e-05,0.5879987469965604,58.119658119658126,0.6784303395945498,44.44444444444444,4.775631586825452e-06
87,2.3253691140178355e-05,0.5214922789466424,58.54700854700855,0.739999155045655,44.44444444444444,2.7348909418630604e-05
88,1.950558672519874e-06,0.5457996451854255,61.53846153846154,0.46031383783826235,44.44444444444444,3.6639912181532817e-06
89,3.977887413333812e-05,0.5595055908452914,60.256410256410255,0.575385450697882,38.88888888888889,3.556501790679301e-05
90,1.9065930216004663e-07,0.5772977191570101,60.256410256410255,0.5088114814328423,38.88888888888889,1.842401406155815e-06
91,2.9427676247829387e-06,0.5999677367429789,60.256410256410255,0.5754969555433753,33.33333333333333,3.661550239745949e-05
92,4.057992958136197e-08,0.5901913604428632,60.256410256410255,0.5858362512670479,38.88888888888889,2.3431191225950327e-05
93,6.2047110936513935e-09,0.6134154306043539,59.82905982905983,0.5724451929255261,38.88888888888889,1.6864551489012899e-06
94,8.830952505141649e-07,0.6035849291896448,59.82905982905983,0.8296055595281442,44.44444444444444,9.264642636731111e-07
95,2.2849983121566145e-07,0.6492849240912242,59.82905982905983,0.5215033509555594,44.44444444444444,1.9109641389387303e-06
96,1.294798935430291e-06,0.629532358577257,59.82905982905983,0.5080099586322351,44.44444444444444,1.2895146081131918e-05
97,1.8285633548791322e-07,0.6178370234373917,59.82905982905983,0.5227032733581314,44.44444444444444,1.203371560335642e-06
98,9.801713894870065e-06,0.6307895979834534,60.256410256410255,0.5060212909526345,44.44444444444444,4.2295804119154884e-07
99,7.803063787068764e-07,0.6571726881070198,60.256410256410255,0.6467618581243533,44.44444444444444,4.2957250474929845e-07
