,DEL16p11_2,DEL16p11_2,DEL16p11_2,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6926743675751963,0.09893955352028601,57.14285714285714,0.08666222103303055,50.0,0.6959298128623761
1,0.6964349051996517,0.09901131548999298,57.14285714285714,0.08664199579084444,50.0,0.6917122251842253
2,0.6927245641329981,0.09895137060619129,57.14285714285714,0.08661795007394678,50.0,0.6937066670520141
3,0.6930757987792824,0.09894572460705486,57.14285714285714,0.08659941113969127,50.86206896551724,0.6940156786383253
4,0.7001626179498301,0.09896445977231164,57.14285714285714,0.0865757194906212,50.0,0.6949249973332394
5,0.6930257613535865,0.09903660654020184,42.857142857142854,0.08655354097996593,52.58620689655172,0.6967387205548751
6,0.6928408247242694,0.09893999641975769,57.14285714285714,0.08671691608996274,50.0,0.6837068636628014
7,0.6834741077421548,0.09962831244131697,42.857142857142854,0.08589949257759409,50.0,0.6265376633670984
8,0.6911402219997844,0.09913471057328509,42.857142857142854,0.08645514659205582,54.741379310344826,0.6857494705857528
9,0.7008364315644953,0.09899867906271077,39.285714285714285,0.08586646385027003,53.44827586206896,0.6802769867986566
10,0.6912967458917695,0.09904316598746775,35.714285714285715,0.08647413441428939,51.724137931034484,0.6809871598050317
11,0.6933966899942969,0.09906827591983647,50.0,0.08636709515789799,51.724137931034484,0.7012456726586823
12,0.6892199260752105,0.09895170624236192,60.71428571428571,0.10075571134167455,56.46551724137932,0.7528540276615914
13,0.7004149679021061,0.09900037995730014,46.42857142857143,0.09089693676753373,52.58620689655172,0.8159393283201867
14,0.6935475130010599,0.09857199060117895,57.14285714285714,0.08487633409055934,56.03448275862068,0.37781697202337117
15,0.6941878178323123,0.09955807702525223,57.14285714285714,0.1255360773512911,55.603448275862064,1.277628687853596
16,0.6934881586143122,0.09897188153070931,60.71428571428571,0.09195095531312199,59.91379310344828,0.5758631166898732
17,0.6762195728433513,0.09349868455286374,53.57142857142857,0.1619338446560268,56.896551724137936,0.4681806737174095
18,0.6951062747199848,0.09910867803704926,46.42857142857143,0.11682456351155206,56.896551724137936,0.3039382060550698
19,0.5614532251956901,0.13207725429369555,42.857142857142854,0.11755363044946217,59.05172413793104,0.17657786250990365
20,1.4733160583030318,0.09953329927201092,57.14285714285714,0.1112083111682021,56.896551724137936,0.16552118790659967
21,0.6117909496149543,0.0954517949241338,53.57142857142857,0.109317201315361,57.758620689655174,0.5903032914797366
22,0.6925574561302043,0.09861569353972846,57.14285714285714,0.16488660046557996,56.896551724137936,0.49240353606452025
23,0.40774911308558465,0.09269609009353198,57.14285714285714,0.11047997596317963,54.741379310344826,0.2460373514419197
24,0.3827682271419483,0.09474161052615594,53.57142857142857,0.1163850956812411,57.758620689655174,0.3622893686015857
