,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD
85,0.5344029948703274,0.5363839764887406,37.5,0.67489423167601,56.52173913043478,6.820900804003241e-06
86,0.00301060011143553,0.4764166757827616,37.5,0.6868744490940074,60.86956521739131,0.0017779582748612612
87,0.0002939314891792757,0.5058619381581566,37.5,0.7554004434047406,51.30434782608696,3.0726192864677506e-05
88,0.0016466346694802379,0.41427395136929934,37.5,0.724847638439077,56.52173913043478,0.0017059491999553429
89,0.004303875405091651,0.4364553887620911,37.5,0.6507448223790135,59.130434782608695,2.065514573812619e-05
90,0.0008948474378890871,0.3656210272363199,37.5,0.6477522808349063,54.78260869565217,1.7312060356781496e-06
91,0.00010199136126341452,0.4363964560098575,37.5,0.6622849553359021,56.52173913043478,2.902837235907802e-05
92,0.00031841172964543375,0.44908894251197334,37.5,0.7182149845714695,56.52173913043478,0.00041428292166300793
93,0.0011334859801458263,0.44753375852714006,37.5,0.7201781058625967,56.52173913043478,5.871731119133245e-07
94,0.00011600802834284026,0.4571815136112527,37.5,0.7518143141562404,57.391304347826086,3.1041123540219278e-06
95,0.0005726272244824833,0.4889910042852487,37.5,0.7399413264961662,56.52173913043478,4.7550045622452976e-05
96,0.0001244211584618776,0.3750520227990605,37.5,0.7043221336579586,55.65217391304348,2.6712193495435736e-05
97,0.00018094522156701868,0.45360404077819283,37.5,0.6962017798059055,55.65217391304348,1.4782691834902195e-06
98,0.0005598106374068479,0.49473003762692885,37.5,0.7532164227471746,55.65217391304348,9.773904780345582e-07
99,0.00016010783097473462,0.5128859603472858,37.5,0.7233312580394177,55.65217391304348,3.891584435643274e-06
