,SZ6,SZ6,SZ6
,Loss/train,Loss/test,Accuracy/test
0,0.6931330097736639,0.09861574949739567,71.42857142857143
1,0.6790139750818014,0.09811313998386087,71.42857142857143
2,0.6317511048334199,0.08510655908658993,71.42857142857143
3,1.281176300134575,0.12532005720403253,71.42857142857143
4,0.4936799445275426,0.0803452805225979,71.42857142857143
5,0.5138125594462024,0.08595771626859272,71.42857142857143
6,0.42635871158088556,0.07483321127211788,71.42857142857143
7,0.5564190162504219,0.07122635900306934,71.42857142857143
8,0.5149704767302705,0.0691620525298438,71.42857142857143
9,0.2881703169882737,0.06842938425841961,71.42857142857143
10,0.3950816757947465,0.0722289237986539,71.42857142857143
11,0.2131952551624871,0.07354970791362526,71.42857142857143
12,0.5972037289323927,0.0650738060506316,71.42857142857143
13,0.3315643594902681,0.0823394464292382,71.42857142857143
14,0.43169789782562795,0.07851243785832669,71.42857142857143
15,0.189867374785621,0.08278861577604535,71.42857142857143
16,0.6981497898314228,0.1605649297047133,71.42857142857143
17,0.37412957296472105,0.06403837089283539,71.42857142857143
18,0.19716628974363123,0.11560249791384129,71.42857142857143
19,0.9280046335482262,0.16862486496027634,71.42857142857143
20,0.08686890239994237,0.07392496344487333,71.42857142857143
21,0.17646066940116326,0.19170025385338801,71.42857142857143
22,0.18296703851765017,0.09614072995211251,71.42857142857143
23,0.35087075965964526,0.06901213082722768,57.14285714285714
24,0.17938509022944787,0.15734357019721176,71.42857142857143
25,0.21192995497438677,0.15213558852327927,71.42857142857143
26,0.5138565386049344,0.06746990530709694,71.42857142857143
27,0.18045827966215922,0.1114785067845003,57.14285714285714
28,0.0002849424517559166,0.24266745332352735,71.42857142857143
29,0.17300432149314854,0.09531489824572302,57.14285714285714
30,0.09769942940865696,0.07077764370375544,57.14285714285714
31,0.39015052820953977,0.2613831395507405,71.42857142857143
32,0.5100145831394849,0.07962274915446951,57.14285714285714
33,0.22145569630059267,0.09204266756838288,57.14285714285714
34,0.017374108139846148,0.18247370806868454,57.14285714285714
