,SZ,SZ,SZ,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6889220212777495,0.08638575547145724,55.46875,0.10661736350274274,53.84615384615385,0.6942012407369802
1,0.6700385731927286,0.08538821614786445,55.46875,0.10656507238965962,61.53846153846154,0.6991443150399964
2,0.7387949206884162,0.08438004631181971,54.6875,0.10633554759312716,53.84615384615385,0.6941087023079023
3,0.6068079281096458,0.09333519036211037,60.15625,0.10648463096201008,53.84615384615385,0.6888065370937996
4,0.6961619224447655,0.08578747153276962,67.96875,0.10631056564572201,53.84615384615385,0.6832422441207596
5,0.7150970578993626,0.08132508726738287,62.5,0.10609244043562803,69.23076923076923,0.6922820874797959
6,0.6871983522375724,0.08071235753674816,62.5,0.10664699438632869,53.84615384615385,0.6852818164968868
7,0.3513145102776882,0.12422993137220915,64.84375,0.10655240606602114,53.84615384615385,0.6824954619229393
8,2.340556961042538,0.08881784592166041,76.5625,0.10643053903503123,46.15384615384615,0.6915194646788052
9,0.26574709351428943,0.07597068338762142,62.5,0.10576307404370394,53.84615384615385,0.6902264601051248
10,0.4181157980670502,0.06533499861321737,71.09375,0.10607790172264125,53.84615384615385,0.6954910912737367
11,0.31508911163185344,0.08097513521646668,71.875,0.1572744547915545,53.84615384615385,0.4289357243383449
12,1.0855777029896436,0.08449084504203455,75.0,0.10645349125476752,46.15384615384615,0.6934104260642346
13,0.3556743668397107,0.059690268296867285,81.25,0.10631288051438498,53.84615384615385,0.6930793559682374
14,0.13976996043831927,0.06910672689789323,78.90625,0.10617659931461723,53.84615384615385,0.6886956590280602
15,0.4185450768940074,0.054342091019244164,78.90625,0.09861919963141928,61.53846153846154,0.5790198976730221
16,0.26099592347090256,0.057180045999539506,75.78125,0.1060804282340751,61.53846153846154,0.6931330812742228
17,0.38587786358543535,0.09738279691418221,74.21875,0.10631378002359543,61.53846153846154,0.6918492318646846
18,0.07563498833290543,0.06753602885665873,78.125,0.10621708202839068,61.53846153846154,0.6923028483491445
19,0.06479052920191199,0.06191592311986108,78.125,0.10616824125276329,61.53846153846154,0.6893953893282542
20,0.21397669525200566,0.06512045397600036,77.34375,0.10613442542625291,61.53846153846154,0.6939283891329159
21,0.08251349965681233,0.09477926580759005,76.5625,0.10606500912088938,76.92307692307693,0.689203382893302
22,0.030071462152313,0.08688333169569966,78.125,0.10613103088439141,61.53846153846154,0.6914869462091054
23,0.019132160469446987,0.08535325032391985,78.90625,0.13323164441452906,69.23076923076923,0.6851696842239479
24,0.04789264706015501,0.09012926987681778,77.34375,0.11124489995654496,69.23076923076923,0.6030120731762557
25,0.0021240702843487217,0.11492772643293547,78.125,0.17747777680896293,46.15384615384615,0.010096157692963476
26,0.39246683522236486,0.11571772489263768,77.34375,0.13812248452035636,46.15384615384615,0.44766962188194936
27,0.016287290493241444,0.09858153795169793,79.6875,0.09175313759958101,61.53846153846154,0.4605639561773229
28,0.04478585772636407,0.1144499697548324,77.34375,0.10131855210653533,69.23076923076923,0.07045866779196917
29,0.0029729394256803494,0.1346304999311237,78.125,0.09368619137970056,69.23076923076923,0.2361173711087586
