,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6930044438389966,0.09902301057617742,57.14285714285714,0.12739433253706942,50.0,0.7798569848736829
1,0.6926780972066825,0.0991950286501596,50.0,0.1386981541198676,50.0,0.6932428146060576
2,0.9198475947242701,0.1008935326955346,50.0,0.13859611796489207,50.0,0.6930308137481797
3,0.7818126638436824,0.0989949205449903,50.0,0.1386453974002489,50.0,0.6924500692490797
4,0.692677501150278,0.09902106974087824,42.857142857142854,0.13863975595786876,30.0,0.6931662727186756
5,0.6929758615776856,0.0990205628302212,50.0,0.13863581165875236,30.0,0.6931167793323124
6,0.6927754658443853,0.09902053820824938,57.14285714285714,0.1386338171356287,40.0,0.693074810450045
7,0.6924321151048272,0.09901921797782595,50.0,0.1386278109613769,60.0,0.6930854726760549
8,0.6922641997439806,0.09901930172036992,50.0,0.13863298525148596,50.0,0.693055385955872
9,0.693267570270425,0.09901922787017667,42.857142857142854,0.1386147043957298,40.0,0.693237185506836
10,0.6926547169788992,0.09901770310709172,42.857142857142854,0.13864945702541234,40.0,0.6931759295767153
11,0.6927813343493564,0.09901914189198743,57.14285714285714,0.13862952571272538,50.0,0.6931377484562916
12,0.6925595306504365,0.09901915404982373,42.857142857142854,0.13865548088819662,40.0,0.6930598630484964
13,0.6932390788302919,0.09901996391077213,50.0,0.13866015723963962,40.0,0.6928560447768087
14,0.6927474114901332,0.09904952957906603,50.0,0.1386873877581869,50.0,0.692809466509814
15,0.7218130737190611,0.09912395175296551,50.0,0.13804583415544835,50.0,0.7260180967165228
16,0.68327247001086,0.09906939529777954,57.14285714285714,0.1378869040601489,50.0,0.6861854594836415
17,0.7578844578387189,0.1149952395435657,50.0,0.1360598046759463,40.0,0.6833547185768977
18,0.4927308116967596,0.1137805998452727,50.0,0.1355946275620203,60.0,0.6736757809962375
