,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6923004072049235,0.6912801683303241,62.5,0.6,0.7692307829856873,0.625,1.0
1,0.7263131844762907,0.6889868470362155,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0
2,0.6588431642355213,0.6743629394730386,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0
3,0.596210241578215,0.6853791278707966,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0
4,1.0115283966705204,0.7967757702922069,62.5,0.6,0.7692307829856873,0.625,1.0
5,0.460787642015336,0.721360677378604,62.5,0.0,0.7692307829856873,0.625,1.0
6,0.5657656490146381,0.774808168308964,62.5,0.2,0.7692307829856873,0.625,1.0
7,0.4185141052451771,0.7319344979120579,62.5,0.13333333333333333,0.7692307829856873,0.625,1.0
8,0.7384058199971959,0.8505228347130928,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0
9,0.41469741173666946,0.7876276043887653,62.5,0.2,0.7692307829856873,0.625,1.0
10,0.18292344183380255,1.0152186905597507,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0
11,0.4169831564240686,0.6949019088771033,25.0,0.2,0.40000003576278687,0.4000000059604645,0.4000000059604645
12,0.2899044923254524,1.1411823346646353,62.5,0.2,0.7692307829856873,0.625,1.0
13,0.3385301851177592,1.020306294849003,50.0,0.2,0.6666666865348816,0.5714285969734192,0.800000011920929
14,0.42058191543292706,0.7265817096508292,25.0,0.2,0.40000003576278687,0.4000000059604645,0.4000000059604645
15,0.6201731249848711,1.5497300114385877,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0
16,0.3163875125763113,0.7957782547709403,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
17,0.2071140093379606,0.8932706414664373,37.5,0.26666666666666666,0.2857142984867096,0.5,0.20000000298023224
18,0.07212006489881347,1.4309402787599086,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0
19,0.07460881157129087,1.5767383198522333,37.5,0.26666666666666666,0.2857142984867096,0.5,0.20000000298023224
20,0.06834652516453134,1.4686725618204144,37.5,0.26666666666666666,0.2857142984867096,0.5,0.20000000298023224
21,0.18033658856508764,1.4849325657415788,50.0,0.3333333333333333,0.6666666865348816,0.5714285969734192,0.800000011920929
22,0.09922143989346807,1.9945619395074619,37.5,0.26666666666666666,0.2857142984867096,0.5,0.20000000298023224
23,0.13990640697060686,1.8575313249070098,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0
24,0.010242182472003878,2.21777571030424,37.5,0.26666666666666666,0.2857142984867096,0.5,0.20000000298023224
25,0.018326319222055694,1.6500933418892674,37.5,0.26666666666666666,0.5454545617103577,0.5,0.6000000238418579
26,0.002979839001657782,1.6683319438794075,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
27,0.0017877111159882878,2.157779570288664,37.5,0.3333333333333333,0.2857142984867096,0.5,0.20000000298023224
28,0.00835335876673542,1.8872610190136587,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
29,0.007431028479129826,1.9286924108992047,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0
30,0.0009727144150641113,1.8517471290838947,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645
31,0.0034256582044705705,2.4341095288201133,37.5,0.3333333333333333,0.2857142984867096,0.5,0.20000000298023224
32,0.0011525489703466233,2.0639350086920296,50.0,0.3333333333333333,0.5,0.6666666865348816,0.4000000059604645
33,0.0005528286156242108,1.9049788715194829,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
34,0.0009605635510085716,1.937552418855342,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
35,0.000569309939822836,1.972741104712107,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645
36,0.0005250817825380343,2.059297242216365,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
37,0.00048596074329544404,2.1622132792465645,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
38,0.00043301853216888727,2.2130280258352615,50.0,0.3333333333333333,0.5,0.6666666865348816,0.4000000059604645
39,9.568602292242231e-05,2.202367345486792,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
40,0.00034874577211056393,2.1643114844591347,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
41,0.00027199859494417375,2.1310510018133044,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
42,0.00030046738399473874,2.113580626032945,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645
43,0.0002936500653026526,2.1141337189840455,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645
44,0.0002655675485223103,2.134379973077856,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645
45,0.00017979319503005266,2.1617467097940786,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
46,0.00012575736911156043,2.186512268557148,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
47,0.00011985373245416849,2.1976558059663067,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
48,0.00015502434996322398,2.2136420244750283,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
49,0.0002584926687569533,2.2107183323299937,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
50,0.00022763309685884395,2.210698165351748,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
51,0.00022908000287560906,2.2086909525654113,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
52,0.0002482254419562939,2.2157643871282597,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
53,0.00021795085441472982,2.2283846637715348,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
54,8.695336145834224e-05,2.2376549150672074,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
55,9.076207448930422e-05,2.251721046189745,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
56,0.0001730775877261905,2.257168308236054,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
57,0.00015248330487435834,2.2622638463844593,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
58,0.000122977561797975,2.2700080404063945,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
59,0.00017708251756440714,2.2773301778232913,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
60,0.00012946449997198109,2.284289894790757,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
61,0.00010618442573050656,2.2962288891133933,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
62,0.0001729915495839415,2.2971650111790938,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
63,0.00018697669603045232,2.3079067116832586,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
64,9.55231158485004e-05,2.3219123181454817,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
65,7.792567068770863e-05,2.3276525850292926,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
66,0.0001600045823540469,2.3250337700926087,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
67,0.00012390196763869884,2.331980211322702,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
68,7.91461812184457e-05,2.3374026893692177,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
69,6.901704910147795e-05,2.342044415394199,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
70,0.00018640065194658502,2.354268101771868,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
71,9.253984428367729e-05,2.367532140098761,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
72,9.080650921670472e-05,2.3740845889934272,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
73,7.245500575323305e-05,2.3768449238392764,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
74,9.575395925256376e-05,2.3774262150908045,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
75,9.3597256365038e-05,2.379365732004114,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
76,6.561698084152088e-05,2.3873868303047265,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
77,6.318490086593741e-05,2.4030002830651997,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
78,7.261982738987724e-05,2.4161925798922637,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
79,8.441585289289926e-05,2.4176115950697223,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
80,3.7392248736321996e-05,2.419843286733629,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
81,7.083052097006141e-05,2.4215445102212394,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
82,3.715062766902511e-05,2.4214181369712833,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
83,5.8906669423979385e-05,2.4292438205957643,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
84,0.00014821405892326793,2.4365251153143954,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
85,7.602580818493424e-05,2.444394707422531,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
86,6.488985138787641e-05,2.4541092988766553,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
87,9.821205891748305e-05,2.4598053443289314,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
88,8.16979870385907e-05,2.464144024297038,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
89,4.1208936945558616e-05,2.4731801839019543,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
90,0.00010735474679315191,2.4749234245919096,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
91,5.839422607427016e-05,2.4749207199293535,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
92,9.647679976572259e-05,2.4756949217124062,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
93,7.49863002104682e-05,2.485176674678225,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
94,5.7735357071886716e-05,2.496216122566572,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
95,5.816208606309729e-05,2.5030987920933208,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
96,1.8322490625409828e-05,2.507252297544503,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
97,3.3442315997973315e-05,2.5098980404402256,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
98,1.2854862402334704e-05,2.513787920212851,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
99,4.213895615081827e-05,2.5178762795151624,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645
