,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,1.1411375666915993,0.7188001101275252,47.05882352941176,0.6333333333333333,0.0,0.0,0.0,0.7804331212172895,50.0,0.6874255952380952,0.03125,0.0625,0.02083333395421505,0.7572433178442474,0.6929612309891107,50.79365079365079,0.5208829365079364,0.6487771638979515,0.5125000004967054,0.9583333333333334,0.6939502424253022,0.5296119222987358,80.64516129032258,0.6934523809523809,0.0,0.0,0.0,0.7072911510907934,0.6443958270979903,66.95652173913044,0.4867063492063492,0.0,0.0,0.0,0.6698452012315332,0.6932527753228506,46.34146341463415,0.44236111111111115,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6911824980029716,0.6890292647662126,55.55555555555556,0.4375,0.8333333432674408,0.75,1.0,0.6666724663699494,0.6930431037664844,53.84615384615385,0.7666666666666666,0.6749999821186066,0.5142857283353806,1.0,0.6924882372495724,0.6959682316797855,21.428571428571427,0.3482142857142857,0.3611111119389534,0.2291666716337204,1.0,0.6550596356343752,0.6936944954116032,40.0,0.53125,0.0,0.0,0.0,0.6930763217972121,0.604948903416896,75.0,0.25,0.8571428656578064,0.75,1.0,0.6785109852374237
1,0.6686181689008955,0.6952064845133926,47.05882352941176,0.43333333333333335,0.399999996026357,0.3928571442763011,0.5,0.6526976751671258,69.53125,0.771986607142857,0.7080381494015455,0.7113095298409462,0.758184527978301,0.6926776962103972,0.6920592171258997,50.79365079365079,0.5894345238095238,0.6638969983905554,0.5093750009934107,1.0,0.6925643128208874,0.48722569379123826,80.64516129032258,0.575,0.0,0.0,0.0,0.6005224925675626,0.6597085432515065,66.95652173913044,0.5550396825396826,0.0,0.0,0.0,0.8096522816700169,0.6924914900357764,63.41463414634146,0.6597222222222222,0.7744292914867401,0.6656746019919714,1.0,0.6954562261955513,0.687873374128816,55.55555555555556,0.625,0.20000000298023224,0.5,0.125,0.6713903798770616,0.6933652052536458,38.46153846153847,0.3333333333333333,0.222222238779068,0.20000000298023224,0.25,0.6939611816756491,0.6966571081398639,21.428571428571427,0.41666666666666663,0.27272728085517883,0.1875,0.5,0.6796475123089168,0.6846623306224305,60.0,0.23333333333333334,0.7179487347602844,0.5625,1.0,0.6939729035559915,0.5892785588243494,75.0,0.25,0.8571428656578064,0.75,1.0,0.678875618458839
2,0.6947261072020148,0.6930733791760104,47.05882352941176,0.6833333333333332,0.0,0.0,0.0,0.674756571951832,59.375,0.758891369047619,0.34722222946584225,0.65625,0.2409226233139634,0.5015461142634586,0.6921096592142337,55.55555555555556,0.5672619047619047,0.4544432486097018,0.5291666736205419,0.43581349961459637,0.6948015862668495,0.5272678392059699,80.64516129032258,0.5833333333333333,0.0,0.0,0.0,0.6499905232067359,0.6807742780963191,66.95652173913044,0.5273412698412698,0.0,0.0,0.0,1.1305013982147831,0.6933945540980115,51.21951219512195,0.6215277777777778,0.3333333333333333,0.5000000099341074,0.2777777835726738,0.696054851541766,0.6932036114431169,44.44444444444444,0.4375,0.722222238779068,0.7000000029802322,0.75,0.8768164084298032,0.693354887076672,46.15384615384615,0.3333333333333333,0.444444477558136,0.4000000059604645,0.5,0.6948740909646228,0.7285445566694124,28.57142857142857,0.3214285714285714,0.375,0.2380952462553978,1.0,0.6377445395475314,0.6983524184550634,40.0,0.8,0.0,0.0,0.0,0.6957310111769042,0.659863210207763,75.0,0.16666666666666666,0.8571428656578064,0.75,1.0,0.6917656411106855
3,0.6927872499265445,0.6914359544449251,58.82352941176471,0.8333333333333334,0.24444443980852762,0.6666666666666666,0.15000000099341074,0.7059069400503495,58.59375,0.7776041666666667,0.3141369093209505,0.546875,0.2395833358168602,0.2154765937239136,0.6929932723749568,53.43915343915344,0.5526537698412699,0.2633928594489892,0.4861111119389534,0.1944444471349319,0.6930382789385812,0.5096778083154373,80.64516129032258,0.5083333333333333,0.0,0.0,0.0,0.2973041017974704,0.6646471887510432,66.95652173913044,0.5545238095238095,0.0,0.0,0.0,0.7932401197580312,0.6899910313637615,63.41463414634146,0.6979166666666666,0.5637566149234772,0.5267857164144516,0.6805555522441864,0.6969741974758106,0.6933627297225163,55.55555555555556,0.40625,0.5,0.5,0.5,0.6940755453218816,0.6930150050997447,53.84615384615385,0.5666666666666667,0.6749999821186066,0.5142857283353806,1.0,0.6922334073534685,0.7646302008267837,14.285714285714285,0.1875,0.2539682611823082,0.16250000149011612,0.75,0.6466598511900669,0.6934318830407675,40.0,0.23333333333333334,0.0,0.0,0.0,0.6927502239386827,0.62714898876911,75.0,0.25,0.8571428656578064,0.75,1.0,0.7082705571773381
4,0.6288910876958449,0.5785529934670417,76.47058823529412,0.8333333333333334,0.4296296536922455,0.6666666666666666,0.350000003973643,0.5823022988269627,72.65625,0.8263020833333334,0.6403273865580559,0.7291666679084301,0.5915178619325161,0.5279335147409534,0.6905533531386429,56.613756613756614,0.6530009920634922,0.6618973662455877,0.5434027823309103,0.9513888905445734,0.6923506519033822,0.44931346807518396,80.64516129032258,0.6821428571428572,0.0,0.0,0.0,0.10779196839119315,0.6691426844707947,66.95652173913044,0.5436904761904761,0.0,0.0,0.0,0.6407928005332794,0.6755716671008961,68.29268292682927,0.63125,0.7591852645079294,0.7130952477455139,0.8361111183961233,0.5477730831063643,0.6904267631929394,66.66666666666666,0.53125,0.7000000029802322,1.0,0.625,0.6931643736933969,0.6931033562500878,46.15384615384615,0.35833333333333334,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.6906617028754886,0.8396656047853739,21.428571428571427,0.25,0.34285715222358704,0.2083333358168602,1.0,0.6879383336214889,0.693691257274083,40.0,0.7,0.0,0.0,0.0,0.692390085538023,0.6912719121513478,75.0,0.9166666666666666,0.8571428656578064,0.75,1.0,0.6605604568836426
5,0.6922298052677212,0.6905110205403906,70.58823529411765,0.8333333333333334,0.3888888955116272,0.6666666666666666,0.2777777810891469,0.6074097076833388,75.0,0.8434895833333333,0.7523313667625189,0.7434523850679398,0.8156250007450581,0.8876385911562755,0.6889874352942289,59.25925925925925,0.6071180555555555,0.6839223404725393,0.5582341353098551,0.9222222231328487,0.7030204138945455,0.5086759527692677,80.64516129032258,0.6345238095238095,0.3333333432674408,0.4166666716337204,0.2916666716337204,0.3357705771794664,0.6912548110798162,66.95652173913044,0.5391666666666667,0.0,0.0,0.0,0.684099894061315,0.6965213463011928,51.21951219512195,0.5548611111111111,0.37566138803958893,0.5000000049670538,0.31111111491918564,0.7188003298482418,0.6817704535153833,55.55555555555556,0.6166666666666667,0.38461539149284363,0.3125,0.5,0.6931516302613074,0.6701094255676138,69.23076923076923,0.8333333333333333,0.6000000089406967,0.75,0.5000000149011612,0.6922841932086627,1.087110410858814,21.428571428571427,0.20833333333333334,0.34285715222358704,0.2083333358168602,1.0,1.7373170985531985,0.7064109985753799,50.0,0.03333333333333333,0.38461539149284363,0.3125,0.5,0.6932550047504727,0.6171001879164346,75.0,0.5,0.8571428656578064,0.75,1.0,0.7263227669651972
6,0.25993357793581895,0.548822485001807,70.58823529411765,0.8125,0.4444444576899211,0.6666666666666666,0.3333333333333333,0.5915118586610237,75.0,0.8167782738095238,0.7084821574389935,0.7083333386108279,0.7885416708886623,0.5780806144985277,0.6889889017941386,60.317460317460316,0.6314732142857143,0.5902357064187527,0.6277777863045534,0.6035714360574881,0.686590629303436,0.5491385011128295,77.41935483870968,0.578125,0.3166666775941849,0.375,0.3125,0.3928723165881273,0.6469078494179002,66.95652173913044,0.5378968253968254,0.0,0.0,0.0,0.6720950716599796,0.6973797285033407,56.09756097560976,0.525,0.6004273692766825,0.4851190547148387,0.8000000019868215,0.6906997276481714,0.9474702290760482,55.55555555555556,0.46875,0.8333333432674408,0.75,1.0,0.24208029577982262,0.6928740226143516,61.53846153846154,0.5,0.6969697177410126,0.5357142984867096,1.0,0.6917086301978076,0.9671263855240898,21.428571428571427,0.45,0.27272728085517883,0.1875,0.5,0.5539852589236944,0.6936804580892506,40.0,0.5,0.0,0.0,0.0,0.6937013785250074,0.6906847356630968,75.0,1.0,0.800000011920929,1.0,0.6666666865348816,0.6932056129815884
7,0.6697552505435193,0.49313847951438466,76.47058823529412,0.8125,0.5740741093953451,0.5047619144121805,0.6666666666666666,0.5573159313750916,76.5625,0.8535714285714286,0.7311237473040819,0.7343750055879354,0.808333333581686,0.28434243479066934,0.68890747936075,58.730158730158735,0.6627480158730159,0.6525134642918905,0.5633432622998953,0.8680555559694767,0.3529334430565792,0.5039236611629508,80.64516129032258,0.8809523809523809,0.6000000163912773,0.5,0.8333333358168602,0.3871734167668497,0.6888436476979832,66.95652173913044,0.5741666666666667,0.0,0.0,0.0,0.6258247747965232,0.6796332350810946,63.41463414634146,0.5486111111111112,0.6241702834765116,0.5218254079421362,0.8000000019868215,0.5104375903547952,0.7737962570213747,44.44444444444444,0.53125,0.1666666716337204,0.25,0.125,0.7158979878266707,0.6927732348042803,53.84615384615385,0.48333333333333334,0.0,0.0,0.0,0.6894617084541818,1.9344294256177217,21.428571428571427,0.25,0.34285715222358704,0.2083333358168602,1.0,0.9715295634052615,0.6927698095616446,60.0,0.5625,0.800000011920929,0.75,0.875,0.6931185961025701,0.6912722576650558,100.0,1.0,1.0,1.0,1.0,0.6919825817720957
8,0.651219763964479,0.5529125204823354,70.58823529411765,0.7888888888888889,0.29629631837209064,0.3333333333333333,0.26666667064030963,0.8287027400067029,63.28125,0.8220238095238095,0.4068452473729849,0.6437500007450581,0.3489583358168602,0.8427155857034502,0.6906303542814126,56.08465608465608,0.6615823412698414,0.4703703795870145,0.618750004718701,0.416071434194843,0.6894352119944382,0.4418845578720847,80.64516129032258,0.6833333333333333,0.0,0.0,0.0,1.0570143693580896,0.6453170283010811,66.95652173913044,0.5894841269841269,0.0,0.0,0.0,0.5971123217400109,0.7458421758695428,43.90243902439025,0.39375,0.12222221990426381,0.3333333333333333,0.07500000049670537,0.5637216129374149,0.7410350731113509,33.33333333333333,0.3833333333333333,0.1428571492433548,0.25,0.10000000149011612,0.6110465169420345,0.6432827610615278,53.84615384615385,0.5666666666666667,0.0,0.0,0.0,0.6985529257270248,0.7037056305505894,64.28571428571429,0.6166666666666667,0.25,0.5,0.1666666716337204,0.5119596856178213,0.6940314911513719,40.0,0.13333333333333333,0.0,0.0,0.0,0.6933416616608531,0.6931972160458746,50.0,0.75,0.5,1.0,0.3333333432674408,0.6944129732100855
