,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,2.6962321205009006,0.4202068817058247,42.857142857142854,0.10349396946423813,50.0,0.1304307350957577
1,0.2474433996770971,0.14622368861851223,57.14285714285714,0.05666171689633028,71.42857142857143,0.17134858002462747
2,0.09685244865934003,0.09564174341837281,75.0,0.06195998451606604,75.0,0.2442313375105131
3,0.010110072257048991,0.12922513689827755,67.85714285714286,0.06201815283158176,82.14285714285714,0.27509998326039636
4,0.07541507573673847,0.15356376839519817,67.85714285714286,0.06582922190358588,82.14285714285714,0.08593506959430616
5,0.000503005734513877,0.16889425197088512,71.42857142857143,0.07679101880213617,82.14285714285714,0.0031297008918810226
6,0.0008180963533075066,0.18038127049788272,67.85714285714286,0.06360952939225185,78.57142857142857,0.004443342982098959
7,0.004743914709802286,0.12722150330601045,67.85714285714286,0.07497817563103461,82.14285714285714,0.0013296716899084263
8,0.00848727852832371,0.1408929487989634,71.42857142857143,0.06968485912277769,85.71428571428571,0.0005444403994581497
9,0.0014601395551803401,0.1618073705933691,67.85714285714286,0.07006357963602959,85.71428571428571,0.0014580895759717315
10,0.001679034258110025,0.13868507077711512,67.85714285714286,0.08483391284381193,85.71428571428571,0.0018466538466835468
11,0.004328724497805143,0.14964976434849836,67.85714285714286,0.07562519567117988,85.71428571428571,0.0017824907757300681
12,0.00029803055734045473,0.15617205706236112,67.85714285714286,0.08707773947759453,85.71428571428571,0.0008954192569271844
13,0.0005302319070298601,0.1403988313272074,67.85714285714286,0.07634210043395102,85.71428571428571,0.0007473250930244455
14,0.00033650252358402095,0.12491563075607859,67.85714285714286,0.0860464515351133,85.71428571428571,0.0014426094313133829
15,0.00018155620348471395,0.15215528386528485,67.85714285714286,0.10165292748196106,85.71428571428571,0.0006815347809346987
16,0.0005971601130969543,0.14075055006082854,67.85714285714286,0.07852466814146473,85.71428571428571,0.000922073790095275
17,8.727495854906836e-05,0.1307135114448433,67.85714285714286,0.08949818272016517,85.71428571428571,0.0004103426644828719
18,0.00038918741944462664,0.1756642822565889,67.85714285714286,0.08162696306977538,85.71428571428571,0.0003637828448363102
19,0.0002708068445884868,0.14684759065516134,67.85714285714286,0.07944893710847174,85.71428571428571,0.00026135689663233156
20,0.00046717586631400015,0.14044222627172995,67.85714285714286,0.08132989410653789,85.71428571428571,0.000485762660914042
21,0.0003788898881482651,0.16402637990733251,67.85714285714286,0.08058209433366267,85.71428571428571,0.0004387597897383636
22,0.0004631329735331834,0.1366278857021613,67.85714285714286,0.12641782107325666,85.71428571428571,0.0004135819428286204
23,0.0005129532895603486,0.17381585948910974,67.85714285714286,0.12665145691873628,85.71428571428571,0.0003128882994784307
24,0.00019433936692787878,0.1680347100960851,67.85714285714286,0.09427534918775604,85.71428571428571,0.0005187914743651296
25,0.00030625392143307045,0.14346004096437873,67.85714285714286,0.08323803065836756,85.71428571428571,4.5918962442180494e-05
26,0.0003699811549384022,0.15107433133702458,67.85714285714286,0.08231172056503706,85.71428571428571,6.508616479878324e-05
27,0.00013439859649826017,0.14161707204348856,67.85714285714286,0.12087621177039708,85.71428571428571,5.742831101648684e-05
28,0.0002602052325453006,0.15181939799177085,67.85714285714286,0.08360979472551085,85.71428571428571,8.79620382165641e-05
29,0.00023674200131782732,0.1303046431979216,67.85714285714286,0.08307487054549416,85.71428571428571,0.00017111121521334234
30,0.0003318719381573262,0.1492028257534308,67.85714285714286,0.09660486978275722,85.71428571428571,0.00032105203585462423
