,BIP,BIP,BIP,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.8114817084230515,0.08065005764727184,68.75,0.08561120061024229,50.0,0.7372524125383725
1,0.6138959159863748,0.0743900828309877,68.75,0.07722878374791184,63.28125,0.8569719149372164
2,0.41673946708074083,0.07875950621798715,53.125,0.0721319440554293,64.84375,0.6392854998197156
3,0.24234755951877932,0.06866289202719014,78.125,0.06579562087091115,71.875,0.664734041078602
4,0.7232804071196008,0.06749374529893441,78.125,0.09743392750133936,66.40625,1.6289414227982373
5,0.6100188276183702,0.06789798576436568,81.25,0.06395400447538406,73.4375,0.5549305505449743
6,0.3910195482400765,0.07119339188294706,75.0,0.08836222017734327,62.5,0.31168779013254716
7,0.01678342034685839,0.07366077757480861,71.875,0.08547663764346453,73.4375,0.6742520481792353
8,0.15379760228674783,0.06679318997989847,78.125,0.08406799971703,72.65625,0.2863837265157536
9,0.5787006771706573,0.07459389860218255,71.875,0.09889485128961434,71.09375,0.12480675677512154
10,0.12484857562762888,0.07369272706800925,75.0,0.1442014194155636,65.625,0.5661123204303391
11,0.6553669758410454,0.06388316875170091,78.125,0.09267945900229302,75.0,0.02619421647693788
12,0.155554908295065,0.07795773487041212,65.625,0.08052338237395366,68.75,0.12313818530809106
13,0.934243417923754,0.08421630927520911,75.0,0.15176127401092643,68.75,0.026543083900767896
14,0.04855713019737677,0.06602272189813682,78.125,0.10894618623202083,73.4375,0.004411134760345767
15,0.020473029226501977,0.164386588542766,71.875,0.15063351340280903,73.4375,0.0019445272600620905
16,0.40853928659779876,0.0659168895348752,84.375,0.09789630301084391,75.0,0.034821116873620155
17,0.013419929492122368,0.06473169338190145,81.25,0.12328029220386591,74.21875,0.004290299045479483
18,0.0027609254389666512,0.087998552712293,78.125,0.15404509018558896,73.4375,0.006656915394951707
19,0.006529395190642226,0.08629111419549208,81.25,0.20193974802805342,70.3125,1.0611580524381456
20,0.06310820080787154,0.08020430778582986,81.25,0.16670277069786568,70.3125,0.005615428823005734
21,0.7989223350159081,0.09346802334453157,84.375,0.19430600798479303,74.21875,0.7328485301597888
22,0.6414749187322164,0.07299074828197269,81.25,0.12482965283255275,75.0,0.009179033357444326
23,0.01040302338752881,0.09068777611988094,87.5,0.1453801607309879,73.4375,0.0018948590592741293
