,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,54.16671534900348,13.56551617393612,0.0,0.28026036979163843,0.0,9.28517231943209,0.6560859571658114,0.0,31.545603717070755,2.443072893789121,0.0,53.910274363520706,0.18267778758932288,0.0,22.67901648385108,155.3000103082513,0.0,1977.0242051156588,5.421078386932829,0.0,32.834409268763814,103.98724154963695,0.0,1.5499644887674928,45.35564543530871,0.0,201.5183060448653,22.980007388083862,0.0,18.780086104410575,11.454875114407173,0.0,126.93034415719606,73.99106976299421,0.0,555.5251029623987,22.86022271413441,0.0,32.20162714917712,5.729221548591574,0.0,12.578983858255901,13.439346222676821,0.0,62.247699540512905,10.551279866359634,0.0,47.900399802581155,8.017771403526627,0.0,56.560240626606,6.0500364849171575,0.0,91.02663635173742
1,65.97223212770095,10.951174362141662,0.0,0.38119557312871105,0.0,14.668259521583506,2.699724174355229,0.0,17.43823475345654,5.780052945678463,0.0,6.661066743922127,0.2606747676332093,0.0,41.416950492256824,48.124366949716354,0.0,257.2122008183572,4.65419790872582,0.0,109.75428115669095,20.284331164234757,0.0,5.658542147658693,11.114176309913157,0.0,120.54985278277202,8.469140047459748,0.0,94.31933156325407,8.370067470042555,0.0,47.58573690738383,67.60536334367859,0.0,491.00285707501547,21.82575077101168,0.0,72.37924603669296,22.35141305299748,0.0,29.2124984166335,8.604403611615608,0.0,93.21690090944202,13.233628347374761,0.0,93.04814711320607,8.628454765442378,0.0,114.5530537963679,20.098270718170518,0.0,33.485673203499736
2,31.15552917180745,6.204878517502928,0.0,1.000533721952133,0.0,9.17108995356662,0.6274147631337331,0.0,4.892787056170151,1.4118285351310722,0.0,29.88547471816929,3.1761837154562986,0.0,5.127516946768907,52.234084674225656,0.0,156.9410980307991,10.391790963320526,0.0,14.863557224247339,22.138329053941415,0.0,16.356626492123045,57.73263096530619,0.0,84.83032929338115,10.913421937771032,0.0,80.05491371517162,10.94879499463932,0.0,56.821987282810284,57.51407667628077,0.0,222.69985278755416,27.57200938759736,0.0,98.72146271665811,4.8003233488090205,0.0,4.453107981482619,9.880844113765175,0.0,41.4436307223487,6.8608649453429,0.0,35.27871478417342,7.147210354465081,0.0,128.15539892100531,7.0705689850102695,0.0,24.018769665343356
3,28.042418427865368,6.699148201165316,0.0,0.35276111091687884,0.0,1.203999844081676,2.019446902850071,0.0,9.42264606719078,1.6845413675520633,0.0,7.837988391806155,2.3417536657582856,0.0,2.484375332540658,47.96677407044406,0.0,208.9115520736079,4.512337820525805,0.0,28.84688964221995,26.62195828783012,0.0,18.541840790133374,11.055936747215656,0.0,59.32316397891598,5.586639425033033,0.0,67.81512999252764,11.273965317441526,0.0,13.316762977966418,66.74183054688311,0.0,130.69504169663062,28.22736574779804,0.0,161.1700688910249,14.989420239895859,0.0,10.259795481998085,8.599074192930283,0.0,190.42355374855524,6.4466088444235785,0.0,121.35954285310382,8.048793132095161,0.0,92.97915670381772,3.99158296346908,0.0,23.845819265682692
4,180.24827707447633,4.920049591974725,0.0,2.1771716452374545,0.0,17.777143974765412,0.7516009852424933,0.0,20.330525123384998,1.4191280197893876,0.0,21.14686280575336,4.262175285469856,0.0,3.275259458406963,45.118584775578604,0.0,334.07093544812057,4.238885902597333,0.0,3.4920900169108413,29.892137440699187,0.0,13.514480276498139,15.77534730208445,0.0,67.51243697058263,5.359857254151862,0.0,34.66744009061112,7.013910760152197,0.0,150.5849751115123,71.1663367144283,0.0,191.4208366871596,18.55581502011721,0.0,104.72413690619165,7.778840288210548,0.0,139.93949485980056,20.218415153361974,0.0,10.23149498342287,6.029174113391413,0.0,114.28807737254655,5.500161736417993,0.0,27.75116364500643,3.0115484720766705,0.0,77.82199561074849
5,58.14020487934968,6.410037106655267,0.0,3.6424973523405595,0.0,9.18518171450565,0.406944697372788,0.0,9.951252057988413,1.0920124937953173,0.0,9.76875848895779,2.792034647841352,0.0,5.088741270034013,46.538265498724435,0.0,79.37224753405106,6.661892792262113,0.0,8.002264720932335,10.885243741393047,0.0,13.315776583006826,15.614533530536768,0.0,78.46653560232814,11.09986513291486,0.0,73.9145519092345,5.4916167110608445,0.0,199.26668633241795,53.871189690946,0.0,268.2202040848113,36.360986441750576,0.0,85.31362092967171,8.844083617867373,0.0,53.05837588157157,9.598613901001443,0.0,45.618010703671864,5.866205786855127,0.0,42.84758636722318,4.885234259672051,0.0,42.76228729695359,13.031006829099956,0.0,143.16799590361813
6,40.61857055216987,5.050864072276949,0.0,2.1237900152533737,0.0,2.89189532872882,1.918273860030787,0.0,56.76308676021667,1.6153989377430706,0.0,11.893443770768894,1.6503827563956772,0.0,4.238009290131337,42.14282925318262,0.0,163.5579999047846,4.261975894231201,0.0,63.26431583020681,10.216510561983712,0.0,24.1501986510894,7.372360349976017,0.0,44.93276307428853,3.0559081803203925,0.0,119.75151883132855,8.959419923916291,0.0,91.51337632634636,46.69398080663463,0.0,145.61582619382202,18.81273646728968,0.0,115.0026391976238,4.395586180693111,0.0,14.270250965377887,6.422097134162798,0.0,10.697650037059864,5.893519159405007,0.0,29.790112892871953,6.68053793885018,0.0,2.422541089170584,2.1887107160754957,0.0,164.1104795380836
7,66.85574251245342,5.563009699813491,0.0,0.4610022314857233,0.0,3.435039364492251,0.9316365891668675,0.0,0.4621471618050915,3.1042570633567275,0.0,11.95335902383609,4.677387146761983,0.0,2.260980777214964,41.87868515892923,0.0,234.79767348173257,4.946812041009836,0.0,18.854638467783623,10.793705588366624,0.0,15.643127145852066,13.37941495157297,0.0,37.97089023277303,8.384667899699297,0.0,48.583017567055215,6.028899960358138,0.0,104.43796121532016,49.91115711518899,0.0,163.9425921844584,19.09293524096112,0.0,115.27910880894835,10.238057141673153,0.0,1.7851874085230817,10.248913340330256,0.0,72.93561906492147,7.5690176234166735,0.0,15.87973781118507,5.869435815192376,0.0,33.23478520161097,7.227008249106039,0.0,85.06643003526008
8,30.549280170398788,5.4769380708185125,0.0,2.2222965741039364,0.0,5.709141704453053,0.3273871529646097,0.0,17.386308376005875,1.4395900369931711,0.0,16.33667457575267,2.9833306819502754,0.0,1.1324832521590136,43.38039844709319,0.0,89.82452757590836,4.370525297869754,0.0,60.697251808359844,48.592441343136585,0.0,1.280424464036143,11.940341724983911,0.0,45.871981715633254,3.4660704110654508,0.0,69.98876135052446,12.214610934401026,0.0,164.2711196457,68.70217539888392,0.0,189.47911312206872,25.792753680370662,0.0,144.22980697144686,6.264932996071348,0.0,7.663673341039481,5.994828024704569,0.0,119.58711720441242,5.679458080048595,0.0,50.09394659019923,5.861600163821033,0.0,63.60516020115712,6.523031851629278,0.0,59.05909070890888
