,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,1.1868344287018664,0.23218494117066069,36.36363636363637,0.12477064752046184,58.333333333333336,1.2790828741439433,0.08949917055980917,50.0,0.5670946451055319,0.19271427318123613,37.5,1.0880394625576142,0.24280406568534182,62.5,0.6143507379980259,0.10376147299398857,57.14285714285714,0.8911178766106367,0.1540682880896505,71.42857142857143,0.7730181697993602,0.16730660149286042,40.0,0.9491591665722968,0.2367398609336436,50.0,2.1051315622419144,0.15904818363783857,44.44444444444444,1.7333150322804818,0.11747244201173399,57.89473684210527,1.2282431788915595,0.11032336067617807,70.0,0.8397676702105997,0.37123000094789216,60.0,0.7342968233543187,0.12658805445894966,70.0,0.8545656185402564
1,0.7875928178281685,0.14130442596717063,36.36363636363637,0.6879523255938932,50.0,0.7979318640254041,0.20072269842130275,50.0,0.6730769111642705,0.6064709363247767,62.5,1.2751992366745502,0.08723356476697373,50.0,1.0872200757980441,0.12440408442423459,57.14285714285714,0.7029503224522191,0.12429565420636646,71.42857142857143,2.486189332845111,0.6011036287870011,50.0,0.929814179386625,0.3813147658255395,50.0,7.825201870096858,0.22025706917259688,55.55555555555556,2.0851813421542325,0.2329648227180574,47.368421052631575,2.91112772355226,0.1836892251817381,70.0,0.9640805219232154,1.1187805770984813,40.0,4.757488903918247,0.27140448621078733,70.0,1.6165709687649477
2,6.852439639235981,0.617939629114331,36.36363636363637,0.2750683868188417,50.0,2.4802397009316595,0.12360656422579686,62.5,0.5750111667523388,0.21373480223758257,62.5,0.8008877563280831,0.45077929608500095,37.5,2.6711675600926403,0.13187930585590066,57.14285714285714,0.7914188926056432,0.11367929622813566,71.42857142857143,1.4571360660894406,0.41789626423283793,40.0,0.9670845405130809,0.13295916225442167,50.0,0.774038271411323,0.41169246145314997,55.55555555555556,4.397069808622686,0.16805672917281655,52.63157894736842,1.0745296235729496,0.18857593222768326,30.0,1.1679020239096716,0.3306567569954527,40.0,0.6803178681540526,0.17814136996018454,30.0,0.8359259079371651
3,6.205866009272442,0.26135125653978425,45.45454545454545,0.13955339372759404,41.66666666666667,0.7790470061888595,0.09557444739095897,56.25,1.2379703412137606,0.07757075309083906,62.5,0.6756926231701365,0.5671454022884638,62.5,16.31950513550961,0.07552349588767869,71.42857142857143,0.9989264419851596,0.44887667505246737,71.42857142857143,0.2842535062805311,0.20321648965370143,40.0,0.677419687027887,0.12021446922069638,50.0,0.8003666347339565,0.11201392931066304,66.66666666666666,0.7821141303479222,0.10725764204571046,63.1578947368421,0.8584052436196813,0.07946441943006152,70.0,3.905301444626462,0.24587091419639578,40.0,0.8772131909920717,0.08282322298823128,70.0,0.45301153816156975
4,0.23231446428336522,0.2705874698888819,36.36363636363637,0.11047214510783188,50.0,0.9451675782208904,0.1757896740917282,50.0,2.5189732055716147,0.1091897132969006,37.5,0.4307476193522485,0.0833591340249976,62.5,1.2662308035645888,0.1250298513865543,42.857142857142854,0.502376521120236,0.516009004860929,71.42857142857143,0.5159138308073634,0.16472385598457848,40.0,0.8608147552324459,0.5137060778967392,50.0,0.6543603115635657,0.10085242650401283,55.55555555555556,0.46458504890442953,0.21031384807573306,52.63157894736842,0.005803652861766896,0.5409000971597,70.0,1.0835306078524636,0.967965957546738,40.0,0.5582751121316332,0.140886596982292,70.0,1.5248420478026377
5,2.8897389993622706,0.13469027436172107,36.36363636363637,0.2630233230584011,50.0,0.99799336542638,0.0881766810871505,56.25,0.7564628242747913,0.11490408655318934,62.5,0.694269578975775,0.17778212582603348,37.5,1.5722292532663478,0.08029058362389707,85.71428571428571,0.2994983354908979,0.15331880421948627,42.857142857142854,1.4718516610913321,0.3365595124575338,60.0,1.6045853929444451,0.08514531518940043,50.0,0.6855235236236713,0.1364506997330873,44.44444444444444,2.160641986034235,0.15481890737678924,63.1578947368421,0.41821076203824425,0.14724981803967235,70.0,2.271000984578043,0.16550610598195398,50.0,0.6308717854774357,0.13271887889912723,40.0,0.8949698828936088
6,2.384836767243596,0.24622370886672248,36.36363636363637,0.13879408593803202,50.0,0.5029906621442352,0.08307274698936529,75.0,0.09594850989105826,0.08767669808628836,50.0,0.6954331613370888,0.7068107627681707,37.5,2.7030649100734827,0.07943842441863062,71.42857142857143,0.35318653674281175,0.1981458256668853,28.57142857142857,1.2562574300609843,1.0656963239271364,40.0,0.43910510485630044,0.1510371572941674,50.0,1.0722362202914117,1.2347073857383744,55.55555555555556,0.48998919001122476,0.12850230137908816,57.89473684210527,1.466136923924268,0.13453301764215658,70.0,3.3422375349356126,0.4299687206969492,60.0,0.9847310926036128,0.14070819125426498,50.0,1.640606602807697
7,0.2718116179652507,0.4777598401694295,63.63636363636363,0.3663018091983878,50.0,0.6238902357370519,0.12714246531185966,62.5,0.24991095513112233,0.16519862556751963,62.5,0.4395612191028976,0.2458945515729685,62.5,3.2897987465823055,0.06266492903594661,57.14285714285714,0.1980060827497762,0.07587608334868681,71.42857142857143,1.1073902098440647,0.26705893436870165,50.0,1.425841372104746,0.1416542415248519,50.0,0.8924951969079031,0.14271222129706132,55.55555555555556,0.18765721026530352,0.16303873995974913,57.89473684210527,1.072948613833437,0.0957680217123668,80.0,0.4021378935732196,0.2752682394538401,50.0,0.5897006452596345,0.09269649921972906,70.0,0.3740981053175243
8,0.7039731796734573,0.2664608115075573,36.36363636363637,0.18352819740693305,58.333333333333336,0.8603189475395424,0.15877561949331126,50.0,0.5924417923038428,0.07349480124666195,62.5,1.1781822926882957,0.33097244040306917,62.5,3.111132204460501,0.07720272358794593,71.42857142857143,0.1731673797406714,0.23805877887552168,71.42857142857143,4.133665582750151,0.19451588153813867,50.0,0.6762167360776629,0.12406931975929919,50.0,0.6568253876714003,0.1891803679079339,33.33333333333333,0.16328342357130826,0.1802877109650922,63.1578947368421,0.29590783323547637,0.21878780160083794,70.0,0.9278344269961061,0.1596310956914418,40.0,0.36337909949914404,0.13203176613802053,70.0,0.18992416047105265
9,0.38191415201338086,0.2975363473809025,36.36363636363637,0.2670805943702192,50.0,1.0640666838318809,0.15438947877389678,62.5,0.11050806170948327,0.27266905035281097,37.5,2.919711001311268,0.08451003795676573,75.0,1.5841587517786375,0.13921325063593631,57.14285714285714,0.8379591567185127,0.11422926592768369,71.42857142857143,5.324584914874457,0.2167239189163908,40.0,0.4939696849875508,0.8145933887933577,50.0,0.20410724010722373,0.13095954970078727,55.55555555555556,1.8271840413854317,0.37018671233816147,52.63157894736842,0.15547405276371445,0.27024399382607295,60.0,0.21990228972491535,0.28030116432332575,40.0,0.5961928735959409,0.2414599734951312,50.0,0.5411041932769505
10,0.4977104709244518,0.20277975214172084,36.36363636363637,0.33453342416124715,50.0,1.0628759870442483,0.4806550777926435,50.0,0.038973612118003334,0.3787113625111307,37.5,0.7177911326756249,0.4712332796833387,37.5,5.348822055741957,0.28980161955940803,57.14285714285714,0.4325851359960238,0.8490522066373937,71.42857142857143,1.0044743773326856,0.6222757678226888,60.0,0.5218525508842665,1.219841148542376,50.0,0.5497547005389286,0.27436032969818075,44.44444444444444,0.09589094677568637,0.5489196485884328,57.89473684210527,6.866512612307912,0.3698985453053614,70.0,0.35515508549045044,0.3252707435351616,60.0,0.10232759095946166,0.6972728894448643,70.0,0.2552699483210095
11,0.6909107007743408,0.118866941534342,63.63636363636363,0.21027144517354301,58.333333333333336,0.815413110764559,0.09982342714566514,56.25,0.42326299683525753,0.04964055054836838,87.5,0.435467295953112,0.10210919995500449,50.0,2.111828036157111,0.057901947186985624,71.42857142857143,0.6548903117360991,0.5796652544452631,71.42857142857143,0.012302510317212016,0.47386709605559724,40.0,0.16457621104946477,0.43743539180774527,50.0,0.08719676334973406,0.26410677107423386,55.55555555555556,0.046089689312365914,0.1176032875813805,52.63157894736842,1.9673938575602552,0.20760728760588593,80.0,0.2220195131106005,0.7146649952222098,40.0,0.10519876334862736,0.09487986638329682,70.0,1.2107076172813565
